model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	8.4167874	0	13.8	3.3038	0.0006752182	-3.0535236	-3.6787945	-0.11060519	-3.6786437	-0.11059619	0.14910758	-3.2549695	9.86	0.0031737153	1.6732312e-05	0.010873396	-0.17229403	0.010881673	-0.17229762	7.5807355e-06	1.0965868e-06	-0.11337955	-1.046294	1.63509	0.050914506	-1.6350579	-0.05092016	0.23767537	-2.1563576	1.9469	1	0.292	0.01466341	1.2542222	1.6191286	-0.59694531	-0.19940944	0.080475023	0.14071905	0.2458233	1.9388837	1.799204	1.5701823	1.7992137	1.5700868	0.016819747	1.5417072	1.1157905	-0.032171035	1.5814464e-05	0.11003817	1.1530568	0.11000781	1.1533437	-0.00010419174	-3.7818196e-05	1.1668789	0.73761775	-1.5739994	-0.60011168	1.5738979	0.6001072	-0.29283933	2.5588134	2	2	0	0	-72.854564	R0:S0:1	1.1157905	-104.8992	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@15:52
2x2_2C_8b_C2v_L	8.3892033	0	13.806211	3.2951921	0.00041485723	-3.0588015	-3.6847132	-0.11012455	-3.6841671	-0.11004769	0.14848126	-3.2616257	9.8608471	0.026394075	8.2382348e-05	0.010867014	-0.17186444	0.010874962	-0.17186777	3.4512727e-05	-5.4874745e-06	-0.11022854	-1.0472058	1.6364011	0.051056221	-1.6362928	-0.051055968	0.23708195	-2.1579813	1.9484505	1	0.29194389	-1.8120711e-06	1.2544328	1.619325	-0.59624488	-0.19888223	0.080288722	0.14057052	0.32410479	1.9390074	1.7996784	1.5709248	1.7997173	1.5704359	0.016782454	1.5428213	1.1157019	-0.26898269	6.6002835e-05	0.1096387	1.1505452	0.10951839	1.1518714	-0.00048210384	-0.0001643159	1.1339728	0.73721675	-1.5724977	-0.59985801	1.5720721	0.5997612	-0.29232398	2.556247	2	2	0	0	-72.902107	R0:S0:1	1.1157019	-105.05048	uncorrelated	2	817c5bc	v2.2.6	YY	9	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:00
2x2_2C_8b_C2v_L	8.4170262	0	13.801	3.3038	0.00068440037	-3.0536539	-3.6786824	-0.11057894	-3.6785347	-0.11057412	0.14907542	-3.2549769	9.86	0.0028195892	1.5626195e-05	0.010868924	-0.17228698	0.010870618	-0.17229208	5.4881808e-06	-7.537299e-07	-0.11338634	-1.04632	1.6350748	0.050876339	-1.6350481	-0.050873443	0.2376681	-2.1563673	1.9469	1	0.292	0.014656997	1.2542277	1.6191249	-0.59691965	-0.19939643	0.080470071	0.14069344	0.24565955	1.9388847	1.7992219	1.5701209	1.7992305	1.5700332	0.016826182	1.5417422	1.1157637	-0.028575549	9.8703257e-06	0.11000521	1.153078	0.10998712	1.1533594	-8.53514e-05	-3.1089029e-05	1.1669513	0.73764067	-1.5739103	-0.59992904	1.5738175	0.59988856	-0.29286022	2.5586627	2	2	0	0	-72.853726	R0:S0:1	1.1157637	-104.8992	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:03
2x2_2C_8b_C2v_L	8.3947518	0	13.803946	3.2980026	0.000621977	-3.0557151	-3.6828241	-0.11051664	-3.6821767	-0.11045802	0.14893929	-3.2600596	9.8595039	0.017624823	8.4780664e-05	0.010870537	-0.17221922	0.010878284	-0.17223177	3.4555544e-05	-5.4857819e-06	-0.11206387	-1.0469947	1.6363048	0.050940413	-1.6361809	-0.05093122	0.23746571	-2.157962	1.948372	1	0.29303822	-1.8387231e-06	1.2542887	1.6191576	-0.59676805	-0.19923093	0.080400179	0.14062838	0.27978546	1.9388948	1.7993091	1.5703198	1.7993526	1.569824	0.016817367	1.542102	1.1156849	-0.17886899	6.2666366e-05	0.10997935	1.1523352	0.10986647	1.1537791	-0.00049024367	-0.00016933491	1.1533514	0.73762518	-1.5737926	-0.60015254	1.5733233	0.59999259	-0.29266082	2.5580441	2	2	0	0	-72.883593	R0:S0:1	1.1156849	-104.98402	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:10
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	8.4167949	0	13.8	3.3038	0.00067807681	-3.0535143	-3.6787842	-0.11059681	-3.678717	-0.11058609	0.14910295	-3.2549659	9.86	0.0044527767	2.5241582e-05	0.010873901	-0.17229099	0.01087496	-0.17229347	1.2293884e-05	-1.9307506e-06	-0.11333541	-1.0462959	1.6350889	0.05090981	-1.6350767	-0.050907838	0.23767405	-2.1563577	1.9469	1	0.292	0.014662782	1.2542224	1.6191288	-0.5969445	-0.19940903	0.080474896	0.14071899	0.24692507	1.9388831	1.7992041	1.5701799	1.7992156	1.5700596	0.016820467	1.5417078	1.1157907	-0.045133896	1.0729388e-05	0.11003434	1.1530338	0.11000754	1.1533832	-0.00014999029	-4.7068851e-05	1.1664408	0.73762214	-1.5740015	-0.60008973	1.5738896	0.60006167	-0.29284191	2.5588103	2	2	0	0	-72.854633	R0:S0:1	1.1157907	-104.8992	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:11
2x2_2C_8b_C2v_L	8.3762052	0	13.806157	3.2944513	0.00067256503	-3.0564323	-3.684564	-0.11076925	-3.6835374	-0.11065657	0.14923193	-3.2615058	9.8604279	0.024847729	0.000129689	0.010881224	-0.17242555	0.010881454	-0.17243785	5.3495938e-05	-8.548618e-06	-0.1107401	-1.0473105	1.6371802	0.050909353	-1.6369834	-0.050874397	0.23781479	-2.1590908	1.9496446	1	0.29128188	-3.0067033e-06	1.2542309	1.6190726	-0.59703861	-0.19936438	0.080483169	0.14064866	0.31442602	1.9388636	1.7991039	1.5701021	1.7991698	1.56932	0.016850806	1.5417425	1.1156523	-0.25203599	8.9422816e-05	0.11017755	1.1529969	0.11001591	1.1552414	-0.00073979043	-0.00025090786	1.1403795	0.73767343	-1.5746481	-0.60046039	1.5739304	0.60012583	-0.29291977	2.5590682	2	2	0	0	-72.902684	R0:S0:1	1.1156523	-105.05562	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:17
2x2_2C_8b_C2v_L	8.4188875	0	13.8	3.3048	0.00074275106	-3.0527657	-3.6780971	-0.11071734	-3.6779953	-0.11069799	0.14921988	-3.2542303	9.86	0.0025365144	1.339792e-05	0.010869689	-0.17241013	0.010871058	-0.17240693	4.7376434e-06	-3.2859939e-06	-0.11341969	-1.046241	1.6350523	0.050848684	-1.6350319	-0.05084649	0.23780965	-2.1563223	1.9469	1	0.292	0.014662312	1.2541776	1.6190743	-0.59710467	-0.19951779	0.080515188	0.14073147	0.24561779	1.9388516	1.7990948	1.5699295	1.7990996	1.5698401	0.01683562	1.5414731	1.1157808	-0.025678814	1.205971e-05	0.11013038	1.1537102	0.11010788	1.1539203	-7.3077005e-05	-2.3283012e-05	1.1675253	0.73774394	-1.574357	-0.60005722	1.5742943	0.60004029	-0.29297003	2.5593476	2	2	0	0	-72.849868	R0:S0:1	1.1157808	-104.8832	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:18
2x2_2C_8b_C2v_L	8.4170079	0	13.801	3.3038	0.0006792596	-3.0536137	-3.6786462	-0.11058036	-3.6786776	-0.1105657	0.14907976	-3.2549394	9.86	0.0050704038	2.8767522e-05	0.010865166	-0.17228531	0.010870027	-0.17229557	6.6369214e-06	-5.8402164e-07	-0.11330775	-1.0463108	1.6350669	0.050870592	-1.6350763	-0.050874031	0.23767026	-2.1563549	1.9469	1	0.292	0.014657047	1.2542272	1.6191241	-0.59692126	-0.19939783	0.0804706	0.14069302	0.24769213	1.9388826	1.7992185	1.5701184	1.7992365	1.5699598	0.016827707	1.5417359	1.1157629	-0.051394813	1.4280102e-05	0.11002145	1.1530306	0.10997701	1.1534843	-0.00012706783	-4.8842086e-05	1.1661965	0.73765472	-1.5739308	-0.5999276	1.5737888	0.59989551	-0.29286848	2.5586704	2	2	0	0	-72.853765	R0:S0:1	1.1157629	-104.8992	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:23
2x2_2C_8b_C2v_L	8.3575693	0	13.807731	3.2916586	0.00083077054	-3.056001	-3.6857565	-0.11122775	-3.6841862	-0.11108967	0.1498103	-3.2631109	9.8604365	0.029439277	0.000179272	0.010877018	-0.17282801	0.010903009	-0.17284591	6.4484306e-05	-6.134256e-06	-0.10973165	-1.0476634	1.6381914	0.050781415	-1.6378817	-0.050775091	0.2383765	-2.1605396	1.9511245	1	0.29049754	-4.9298034e-06	1.2541001	1.6188949	-0.59758385	-0.19967125	0.080616574	0.14068585	0.34196949	1.9387672	1.7987012	1.5695233	1.7987904	1.5684414	0.016908249	1.5410398	1.1155892	-0.29787487	0.00015192562	0.11058728	1.1547035	0.11032772	1.1577804	-0.0010042485	-0.00036968079	1.1311124	0.73797843	-1.5762024	-0.60078272	1.5751969	0.60050443	-0.29337294	2.5609998	2	2	0	0	-72.916182	R0:S0:1	1.1155892	-105.10045	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	optim2.py	2023-11-02@16:28
