CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tp	tp_1_ave	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
5	Broyden	0	-0.1952394178	-11.47583702	-1.302266971	Y	0	0.005135457405	4.880593742	0.1003277661	self-energy	sharp_wc_2_b_35	0.660332386	0.05635260295	0.589081528	0.07902694621	0.2334439627	0.153367454	0.2188394519	0.2113630066	0.376360596	0.6472468916	0.6698545479	0.08045024955	0.6698082535	0.08045400367	0.3763384142	0.6472458759	a248bdd	2x2_2C_8b_C2v_L	2.060296871	0.9540405135	0.9558267505	1.0000013830901358	-0.0009847813098	0.0005258665225	0.394944997	-0.4820119329	-0.212821961	1.453322619	0.03550594758	-0.2459497947	0.2400540696	-2.052421173	-0.2010501628	0.6234093649	-0.2010157252	0.6232778572	0.2400668277	-2.052541978	boucle_1bande_AF.py	R0:S0:1	1	-0.7199990861	-1.302405932	0.4065437116	-0.09386626097	0.407276792	-0.09646019771	0.002928046256	-0.0009083010679	-0.001401481251	0.0002137230703	0.03149835063	-0.05867500333	0.0459949624	-0.08554207626	0.2246063977	-0.4250545045	0.2234393731	-0.4221836367	-0.2220336212	0.4631809466	-0.2220253953	0.4672317219	-0.2317722063	0.1792569175	-0.2331258193	0.1835561213	0.2313244722	-0.1787890733	0.232838575	-0.1832523713	0.2217025848	-0.462696244	0.2218018716	-0.4668947855	-0.4073279192	0.09657385332	-0.4066403047	0.09395371716	-0.00294342528	0.0009460743742	0.001388107561	-0.0001838279597	0.03166671497	-0.05890055993	0.04573174013	-0.08520855518	0.2257653241	-0.4266801219	0.222165904	-0.4205307158	0.2220789092	-0.4671235631	0.2214775917	-0.462544959	0.2322929594	-0.1824540109	0.2318290672	-0.17951045	0.2327895347	-0.1830130169	0.2321364993	-0.1798511388	0.2223424589	-0.46752839	0.2216526594	-0.4628143228	2025-04-13@22:30	-0.002272954803	-0.02150520718	-0.06113690479	-0.00229213311	0.002544720093	-5.306764991e-06	6.43031401e-05	-0.001120981071	0.007676677193	-0.006541366081	0.04530194998	-0.0001407978067	0.0004613593759	-0.0002451925368	0.001509165104	-0.0002379330021	0.001460613271	-0.0001305216482	0.0004394934875	v2.7.1	
6	Broyden	0	-0.1949296037	-11.4015772	-1.303332574	Y	0	-0.00664289439	4.880593742	0.09945185602	self-energy	sharp_wc_2_b_35	0.6624927199	0.05612772438	0.5866978662	0.08030756363	0.2340839223	0.1513062874	0.217364677	0.215926974	0.3761602967	0.650014509	0.6697824685	0.08093065393	0.6697366935	0.08093053239	0.376137663	0.6500104512	a248bdd	2x2_2C_8b_C2v_L	2.040296871	0.9514438766	0.9533404262	1.0000069313341495	-0.02292949242	0.02660049467	0.3940482931	-0.4864009337	-0.2155659472	1.469862381	0.009009917294	-0.06259340107	0.2407012028	-2.063394449	-0.200262585	0.6211678482	-0.2002243616	0.6210045097	0.2407146	-2.063495011	boucle_1bande_AF.py	R0:S0:1	1	-0.7198820734	-1.303480105	0.4076398877	-0.09698013004	0.4060925838	-0.09237222946	0.0247864677	-0.006295425922	0.01903305536	-0.004546129228	-0.0003963440411	0.0007624981009	0.02057524042	-0.03832521946	0.2278091358	-0.4332910982	0.226480578	-0.4298365762	-0.2216373276	0.4673947823	-0.2208564815	0.4612798498	-0.2344538966	0.1849414508	-0.2331802141	0.1803159349	0.2338594229	-0.1843200214	0.2331364759	-0.180301506	0.2212565763	-0.4668181952	0.2207685819	-0.4611313417	-0.405834738	0.09239507655	-0.4080538674	0.09717096183	-0.02469140453	0.006028683072	-0.01912855941	0.004790924296	-0.0003930601102	0.0007560516445	0.02061313299	-0.03848076217	0.2273057317	-0.4315125308	0.2268465144	-0.4315605613	0.2209472999	-0.4612096837	0.2211242786	-0.4667951882	0.2324089846	-0.1793080646	0.2345485668	-0.1852491116	0.2330265752	-0.1799800777	0.2346354428	-0.1853477452	0.2212773835	-0.4617223078	0.2211518168	-0.4668798958	2025-04-13@22:38	-0.002272954803	-0.02276152937	-0.0649070759	-0.003011738506	0.003327894513	-0.0001653853105	0.0002240561756	-0.0004224094773	0.002883916953	-0.009542993444	0.06614882886	-0.0001339877475	0.0004447992312	-0.0002418384329	0.001484622841	-0.0002467973262	0.001514649829	-0.0001270990779	0.0004360789309	v2.7.1	
14	Broyden	0	-0.1950421692	-14.51801244	-1.303418324	Y	0	-6.215632398e-05	4.880593742	0.1469478879	self-energy	sharp_wc_2_b_35	0.5926412993	0.07982329245	0.6552581353	0.05644112167	0.2165204164	0.2102578104	0.2333627078	0.1560685458	0.3763041584	0.6499286352	0.6681744186	0.08041102771	0.668226333	0.08041681717	0.3763227562	0.6499370102	a248bdd	2x2_2C_8b_C2v_L	2.820296871	1.046809094	1.045144939	1.0000043052935634	0.01335436216	-0.01193904239	0.4037979505	-0.3803465517	-0.2197767995	1.663642557	0.05669793777	-0.4214501947	0.223765887	-1.865990183	-0.2277343252	0.69635208	-0.2277552699	0.696425706	0.2237822945	-1.866092184	boucle_1bande_AF.py	R0:S0:1	1	-0.7200676712	-1.303269292	0.3974636837	-0.1207471194	0.3971300066	-0.1211799089	-0.002591155467	0.001054678577	-0.02483283532	0.00741002364	0.03676275367	-0.06389436673	0.06679756106	-0.11634151	0.212758412	-0.3639877724	0.2044769713	-0.3504219553	-0.2389952625	0.5141386384	-0.2388710043	0.5139735665	-0.2060519513	0.1643568867	-0.2063244943	0.1648214334	0.2053006174	-0.163429592	0.205644939	-0.1640134213	0.238508699	-0.5132620999	0.2383064692	-0.5130070069	-0.3980168972	0.1214720769	-0.3968259444	0.1207866687	0.002631332758	-0.001114406669	0.02485146734	-0.007441852641	0.03660623798	-0.06379972806	0.06685117993	-0.1163498931	0.2121428581	-0.3637146503	0.2048507887	-0.3505994971	0.2385994596	-0.5133006758	0.2381936006	-0.5130069684	0.2051161065	-0.1632157568	0.2057818525	-0.1642277191	0.2058034187	-0.1639783168	0.2065990691	-0.1651749012	0.2391549563	-0.5141834755	0.2387227027	-0.5138887424	2025-04-13@22:40	-0.002272954803	0.02238786423	0.06556775889	-0.01053555286	0.01064422137	0.0003448775463	-0.0004127763154	-0.0041253662	0.03120339715	-0.01662398734	0.1235423115	-0.0001523064533	0.0004956568044	-0.0002235397076	0.001337578796	-0.0002699372344	0.001611667346	-0.0001724586463	0.0005874422012	v2.7.1	
4	Broyden	0	-0.1945689152	-14.60313211	-1.304546794	Y	0	-0.008141665097	4.880593742	0.1486771853	self-energy	sharp_wc_2_b_35	0.5878696036	0.08179501728	0.6568251665	0.05607535476	0.2133810392	0.2176160634	0.2344786173	0.1518790736	0.3758059563	0.6530859321	0.6667835245	0.0810076908	0.6667414047	0.08100771549	0.3757971166	0.6530923356	a248bdd	2x2_2C_8b_C2v_L	2.840296871	1.04940398	1.047642151	0.999998729111492	-0.008697816009	0.008807919122	0.4046312005	-0.3792235138	-0.2267127414	1.727563014	0.01042235516	-0.07758887041	0.2228314393	-1.862128645	-0.2291988579	0.7028008216	-0.2291760467	0.7027243498	0.2228433759	-1.862235749	boucle_1bande_AF.py	R0:S0:1	1	-0.7199529247	-1.304389079	0.3961347789	-0.1229493637	0.3972811455	-0.1223347855	0.01193492745	-0.003417377784	0.006470298701	-0.001870697898	0.002904585186	-0.00503627698	0.01560070314	-0.02747936881	0.2190660181	-0.3710758062	0.2122242227	-0.3660141998	-0.2407566837	0.5201606944	-0.2385533506	0.5138878258	-0.2054738929	0.1662560461	-0.2049162806	0.161732301	0.2045981826	-0.1652072533	0.2042544166	-0.1609497913	0.2400688047	-0.519032199	0.2380162982	-0.5129987257	-0.3972813924	0.122443833	-0.3963703898	0.1231549968	-0.01197621458	0.00341098437	-0.006461060239	0.00189338816	0.002828327551	-0.004981308727	0.01604643656	-0.02778102537	0.21268241	-0.3669676528	0.2183389623	-0.3699992303	0.2382631024	-0.5131734009	0.2398498856	-0.51889555	0.2035866933	-0.1599451892	0.2052325635	-0.1661671912	0.2044929831	-0.1610399476	0.2059198536	-0.1669958904	0.2389046134	-0.5142328471	0.2403573885	-0.519756219	2025-04-13@22:44	-0.002272954803	0.02369670791	0.06938756865	-0.002570596527	0.002710036858	-6.585914732e-05	5.852901572e-05	-0.000318556861	0.002412428017	-0.007196906081	0.05358155081	-0.0001755085877	0.0005911791725	-0.000257328097	0.001542059815	-0.0002536130772	0.001517657443	-0.000163234415	0.000560946207	v2.7.1	
5	Broyden	0	-0.1942238336	-14.68892565	-1.305660496	Y	0	-0.0003809896349	4.880593742	0.1504597441	self-energy	sharp_wc_2_b_35	0.5863381729	0.08256281476	0.6573332838	0.05626513698	0.2136815289	0.2163292179	0.2324262742	0.1555122148	0.3756526697	0.6558764935	0.6659537974	0.08146770219	0.6659542475	0.08146933223	0.3756395126	0.6558876799	a248bdd	2x2_2C_8b_C2v_L	2.860296871	1.052077018	1.050171043	1.0000053176285513	0.01263323268	-0.01107970514	0.4045311312	-0.3784664135	-0.220557202	1.685253051	0.05586428293	-0.4181694397	0.2227849724	-1.861355098	-0.2295836073	0.7022831702	-0.2295697075	0.7022384498	0.222793804	-1.861464207	boucle_1bande_AF.py	R0:S0:1	1	-0.7198847755	-1.305493897	0.3971659605	-0.1240524051	0.3959040667	-0.1231195613	-0.002111245322	0.0009899665082	-0.02389285998	0.007267318068	0.03552200077	-0.06194094903	0.0655336805	-0.114123931	0.2119156073	-0.3629420315	0.2047802303	-0.3500984438	-0.2397666988	0.5192767944	-0.2394524265	0.5188232384	-0.2051119889	0.1647582334	-0.2055672397	0.1653151962	0.204428548	-0.1639374174	0.2049269146	-0.1645688783	0.239280378	-0.5184390625	0.2389120947	-0.5179212942	-0.3967274939	0.1233709174	-0.3965688352	0.124103308	0.002100717385	-0.0009735470315	0.02392390305	-0.007310182902	0.03557630945	-0.06195595722	0.06535835182	-0.1140611561	0.2122569869	-0.3630356415	0.2042205269	-0.3499045785	0.239224185	-0.5182121393	0.2389958988	-0.5181910129	0.2043975259	-0.1637350295	0.2049202172	-0.1647268707	0.2050454457	-0.1644930819	0.2056533473	-0.1656041101	0.2397103313	-0.5190341032	0.2394653104	-0.5190186437	2025-04-13@22:49	-0.002272954803	0.02492199931	0.07329650195	-0.01026969893	0.01041540305	0.0003168696874	-0.0003883602617	-0.004039638033	0.03083978313	-0.01666332496	0.1247077067	-0.0001588861508	0.0005184626273	-0.0002310004045	0.001383625492	-0.0002603164359	0.001556158361	-0.0001687099368	0.0005729407346	v2.7.1	
13	Broyden	0	-0.1944469935	-11.3257556	-1.304419522	Y	0	-0.0001793589555	4.880593742	0.09856246081	self-energy	sharp_wc_2_b_35	0.6614011616	0.05621192696	0.5830757406	0.08176342561	0.2323554237	0.1524195705	0.2157815748	0.217849941	0.3750954103	0.6535168673	0.6651574111	0.08166198794	0.665186846	0.0816712725	0.3750890042	0.6535073596	a248bdd	2x2_2C_8b_C2v_L	2.020296871	0.9488050063	0.9508103102	1.000007884503486	-0.002241004162	0.002015422008	0.3941821035	-0.4924442715	-0.2127643111	1.452163364	0.03193370991	-0.2215722504	0.2408751706	-2.073615823	-0.1994585883	0.6221170534	-0.1993610384	0.6215040188	0.2409291119	-2.073860594	boucle_1bande_AF.py	R0:S0:1	1	-0.7197924798	-1.304575923	0.4075091046	-0.09489500789	0.4073062957	-0.09450920744	0.004286201596	-0.00126818651	-0.0003576560006	-5.516202418e-05	0.02769373647	-0.05193563004	0.0427461282	-0.08009807862	0.226076892	-0.4318170728	0.2240086142	-0.4275255111	-0.2210199862	0.4644084706	-0.2201259744	0.4631565393	-0.2348214636	0.1840393642	-0.2340879329	0.1833244533	0.2333369741	-0.1824460284	0.2348521214	-0.1842099948	0.2200641998	-0.463046172	0.2203576712	-0.4634916544	-0.407341434	0.09460799983	-0.4076207252	0.0949967605	-0.004288310135	0.001271284654	0.0003578898855	5.693274339e-05	0.02771370153	-0.0519361405	0.04269622719	-0.08008966399	0.2262040313	-0.431818521	0.2237593353	-0.4274810247	0.2201245619	-0.4629711543	0.220433424	-0.4637083222	0.2332076224	-0.1821854836	0.2347817673	-0.1841857399	0.2348653901	-0.1840291398	0.2342309253	-0.1836069054	0.220952802	-0.4642007542	0.2200426366	-0.4632194592	2025-04-13@22:54	-0.002272954803	-0.02400459677	-0.06880943707	-0.002470468209	0.002783164945	-1.263752733e-05	8.423785289e-05	-0.001067342291	0.007287457648	-0.006799283099	0.04717088753	-0.0001308691246	0.0004344995974	-0.0002350779662	0.001452739629	-0.0002462371036	0.001519278438	-0.0001263060729	0.0004389845638	v2.7.1	
5	Broyden	0	-0.1936239139	-14.77334551	-1.306870719	Y	0	-0.00131686263	4.880593742	0.1522544079	self-energy	sharp_wc_2_b_35	0.5815329677	0.08477622739	0.6583160599	0.05588552305	0.2101784303	0.224362821	0.2341650843	0.1510740597	0.3743632423	0.6598186764	0.6598210747	0.08230730692	0.6597670927	0.08230806783	0.3743473308	0.6598279427	a248bdd	2x2_2C_8b_C2v_L	2.880296871	1.05473503	1.052740509	0.9999987670728379	-0.007946675961	0.0080719529	0.4052858095	-0.3773417812	-0.2272136366	1.748585119	0.009245528911	-0.06926824819	0.221432446	-1.856590388	-0.2307807377	0.7108277859	-0.2307524603	0.7107356461	0.2214445918	-1.856698786	boucle_1bande_AF.py	R0:S0:1	1	-0.719718885	-1.306694952	0.3965279894	-0.1263829573	0.3954342791	-0.1244901681	0.01126478212	-0.003279041292	0.005659804838	-0.001662836633	0.001933611097	-0.003390427324	0.01446505186	-0.02527124305	0.2152480276	-0.3679918311	0.2153581714	-0.3671985151	-0.2405010637	0.522881114	-0.2398813348	0.52166561	-0.2032741566	0.1640349956	-0.2036508001	0.1640542828	0.2027263297	-0.1633780933	0.2032295773	-0.1635541723	0.2400516242	-0.5221445506	0.2395176055	-0.5210618862	-0.3954417966	0.1245969821	-0.3967508963	0.1265844637	-0.0112425171	0.003242886168	-0.005684503087	0.001701818369	0.001936133243	-0.003389901113	0.0144189295	-0.02526311218	0.2157416333	-0.3680091738	0.2146192267	-0.3670691762	0.2397826543	-0.5212749176	0.2398197308	-0.5219752484	0.2026259904	-0.1626142623	0.2032943014	-0.164252466	0.2032024277	-0.1633329028	0.2037418639	-0.1648048544	0.2401894285	-0.5219603675	0.2401431741	-0.522536226	2025-04-13@22:55	-0.002272954803	0.02625708843	0.077329587	-0.00259587283	0.002757879084	-6.2205082e-05	5.550131499e-05	-0.0002754831274	0.002099984593	-0.007027997931	0.05266145519	-0.0001704847344	0.0005698843866	-0.0002444020468	0.001474354031	-0.0002435481637	0.001465213923	-0.0001599439751	0.0005544501813	v2.7.1	
3	Broyden	0	-0.1930274453	-14.85903766	-1.308060606	Y	0	0.01522176252	4.880593742	0.154087171	self-energy	sharp_wc_2_b_35	0.5801406902	0.08565729399	0.6578885946	0.0562074189	0.2100679756	0.2234076449	0.2313575331	0.1547280831	0.3740695869	0.6626665433	0.6571542012	0.08293333606	0.6570907968	0.08293500183	0.3740433661	0.6626807649	a248bdd	2x2_2C_8b_C2v_L	2.900296871	1.05744223	1.055159623	1.0000061922610408	0.01036757663	-0.008728497392	0.4050674119	-0.3769820492	-0.221865428	1.712733836	0.05222962263	-0.3937576448	0.2204830945	-1.85198527	-0.232044238	0.7169850343	-0.2320134275	0.7168986622	0.2204942121	-1.852106024	boucle_1bande_AF.py	R0:S0:1	1	-0.7196244208	-1.307876272	0.3942091615	-0.1220873777	0.3974618485	-0.130889471	-0.0005121949403	0.0005472393418	-0.02087801544	0.006726946693	0.03177122343	-0.05577272266	0.06197164615	-0.1077327181	0.209778202	-0.360695894	0.2075020388	-0.3532913405	-0.2396211769	0.5202431616	-0.2422273474	0.5303576139	-0.2008225387	0.1576991259	-0.2037880983	0.1691868982	0.2002646769	-0.1570462818	0.2032382961	-0.1685378424	0.2391867864	-0.5195080029	0.2417730758	-0.5295821434	-0.3981320892	0.1310954445	-0.3937763602	0.1222069079	0.0005235200911	-0.0005526374048	0.02065574312	-0.006251709855	0.03246796896	-0.05644212019	0.06055573385	-0.1063961456	0.2143316678	-0.3650759295	0.2028564942	-0.3489450361	0.2420890619	-0.5298780035	0.2389127476	-0.5192771802	0.2026836375	-0.1676360842	0.2007806507	-0.1578588823	0.2032605091	-0.1683514576	0.2013609151	-0.1585621117	0.2424912769	-0.5305869338	0.2393060333	-0.5199779408	2025-04-13@22:58	-0.002272954803	0.02747644887	0.08109882519	-0.009481939721	0.009699225153	0.0002340171128	-0.0003098678096	-0.003677842863	0.02835957378	-0.01642586739	0.1238155759	-0.0001736710981	0.0005658863963	-0.0002448164921	0.001484362138	-0.0002500245039	0.001508357838	-0.0001669734028	0.0005770434854	v2.7.1	
5	Broyden	0	-0.1925761265	-14.94554541	-1.309324071	Y	0	0.0003716534869	4.880593742	0.1559703313	self-energy	sharp_wc_2_b_35	0.5759906615	0.08768027176	0.6588422885	0.05589376287	0.2074262758	0.2310900387	0.232300235	0.150510628	0.3737857609	0.6661488958	0.6572838638	0.08345968727	0.6572355737	0.08346302506	0.3737632172	0.6661653233	a248bdd	2x2_2C_8b_C2v_L	2.920296871	1.060170712	1.057876577	0.9999981816204819	-0.007811421175	0.007947519466	0.4057044738	-0.3758148064	-0.2278127196	1.769524185	0.009111740012	-0.0688051133	0.2206749684	-1.852290381	-0.232312891	0.7145557668	-0.2322901726	0.7145036245	0.2206844196	-1.852417644	boucle_1bande_AF.py	R0:S0:1	1	-0.7195447149	-1.309129794	0.395839759	-0.1289387941	0.3947372425	-0.1274495284	0.01115393361	-0.00329670989	0.005544214422	-0.00166119124	0.001800525274	-0.003169680878	0.01423862498	-0.02487865488	0.2139211036	-0.3665294951	0.2151603656	-0.3665437042	-0.2407338646	0.5274015112	-0.2405646218	0.5274406949	-0.202759791	0.1647619596	-0.203292459	0.1658413507	0.2022330041	-0.1641199966	0.2028828481	-0.1653444109	0.2402950211	-0.5266754895	0.2402059853	-0.5268387283	-0.3947492571	0.1275609533	-0.3960629036	0.1291428656	-0.01113184874	0.003272938695	-0.005569698829	0.001695579035	0.001813392703	-0.003176015773	0.01411625982	-0.0248160892	0.2155273417	-0.3673278823	0.21330471	-0.3656293059	0.2404762687	-0.5270614783	0.2400613116	-0.5265037919	0.2022814273	-0.1644017438	0.2027994515	-0.1650047913	0.2028364691	-0.1650984298	0.2032313452	-0.1655389311	0.2408693894	-0.5277322468	0.2403768909	-0.5270561973	2025-04-13@23:04	-0.002272954803	0.02886752029	0.08547332408	-0.002587156288	0.00276032676	-6.143352719e-05	5.43597715e-05	-0.0002678793619	0.002064373092	-0.007015914946	0.05298773718	-0.0001723273516	0.0005737935198	-0.0002441334707	0.001474957251	-0.0002426683988	0.001462254115	-0.0001616566329	0.0005591013024	v2.7.1	
10	Broyden	0	-0.1940792959	-11.25125153	-1.305524549	Y	0	-0.0002132487433	4.880593742	0.09769285136	self-energy	sharp_wc_2_b_35	0.6630539555	0.05604650623	0.5796795614	0.08331455157	0.2324647936	0.1505998721	0.2138097652	0.2226308377	0.37483831	0.6563081345	0.6637551356	0.08227258359	0.6637090358	0.08227601564	0.3748163981	0.6563049114	a248bdd	2x2_2C_8b_C2v_L	2.000296871	0.9461654512	0.9482807356	1.0000078477439798	-0.017196845	0.02027316808	0.3933691043	-0.4978071803	-0.2148660647	1.465251107	0.008127495664	-0.05657666174	0.2418726112	-2.086558744	-0.1978727884	0.6158418894	-0.197831331	0.6156610786	0.2418887447	-2.086681219	boucle_1bande_AF.py	R0:S0:1	1	-0.7196707551	-1.305689796	0.4077818863	-0.09481923155	0.4073015356	-0.09382412286	0.01905062636	-0.004787310751	0.0136352019	-0.003310919553	-0.001109414812	0.002108257265	0.01951090689	-0.03662282514	0.2275550504	-0.4373613999	0.2274667849	-0.4360302751	-0.2194808922	0.4626695638	-0.2191133673	0.4621378499	-0.2362873642	0.1857703031	-0.2364980801	0.1860966136	0.235602843	-0.185057729	0.2361216092	-0.1857135199	0.219026548	-0.461981139	0.2188385883	-0.4617096952	-0.40713655	0.09386834656	-0.408101342	0.09498598394	-0.01903744616	0.004766879062	-0.01366241938	0.003358300715	-0.001112274452	0.002107425337	0.01945255314	-0.03660790021	0.2281938223	-0.4375342294	0.226696339	-0.4358111766	0.2190881822	-0.4618902725	0.2188326982	-0.4618753279	0.2355069028	-0.1848348172	0.2361693241	-0.1858502528	0.2362410449	-0.1856413381	0.2365807315	-0.1863002666	0.2194742102	-0.4624954019	0.2190494282	-0.4622339025	2025-04-13@23:06	-0.002272954803	-0.02527047938	-0.07270119662	-0.002892548045	0.003232069477	-0.000119373287	0.0001753703536	-0.0003738374289	0.002552681659	-0.009267198595	0.06437296485	-0.0001353455327	0.0004476067541	-0.0002473316848	0.001532911516	-0.000243274865	0.001505051445	-0.0001230890022	0.0004245104972	v2.7.1	
5	Broyden	0	-0.1918032233	-15.02975483	-1.310604109	Y	0	0.008830262284	4.880593742	0.1578662742	self-energy	sharp_wc_2_b_35	0.5718101728	0.08959255808	0.6574342732	0.05605589269	0.2047505126	0.2350493505	0.2308675431	0.1504339639	0.3723836411	0.6702152436	0.6494767244	0.08445010512	0.6494141594	0.08445317244	0.3723645511	0.6702292699	a248bdd	2x2_2C_8b_C2v_L	2.940296871	1.062934141	1.060430416	0.9999953267021956	-0.01071525681	0.01071207575	0.4055353092	-0.3753301346	-0.2277517106	1.77995633	0.006015717463	-0.04560946856	0.218815326	-1.845020756	-0.2338356884	0.7262572649	-0.2338096181	0.7261880666	0.2188260966	-1.845137537	boucle_1bande_AF.py	R0:S0:1	1	-0.7194117353	-1.310400517	0.3932321984	-0.1269922566	0.3959299227	-0.1327030224	0.01297556519	-0.003802676037	0.009853047094	-0.003118838101	-0.003502009902	0.006145175141	0.0139968111	-0.02451544169	0.2128599633	-0.3650921763	0.2151456277	-0.3669303835	-0.2406587399	0.528257988	-0.2424749927	0.5342345304	-0.1996855379	0.1602130114	-0.201239096	0.166911834	0.1992942875	-0.1597346418	0.2008878786	-0.1664805737	0.2403132999	-0.5276946676	0.2421573587	-0.5336995761	-0.3959656341	0.1328293999	-0.3934321783	0.1271827523	-0.01306936287	0.003996578808	-0.009802215446	0.003003928221	-0.003543952189	0.006189915751	0.01379836741	-0.02432986767	0.2154722344	-0.3676425677	0.212284702	-0.3642657131	0.2424741882	-0.5339868252	0.2400337826	-0.5274644514	0.2002782108	-0.1654969949	0.1998641996	-0.1606386965	0.2007050737	-0.1660534479	0.2002314744	-0.1611010201	0.2427744509	-0.5345039807	0.2403104339	-0.5279476718	2025-04-13@23:09	-0.002272954803	0.03017720947	0.08957129525	-0.001433310757	0.00175441273	-4.432819739e-05	3.784237797e-05	-0.0002449167291	0.001907461296	-0.009911990034	0.07520064084	-0.0001869144336	0.000627037695	-0.0002600539611	0.00158921638	-0.0002570139043	0.001565295705	-0.0001744681241	0.0006124287065	v2.7.1	
2	Broyden	0	-0.1935914987	-11.1773223	-1.3067103	Y	0	-0.002642273077	4.880593742	0.09682835671	self-energy	sharp_wc_2_b_35	0.6636699269	0.05599842358	0.5772988874	0.08461477633	0.2320877279	0.1516962401	0.2128238283	0.2244212891	0.3743350141	0.6596606137	0.6615365563	0.08277275435	0.6615034014	0.08277265626	0.3743181687	0.6596504938	a248bdd	2x2_2C_8b_C2v_L	1.980296871	0.9434684212	0.945730507	1.0000081287940745	-0.002484338088	0.002263658102	0.3934916708	-0.503364694	-0.2125602897	1.449188896	0.03089468613	-0.2147185483	0.2414143255	-2.093895314	-0.1985771241	0.6245179912	-0.198530255	0.6242944291	0.2414360407	-2.094039123	boucle_1bande_AF.py	R0:S0:1	1	-0.7195500176	-1.306884711	0.4085464644	-0.09515608937	0.4078597428	-0.09328484455	0.004473910636	-0.001351747695	-0.0001495848133	-0.0001221739078	0.02691483487	-0.05078185883	0.04198844685	-0.07918478155	0.2269675195	-0.4375959515	0.2244851616	-0.4325916705	-0.2201479202	0.4644010672	-0.2191158879	0.4610220236	-0.2364459259	0.1860799696	-0.2355229383	0.1838601851	0.2350602738	-0.1845792599	0.2360304149	-0.1844437469	0.2193129791	-0.4631866421	0.2192864947	-0.4612391993	-0.4078903531	0.09338313418	-0.4086621954	0.09525820498	-0.004476203955	0.001349165892	0.0001416463448	0.0001372584797	0.02687726909	-0.05069222806	0.04202921204	-0.07931961563	0.2266217308	-0.4368115814	0.2247043554	-0.433325225	0.2191185082	-0.4608338466	0.2195450112	-0.4636818571	0.2346259555	-0.1827027379	0.236401163	-0.1862276238	0.2360574339	-0.1842748554	0.2359636399	-0.1857531664	0.2198882944	-0.4619575818	0.2192961202	-0.463367721	2025-04-13@23:09	-0.002272954803	-0.02656064986	-0.07673311155	-0.002474608535	0.002815080418	-1.23165807e-05	9.51331819e-05	-0.00103684105	0.007070875797	-0.006765742993	0.04701561434	-0.0001337725656	0.0004465566554	-0.0002395662159	0.001495685873	-0.0002465428974	0.001536593018	-0.0001288587362	0.0004442424892	v2.7.1	
