CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1_ave	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1_ave	tbA4up_1_ave	tbA5down_1_ave	tbA5up_1_ave	tbA6down_1_ave	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1_ave	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1_ave	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1_ave	tbB4up_1_ave	tbB5down_1_ave	tbB5up_1_ave	tbB6down_1_ave	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1_ave	tbB8up_1_ave	time	tp	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
2	Broyden	0	-2.435423746e-06	-20.47251893	-1.34515389	Y	0	0.5752515778	4.240593742	0.1210094111	self-energy	sharp_wc_2_b_35	1.673480837	0.1047163741	1.893699404	1.129248243	0.04844388713	1.96151671	0.04391027813	0.009939743972	1.073192586	0.2485076194	1.72429287	a248bdd	2x2_2C_8b_C2v_L	2.120296871	0.9950056079	0.9994795967	1.0000057103385276	0.3571326327	-0.2121272373	0.2036705792	-0.675696676	-3.600812133e-05	0.0001304051917	-4.798830128e-05	4.593059622e-05	-0.000113179505	-0.0001704710161	-1.470802638e-05	3.647452235e-05	-2.180695954e-05	0.000110423494	boucle_1bande_AF.py	R0:S0:1	1	-0.6967255068	-1.34515389	-0.06279353337	0.2303689377	0.6633327885	-0.4952337463	-0.4722738453	-0.2039567152	-0.04362715892	0.111894022	0.2584543027	-0.2410253949	-0.2089881797	-0.08511280975	-0.01561612131	0.3372759684	0.05532376505	-0.06501703246	-0.006046172917	-0.01443174046	0.6560437784	-0.8810478076	-0.9203073875	0.01778576992	-0.6634873511	0.4953631765	0.06271136157	-0.230294474	0.2039198169	0.4723726161	-0.258393286	0.2409678812	0.04363377865	-0.1119192616	0.08513469515	0.2089406836	-0.3373503992	0.01562197632	0.06500609504	-0.05533683952	0.6560345311	-0.8810272957	-0.006052748822	-0.01443903564	0.01778531189	-0.9202996146	2025-01-22@16:40	0	-5.608525877e-05	-7.550564755e-05	5.611765643e-05	3.641077526e-05	-0.0001158920666	0.1938114686	-0.7756482736	-0.3887174287	0.2900171485	0.1041587202	-0.3264039595	0.06944091282	-0.2264630313	-0.009513678697	0.0109027204	0.008610657815	-0.04491193472	v2.7.1	
1	Broyden	0	5.662321811e-06	-219.5046524	-1.179814947	Y	0	0.7507606764	5.320593742	0.09450513091	self-energy	sharp_wc_2_b_35	38.21745201	0.09920298216	1.903463367	26.11390327	0.13261166	1.963627027	0.0006700800515	0.0005465311697	28.81003182	0.1010508856	1.899191397	a248bdd	2x2_2C_8b_C2v_L	2.660296871	0.9981865748	0.9999840861	0.996476859201745	3.426912314	-0.2723509854	-3.232933674	0.8972699217	-0.01119760827	0.01040429035	0.007381366937	-0.008150902226	-0.001915695236	0.003323163624	-0.01275284325	0.002088985543	-0.01213649852	0.00235948882	boucle_1bande_AF.py	R0:S0:1	1	-0.5140981909	-1.179814947	0.5246149905	0.004971024755	7.389750837	-0.6947456695	-0.402799974	-0.02212022094	-0.4144299614	0.02428265956	0.1248587122	-0.01380222105	-0.009566039454	-0.009450046046	0.0003870455648	0.06040378151	0.00123537711	-0.007887614954	-0.03232452432	-0.000298381301	2.715631021	-0.3146355961	-0.3148728864	0.0004879134763	-0.5463554417	0.02890032059	5.950264781	-0.2625907597	0.1024527589	0.05481839311	-0.4776273607	0.06467387953	0.06131838176	-0.004853563315	0.003887008368	0.03526269666	-0.01571723658	0.000155158819	0.05264652247	-0.0006611515593	2.643137449	-0.3058868833	0.05701199125	-0.0005174294613	0.000398046052	-0.3064306816	2025-01-22@16:40	0	5.279179643e-05	3.356187741	-0.2665173662	3.28204657	-0.9103002124	-4.463178718	1.758546159	-4.59961642	0.5089609473	-0.1802665665	0.04876160745	-0.1759279051	0.05125744306	-4.600911408	1.069121125	4.577457546	-1.069567704	v2.7.1	
4	Broyden	0	-6.49941168e-07	-20.34831187	-1.347528108	Y	0	0.5727561022	4.220593742	0.1215855729	self-energy	sharp_wc_2_b_35	1.647171977	0.1052127235	1.893100475	1.122079549	0.04880055616	1.961240604	0.04444044052	0.01001767549	1.062699144	0.250678634	1.721717003	a248bdd	2x2_2C_8b_C2v_L	2.110296871	0.9950475481	0.9994814896	1.0000034621309137	0.3544213003	-0.211915525	0.2015990227	-0.6753228247	-2.173617085e-05	8.839915642e-05	6.533131222e-06	-3.50793157e-06	-6.966116095e-05	1.743596312e-05	-1.343632313e-05	3.719676637e-05	-1.668150048e-05	6.862514434e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.6980718831	-1.347528108	-0.0620038613	0.2310614178	0.6591247078	-0.4955843256	-0.4729765411	-0.2046958431	-0.0440872827	0.1124954502	0.2580878769	-0.2416045309	-0.2090363377	-0.08519813152	-0.01598703784	0.3384884841	0.05608670738	-0.06602112655	-0.006299578408	-0.01465064518	0.6540250127	-0.8841280912	-0.923694326	0.0181365806	-0.6593046455	0.4957256843	0.0619409978	-0.230986159	0.2046467989	0.4730727062	-0.2580407772	0.2415541288	0.04410568189	-0.1125181525	0.08521213611	0.2089969943	-0.3385523165	0.01598135133	0.06599782507	-0.05609528656	0.6539974464	-0.8840982774	-0.006316562423	-0.01464366593	0.01814637611	-0.9236771047	2025-01-22@16:44	0	-6.194005903e-05	-8.873876057e-05	8.496772871e-05	4.237171164e-05	-0.000141472642	0.1935527501	-0.7782850318	-0.3882751933	0.2905784544	0.1048859362	-0.330944625	0.06832349452	-0.2242673216	-0.00969671655	0.01167073806	0.009241322673	-0.04719457205	v2.7.1	
2	Broyden	0	2.56561522e-06	-219.4600499	-1.177618398	Y	0	0.751852202	5.340593742	0.09415330523	self-energy	sharp_wc_2_b_35	38.22781633	0.0987215057	1.903936862	26.11713421	0.1318606211	1.963720178	0.0006679877618	0.0005407032455	28.80843058	0.1005843301	1.899666069	a248bdd	2x2_2C_8b_C2v_L	2.670296871	0.9982120942	0.9999852519	0.9964924846770254	3.416589973	-0.2720154654	-3.225752585	0.8948533241	-0.01398240592	0.01127243354	0.004973821156	-0.007851642421	-0.002701838275	0.002630211749	-0.0131798087	0.002293496591	-0.01276935891	0.002626325604	boucle_1bande_AF.py	R0:S0:1	1	-0.5135639686	-1.177618398	0.5231232409	0.00497056804	7.373828945	-0.6932881086	-0.4027199523	-0.02197665364	-0.4129834296	0.02418458292	0.1246679029	-0.01379480768	-0.009608193896	-0.00942667971	0.0003797181383	0.06021159777	0.001225826347	-0.007863959737	-0.03435519468	-0.0002742594716	2.714677152	-0.3145836064	-0.3147943707	0.0004824605532	-0.5449211092	0.02890546065	5.931118691	-0.2614073433	0.1023909188	0.05467147196	-0.476168017	0.06449462587	0.06111884226	-0.004810381526	0.003876967073	0.03518991339	-0.0156978734	0.0001465033669	0.05246020811	-0.0006616718503	2.638785517	-0.3054670567	0.05827710028	-0.0005285771024	0.0003874459751	-0.3060168573	2025-01-22@16:44	0	5.143020242e-05	3.348949802	-0.2664767973	3.271717976	-0.9070690004	-4.452221473	1.753360957	-4.588510367	0.5087243595	-0.180878705	0.04891763399	-0.1744851633	0.05081367127	-4.587337764	1.066272048	4.563900852	-1.066621971	v2.7.1	
2	Broyden	0	-1.189668121e-07	-20.30248652	-1.349761771	Y	0	0.5707933888	4.200593742	0.1221005702	self-energy	sharp_wc_2_b_35	1.643927043	0.1051919512	1.892908374	1.121055514	0.04951755006	1.960787373	0.04524459354	0.0102628915	1.05829717	0.2520442736	1.720002569	a248bdd	2x2_2C_8b_C2v_L	2.100296871	0.9950517992	0.9994852965	1.0000036836017363	0.3560887417	-0.213002994	0.2030823411	-0.6820386823	-2.236086881e-05	8.998487494e-05	6.626613053e-06	-3.88193455e-06	-6.841575686e-05	1.919592897e-05	-1.731571427e-05	4.651850644e-05	-1.228614496e-05	5.674135559e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.699077539	-1.349761771	-0.06180297291	0.2311699211	0.6572010509	-0.4947546481	-0.4720747889	-0.2046964243	-0.04325686442	0.1132689196	0.2597419162	-0.2430457899	-0.2108881907	-0.08630976862	-0.01596731756	0.3412927183	0.05685497251	-0.06519479479	-0.005591317235	-0.01487690816	0.6530701432	-0.8861080004	-0.9260428305	0.01818283398	-0.6573793935	0.4948960326	0.06173632921	-0.2310939937	0.2046488871	0.4721699568	-0.2596900218	0.2429919819	0.04327355393	-0.113292955	0.08632632634	0.2108444891	-0.3413604594	0.01596133049	0.06517413971	-0.05686552474	0.6530450226	-0.8860789792	-0.00560674085	-0.01487091739	0.01819138709	-0.9260283512	2025-01-22@16:47	0	-6.683099355e-05	-8.720228524e-05	8.344240149e-05	4.076599678e-05	-0.0001370279458	0.194596545	-0.7843974399	-0.3889289163	0.2909203636	0.1057298668	-0.3344642757	0.06978933852	-0.2297701143	-0.0097112364	0.01147122979	0.009040371322	-0.04699659818	v2.7.1	
1	Broyden	0	3.357880424e-06	-219.4913209	-1.175781406	Y	0	0.7527758237	5.360593742	0.09401576625	self-energy	sharp_wc_2_b_35	38.22797678	0.09868715161	1.903959232	26.11719099	0.1317377133	1.963659708	0.0006675062289	0.0005404185525	28.8084124	0.1005337646	1.89971967	a248bdd	2x2_2C_8b_C2v_L	2.680296871	0.9982136664	0.9999850012	0.996495484881341	3.416143422	-0.2724684876	-3.225908472	0.8942693493	-0.01404439055	0.01128564665	0.004916606898	-0.007847440774	-0.002721162895	0.002614528839	-0.01323944229	0.002312549611	-0.01272252525	0.002620626956	boucle_1bande_AF.py	R0:S0:1	1	-0.5127687688	-1.175781406	0.5231426003	0.004963856838	7.372870223	-0.6931424567	-0.4030488692	-0.02193624224	-0.4129947111	0.02413205007	0.1246170625	-0.01379130394	-0.009608094179	-0.009414788731	0.0003793989676	0.06018705018	0.001226312115	-0.007866758022	-0.03430916877	-0.0002836219492	2.71481102	-0.3145305795	-0.3147453258	0.0004719885202	-0.5448624337	0.02893226916	5.931495714	-0.2608968709	0.1022441033	0.05465674242	-0.4761058863	0.06447491613	0.06115841598	-0.004800569406	0.003869382959	0.03522188218	-0.01568700525	0.0001470944108	0.05244818022	-0.0006608590657	2.638753932	-0.3053850549	0.05822078751	-0.0005141245209	0.0003926610987	-0.3059316224	2025-01-22@16:47	0	5.183278011e-05	3.348598067	-0.266925337	3.271851925	-0.9064693007	-4.452224273	1.752079996	-4.588138002	0.5096014579	-0.1808937211	0.04890962611	-0.1744665354	0.05079458173	-4.587156823	1.066012316	4.563696382	-1.066323269	v2.7.1	
2	Broyden	0	-1.524254929e-06	-20.20877666	-1.352044352	Y	0	0.5686082511	4.180593742	0.1226435859	self-energy	sharp_wc_2_b_35	1.623058435	0.1055901035	1.892376161	1.117266468	0.04992412596	1.960496197	0.04572485238	0.01044573634	1.052707026	0.2537534804	1.718016115	a248bdd	2x2_2C_8b_C2v_L	2.090296871	0.9950867203	0.9994872611	1.0000048255125538	0.3541957245	-0.2130363263	0.2016632906	-0.682656462	-2.846412272e-05	0.0001089753279	-1.892662558e-05	2.05554804e-05	-9.083606511e-05	-7.215248548e-05	-1.501936432e-05	4.057446943e-05	-2.001360997e-05	9.40258756e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7002826369	-1.352044352	-0.06108738614	0.2317078722	0.653697692	-0.4949510017	-0.4726079972	-0.2053045491	-0.04365403977	0.113896357	0.2598810406	-0.2437881257	-0.2111750813	-0.08650334741	-0.01627807985	0.3426510124	0.057472693	-0.06606347639	-0.005760606273	-0.01512545491	0.6520572109	-0.8886111603	-0.9287557154	0.01851703688	-0.6538685492	0.4950915774	0.06100986561	-0.2316291948	0.2052607404	0.4727072694	-0.2598233373	0.243730319	0.04366558716	-0.113921875	0.08652289517	0.2111276736	-0.3427250577	0.01627836571	0.06604736658	-0.05748461512	0.6520385301	-0.8885845026	-0.005772188545	-0.01512563527	0.01852166884	-0.92874378	2025-01-22@16:49	0	-7.196702156e-05	-8.091799041e-05	7.022027581e-05	3.942095074e-05	-0.0001312518684	0.1947224417	-0.7875996261	-0.3890675537	0.2915329497	0.1061581078	-0.3373956621	0.07012820771	-0.2319747825	-0.009764117471	0.01165691612	0.009104802838	-0.04746138491	v2.7.1	
1	Broyden	0	3.927882572e-06	-219.5191836	-1.173913644	Y	0	0.7537113706	5.380593742	0.09386131518	self-energy	sharp_wc_2_b_35	38.2283768	0.09864539029	1.904003305	26.11742424	0.1315785548	1.963600385	0.0006669448864	0.000539973017	28.80851495	0.1004590974	1.899797433	a248bdd	2x2_2C_8b_C2v_L	2.690296871	0.9982156807	0.9999855334	0.9964966978615504	3.415685453	-0.272953359	-3.225577772	0.8935381338	-0.01411764486	0.01130244357	0.004752847505	-0.007830048764	-0.00274122893	0.002566624446	-0.0132843755	0.002322797467	-0.01268561825	0.002612497102	boucle_1bande_AF.py	R0:S0:1	1	-0.5119312872	-1.173913644	0.5231084488	0.004957849856	7.371481559	-0.6929664646	-0.4033932335	-0.0218872918	-0.4129689557	0.02407632066	0.1245726914	-0.01378893709	-0.009610815249	-0.009403282401	0.0003785466042	0.06015853921	0.001225479229	-0.007873808872	-0.03437146814	-0.0002805533407	2.714360717	-0.3144066742	-0.3146242887	0.0004727194007	-0.5447503212	0.02896399322	5.931525042	-0.2603336945	0.1020932897	0.05463803891	-0.4760043395	0.0644533517	0.06122597973	-0.004788902185	0.003859968511	0.03525274272	-0.0156774897	0.0001476559468	0.0524311797	-0.0006604279921	2.638222473	-0.3052596225	0.05826396723	-0.0005120216357	0.00038646634	-0.3058036011	2025-01-22@16:50	0	5.159827916e-05	3.34831429	-0.2674210874	3.271435068	-0.9057127254	-4.451699923	1.750538504	-4.587227061	0.5104976766	-0.1809014462	0.04889840247	-0.1744062708	0.05076153855	-4.586479192	1.06565702	4.562995775	-1.065928554	v2.7.1	
2	Broyden	0	-1.311149282e-06	-20.15403785	-1.354300862	Y	0	0.5665009677	4.160593742	0.1231756235	self-energy	sharp_wc_2_b_35	1.618904575	0.1056966905	1.892113812	1.115159142	0.05065809265	1.96011904	0.04640752829	0.01062120426	1.046195544	0.2554151265	1.715987142	a248bdd	2x2_2C_8b_C2v_L	2.080296871	0.9950944565	0.9994917573	1.0000044316948757	0.3556933067	-0.214025976	0.2029494328	-0.6890969256	-2.897079742e-05	0.0001108080891	-1.75205861e-05	1.823100833e-05	-9.181067584e-05	-6.716558184e-05	-1.634539385e-05	4.382323742e-05	-1.834201512e-05	8.942846119e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7012916183	-1.354300862	-0.06114310494	0.2320115424	0.651947417	-0.4944069312	-0.4718646244	-0.2053650135	-0.04334051446	0.1145744138	0.2607777648	-0.2448406547	-0.212265836	-0.08719573601	-0.01641329449	0.3446869022	0.05822723177	-0.06593600937	-0.005516803606	-0.0153545596	0.6507353428	-0.8909892978	-0.9314683844	0.01868701373	-0.6521166728	0.4945464782	0.06106702963	-0.231933623	0.205321481	0.4719630284	-0.2607195994	0.2447834698	0.04335096579	-0.114599707	0.08721617499	0.2122177256	-0.3447613343	0.016413348	0.06592165253	-0.05823941969	0.6507152345	-0.8909610552	-0.005528591517	-0.01535462757	0.01869182315	-0.9314550592	2025-01-22@16:52	0	-7.552451371e-05	-8.285033171e-05	7.271153166e-05	3.919604861e-05	-0.0001307430183	0.1959509753	-0.7947699304	-0.3897949306	0.292113703	0.1070743954	-0.3415265051	0.07058483008	-0.2343462854	-0.009897630359	0.01195542314	0.009251105465	-0.04835840834	v2.7.1	
2	Broyden	0	2.598627888e-06	-219.3764304	-1.171183646	Y	0	0.7550547235	5.400593742	0.09308550202	self-energy	sharp_wc_2_b_35	38.24648538	0.09778465436	1.904840898	26.1300966	0.1293014927	1.964100678	0.0006618319741	0.0005314781413	28.81351983	0.09934035517	1.900928667	a248bdd	2x2_2C_8b_C2v_L	2.700296871	0.9980776908	0.9999764541	0.9965050872133712	3.397675915	-0.2720496718	-3.211814155	0.8894098754	-0.01721432787	0.01227580333	0.002589731891	-0.007529877312	-0.003623483726	0.001934268125	-0.01386637438	0.002565548747	-0.01324527199	0.002860358055	boucle_1bande_AF.py	R0:S0:1	1	-0.5119070974	-1.171183646	0.5193397814	0.004961433011	7.342861451	-0.6905485867	-0.403147031	-0.02165918953	-0.4106925469	0.02391370378	0.1251639411	-0.01390246072	-0.009727306135	-0.009388827872	0.0003648262223	0.05986570536	0.0012127729	-0.007958242538	-0.03642529636	-0.0002660656978	2.71541883	-0.3147194988	-0.3149297573	0.0004617881789	-0.5411145067	0.02886798881	5.896139679	-0.25841423	0.1022367314	0.05430652558	-0.4736117913	0.06419217362	0.06187157357	-0.004788674747	0.003854576959	0.03515227437	-0.01576314684	0.0001443408212	0.05215501673	-0.0006572425435	2.635651862	-0.3051711811	0.05928347713	-0.0005074818384	0.000376003336	-0.3057187324	2025-01-22@16:55	0	6.38740755e-05	3.334167766	-0.266850399	3.253660882	-0.9005085513	-4.412905183	1.735910939	-4.5491723	0.5071089101	-0.1805192274	0.04875858521	-0.172147084	0.05005835012	-4.549986377	1.057981771	4.526645272	-1.058074155	v2.7.1	
3	Broyden	0	-7.155931899e-07	-20.04428533	-1.356600041	Y	0	0.5641699096	4.140593742	0.1237298895	self-energy	sharp_wc_2_b_35	1.59513569	0.1060796003	1.891572646	1.108983561	0.0509443913	1.959763829	0.04704112392	0.01076841353	1.038827049	0.257271051	1.713731489	a248bdd	2x2_2C_8b_C2v_L	2.070296871	0.9951314934	0.9994927989	1.0000039386161719	0.3531585039	-0.2138861728	0.2009559255	-0.6883974896	-2.404458245e-05	9.650495103e-05	2.424245882e-06	-1.310056896e-07	-7.697340235e-05	2.627258441e-06	-1.541063832e-05	4.269101069e-05	-1.676103643e-05	7.496156778e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7025937278	-1.356600041	-0.06008403575	0.2324777989	0.6479229779	-0.4945271766	-0.4725254178	-0.2060645539	-0.04333834834	0.1152389575	0.2610524219	-0.2457487018	-0.2129885961	-0.08764125102	-0.01662933475	0.3465621007	0.05900172592	-0.06629374874	-0.005337786629	-0.01555244014	0.6492753591	-0.893599528	-0.9344245711	0.01891604774	-0.648100939	0.4946704648	0.06001751876	-0.2324001242	0.2060158152	0.4726240437	-0.2609968847	0.2456943451	0.04334725642	-0.1152627871	0.08766187285	0.2129385948	-0.3466355025	0.01662637322	0.06628228115	-0.0590128621	0.6492502765	-0.8935685665	-0.005353024095	-0.01554722981	0.01892451483	-0.9344098887	2025-01-22@16:56	0	-8.22483421e-05	-8.724600437e-05	8.377202703e-05	4.026120044e-05	-0.0001369220636	0.1952640218	-0.795458959	-0.3892708009	0.292480245	0.1075206726	-0.3449276616	0.07038159914	-0.2350391656	-0.009985584333	0.01226165476	0.00946439043	-0.04940756111	v2.7.1	
1	Broyden	0	2.72704629e-06	-219.4066497	-1.169349838	Y	0	0.7559523332	5.420593742	0.09294891291	self-energy	sharp_wc_2_b_35	38.2467433	0.09774402493	1.904872669	26.13009816	0.129190845	1.964040704	0.0006611910523	0.0005313009823	28.81354585	0.099276849	1.900993057	a248bdd	2x2_2C_8b_C2v_L	2.710296871	0.9980819369	0.9999764131	0.9965068670482049	3.397271938	-0.2724902309	-3.211718175	0.888780849	-0.01696560298	0.0121854999	0.002747584902	-0.007545402716	-0.003553468372	0.001977397089	-0.0138770103	0.002567346456	-0.01325327534	0.002859975933	boucle_1bande_AF.py	R0:S0:1	1	-0.5111291007	-1.169349838	0.5193597075	0.004955076917	7.341504721	-0.6903760189	-0.4034220157	-0.021620672	-0.4107166292	0.02386160452	0.1250561209	-0.01389149512	-0.009719975498	-0.009376858223	0.0003645202114	0.05984204409	0.001213050335	-0.007956811831	-0.03643633263	-0.0002650507234	2.714837135	-0.3145794318	-0.3147916928	0.0004607426481	-0.5410409698	0.02889095794	5.89657242	-0.2579118524	0.1020756035	0.05429168196	-0.4735417575	0.06417272033	0.06187669601	-0.004778520372	0.003845375733	0.03518388219	-0.01574493499	0.0001459493595	0.05214509896	-0.0006564110736	2.63504081	-0.3050300618	0.0592839344	-0.0005057478548	0.0003743815308	-0.3055772964	2025-01-22@16:58	0	6.399888781e-05	3.333683241	-0.2672728765	3.253753159	-0.8999222486	-4.41305667	1.734714015	-4.548955223	0.5079756312	-0.1804696395	0.04873288676	-0.1721690772	0.05005004988	-4.549744254	1.057712672	4.526405136	-1.057788586	v2.7.1	
2	Broyden	0	-1.136400987e-06	-19.98900002	-1.358843732	Y	0	0.5620593527	4.120593742	0.124263351	self-energy	sharp_wc_2_b_35	1.590098758	0.1062220273	1.891270398	1.106931996	0.05168264147	1.95942186	0.0476634283	0.01094555622	1.032870286	0.2589297247	1.711732663	a248bdd	2x2_2C_8b_C2v_L	2.060296871	0.9951417042	0.9994973476	1.000004830184241	0.3544501919	-0.2148154888	0.2021187846	-0.6946769611	-2.785198318e-05	0.0001073208252	-1.556960783e-05	1.686309629e-05	-8.808071042e-05	-6.051491073e-05	-1.69515629e-05	4.608788537e-05	-1.720277432e-05	8.609536053e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.703600642	-1.358843732	-0.06013325473	0.2328205972	0.6461508177	-0.4940664372	-0.4718842713	-0.2061630697	-0.04327060868	0.1158975938	0.2617147478	-0.2466812546	-0.2137774841	-0.08816662263	-0.01683406417	0.3483202011	0.05971063238	-0.06650898205	-0.005283744759	-0.01579702146	0.6480750278	-0.8959735025	-0.9370901464	0.01915189953	-0.6463199141	0.4942074261	0.06005574306	-0.2327412261	0.2061195301	0.4719820373	-0.2616573582	0.2466238069	0.04328245581	-0.1159231164	0.08818636714	0.213730295	-0.3483935917	0.01683342072	0.06649282961	-0.0597232825	0.6480571395	-0.8959473153	-0.005295456733	-0.01579671035	0.01915682285	-0.9370790753	2025-01-22@16:59	0	-8.525865139e-05	-8.227807183e-05	7.363197393e-05	3.84206096e-05	-0.0001299765816	0.1965649052	-0.8029243241	-0.390025525	0.2931170698	0.1083521321	-0.3488772414	0.0707880105	-0.2372640166	-0.01008662855	0.01253965567	0.009633667881	-0.05030591261	v2.7.1	
2	Broyden	0	-1.898639738e-07	-19.88685868	-1.361112708	Y	0	0.5597996036	4.100593742	0.1248103315	self-energy	sharp_wc_2_b_35	1.567481128	0.1066218269	1.89071234	1.101271983	0.05201369826	1.959094415	0.04825131649	0.01109954919	1.027188041	0.2606648204	1.709658954	a248bdd	2x2_2C_8b_C2v_L	2.050296871	0.9951756475	0.9994984945	1.0000035810927057	0.352098738	-0.2147485995	0.2003416686	-0.6944751526	-2.146054843e-05	8.728551163e-05	4.977899192e-06	-2.502042879e-06	-6.696998133e-05	1.340253505e-05	-1.738005371e-05	4.868388208e-05	-1.292711897e-05	6.162987384e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.7048629273	-1.361112708	-0.05919617242	0.2332957085	0.642332559	-0.4942231415	-0.4725282123	-0.2068292752	-0.04349474175	0.1165469674	0.261829255	-0.2474993839	-0.2142405947	-0.08846331422	-0.01712311705	0.3499472242	0.06040149189	-0.06719812415	-0.005328849639	-0.01603104225	0.6469800364	-0.8984415385	-0.9398335482	0.01945190574	-0.6425025159	0.4943625274	0.05912807477	-0.2332192037	0.2067837931	0.4726197765	-0.2617786553	0.247445958	0.04351178282	-0.1165711221	0.0884793293	0.2141982845	-0.3500142623	0.01711719512	0.06717655143	-0.06041230571	0.6469554453	-0.8984122668	-0.005343372114	-0.01602540923	0.01946029895	-0.9398192091	2025-01-22@17:01	0	-9.082323785e-05	-8.394128757e-05	8.235124089e-05	3.827158308e-05	-0.0001323736219	0.1961443805	-0.8045150028	-0.389667247	0.2935935216	0.1088448554	-0.3524092432	0.07067794067	-0.2382135389	-0.01016455142	0.01283785746	0.009860351159	-0.05134479182	v2.7.1	
2	Broyden	0	7.177393119e-06	-219.3051958	-1.166856585	Y	0	0.7571716306	5.440593742	0.09244649024	self-energy	sharp_wc_2_b_35	38.26693432	0.09680156419	1.905811226	26.13481121	0.1281592503	1.964199267	0.0006512142403	0.0005277704959	28.81460068	0.09838914787	1.901869358	a248bdd	2x2_2C_8b_C2v_L	2.720296871	0.9981863818	0.9999821755	0.9963995473167718	3.382584959	-0.2718383567	-3.190911561	0.8829680345	-0.007304648483	0.009186176512	0.01286424459	-0.008750565401	-0.0008548726995	0.004814404667	-0.01435681099	0.002550576126	-0.01372085535	0.002789289142	boucle_1bande_AF.py	R0:S0:1	1	-0.5107876049	-1.166856585	0.5164124001	0.004972734432	7.309467163	-0.6876043047	-0.4026439264	-0.02154146937	-0.4086858728	0.02365684701	0.1231029382	-0.01365187094	-0.009543568467	-0.009358173531	0.0003786117764	0.05969902402	0.001226684374	-0.007631928294	-0.03778334157	-0.0002806419284	2.714897183	-0.3147625341	-0.3150267552	0.0004706841883	-0.5384226471	0.02872270711	5.857054064	-0.2560423838	0.1018865324	0.05407216306	-0.471997765	0.06397340523	0.05943503607	-0.004755058753	0.003826014503	0.03526513552	-0.01549359768	0.0001762061392	0.0519199809	-0.0006329158523	2.632208283	-0.3048500008	0.05940564284	-0.0004898777499	0.0003748764158	-0.3053796905	2025-01-22@17:02	0	5.524665252e-05	3.313269348	-0.266015345	3.238332548	-0.8954785671	-4.397308373	1.727663982	-4.532941344	0.5072814266	-0.1771063193	0.04779373359	-0.1719104609	0.0499277746	-4.521129585	1.051650748	4.497963118	-1.051761467	v2.7.1	
