CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1_ave	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1_ave	tbA4up_1_ave	tbA5down_1_ave	tbA5up_1_ave	tbA6down_1_ave	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1_ave	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1_ave	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1_ave	tbB4up_1_ave	tbB5down_1_ave	tbB5up_1_ave	tbB6down_1_ave	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1_ave	tbB8up_1_ave	time	tp	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
15	Broyden	0	1.885754035e-05	-26.92455062	-1.278879567	Y	0	0.6335640917	4.840593742	0.1100678243	self-energy	sharp_wc_2_b_35	1.964960558	0.06038465567	1.917965861	1.636583728	0.07225416822	1.947350827	0.1053336202	1.894240889	1.311244014	0.1332140954	1.866230106	a248bdd	2x2_2C_8b_C2v_L	2.420296871	0.9995891409	0.9999620295	1.0000583221170882	0.0009250434071	-0.0006625440918	-0.0001141970469	0.0003253494293	-4.794534142e-05	0.0001791619566	-0.000457599385	0.0003813023997	-7.84811443e-05	-0.001022427278	0.0002828671633	-0.0007157674202	0.0004654044911	-0.001417928072	boucle_1bande_AF.py	R0:S0:1	1	-0.6603112469	-1.278879567	0.1247139781	0.1400728419	-0.5923841408	0.36202845	0.437115045	-0.1920650188	-0.1258322646	0.1815652015	0.4977556956	-0.4068943699	-0.3245026469	-0.1245073812	-0.01667654683	0.5257166556	0.5264712353	-0.01655052278	-0.08101081667	0.0122710845	0.5170983956	-0.6086584665	-0.6096251709	0.01218662078	-0.5892935624	0.3593540117	0.1227598326	0.1413048007	-0.1925828521	0.43557748	-0.50069314	0.4088110681	0.1265693557	-0.1807450693	0.1234164142	0.3269611799	-0.5225308861	0.0165792361	0.01656150932	-0.523316312	0.5200307734	-0.6120759973	-0.08213423349	0.01246835729	0.01227426017	-0.612969634	2025-03-25@14:31	0	4.29665712e-05	0.4040187455	-0.2425354022	-0.1915735113	0.5599258707	0.161583638	-0.5178485808	-0.3749673845	0.2443792896	0.2242419021	-0.5291632776	-0.2237833695	0.5300447114	-0.1803288544	0.4778947543	0.17961713	-0.4786822037	v2.7.1	
1	Broyden	0	9.318693141e-06	-26.8920375	-1.281112414	Y	0	0.6321725734	4.820593742	0.1105115554	self-energy	sharp_wc_2_b_35	1.96463232	0.06056339607	1.917526863	1.635717676	0.07262149319	1.947185139	0.1059373295	1.893627424	1.310196475	0.1340218266	1.865429474	a248bdd	2x2_2C_8b_C2v_L	2.410296871	0.999588506	0.9999618957	0.9999937583783702	0.0006649317883	-0.000482548592	-0.0001873913112	0.0005568655619	-0.0001933866684	0.0006057049823	-0.0004444485737	0.0003111454408	-0.0004687560784	-0.001008672323	0.00013478255	-0.0002883388927	0.0001872411983	-0.0005862700083	boucle_1bande_AF.py	R0:S0:1	1	-0.6611832056	-1.281112414	0.1253324641	0.140383912	-0.5926998784	0.3622125938	0.4378128269	-0.1928152536	-0.1263092919	0.1821723507	0.4980825112	-0.4076540127	-0.324832648	-0.1246762968	-0.01680894214	0.5266243152	0.5274039999	-0.01672358918	-0.08122324236	0.01238074754	0.5177917945	-0.6107313142	-0.6116931791	0.01225295725	-0.5898354907	0.3596979299	0.1232696913	0.1415801567	-0.1932454845	0.4364422708	-0.5007190617	0.4094285339	0.1269534623	-0.1814312443	0.1237151263	0.3270298705	-0.5238375123	0.01670888681	0.01667813372	-0.5246103281	0.5197677782	-0.6130849494	-0.08223052475	0.01255816828	0.01237395297	-0.6139860688	2025-03-25@14:34	0	4.254031695e-05	0.4046863316	-0.2428197391	-0.1922893201	0.5628986097	0.162085105	-0.5205133144	-0.3757491973	0.2447492966	0.2249615715	-0.5319512913	-0.2245078968	0.5329240405	-0.180871267	0.4804926321	0.1800810969	-0.4811381654	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1_ave	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1_ave	tbA4up_1_ave	tbA5down_1_ave	tbA5up_1_ave	tbA6down_1_ave	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1_ave	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1_ave	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1_ave	tbB4up_1_ave	tbB5down_1_ave	tbB5up_1_ave	tbB6down_1_ave	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1_ave	tbB8up_1_ave	time	tp	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
18	Broyden	0	-8.041605366e-07	-26.99924398	-1.278744279	Y	0	0.6339686757	4.840593742	0.1100160001	self-energy	sharp_wc_2_b_35	1.981870147	0.06041587501	1.917809242	1.642669736	0.07210492911	1.947549295	0.1048403609	1.894715661	1.317057327	0.1331783697	1.866261225	a248bdd	2x2_2C_8b_C2v_L	2.420296871	0.9995751839	0.9999604502	1.0000358116289447	-0.000163334763	0.0001381547144	9.056995713e-06	-3.392374897e-05	3.662289119e-05	-0.0001053370294	6.3002615e-05	-3.27422797e-05	6.480356253e-05	0.0001205705873	0.000103368243	-0.0003397477683	0.0001022381354	-0.0003208170387	boucle_1bande_AF.py	R0:S0:1	1	-0.6600178346	-1.278744279	0.124385451	0.1409702056	-0.5937503477	0.3609499117	0.4368343733	-0.1925720337	-0.1272339727	0.1809904356	0.499647552	-0.4077572826	-0.3253461016	-0.1235555192	-0.01665042499	0.5230989401	0.5238938878	-0.01659539738	-0.08207575823	0.01237684605	0.520264444	-0.610938109	-0.6118906662	0.01221502239	-0.5943914602	0.3614574501	0.1247242342	0.1407248429	-0.1924498432	0.4371710095	-0.4992934373	0.4075515717	0.1269953546	-0.1810572302	0.1237085978	0.3250004186	-0.5234591116	0.01669111069	0.01663142949	-0.5242578249	0.5203124187	-0.6109654251	-0.0821755954	0.01238808452	0.01223107308	-0.6119264789	2025-03-25@14:34	0	4.447260648e-05	0.4053710336	-0.2423982866	-0.1927357798	0.5606487691	0.1616426689	-0.5170976872	-0.375594035	0.2443296689	0.2239382824	-0.5270978668	-0.2234766198	0.528098186	-0.1799199228	0.475485804	0.1791027352	-0.4761315171	v2.7.1	
1	Broyden	0	-1.47471005e-06	-27.03229519	-1.276524009	Y	0	0.635357193	4.860593742	0.1095855083	self-energy	sharp_wc_2_b_35	1.982600099	0.06022517077	1.918205767	1.643692156	0.07171234843	1.947693199	0.1042231494	1.895338555	1.317476161	0.1324097264	1.867037624	a248bdd	2x2_2C_8b_C2v_L	2.430296871	0.9995892581	0.9999616392	0.9999979758224331	-0.0001193967951	8.446986785e-05	-3.242908569e-05	9.688448213e-05	-4.091415184e-05	0.0001287683026	-3.641369161e-07	2.698599949e-06	-8.909475687e-05	-2.032826644e-06	-8.525583077e-05	0.0002275284561	-9.326577067e-05	0.0002737510358	boucle_1bande_AF.py	R0:S0:1	1	-0.6591302056	-1.276524009	0.1241827156	0.140600269	-0.5936091822	0.3607947958	0.4362464782	-0.1919109322	-0.1265414063	0.1803375906	0.4994898396	-0.4070080616	-0.3251888625	-0.1234153627	-0.01647053431	0.5220811176	0.5228679834	-0.01641785069	-0.08133937852	0.01223498387	0.5203175754	-0.6098173545	-0.6107550641	0.01207389752	-0.5940079373	0.3611024049	0.1243341891	0.1404580527	-0.1918234055	0.4364689961	-0.499270315	0.406883314	0.1263972174	-0.1803791009	0.1235125562	0.3249750856	-0.5223142336	0.01649321509	0.01643224646	-0.5231014162	0.5200185381	-0.6094708057	-0.08128596565	0.01222030107	0.0120681374	-0.6104170991	2025-03-25@14:37	0	4.333607038e-05	0.404491787	-0.2420046401	-0.1920364591	0.5576212258	0.1610156243	-0.5140644282	-0.3748183757	0.2439221429	0.2231570174	-0.5240631656	-0.2226829729	0.5250572391	-0.1790672177	0.4721603157	0.1782422763	-0.4728214778	v2.7.1	
4	Broyden	0	4.348514454e-06	-26.79365124	-1.283438573	Y	0	0.6304037353	4.800593742	0.1109810928	self-energy	sharp_wc_2_b_35	1.959213701	0.06075313882	1.917078341	1.625649164	0.07305847331	1.946971676	0.1067542639	1.89280101	1.302145944	0.13508542	1.864353654	a248bdd	2x2_2C_8b_C2v_L	2.400296871	0.9995796517	0.9999613985	1.0000063963116792	0.0002715728173	-0.0001833080964	-0.0001184113496	0.0003499310913	-0.0001053069324	0.0003369959592	-0.0002151060222	0.0001491512676	-0.0002485476759	-0.000486602512	7.007119458e-05	-0.0001541877155	9.943761941e-05	-0.0003038819721	boucle_1bande_AF.py	R0:S0:1	1	-0.6622492222	-1.283438573	0.1252607029	0.1409447694	-0.5913882045	0.3615784848	0.4380212382	-0.1936904324	-0.1266958659	0.1827610223	0.4977225699	-0.408814989	-0.3255547829	-0.1246662649	-0.01700180841	0.5274512019	0.5282460312	-0.01692874756	-0.08164120628	0.01258544935	0.5173185481	-0.6131722405	-0.6141381077	0.01243802489	-0.590089258	0.3603945478	0.1242162639	0.1415108472	-0.1938640911	0.4374239067	-0.4990499605	0.4097397666	0.1269071291	-0.1823622199	0.1242017573	0.3266257968	-0.5260433509	0.0169636624	0.01691690639	-0.5268338609	0.5183482324	-0.6144053264	-0.08228934094	0.01270193276	0.01252877497	-0.6153408752	2025-03-25@14:39	0	4.321354626e-05	0.4052018729	-0.2432908814	-0.1928341282	0.5662588835	0.1620531703	-0.5229225645	-0.3755681016	0.2450901855	0.2248527033	-0.534710095	-0.2243790384	0.5356877367	-0.180945703	0.4833595874	0.1801298067	-0.4840020781	v2.7.1	
4	Broyden	0	9.509520448e-07	-27.2579436	-1.27408305	Y	0	0.6375072545	4.880593742	0.1090973522	self-energy	sharp_wc_2_b_35	2.012264887	0.0597940773	1.918582889	1.673591396	0.0714984268	1.947972553	0.103201113	1.896371528	1.320532676	0.1312740658	1.868183139	a248bdd	2x2_2C_8b_C2v_L	2.440296871	0.9995951888	0.9999624306	1.0000010091947633	8.708914757e-05	-5.580256069e-05	-0.0001632774726	0.000475443463	-0.0001568978573	0.0004994025228	-0.000178079188	0.0001334150558	-0.000371407276	-0.0004139212565	-4.197819411e-05	0.0001298870807	-3.373761865e-05	9.188582826e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.6575981555	-1.27408305	0.1260577989	0.1397229906	-0.5972223683	0.3604401535	0.4356340557	-0.1910300412	-0.1277872603	0.179889194	0.5028240167	-0.4063164146	-0.3246623876	-0.1232790432	-0.01626448186	0.5206142221	0.5213851245	-0.01620772712	-0.08052815245	0.01199683944	0.5200392496	-0.6075254806	-0.6084612682	0.01184469493	-0.5967512621	0.3598927282	0.1252896617	0.1399964462	-0.1910165779	0.4355161289	-0.503616167	0.4069417063	0.1275716309	-0.1795875527	0.1230797811	0.3251769628	-0.5198063484	0.01629721292	0.01624650599	-0.5205747425	0.5204341949	-0.6080140666	-0.08110075819	0.01207591193	0.01191888389	-0.6089416111	2025-03-25@14:42	0	4.289625071e-05	0.4073924841	-0.2422018217	-0.1944000655	0.5591012169	0.1633070783	-0.515889346	-0.37767249	0.2439659888	0.2248963543	-0.5215712569	-0.2244363698	0.5225638428	-0.1783933014	0.4685047217	0.1775769593	-0.4691618352	v2.7.1	
4	Broyden	0	2.410594335e-06	-26.6106281	-1.285838082	Y	0	0.6283071702	4.780593742	0.1114687222	self-energy	sharp_wc_2_b_35	1.940821934	0.06102250218	1.916772463	1.604315589	0.07343304063	1.946612721	0.1078488433	1.891696402	1.2906715	0.136217267	1.863211323	a248bdd	2x2_2C_8b_C2v_L	2.390296871	0.9995770742	0.9999615051	1.000002359505536	0.000100685206	-6.576042361e-05	4.063531217e-05	-0.0001174682237	3.492563104e-05	-0.00011447475	-2.432238603e-05	1.816694481e-05	8.103287153e-05	-5.210688518e-05	6.111229948e-05	-0.0001532046625	7.87890454e-05	-0.0002368400369	boucle_1bande_AF.py	R0:S0:1	1	-0.6635796785	-1.285838082	0.124171169	0.1415299186	-0.5885735802	0.3613107468	0.4382632103	-0.1944069187	-0.1256434239	0.1833341765	0.4960409288	-0.4099379967	-0.3265332128	-0.1250065271	-0.01717917119	0.5292361443	0.5300392671	-0.01710936059	-0.08180119757	0.01281075413	0.5160131114	-0.6155075864	-0.616474267	0.01265458419	-0.588163121	0.3610157392	0.1241286152	0.1416507929	-0.1945214204	0.4379953079	-0.4963656958	0.4100920863	0.1259292259	-0.183286413	0.1248378256	0.326876295	-0.5288837471	0.01713595037	0.01708025362	-0.5296896747	0.5163452072	-0.6159044841	-0.0817566523	0.01280998727	0.01263899135	-0.6168605665	2025-03-25@14:45	0	4.315709653e-05	0.403924011	-0.2434611825	-0.1916202523	0.566510779	0.1605893776	-0.5224713534	-0.3737307668	0.2451312324	0.2235127018	-0.5367841093	-0.2230358461	0.53778383	-0.1806123816	0.4859904568	0.1797951103	-0.4866560881	v2.7.1	
2	Broyden	0	1.042272216e-06	-27.28945894	-1.271816231	Y	0	0.6389316196	4.900593742	0.1086457083	self-energy	sharp_wc_2_b_35	2.01285935	0.05961609643	1.919039791	1.674359895	0.07108468359	1.948107538	0.1025489108	1.897028497	1.321294861	0.1304072486	1.869057067	a248bdd	2x2_2C_8b_C2v_L	2.450296871	0.9996028646	0.9999630876	1.000002690861577	4.410210887e-05	-3.670189184e-05	-0.000170944019	0.0004894428964	-0.0001729384181	0.0005358682379	-0.0002021685745	0.0001420996345	-0.0004064218833	-0.0004658464133	-5.485495242e-05	0.0001488282546	-5.009921994e-05	0.0001167413024	boucle_1bande_AF.py	R0:S0:1	1	-0.6567000417	-1.271816231	0.125370913	0.1394646888	-0.5969066887	0.3602588947	0.4348560681	-0.1902992754	-0.1269474347	0.1791666332	0.50281626	-0.4056221205	-0.3247055521	-0.1231398833	-0.01607225544	0.5195940147	0.5203595322	-0.01601710623	-0.08003383851	0.01185549867	0.519868852	-0.6060999464	-0.6070273018	0.01170608595	-0.5964462558	0.3597390756	0.1246082924	0.1397329749	-0.1902809964	0.4347556939	-0.5034996228	0.4061869767	0.1267366898	-0.1788994125	0.1229750743	0.3251478848	-0.5188886355	0.01609862786	0.01604958963	-0.5196511676	0.5202383385	-0.6065344482	-0.08060931923	0.01194269106	0.01178735641	-0.6074525862	2025-03-25@14:46	0	4.260469962e-05	0.4063733398	-0.2417355189	-0.1935632324	0.5557034217	0.1625514409	-0.5124945803	-0.3766985666	0.2434507613	0.2236690021	-0.5175860867	-0.2231940563	0.5185653877	-0.1773458987	0.4646156776	0.1765132173	-0.4652599764	v2.7.1	
2	Broyden	0	1.75656126e-06	-26.57642529	-1.288114815	Y	0	0.6267942452	4.760593742	0.1119370089	self-energy	sharp_wc_2_b_35	1.939760717	0.0612139997	1.91624257	1.603117841	0.07385773524	1.946494479	0.1085554166	1.890984144	1.289808113	0.1371441072	1.862276683	a248bdd	2x2_2C_8b_C2v_L	2.380296871	0.999571272	0.9999609888	0.999999975715	6.711955467e-05	-4.93507869e-05	-7.89167698e-06	2.641388478e-05	-2.015759031e-05	6.059333978e-05	-6.817750016e-05	5.235427287e-05	-5.716169549e-05	-0.0001629238111	1.696163281e-05	-3.81151029e-05	2.625921778e-05	-9.304344277e-05	boucle_1bande_AF.py	R0:S0:1	1	-0.6644856585	-1.288114815	0.1250051863	0.1417920525	-0.5888531476	0.3614613796	0.4390709289	-0.1952339003	-0.1265795194	0.1840564777	0.4959067824	-0.4105617368	-0.3264071548	-0.1250561087	-0.01739769084	0.5301194384	0.5309292973	-0.01732773069	-0.08238152451	0.01296734007	0.516130255	-0.6169520548	-0.6179257086	0.01280669958	-0.5885303789	0.3611986526	0.1248591004	0.1419083296	-0.1952999337	0.4388922101	-0.4962328268	0.4107546364	0.1267433205	-0.1839810547	0.1249140497	0.326710741	-0.5297673699	0.01737345129	0.0173136896	-0.5305791814	0.5163704797	-0.6172400133	-0.08242269818	0.01297621242	0.01280416806	-0.618206083	2025-03-25@14:49	0	4.317071545e-05	0.4049161536	-0.2439497339	-0.1926160193	0.5705167904	0.1614315486	-0.5263195005	-0.3746995965	0.2456859846	0.2249041882	-0.5414248853	-0.2244359882	0.5424391735	-0.1818326737	0.4905221308	0.1810250394	-0.4912045997	v2.7.1	
