CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1_ave	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1_ave	tbA4up_1_ave	tbA5down_1_ave	tbA5up_1_ave	tbA6down_1_ave	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1_ave	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1_ave	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1_ave	tbB4up_1_ave	tbB5down_1_ave	tbB5up_1_ave	tbB6down_1_ave	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1_ave	tbB8up_1_ave	time	tp	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
1	Broyden	0	0.004915017284	-15.25590901	-1.394083557	Y	0	7.34290091e-07	4.100593742	0.141136266	self-energy	sharp_wc_2_b_35	0.4529182204	0.05985562813	1.83629955	0.4112539142	0.175215501	1.942267374	0.1385135212	1.348122065	0.4099746408	0.5687651211	1.744636104	a248bdd	2x2_2C_8b_C2v_L	2.050296871	1.000741664	0.9964200748	0.9999979137693465	0.3894242039	-0.3861161641	0.2583435438	-1.653377783	0.2819459486	-1.738047101	0.3447024839	-0.3875049075	1.177930668	2.878594541	0.2801953595	-2.544863186	0.2815344205	-1.171933259	boucle_1bande_AF.py	R0:S0:1	1	-0.7631354982	-1.394083557	-0.00186904235	0.003539878935	-0.001869884747	0.003539530082	0.00010052579	0.000102691618	0.0001972257392	-0.0001804288784	0.000198832433	-0.0001823141216	0.0004809142196	0.0004808393847	0.00166135569	0.001663075375	-0.001283208387	-0.001278905027	0.1321240389	-0.1345033868	0.1324156802	-0.1348049433	-0.3036802606	-0.3030169211	-0.001873192051	0.003538705842	-0.001870518408	0.003536304549	0.0001027483319	0.0001010341972	-0.0002122880226	0.0002001622986	-0.0002106564234	0.0001982986559	-0.0004747772891	-0.0004748755077	-0.001652048478	-0.00165027922	0.001294818895	0.001298963772	0.1321199102	-0.1344836664	0.1324168344	-0.1347941878	-0.3036763032	-0.3030185755	2025-01-21@22:01	0	-0.0105340523	-5.680570395e-06	1.48813802e-05	-6.030550459e-06	3.397924657e-05	-6.126079573e-06	3.394079807e-05	-5.819070801e-06	1.736796364e-05	-6.122537208e-06	2.189742491e-05	-5.763490449e-06	9.073937892e-06	6.378943688e-05	-0.0006169206231	-6.481176163e-05	0.0002655607346	v2.7.1	
1	Broyden	0	0.004424642845	-15.23731683	-1.396534186	Y	0	-7.607124721e-07	4.080593742	0.1417160541	self-energy	sharp_wc_2_b_35	0.4534011496	0.06004109163	1.835683562	0.4119915183	0.175759523	1.942135186	0.1381991007	1.344954696	0.4114212069	0.5717361372	1.744892489	a248bdd	2x2_2C_8b_C2v_L	2.040296871	1.000731039	0.996445758	0.9999979274703024	0.3898000765	-0.3866386797	0.2586936143	-1.657437592	0.2822843894	-1.741916801	0.345141179	-0.3879244709	1.177906439	2.888902514	0.2807869262	-2.555368583	0.2819692797	-1.171246632	boucle_1bande_AF.py	R0:S0:1	1	-0.7639712313	-1.396534186	-0.001688875759	0.003200797418	-0.001686177573	0.003198465625	9.195614141e-05	9.007706268e-05	0.0001788477413	-0.0001646588734	0.0001771500378	-0.0001627215717	0.00043556431	0.0004356772874	0.001476075233	0.001474241384	-0.001121439691	-0.001125768564	0.1322413712	-0.1346530631	0.1325370615	-0.1349616773	-0.3042275012	-0.3035714652	-0.001689401778	0.003197495984	-0.001690450015	0.003197345248	9.015541941e-05	9.243993529e-05	-0.0001906192262	0.0001805983912	-0.000192291149	0.0001825545134	-0.0004295970911	-0.0004295102264	-0.001463200003	-0.001464987821	0.001141706143	0.00113724583	0.1322426199	-0.1346424095	0.1325328386	-0.1349417209	-0.3042292785	-0.3035674333	2025-01-21@22:04	0	-0.01040373972	-5.681419406e-06	1.494086646e-05	-6.033671415e-06	3.40218367e-05	-6.128880709e-06	3.39677752e-05	-5.821772738e-06	1.739867708e-05	-6.124497381e-06	2.189396255e-05	-5.762718831e-06	8.928994832e-06	6.342146671e-05	-0.0006140628972	-6.441604087e-05	0.0002638998749	v2.7.1	
1	Broyden	0	0.003936209157	-15.2188453	-1.398956241	Y	0	7.822902969e-07	4.060593742	0.142294125	self-energy	sharp_wc_2_b_35	0.4539061116	0.06022039181	1.835079244	0.4127454644	0.1762921652	1.942008718	0.1378909682	1.341849544	0.4128649685	0.5746468753	1.745142607	a248bdd	2x2_2C_8b_C2v_L	2.030296871	1.000720366	0.9964575487	0.9999979409347355	0.3901762876	-0.3871401474	0.2590452066	-1.661456895	0.2826238772	-1.745746756	0.3455791398	-0.3883236293	1.17789492	2.899053896	0.2813705794	-2.565704416	0.2824019925	-1.170584251	boucle_1bande_AF.py	R0:S0:1	1	-0.764804177	-1.398956241	-0.001508722304	0.002865425253	-0.001509965372	0.002865464151	7.973318471e-05	8.212789449e-05	0.0001570902999	-0.0001446553137	0.0001588211345	-0.0001466752626	0.0003898985103	0.0003897999489	0.001292815543	0.001294665127	-0.0009755886943	-0.0009709860111	0.1323651899	-0.1348113616	0.1326539429	-0.1351083973	-0.304776254	-0.304116092	-0.001513104611	0.002864353218	-0.001510386933	0.002862091247	8.223126713e-05	8.01974716e-05	-0.0001722995552	0.0001645765596	-0.0001705420651	0.0001625727063	-0.0003837043652	-0.0003838315881	-0.001283612077	-0.00128172046	0.0009869295024	0.0009914264868	0.1323609045	-0.1347912142	0.1326552939	-0.1350978761	-0.3047721397	-0.3041179514	2025-01-21@22:06	0	-0.01025100162	-5.682337324e-06	1.49987292e-05	-6.036477485e-06	3.406138866e-05	-6.131915984e-06	3.399527122e-05	-5.824391513e-06	1.742854749e-05	-6.12652653e-06	2.189074358e-05	-5.76211734e-06	8.787271783e-06	6.304314345e-05	-0.0006110891486	-6.400969061e-05	0.0002621954151	v2.7.1	
8	Broyden	0	-0.0001018263505	-18.57511767	-1.164707913	Y	0	-2.53233783e-08	5.180593742	0.09549213955	self-energy	sharp_wc_2_b_35	0.7875220547	0.02123655559	1.92182856	0.6477729577	0.08811333668	1.977233374	0.1116615511	1.806851369	0.5554441421	0.1831912257	1.871548854	a248bdd	2x2_2C_8b_C2v_L	2.590296871	0.9954163577	0.9851074511	0.9999984108490203	0.4079945067	-0.2588257875	0.2837916101	-1.2700708	0.2821344211	-1.330352734	0.3615799196	-0.2643561874	1.092024634	1.552872211	0.281911897	-1.470775748	0.3279846483	-1.195159356	boucle_1bande_AF.py	R0:S0:1	1	-0.7176779387	-1.164707913	2.573244291e-05	-1.703609694e-05	2.692936047e-06	-1.030006621e-05	-1.077990355e-05	1.110549311e-05	-1.806304561e-05	1.692098766e-05	3.424638165e-06	-4.616649859e-06	1.749175086e-06	2.694463005e-06	-6.613491774e-05	-4.532423134e-05	6.821382768e-05	9.553076327e-05	-0.0003900928218	0.0003007693185	-0.0004250016919	0.0003396084782	0.0005697235009	0.0006019764572	-2.221530936e-06	-1.064752768e-05	2.082651993e-05	-1.739349186e-05	8.008911111e-06	-1.387516942e-05	-1.713463492e-05	1.83887123e-05	4.353564828e-06	-3.149251417e-06	7.461109333e-07	1.690317251e-06	5.535714597e-05	7.616532716e-05	-8.531662145e-05	-5.798802608e-05	-0.0004240066776	0.0003443007932	-0.0003898201417	0.0003061184053	0.0006053640614	0.0005722090855	2025-01-21@22:08	0	-0.02630283155	-6.352081854e-06	6.725823584e-06	-7.362113606e-06	3.072933576e-05	-6.657009796e-06	2.979890809e-05	-6.12618937e-06	9.397709116e-06	-8.233147739e-06	2.536742716e-05	-6.616506423e-06	2.345453011e-05	-6.990131891e-06	2.117720683e-05	3.980104357e-06	-2.976447851e-06	v2.7.1	
1	Broyden	0	0.00347719161	-15.20048708	-1.401357897	Y	0	-7.942022765e-07	4.040593742	0.1428705498	self-energy	sharp_wc_2_b_35	0.4544317091	0.06039376181	1.834486181	0.4135146967	0.1768138042	1.941887747	0.1375887891	1.338804119	0.4143056093	0.5775001946	1.745387083	a248bdd	2x2_2C_8b_C2v_L	2.020296871	1.000709653	0.9965272145	0.9999979542344174	0.3905526574	-0.3876213167	0.2593981466	-1.665436682	0.2829642678	-1.749537803	0.3460162322	-0.3887030772	1.177894845	2.909054503	0.2819466491	-2.575878249	0.2828325886	-1.169944773	boucle_1bande_AF.py	R0:S0:1	1	-0.7656342989	-1.401357897	-0.001336078169	0.002537953935	-0.001333351033	0.002535765729	7.241864026e-05	7.024367259e-05	0.0001388028196	-0.0001283394317	0.0001370009005	-0.0001262874153	0.0003435296671	0.0003436710752	0.001118633177	0.001116700795	-0.0008273820687	-0.0008320050141	0.1324841169	-0.1349592451	0.1327771275	-0.135263865	-0.3053143044	-0.3046621093	-0.001336414514	0.002534517867	-0.001337836608	0.002534734547	7.036494291e-05	7.285800047e-05	-0.0001504936191	0.0001442171493	-0.0001522680471	0.0001462826509	-0.0003375578419	-0.0003374474555	-0.00110563271	-0.001107527095	0.0008479747969	0.0008432703483	0.1324855245	-0.1349487643	0.1327727822	-0.1352435406	-0.3053162494	-0.3046579605	2025-01-21@22:09	0	-0.01008404059	-5.68325801e-06	1.505553011e-05	-6.039440749e-06	3.410074036e-05	-6.134896117e-06	3.402154421e-05	-5.826980775e-06	1.745721822e-05	-6.128605246e-06	2.188759622e-05	-5.761613008e-06	8.647864274e-06	6.265463256e-05	-0.000608002	-6.359303236e-05	0.000260448742	v2.7.1	
1	Broyden	0	0.003001192105	-15.18223522	-1.40374491	Y	0	8.054788594e-07	4.020593742	0.1434453954	self-energy	sharp_wc_2_b_35	0.4549766261	0.06056142295	1.833903988	0.4142982312	0.1773247929	1.941772062	0.1372922351	1.335816062	0.4157428194	0.5802987947	1.745626504	a248bdd	2x2_2C_8b_C2v_L	2.010296871	1.000698911	0.9965534198	0.999997967324499	0.3909290164	-0.3880828925	0.2597522611	-1.669377847	0.2833054209	-1.753290715	0.3464523366	-0.3890634713	1.17790498	2.918909846	0.2825154378	-2.585897193	0.2832610928	-1.169326933	boucle_1bande_AF.py	R0:S0:1	1	-0.7664615651	-1.40374491	-0.001162676772	0.002213431274	-0.001164263784	0.002213815881	6.090054004e-05	6.347879933e-05	0.0001169441062	-0.0001076073603	0.0001187544751	-0.0001097099792	0.0002969658573	0.0002968445147	0.0009456945348	0.0009476260771	-0.0006948741247	-0.0006900858931	0.1326092101	-0.1351159421	0.1328949336	-0.1354084337	-0.3058533348	-0.3051971006	-0.001167247287	0.002212434531	-0.001164519624	0.002210322833	6.362339701e-05	6.132191472e-05	-0.0001322558944	0.0001276631735	-0.0001304171932	0.0001255714712	-0.0002907169875	-0.0002908715588	-0.0009365467244	-0.0009345816374	0.0007060602036	0.0007107900179	0.1326048413	-0.1350954954	0.1328964074	-0.1353980268	-0.3058491415	-0.3051990853	2025-01-21@22:12	0	-0.009943640858	-5.68423108e-06	1.511073535e-05	-6.042070704e-06	3.413698835e-05	-6.13813072e-06	3.404855655e-05	-5.829494664e-06	1.748518241e-05	-6.130746786e-06	2.188475683e-05	-5.761271648e-06	8.511544587e-06	6.225601216e-05	-0.0006048022845	-6.316631113e-05	0.0002586609668	v2.7.1	
1	Broyden	0	0.00253447782	-15.16408334	-1.406102313	Y	0	-8.058683498e-07	4.000593742	0.1440187234	self-energy	sharp_wc_2_b_35	0.4555396349	0.06072358524	1.833332303	0.4150951546	0.1778254631	1.941661464	0.1370009923	1.332883171	0.4171763455	0.5830451895	1.745861429	a248bdd	2x2_2C_8b_C2v_L	2.000296871	1.000688149	0.9965707188	0.9999979801338509	0.3913052101	-0.3885255426	0.2601073851	-1.673281214	0.2836472024	-1.757006207	0.3468873478	-0.3894054347	1.177924155	2.928625088	0.283077236	-2.595767906	0.2836875388	-1.168729536	boucle_1bande_AF.py	R0:S0:1	1	-0.7672859455	-1.406102313	-0.0009967976163	0.001896513718	-0.0009940827716	0.001894484527	5.469736475e-05	5.228680229e-05	9.872802029e-05	-9.077086262e-05	9.686865066e-05	-8.865855544e-05	0.0002497153502	0.0002498825114	0.0007814624702	0.0007794822741	-0.0005588924484	-0.000563685196	0.1327286472	-0.1352614808	0.1330186929	-0.1355618343	-0.3063806952	-0.3057329145	-0.0009969971424	0.001892973717	-0.0009987306494	0.001893513275	5.244575337e-05	5.509328336e-05	-0.0001103850193	0.000106639951	-0.0001122152502	0.0001087607115	-0.0002437377246	-0.0002436058348	-0.0007683873805	-0.0007703384723	0.0005796880411	0.0005748585775	0.1327301379	-0.1352510482	0.1330143008	-0.135541275	-0.306382726	-0.3057287283	2025-01-21@22:15	0	-0.009794235887	-5.68519084e-06	1.516495945e-05	-6.044873852e-06	3.41731874e-05	-6.141306184e-06	3.407440888e-05	-5.831986921e-06	1.7512033e-05	-6.132925552e-06	2.188200667e-05	-5.761012905e-06	8.377352082e-06	6.184749747e-05	-0.0006014928012	-6.27298297e-05	0.0002568333869	v2.7.1	
7	Broyden	0	-0.0001042778529	-18.80356464	-1.158812109	Y	0	5.314580915e-08	5.200593742	0.09436331652	self-energy	sharp_wc_2_b_35	0.8157788159	0.0203502737	1.924141737	0.6699978756	0.08556312854	1.978271165	0.107150195	1.816559087	0.5808583611	0.1724504616	1.876497949	a248bdd	2x2_2C_8b_C2v_L	2.600296871	0.9952461599	0.9853370159	0.9999984417293752	0.4110980092	-0.2552426554	0.2860431624	-1.258179157	0.2838671476	-1.318433813	0.3638547019	-0.2601255155	1.077001751	1.519521416	0.2846150034	-1.436161094	0.3310752695	-1.178003395	boucle_1bande_AF.py	R0:S0:1	1	-0.7168514935	-1.158812109	-8.803994196e-06	-9.649486909e-06	4.34437595e-05	-2.417123948e-05	2.463711234e-05	-2.498024994e-05	1.460429691e-05	-1.58327825e-05	-2.972738992e-05	2.798312856e-05	2.947456596e-06	1.161570912e-06	-3.6122094e-05	-7.814222504e-05	0.0001104818542	5.589812357e-05	-0.0004821520345	0.0003849165726	-0.0004106135574	0.0003074034324	0.0006510323629	0.0005835806091	3.84296647e-05	-2.448407272e-05	-1.382724588e-05	-9.953541096e-06	-2.815078287e-05	2.146452181e-05	1.5909198e-05	-1.430387076e-05	-2.842170738e-05	2.951142709e-05	2.205565518e-06	4.179753271e-07	8.814139479e-05	4.612116649e-05	-4.581906182e-05	-0.000100387539	-0.0004093083383	0.0003116093165	-0.0004819839721	0.0003901402594	0.0005871441429	0.0006532116028	2025-01-21@22:16	0	-0.02569203756	-6.436324615e-06	6.562036075e-06	-7.483254805e-06	3.073680724e-05	-6.736973054e-06	2.971434608e-05	-6.196043197e-06	9.160113349e-06	-8.34910444e-06	2.551167335e-05	-6.706159027e-06	2.359387455e-05	-7.102567739e-06	2.148651381e-05	3.877879912e-06	-2.653251859e-06	v2.7.1	
1	Broyden	0	0.002062405422	-15.14602553	-1.408440761	Y	0	7.94157503e-07	3.980593742	0.1445905911	self-energy	sharp_wc_2_b_35	0.4561195906	0.06088044763	1.832770791	0.4159046059	0.1783161282	1.941555763	0.1367147622	1.330003381	0.4186059849	0.5857417225	1.746092394	a248bdd	2x2_2C_8b_C2v_L	1.990296871	1.000677372	0.9966017102	0.9999979926242513	0.3916810983	-0.3889498972	0.2604633598	-1.677147535	0.2839894812	-1.760684945	0.3473211702	-0.3897295621	1.177951265	2.938205079	0.2836323228	-2.60549662	0.2841119688	-1.16815145	boucle_1bande_AF.py	R0:S0:1	1	-0.768107413	-1.408440761	-0.000829550155	0.001581926532	-0.0008314139537	0.001582610326	4.386032756e-05	4.656054779e-05	7.684082699e-05	-6.943976214e-05	7.868285998e-05	-7.156992541e-05	0.0002023802926	0.0002022392084	0.000617886825	0.0006198495428	-0.0004382612379	-0.0004334094867	0.1328538588	-0.1354157839	0.1331364246	-0.1357037232	-0.3069084429	-0.306256855	-0.0008342528461	0.001580972942	-0.0008315624729	0.001579030704	4.674117627e-05	4.423944703e-05	-9.220747773e-05	8.957384477e-05	-9.033548789e-05	8.74497032e-05	-0.0001960811003	-0.0001962593695	-0.0006087437578	-0.0006067567638	0.0004494157213	0.0004542515079	0.1328494824	-0.1353951725	0.1331379444	-0.1356933029	-0.3069042508	-0.3062588833	2025-01-21@22:17	0	-0.00961648329	-5.686188086e-06	1.521762537e-05	-6.047334768e-06	3.420627116e-05	-6.144747827e-06	3.410116983e-05	-5.834416286e-06	1.753829295e-05	-6.135161617e-06	2.187961031e-05	-5.760904736e-06	8.246098452e-06	6.142919463e-05	-0.0005980744255	-6.228383803e-05	0.0002549670968	v2.7.1	
1	Broyden	0	0.001580107339	-15.12805625	-1.410771272	Y	0	-7.896927781e-07	3.960593742	0.1451610511	self-energy	sharp_wc_2_b_35	0.4567154197	0.0610321995	1.832219135	0.4167257696	0.1787970853	1.941454777	0.1364332616	1.327174746	0.4200315708	0.5883905845	1.746319902	a248bdd	2x2_2C_8b_C2v_L	1.980296871	1.000666585	0.9966404983	0.9999980048971104	0.392056553	-0.3893565535	0.2608200312	-1.6809775	0.2843321282	-1.764327545	0.3477537159	-0.3900364229	1.177985267	2.947654382	0.2841809635	-2.61508918	0.2845344295	-1.167591614	boucle_1bande_AF.py	R0:S0:1	1	-0.7689259427	-1.410771272	-0.0006697743622	0.001274656892	-0.000667123714	0.001272808813	3.862176042e-05	3.604867082e-05	5.867387906e-05	-5.210004357e-05	5.680513021e-05	-4.998268171e-05	0.0001543788588	0.0001545672388	0.0004626311743	0.0004606545106	-0.0003133907539	-0.000318226472	0.1329728768	-0.1355584537	0.1332596829	-0.1358542747	-0.3074238065	-0.306780982	-0.0006698994247	0.001271048628	-0.0006718737419	0.00127186322	3.624036987e-05	3.89748198e-05	-7.034523613e-05	6.801448846e-05	-7.218324342e-05	7.013553669e-05	-0.0001483922466	-0.0001482428184	-0.0004495327683	-0.0004514899297	0.0003342629775	0.0003294307991	0.1329743754	-0.1355479427	0.1332553193	-0.135833615	-0.3074258422	-0.3067768369	2025-01-21@22:20	0	-0.009504575351	-5.687158863e-06	1.526939321e-05	-6.049987686e-06	3.42394608e-05	-6.148120115e-06	3.412680941e-05	-5.836836421e-06	1.756351533e-05	-6.137428633e-06	2.187733198e-05	-5.760859635e-06	8.116793601e-06	6.100134556e-05	-0.0005945500683	-6.1828631e-05	0.0002530633227	v2.7.1	
1	Broyden	0	0.001103960546	-15.11017025	-1.413072661	Y	0	7.946012055e-07	3.940593742	0.1457301526	self-energy	sharp_wc_2_b_35	0.4573261113	0.06117902175	1.831677039	0.4175578696	0.1792686162	1.941358329	0.136156223	1.324395429	0.4214529668	0.5909938248	1.746544424	a248bdd	2x2_2C_8b_C2v_L	1.970296871	1.000655792	0.996689885	0.9999980168218887	0.3924314568	-0.3897460799	0.2611772495	-1.684771739	0.284675016	-1.767934576	0.3481849034	-0.3903265636	1.178025185	2.956977297	0.2847234098	-2.624551067	0.2849549719	-1.167049041	boucle_1bande_AF.py	R0:S0:1	1	-0.7697415121	-1.413072661	-0.0005081927801	0.0009692477257	-0.0005102607985	0.0009701823276	2.846428979e-05	3.121479936e-05	3.683258002e-05	-3.029580132e-05	3.865910352e-05	-3.239983182e-05	0.000106394938	0.0001062388607	0.0003076283702	0.0003095728173	-0.0002033704388	-0.0001985751431	0.1330971975	-0.1357095877	0.1333764837	-0.1359929704	-0.3079389027	-0.3072926437	-0.0005129652329	0.0009683017655	-0.000510367097	0.0009665530602	3.14264581e-05	2.880136208e-05	-5.220712746e-05	5.045333151e-05	-5.034906524e-05	4.835067638e-05	-0.0001000513867	-0.0001002480694	-0.0002984405002	-0.0002964816771	0.0002146142987	0.000219431819	0.1330928857	-0.1356889421	0.1333779764	-0.1359824122	-0.3079347878	-0.307294638	2025-01-21@22:23	0	-0.009378903722	-5.688157097e-06	1.53196702e-05	-6.052309108e-06	3.426963385e-05	-6.151748494e-06	3.415341736e-05	-5.839213639e-06	1.758823663e-05	-6.13975381e-06	2.187545972e-05	-5.760943983e-06	7.990261075e-06	6.056406519e-05	-0.0005909206404	-6.136444324e-05	0.0002511230683	v2.7.1	
9	Broyden	0	-9.841129371e-05	-18.97266222	-1.153666811	Y	0	3.913722623e-08	5.220593742	0.09339513519	self-energy	sharp_wc_2_b_35	0.8347714054	0.01970829781	1.926020028	0.6865212863	0.08352278513	1.979047908	0.103516831	1.823680321	0.598543529	0.1646887283	1.880468624	a248bdd	2x2_2C_8b_C2v_L	2.610296871	0.9951635269	0.9855828403	0.9999984882051494	0.412726656	-0.2525024984	0.2870505296	-1.247052244	0.2849476207	-1.307853784	0.3652050358	-0.2568303873	1.06359912	1.493994835	0.2862071502	-1.409726932	0.3326506469	-1.162995423	boucle_1bande_AF.py	R0:S0:1	1	-0.7160141114	-1.153666811	-2.484532255e-06	-1.007154046e-05	3.467248607e-05	-2.032512073e-05	1.725481488e-05	-1.735209321e-05	9.536908608e-06	-1.089470426e-05	-2.519330791e-05	2.32447084e-05	2.466378625e-06	7.825122174e-07	-3.743942548e-05	-6.98461111e-05	9.902497187e-05	5.721025226e-05	-0.0004737671383	0.0003721771845	-0.0004174808	0.0003124994781	0.0006248856516	0.0005723345408	2.961206788e-05	-2.060832367e-05	-7.559564865e-06	-1.034042307e-05	-2.055436728e-05	1.404945107e-05	1.131756675e-05	-9.656338262e-06	-2.341171626e-05	2.44823569e-05	2.523063386e-06	8.372456862e-07	7.979824354e-05	4.739260326e-05	-4.724543605e-05	-8.904417833e-05	-0.000416017431	0.0003164141858	-0.0004736020496	0.0003772356544	0.0005759246832	0.000626928432	2025-01-21@22:25	0	-0.02510992783	-6.498495264e-06	6.483465636e-06	-7.633825216e-06	3.100221935e-05	-6.76077031e-06	2.948813318e-05	-6.250000409e-06	8.951528246e-06	-8.4898469e-06	2.573001698e-05	-6.756827263e-06	2.365662453e-05	-7.152662538e-06	2.161993818e-05	3.809509607e-06	-2.477768156e-06	v2.7.1	
1	Broyden	0	0.0006131045671	-15.09236257	-1.415355121	Y	0	-7.750688276e-07	3.920593742	0.1462979408	self-energy	sharp_wc_2_b_35	0.4579507106	0.06132108783	1.831144223	0.4184001639	0.1797309895	1.94126625	0.1358833946	1.321663698	0.4228700598	0.5935533631	1.746766399	a248bdd	2x2_2C_8b_C2v_L	1.960296871	1.000644995	0.9967552499	0.9999980285475952	0.3928057015	-0.3901190189	0.2615348685	-1.688530829	0.2850180187	-1.771506571	0.3486146562	-0.3906005097	1.178070106	2.966177881	0.2852598993	-2.63388742	0.285373649	-1.166522815	boucle_1bande_AF.py	R0:S0:1	1	-0.7705541005	-1.415355121	-0.0003539580969	0.0006708777991	-0.0003514279218	0.0006692358999	2.404634982e-05	2.138940376e-05	1.869713525e-05	-1.247151595e-05	1.686438046e-05	-1.040061079e-05	5.777649091e-05	5.798022549e-05	0.0001605376204	0.0001586122856	-8.867739185e-05	-9.343693839e-05	0.133214995	-0.1358488748	0.1334983028	-0.1361399134	-0.3084411531	-0.307803803	-0.0003540744463	0.0006672385072	-0.0003562166719	0.0006682800904	2.160918255e-05	2.43568057e-05	-3.042826349e-05	2.848157452e-05	-3.22287178e-05	3.055163213e-05	-5.177627031e-05	-5.161465928e-05	-0.0001474637283	-0.0001493797256	0.0001095074803	0.0001047877152	0.1332164328	-0.1358381674	0.1334940366	-0.136119279	-0.3084431201	-0.30779977	2025-01-21@22:25	0	-0.009201558948	-5.689124541e-06	1.536915023e-05	-6.054846938e-06	3.430010006e-05	-6.155279978e-06	3.417887222e-05	-5.841605149e-06	1.761198769e-05	-6.14211073e-06	2.187374675e-05	-5.761063526e-06	7.865502883e-06	6.011759707e-05	-0.0005871890919	-6.089153902e-05	0.0002491474039	v2.7.1	
1	Broyden	0	3.751740554e-05	-15.07462849	-1.41761933	Y	0	7.490555099e-07	3.900593742	0.1468644582	self-energy	sharp_wc_2_b_35	0.458588311	0.0614585646	1.830620423	0.4192519394	0.1801844621	1.941178379	0.1356145406	1.318977905	0.4242827541	0.5960710006	1.746986231	a248bdd	2x2_2C_8b_C2v_L	1.950296871	1.000634193	0.9968012367	0.9999980399015136	0.3931791873	-0.3904758906	0.2618927452	-1.692255305	0.2853610118	-1.775044024	0.3490429014	-0.3908587687	1.178119185	2.975259964	0.2857906561	-2.643103065	0.2857905151	-1.166012095	boucle_1bande_AF.py	R0:S0:1	1	-0.7713636891	-1.41761933	-0.0001976595964	0.0003740522499	-0.0001998602987	0.0003751908522	1.4581049e-05	1.730821326e-05	-3.023652461e-06	9.684725553e-06	-1.255181297e-06	7.654674892e-06	9.269528967e-06	9.104213376e-06	1.346393535e-05	1.534603889e-05	1.181807081e-05	1.64489832e-05	0.1333375455	-0.135996094	0.1336134307	-0.1362749095	-0.3089424353	-0.3083021478	-0.0002024395844	0.0003730786897	-0.0001999894893	0.0003715485474	1.754609849e-05	1.487593767e-05	-1.231642565e-05	1.044726421e-05	-1.051488653e-05	8.414161684e-06	-2.888482183e-06	-3.097332087e-06	-4.187143343e-06	-2.301049964e-06	-3.760547448e-07	4.311480745e-06	0.1333333616	-0.1359755307	0.1336148322	-0.1362641024	-0.3089384639	-0.308304041	2025-01-21@22:28	0	-0.009091114259	-5.69011569e-06	1.541724313e-05	-6.057084331e-06	3.432777121e-05	-6.159025826e-06	3.420519992e-05	-5.843983597e-06	1.763529645e-05	-6.144528825e-06	2.187248101e-05	-5.761278844e-06	7.743329531e-06	5.966204378e-05	-0.0005833563319	-6.041011787e-05	0.0002471371644	v2.7.1	
