w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.00091572	0.000266805	0.000267189	0	0	0
-19.975	0.00105145	0.000273469	0.000273907	2.62862e-05	6.83672e-06	6.84767e-06
-19.95	0.00119696	0.000280615	0.000280987	5.62103e-05	1.38521e-05	1.38723e-05
-19.925	0.00130702	0.00028645	0.000286543	8.88858e-05	2.10134e-05	2.10359e-05
-19.9	0.00132951	0.000288816	0.0002885	0.000122124	2.82338e-05	2.82484e-05
-19.875	0.00125941	0.000287392	0.000286792	0.000153609	3.54186e-05	3.54182e-05
-19.85	0.00114593	0.000284141	0.000283488	0.000182257	4.25221e-05	4.25054e-05
-19.825	0.00104014	0.000281207	0.000280642	0.000208261	4.95523e-05	4.95215e-05
-19.8	0.00096656	0.000279664	0.000279222	0.000232425	5.65438e-05	5.6502e-05
-19.775	0.000931013	0.000279806	0.000279473	0.0002557	6.3539e-05	6.34888e-05
-19.75	0.000932882	0.000281652	0.000281403	0.000279022	7.05803e-05	7.05239e-05
-19.725	0.000969924	0.000285142	0.000284954	0.00030327	7.77089e-05	7.76478e-05
-19.7	0.00103565	0.000289988	0.000289845	0.000329161	8.49586e-05	8.48939e-05
-19.675	0.00111054	0.000295227	0.000295116	0.000356925	9.23392e-05	9.22718e-05
-19.65	0.00115651	0.000298939	0.000298853	0.000385837	9.98127e-05	9.97431e-05
-19.625	0.00113775	0.00029932	0.000299252	0.000414281	0.000107296	0.000107224
-19.6	0.00105809	0.000296576	0.000296522	0.000440733	0.00011471	0.000114637
-19.575	0.000954683	0.000292606	0.000292563	0.0004646	0.000122025	0.000121952
-19.55	0.000859124	0.000289026	0.000288991	0.000486079	0.000129251	0.000129176
-19.525	0.000783393	0.000286447	0.000286419	0.000505663	0.000136412	0.000136337
-19.5	0.000727531	0.000284874	0.000284853	0.000523852	0.000143534	0.000143458
-19.475	0.000687804	0.00028412	0.000284104	0.000541047	0.000150637	0.000150561
-19.45	0.000660305	0.000283987	0.000283975	0.000557554	0.000157737	0.00015766
-19.425	0.000641942	0.000284318	0.00028431	0.000573603	0.000164845	0.000164768
-19.4	0.000630484	0.000285	0.000284996	0.000589365	0.00017197	0.000171893
-19.375	0.00062438	0.000285954	0.000285953	0.000604974	0.000179118	0.000179042
-19.35	0.000622575	0.000287126	0.000287128	0.000620539	0.000186297	0.00018622
-19.325	0.000624366	0.000288479	0.000288484	0.000636148	0.000193509	0.000193432
-19.3	0.000629309	0.000289989	0.000289997	0.000651881	0.000200758	0.000200682
-19.275	0.000637152	0.000291641	0.000291652	0.00066781	0.000208049	0.000207973
-19.25	0.000647799	0.000293427	0.000293441	0.000684004	0.000215385	0.000215309
-19.225	0.000661291	0.000295345	0.000295363	0.000700537	0.000222769	0.000222693
-19.2	0.000677799	0.000297399	0.000297421	0.000717482	0.000230204	0.000230129
-19.175	0.000697638	0.000299598	0.000299625	0.000734923	0.000237694	0.000237619
-19.15	0.000721284	0.000301956	0.000301988	0.000752955	0.000245242	0.000245169
-19.125	0.000749421	0.000304494	0.000304532	0.00077169	0.000252855	0.000252782
-19.1	0.000783007	0.000307244	0.000307288	0.000791265	0.000260536	0.000260465
-19.075	0.000823367	0.000310246	0.000310298	0.00081185	0.000268292	0.000268222
-19.05	0.000872352	0.000313557	0.00031362	0.000833658	0.000276131	0.000276062
-19.025	0.000932546	0.000317258	0.000317333	0.000856972	0.000284062	0.000283996
-19	0.00100757	0.000321459	0.000321547	0.000882161	0.000292099	0.000292034
-18.975	0.00110244	0.000326309	0.000326415	0.000909723	0.000300257	0.000300195
-18.95	0.00122384	0.000332009	0.000332137	0.000940318	0.000308557	0.000308498
-18.925	0.00137958	0.000338796	0.000338953	0.000974808	0.000317027	0.000316972
-18.9	0.00157561	0.000346874	0.000347068	0.0010142	0.000325699	0.000325649
-18.875	0.00180686	0.000356182	0.000356422	0.00105937	0.000334603	0.000334559
-18.85	0.00204181	0.000366005	0.000366307	0.00111041	0.000343753	0.000343717
-18.825	0.00222119	0.000374964	0.00037535	0.00116594	0.000353127	0.000353101
-18.8	0.00230664	0.000382276	0.000382776	0.00122361	0.000362684	0.00036267
-18.775	0.00233434	0.000389141	0.000389796	0.00128197	0.000372413	0.000372415
-18.75	0.00238367	0.00039796	0.000398831	0.00134156	0.000382362	0.000382386
-18.725	0.00251876	0.000410889	0.000412061	0.00140453	0.000392634	0.000392687
-18.7	0.00277841	0.000429596	0.00043118	0.00147399	0.000403374	0.000403467
-18.675	0.00318776	0.000455458	0.000457572	0.00155368	0.00041476	0.000414906
-18.65	0.00375374	0.000488984	0.000491674	0.00164753	0.000426985	0.000427198
-18.625	0.00442777	0.000527714	0.000530728	0.00175822	0.000440178	0.000440466
-18.6	0.00504779	0.000563201	0.000565664	0.00188442	0.000454258	0.000454608
-18.575	0.00535085	0.000581813	0.000582355	0.00201819	0.000468803	0.000469167
-18.55	0.00515934	0.000574342	0.000572341	0.00214717	0.000483162	0.000483475
-18.525	0.00456979	0.000545674	0.000542085	0.00226142	0.000496804	0.000497027
-18.5	0.0038472	0.000509643	0.000505866	0.0023576	0.000509545	0.000509674
-18.475	0.00319029	0.000476865	0.000473654	0.00243735	0.000521466	0.000521515
-18.45	0.00266789	0.00045113	0.000448638	0.00250405	0.000532745	0.000532731
-18.425	0.0022753	0.000432266	0.000430393	0.00256093	0.000543551	0.000543491
-18.4	0.00198592	0.000418887	0.000417487	0.00261058	0.000554023	0.000553928
-18.375	0.00177319	0.000409592	0.000408537	0.00265491	0.000564263	0.000564142
-18.35	0.0016163	0.000403277	0.000402474	0.00269532	0.000574345	0.000574204
-18.325	0.0015002	0.000399145	0.000398524	0.00273282	0.000584324	0.000584167
-18.3	0.00141426	0.000396633	0.000396147	0.00276818	0.000594239	0.00059407
-18.275	0.00135107	0.000395346	0.000394962	0.00280196	0.000604123	0.000603944
-18.25	0.00130537	0.000395009	0.000394702	0.00283459	0.000613998	0.000613812
-18.225	0.00127346	0.000395427	0.000395181	0.00286643	0.000623884	0.000623692
-18.2	0.00125272	0.000396462	0.000396263	0.00289775	0.000633796	0.000633598
-18.175	0.00124127	0.000398017	0.000397857	0.00292878	0.000643746	0.000643545
-18.15	0.0012378	0.000400025	0.000399896	0.00295972	0.000653747	0.000653542
-18.125	0.0012414	0.000402441	0.000402339	0.00299076	0.000663808	0.0006636
-18.1	0.00125153	0.00040524	0.00040516	0.00302205	0.000673939	0.000673729
-18.075	0.0012679	0.00040841	0.000408349	0.00305374	0.000684149	0.000683938
-18.05	0.00129046	0.000411954	0.00041191	0.003086	0.000694448	0.000694236
-18.025	0.00131944	0.00041589	0.000415862	0.00311899	0.000704845	0.000704632
-18	0.0013553	0.000420251	0.000420237	0.00315287	0.000715351	0.000715138
-17.975	0.00139881	0.000425087	0.000425088	0.00318784	0.000725978	0.000725766
-17.95	0.0014511	0.000430473	0.000430488	0.00322412	0.00073674	0.000736528
-17.925	0.0015138	0.000436515	0.000436544	0.00326197	0.000747653	0.000747441
-17.9	0.00158919	0.00044336	0.000443403	0.0033017	0.000758737	0.000758526
-17.875	0.00168046	0.000451213	0.000451271	0.00334371	0.000770017	0.000769808
-17.85	0.00179209	0.000460365	0.000460439	0.00338851	0.000781527	0.000781319
-17.825	0.0019304	0.000471226	0.000471318	0.00343677	0.000793307	0.000793102
-17.8	0.00210419	0.00048437	0.000484483	0.00348937	0.000805416	0.000805214
-17.775	0.00232542	0.000500576	0.000500713	0.00354751	0.000817931	0.000817732
-17.75	0.00260887	0.000520802	0.000520966	0.00361273	0.000830951	0.000830756
-17.725	0.00296818	0.000545906	0.000546102	0.00368694	0.000844599	0.000844409
-17.7	0.00340215	0.000575692	0.000575926	0.00377199	0.000858991	0.000858807
-17.675	0.00386609	0.000606931	0.000607211	0.00386864	0.000874164	0.000873987
-17.65	0.00425203	0.000631985	0.000632322	0.00397494	0.000889964	0.000889795
-17.625	0.00445255	0.000643185	0.000643593	0.00408626	0.000906043	0.000905885
-17.6	0.00448838	0.000641555	0.000642053	0.00419847	0.000922082	0.000921936
-17.575	0.00450135	0.000636248	0.00063686	0.004311	0.000937988	0.000937858
-17.55	0.00462675	0.000635773	0.000636532	0.00442667	0.000953883	0.000953771
-17.525	0.00493656	0.000644244	0.000645196	0.00455008	0.000969989	0.000969901
-17.5	0.00544718	0.000662479	0.000663687	0.00468626	0.000986551	0.000986493
-17.475	0.00610645	0.000688557	0.000690109	0.00483892	0.00100376	0.00100375
