model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	ave_e	ave_mu	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	7.4146887	13.5	2.8548	-0.03492242	-3.0559266	-3.466806	0.025420047	-3.4668032	0.025422288	0.045458399	-3.0497184	9.21	0.11816458	0.99885039	-1.5262261	-0.13938084	1.5262227	0.13937974	0.18419053	-2.0138458	1.8226	1	0.3032	1.2661077	1.6345052	-0.54278011	-0.17497442	0.070329837	0.12488378	0.10549233	1.9508657	1.8195195	0.14280731	1.8195194	0.14280226	0.0074545764	1.5977416	1.1034493	-1.0787584	-0.67003214	1.4939345	0.85233676	-1.493935	-0.8523208	-0.22283806	2.3918594	0.027328976	0.096777058	0.048395543	0.16843415	0.13754959	0.16843433	0.13754509	0.0075313906	0.32276691	0.033183553	5.002373	2.786054	3.6040074	4.6109133	3.6040157	4.6109059	3.743857	3.3702266	-67.806004	R0:N12:S0:1	-50.8416	uncorrelated	b7fd39a	v1.0.3	2022-06-29@17:19
2x2_2C_8b_C2v_L	6.4828604	9.5	2.8548	-0.27527239	-3.2644717	-3.2397083	0.012109409	-3.239707	0.012109365	0.021897265	-2.9228433	9.21	-0.18594562	0.99600331	-1.4519134	0.13997621	1.451913	-0.13997615	-0.17737637	-1.9323567	1.8226	1	0.3032	1.2381156	1.6680474	-0.63366796	-0.2488487	0.099449018	0.28099143	0.17345788	1.9330018	1.6940192	0.072268603	1.6940194	0.072268678	0.0031261917	1.3078111	1.2625068	1.6372092	-0.62357995	1.8722676	-0.75153474	-1.872266	0.75153545	0.19253757	3.2711601	0.049562812	0.1516976	0.065302435	0.28617943	0.071950503	0.28617924	0.071950568	0.0031282408	0.45141587	0.05508974	5.2842774	1.7910924	3.446341	5.0060914	3.4463406	5.0060929	3.9225224	1.7829836	-69.915867	R0:N12:S0:1	-50.8416	uncorrelated	b7fd39a	v1.0.3	2022-06-29@17:25
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118444	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.24893765	0.29628054	-2.7779186	9.21	-0.004192144	0.024074727	-0.025964762	0.0093092755	0.025964506	-0.009309357	0.013099573	-0.040230489	1e-09	1e-09	1e-09	1.3333333	1.999996	0	0	0	0.6559479	1.473054e-05	0.013598707	1.9442937	6.0121341e-05	1.9441165	6.0109841e-05	4.7178921e-05	1.4740508	1.6559395	0.020651575	-0.60402825	0.37232264	-0.040267438	-0.37328337	0.040259914	-0.024903401	2.9455896	0.028001154	1.4730407e-05	0.013478882	0.070105607	6.0119223e-05	0.070330489	6.0107724e-05	4.7178125e-05	0.4190577	0.028003841	7.8873704	7.7227274	1.3827315	7.3688545	1.3858436	7.3676188	3.8697518	3.1083592	-58.875137	R0:N12:S0:1	-61.68	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:04
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118444	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.24893765	0.29628054	-2.7779186	9.21	-0.004192144	0.024074727	-0.025964762	0.0093092755	0.025964506	-0.009309357	0.013099573	-0.040230489	1e-09	1e-09	1e-09	1.3333333	1.999996	0	0	0	0.6559479	1.473054e-05	0.013598707	1.9442937	6.0121341e-05	1.9441165	6.0109841e-05	4.7178921e-05	1.4740508	1.6559395	0.020651575	-0.60402825	0.37232264	-0.040267438	-0.37328337	0.040259914	-0.024903401	2.9455896	0.028001154	1.4730407e-05	0.013478882	0.070105607	6.0119223e-05	0.070330489	6.0107724e-05	4.7178125e-05	0.4190577	0.028003841	7.8873704	7.7227274	1.3827315	7.3688545	1.3858436	7.3676188	3.8697518	3.1083592	-58.875137	R0:N12:S0:1	-61.68	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:04
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118444	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.24893765	0.29628054	-2.7779186	9.21	-0.004192144	0.024074727	-0.025964762	0.0093092755	0.025964506	-0.009309357	0.013099573	-0.040230489	1e-09	1e-09	1e-09	1.3333333	1.999996	0	0	0	0.6559479	1.473054e-05	0.013598707	1.9442937	6.0121341e-05	1.9441165	6.0109841e-05	4.7178921e-05	1.4740508	1.6559395	0.020651575	-0.60402825	0.37232264	-0.040267438	-0.37328337	0.040259914	-0.024903401	2.9455896	0.028001154	1.4730407e-05	0.013478882	0.070105607	6.0119223e-05	0.070330489	6.0107724e-05	4.7178125e-05	0.4190577	0.028003841	7.8873704	7.7227274	1.3827315	7.3688545	1.3858436	7.3676188	3.8697518	3.1083592	-58.875137	R0:N12:S0:1	-61.68	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:04
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118444	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.24893765	0.29628054	-2.7779186	9.21	-0.004192144	0.024074727	-0.025964762	0.0093092755	0.025964506	-0.009309357	0.013099573	-0.040230489	1e-09	1e-09	1e-09	1.3333333	1.999996	0	0	0	0.6559479	1.473054e-05	0.013598707	1.9442937	6.0121341e-05	1.9441165	6.0109841e-05	4.7178921e-05	1.4740508	1.6559395	0.020651575	-0.60402825	0.37232264	-0.040267438	-0.37328337	0.040259914	-0.024903401	2.9455896	0.028001154	1.4730407e-05	0.013478882	0.070105607	6.0119223e-05	0.070330489	6.0107724e-05	4.7178125e-05	0.4190577	0.028003841	7.8873704	7.7227274	1.3827315	7.3688545	1.3858436	7.3676188	3.8697518	3.1083592	-58.875137	R0:N12:S0:1	-61.68	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:04
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118444	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.24893765	0.29628054	-2.7779186	9.21	-0.004192144	0.024074727	-0.025964762	0.0093092755	0.025964506	-0.009309357	0.013099573	-0.040230489	1e-09	1e-09	1e-09	1.3333333	1.999996	0	0	0	0.6559479	1.473054e-05	0.013598707	1.9442937	6.0121341e-05	1.9441165	6.0109841e-05	4.7178921e-05	1.4740508	1.6559395	0.020651575	-0.60402825	0.37232264	-0.040267438	-0.37328337	0.040259914	-0.024903401	2.9455896	0.028001154	1.4730407e-05	0.013478882	0.070105607	6.0119223e-05	0.070330489	6.0107724e-05	4.7178125e-05	0.4190577	0.028003841	7.8873704	7.7227274	1.3827315	7.3688545	1.3858436	7.3676188	3.8697518	3.1083592	-58.875137	R0:N12:S0:1	-61.68	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:04
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118444	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.24893765	0.29628054	-2.7779186	9.21	-0.004192144	0.024074727	-0.025964762	0.0093092755	0.025964506	-0.009309357	0.013099573	-0.040230489	1e-09	1e-09	1e-09	1.3333333	1.999996	0	0	0	0.6559479	1.473054e-05	0.013598707	1.9442937	6.0121341e-05	1.9441165	6.0109841e-05	4.7178921e-05	1.4740508	1.6559395	0.020651575	-0.60402825	0.37232264	-0.040267438	-0.37328337	0.040259914	-0.024903401	2.9455896	0.028001154	1.4730407e-05	0.013478882	0.070105607	6.0119223e-05	0.070330489	6.0107724e-05	4.7178125e-05	0.4190577	0.028003841	7.8873704	7.7227274	1.3827315	7.3688545	1.3858436	7.3676188	3.8697518	3.1083592	-58.875137	R0:N12:S0:1	-61.68	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:04
2x2_2C_8b_C2v_L	6.6021331	7.4444444	1.6505333	0.092110129	-2.1954805	-2.7376063	0.24928506	-2.7375683	0.2492821	0.29830579	-2.7785376	9.21	0.00089300797	0.077220783	-0.12520261	0.0033449255	0.12520169	-0.0033449966	-0.00052789509	-0.15733902	0.20251111	0.11111111	0.03368889	1.3333333	1.9999983	-3.7160198e-07	-1.2309926e-08	4.9927294e-09	0.070706106	1.0049165e-07	1.9030226	1.9473448	1.5203115e-06	1.9473412	1.5204156e-06	2.6619341e-08	1.9194764	1.070703	-0.0010963523	-1.2069866	0.87599487	-0.0042947426	-0.87602425	0.004294869	0.00058355466	1.1098387	0.016476977	1.0049165e-07	0.094478066	0.052026973	1.5203106e-06	0.052030456	1.5204146e-06	2.6619341e-08	0.078738715	0.016476508	4.2443514	3.754604	3.6784812	4.3555461	3.6784791	4.3555491	4.1757996	3.8146642	-57.999867	R0:N12:S0:1	-60.475733	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:04
2x2_2C_8b_C2v_L	6.6021332	7.2222222	1.6505333	0.092110141	-2.1954806	-2.7376064	0.24928507	-2.7375684	0.24928212	0.29830575	-2.7785377	9.21	0.00089278947	0.077216224	-0.12519978	0.0033459369	0.12519886	-0.0033460068	-0.00052675239	-0.15733672	0.20251111	0.11111111	0.03368889	1.3333333	1.9999988	-2.6573581e-07	-8.682663e-09	3.5606877e-09	0.13406259	1.6128937e-07	1.7294849	1.9292722	2.6006466e-06	1.9292671	2.6007491e-06	3.2363445e-08	1.875745	1.1340564	-0.0013999693	-1.9511646	0.95788598	-0.00581995	-0.95792099	0.0058200654	0.00063298553	1.3829498	0.029136968	1.6128935e-07	0.24638486	0.069881893	2.6006432e-06	0.069886887	2.6007457e-06	3.2363444e-08	0.1196342	0.029136202	4.4810195	3.3886031	3.3618181	4.756048	3.3618254	4.7560463	4.1517805	3.7908619	-58.085832	R0:N12:S0:1	-60.475733	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:05
2x2_2C_8b_C2v_L	6.6021331	7.3333333	1.6505333	0.092110139	-2.1954805	-2.7376064	0.24928506	-2.7375684	0.24928211	0.29830578	-2.7785377	9.21	0.00089289199	0.077218317	-0.12520109	0.0033454564	0.12520016	-0.0033455275	-0.00052728463	-0.15733777	0.20251111	0.11111111	0.03368889	1.3333333	1.9999985	-3.1600252e-07	-1.0417245e-08	4.2438236e-09	0.093991813	1.2192663e-07	1.8463255	1.9381358	1.9042889e-06	1.9381318	1.904396e-06	2.9139849e-08	1.9014515	1.0939879	-0.0012041731	-1.5024386	0.93079067	-0.0048393226	-0.93081977	0.0048394576	0.0006064225	1.2270111	0.021390137	1.2192662e-07	0.14689859	0.061063607	1.9042872e-06	0.061067518	1.9043943e-06	2.9139849e-08	0.095786142	0.021389573	4.3275616	3.6453426	3.563356	4.4978116	3.5633509	4.4978201	4.1806097	3.7967145	-58.036046	R0:N12:S0:1	-60.475733	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:05
2x2_2C_8b_C2v_L	6.6021332	7	1.6505333	0.092110145	-2.1954805	-2.7376063	0.2492851	-2.7375683	0.24928214	0.2983059	-2.7785376	9.21	0.00089301972	0.077223637	-0.12520486	0.0033458399	0.12520393	-0.0033459109	-0.00052730319	-0.15734085	0.20251111	0.11111111	0.03368889	1.3333333	1.9999992	-1.6441243e-07	-5.1303436e-09	2.1783929e-09	0.33652112	3.964857e-07	1.0117665	1.9344351	5.9452594e-06	1.9344235	5.9452405e-06	4.343545e-08	1.7734103	1.3364881	-0.0025909037	-3.1086963	0.72154263	-0.010571791	-0.72163173	0.010571624	0.00070469718	1.9455703	0.048671029	3.9648561e-07	0.52383779	0.066798217	5.9452386e-06	0.066810022	5.9452197e-06	4.3435449e-08	0.20907514	0.04867463	5.5398848	2.0894357	2.358124	6.0120614	2.3583133	6.0119205	3.8198756	3.8376136	-58.280713	R0:N12:S0:1	-60.475733	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:05
2x2_2C_8b_C2v_L	6.6021332	7.1111111	1.6505333	0.092110134	-2.1954806	-2.7376064	0.24928507	-2.7375685	0.24928211	0.29830575	-2.7785378	9.21	0.00089273908	0.077215476	-0.12519937	0.0033462577	0.12519844	-0.0033463331	-0.00052643327	-0.15733638	0.20251111	0.11111111	0.03368889	1.3333333	1.999999	-2.1606801e-07	-6.9388022e-09	2.8824997e-09	0.21029285	2.4423745e-07	1.4706988	1.9261299	3.9404718e-06	1.9261226	3.9405502e-06	3.67339e-08	1.8359253	1.2102788	-0.0018124836	-2.5920278	0.90092089	-0.0077026443	-0.90097322	0.0077026814	0.00066268402	1.6128247	0.040673187	2.4423743e-07	0.41626764	0.073556459	3.9404633e-06	0.073563653	3.9405416e-06	3.67339e-08	0.15543048	0.040672527	4.8231034	2.7513872	2.9760042	5.2528556	2.9760626	5.2528086	4.0356703	3.8139816	-58.160513	R0:N12:S0:1	-60.475733	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:05
2x2_2C_8b_C2v_L	6.6021333	6.8888889	1.6505333	0.092110131	-2.1954805	-2.7376063	0.2492851	-2.7375683	0.24928214	0.29830596	-2.7785376	9.21	0.00089310427	0.077226614	-0.12520691	0.0033458603	0.12520599	-0.0033459329	-0.00052746245	-0.15734253	0.20251111	0.11111111	0.03368889	1.3333333	1.9999994	-1.2150592e-07	-3.6861959e-09	1.5977903e-09	0.46005991	5.4213128e-07	0.58532007	1.9426828	7.4011418e-06	1.9426648	7.401056e-06	5.2168133e-08	1.6892891	1.460007	-0.0033935356	-2.9986748	0.55758039	-0.012828636	-0.55771343	0.012828308	0.00077490902	2.3071919	0.045242019	5.4213111e-07	0.41404685	0.060918882	7.4011091e-06	0.060938237	7.4010233e-06	5.2168133e-08	0.27672881	0.045254358	6.3834268	2.8277522	1.8575487	6.6342809	1.8579092	6.634055	3.7082323	3.7265385	-58.459065	R0:N12:S0:1	-60.475733	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:05
2x2_2C_8b_C2v_L	7.2042628	8.1666667	1.8010667	0.092113935	-2.8592925	-4.2252898	0.25105498	-4.2252967	0.25105303	0.29840368	-6.1497008	9.21	-9.0565025e-06	0.18396329	-0.31500508	-0.00046450389	0.31500524	0.00046583228	0.004093838	-0.4720971	0.40502222	0.22222222	0.067377779	1.3333333	1.9999908	-2.8398171e-06	-1.1082595e-07	4.7037618e-08	0.034060797	0	1.9666218	1.9648572	1.4430135e-08	1.9648574	1.4512766e-08	1.1659283e-06	1.9675341	1.0340321	9.2852294e-06	-0.71165059	0.73650411	0.00045874854	-0.73650201	-0.00046006069	-0.0039556613	0.71560441	0.0082258375	0	0.033130853	0.034834561	1.4430135e-08	0.034834385	1.4512766e-08	1.1659279e-06	0.032185937	0.0082197159	4.2067147	3.8070855	3.8645179	4.1405474	3.8645159	4.1405497	4.0567021	3.9397358	-72.240952	R0:N12:S0:1	-59.271467	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:05
2x2_2C_8b_C2v_L	7.204251	7.9444444	1.8010667	0.092113233	-2.4143361	-3.2066092	0.24929557	-3.2065859	0.24929261	0.29839545	-3.7552082	9.21	-1.0253754e-05	0.1707106	-0.27546942	0.00029500833	0.27547051	-0.00029566005	-0.0024362059	-0.37244699	0.40502222	0.22222222	0.067377779	1.333333	1.9999695	-1.1331308e-05	-5.4309447e-07	2.5084549e-07	0.067094508	0	1.9403723	1.9347065	8.8318088e-09	1.9347026	8.8708879e-09	6.0054961e-07	1.9220121	1.0670515	1.2938775e-05	-0.92791831	0.98790938	-0.00034214988	-0.9879438	0.00034290202	0.0027162287	1.094346	0.015654547	0	0.058922398	0.064233894	8.8318088e-09	0.06423763	8.8708878e-09	6.0054949e-07	0.076270651	0.015646744	4.389819	3.6562464	3.7568215	4.261066	3.7568491	4.2610296	4.1609089	3.8261358	-62.598252	R0:N12:S0:1	-59.271467	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:05
2x2_2C_8b_C2v_L	7.204261	8.3888889	1.8010667	0.092112701	-2.4322576	-3.2711908	0.25022923	-3.2711637	0.25022579	0.29833976	-3.9937374	9.21	-0.00050993394	0.17105181	-0.27879738	0.0010214499	0.27879638	-0.0010220476	-0.00078540065	-0.38368406	0.40502222	0.22222222	0.067377779	1.3333332	1.9999882	-4.1460093e-06	-1.8912271e-07	8.8763632e-08	0.044781583	2.4567497e-08	1.9649399	1.9550271	8.8591329e-08	1.9550262	8.8694668e-08	5.0426193e-08	1.946012	1.0447486	0.00058401027	-0.72237164	0.82884866	-0.0010910198	-0.82885782	0.0010916541	0.00079705671	0.92039112	0.010699075	2.4567497e-08	0.034803341	0.044469399	8.8591327e-08	0.044470267	8.8694666e-08	5.0426192e-08	0.053178322	0.010692327	4.2790482	3.7428423	3.8286807	4.179842	3.8286879	4.1798334	4.0772545	3.9105571	-63.266316	R0:N12:S0:1	-59.271467	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:06
2x2_2C_8b_C2v_L	7.204266	7.5	1.8010667	0.092109915	-2.6340263	-3.7193912	0.25003354	-3.719388	0.25003292	0.29844889	-4.9984298	9.21	9.3669574e-06	0.17770224	-0.29640032	0.0020151364	0.29640197	-0.0020160079	0.0021247219	-0.42733153	0.40502222	0.22222222	0.067377779	1.3333333	1.9999989	-5.1077989e-07	-3.1422068e-08	1.4969891e-08	0.074697886	0	1.8963073	1.9306285	3.8196609e-07	1.9306277	3.8229761e-07	3.8371341e-07	1.9436445	1.0746977	-1.2344914e-05	-1.2194456	1.0163389	-0.0023004253	-1.0163443	0.0023014239	-0.0023117029	0.92242769	0.017202411	0	0.092940552	0.064559123	3.8196599e-07	0.064559809	3.8229751e-07	3.8371329e-07	0.053179586	0.017202452	4.4147706	2.5129523	2.9670564	4.2774819	2.9670455	4.2774851	4.2254174	3.1491286	-67.635922	R0:N12:S0:1	-59.271467	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:06
2x2_2C_8b_C2v_L	7.2042666	7.7222222	1.8010667	0.092109849	-2.6096079	-3.6655472	0.24930365	-3.6655415	0.2493007	0.29831141	-4.8772994	9.21	0.00014743616	0.17682665	-0.29381436	-0.00069876187	0.29381486	0.00069862806	-0.00020770199	-0.42247943	0.40502222	0.22222222	0.067377779	1.3333333	1.9999999	-5.6198824e-08	-3.152507e-09	1.5393097e-09	0.062387455	2.5368357e-09	1.9229516	1.940015	4.3259743e-08	1.9400146	4.3243303e-08	3.5009829e-09	1.947469	1.0623874	-0.00018080881	-1.0666732	0.94983625	0.00077311401	-0.9498394	-0.00077296704	0.00022129818	0.8923807	0.014603588	2.5368357e-09	0.071111982	0.056386812	4.3259742e-08	0.056387186	4.3243302e-08	3.5009829e-09	0.049771456	0.01460359	4.3081937	2.8622083	3.0978112	4.2399396	3.0978052	4.2399413	4.2101238	3.2036567	-67.074016	R0:N12:S0:1	-59.271467	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:06
2x2_2C_8b_C2v_L	7.2042667	7.2777778	1.8010667	0.092109856	-2.6113113	-3.6674922	0.24997537	-3.6674865	0.24997311	0.29843743	-4.8784474	9.21	-9.5050441e-07	0.17582887	-0.29418307	0.00036271523	0.29418256	-0.00036281868	0.00029363982	-0.4225311	0.40502222	0.22222222	0.067377779	1.3333333	2	-1.016091e-08	-6.0343035e-10	2.9063826e-10	0.09783618	0	1.8473041	1.9138234	1.4073292e-08	1.9138232	1.4081348e-08	8.2086576e-09	1.9337045	1.0978362	1.4236765e-06	-1.4387765	1.1224984	-0.0004411399	-1.1224996	0.00044126612	-0.00033614539	0.99519158	0.021798797	0	0.12937987	0.078750168	1.4073291e-08	0.078750339	1.4081348e-08	8.2086575e-09	0.061900394	0.021798798	4.6107836	1.9299221	2.7399974	4.3447061	2.7399947	4.344707	4.2651818	3.0095937	-67.225298	R0:N12:S0:1	-59.271467	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:06
2x2_2C_8b_C2v_L	7.8063497	8.6666667	1.9516	0.092113233	-3.4868071	-4.8415601	0.24939075	-4.841593	0.24938618	0.30720632	-5.6797692	9.21	-0.0001311975	0.31262924	-0.51776833	-0.00284154	0.51777104	0.0028358059	-0.0004066859	-0.70626656	0.60753333	0.33333333	0.10106667	1.3333324	1.9999589	-2.3742473e-05	-1.8942096e-06	8.9380048e-07	0.050812037	1.5421252e-09	1.9669381	1.9503388	6.1160888e-07	1.950339	6.0914513e-07	1.1127781e-08	1.9297469	1.050659	0.00015509969	-0.68850534	0.86876377	0.0029887149	-0.86876255	-0.0029826861	0.00038726464	1.0604707	0.012069013	1.5421252e-09	0.032861822	0.049051257	6.1160877e-07	0.0490511	6.0914502e-07	1.1127781e-08	0.068785252	0.012038721	4.4154464	3.6192747	3.8126319	4.1985474	3.8126332	4.1985459	3.9980043	3.9608146	-75.512952	R0:N12:S0:1	-58.0672	uncorrelated	b7fd39a	v1.0.3	2022-06-30@14:06
