w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	0.000114399	8.52059e-05	8.52061e-05	0	0	0
-24.975	0.000114869	8.54389e-05	8.54391e-05	2.87174e-06	2.13597e-06	2.13598e-06
-24.95	0.000115335	8.56729e-05	8.56731e-05	5.75511e-06	4.27779e-06	4.27781e-06
-24.925	0.00011581	8.59079e-05	8.59081e-05	8.65035e-06	6.42549e-06	6.42551e-06
-24.9	0.000116298	8.61441e-05	8.61443e-05	1.15578e-05	8.5791e-06	8.57911e-06
-24.875	0.000116797	8.63814e-05	8.63815e-05	1.44777e-05	1.07386e-05	1.07387e-05
-24.85	0.000117296	8.66197e-05	8.66198e-05	1.74101e-05	1.29041e-05	1.29041e-05
-24.825	0.000117786	8.68588e-05	8.68588e-05	2.03548e-05	1.50756e-05	1.50756e-05
-24.8	0.000118269	8.70987e-05	8.70988e-05	2.33115e-05	1.72531e-05	1.72531e-05
-24.775	0.000118753	8.73397e-05	8.73397e-05	2.62804e-05	1.94366e-05	1.94366e-05
-24.75	0.000119246	8.75817e-05	8.75818e-05	2.92615e-05	2.16261e-05	2.16261e-05
-24.725	0.000119749	8.7825e-05	8.7825e-05	3.22552e-05	2.38217e-05	2.38217e-05
-24.7	0.000120264	8.80693e-05	8.80694e-05	3.52618e-05	2.60235e-05	2.60235e-05
-24.675	0.000120789	8.83149e-05	8.83149e-05	3.82815e-05	2.82313e-05	2.82314e-05
-24.65	0.000121323	8.85616e-05	8.85616e-05	4.13146e-05	3.04454e-05	3.04454e-05
-24.625	0.000121867	8.88094e-05	8.88094e-05	4.43613e-05	3.26656e-05	3.26656e-05
-24.6	0.000122422	8.90584e-05	8.90584e-05	4.74218e-05	3.48921e-05	3.48921e-05
-24.575	0.000122988	8.93086e-05	8.93086e-05	5.04965e-05	3.71248e-05	3.71248e-05
-24.55	0.000123567	8.956e-05	8.956e-05	5.35857e-05	3.93638e-05	3.93638e-05
-24.525	0.000124161	8.98126e-05	8.98125e-05	5.66897e-05	4.16091e-05	4.16091e-05
-24.5	0.00012477	9.00664e-05	9.00664e-05	5.9809e-05	4.38607e-05	4.38608e-05
-24.475	0.000125388	9.03214e-05	9.03214e-05	6.29437e-05	4.61188e-05	4.61188e-05
-24.45	0.000126004	9.05776e-05	9.05776e-05	6.60938e-05	4.83832e-05	4.83833e-05
-24.425	0.000126609	9.0835e-05	9.08349e-05	6.9259e-05	5.06541e-05	5.06541e-05
-24.4	0.000127201	9.10934e-05	9.10934e-05	7.2439e-05	5.29314e-05	5.29315e-05
