model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	0	14	2.9738	0.0092191492	-3.0660352	-3.6115063	-0.11554729	-3.6115069	-0.11554642	0.15346903	-3.1801795	10.3	4.2972744e-06	1.832662e-06	0.0051668874	-0.17978245	0.0051659395	-0.17978251	2.6585383e-06	-6.5841096e-07	-0.11220993	-1.0372646	1.6141442	0.020031942	-1.6141437	-0.020026425	0.24869583	-2.1291836	1.926	1	0.2481	0.14750325	0.096265961	1.9497823	1.8113563	1.8238913	1.8113579	1.8238875	0.011107765	1.5855056	1.130255	-2.7733772e-05	-4.3073469e-06	0.055041732	0.87865982	0.055044788	0.87868109	-1.3239372e-05	-2.0762575e-07	0.92294683	0.66456146	-1.5394108	-0.25897957	1.539401	0.25896217	-0.27402181	2.4713373	0.031410617	0.093916097	0.049661157	0.17605178	0.17612019	0.17605044	0.17612364	0.01122133	0.33334576	0.036093966	3.124227	5.6375637	5.3843294	4.7112972	5.3843281	4.7113045	4.2593836	6.1034269	5.2913348	2.640036	3.5155255	4.393777	3.5155132	4.3937863	3.8021539	3.2213259	-74.24733	R0:S0:1	-58.6096	uncorrelated	b7fd39a	v1.0.3	 1.03e+02	 3.75e-01	 1.00e+06	2022-07-28@13:54
2x2_2C_8b_C2v_L	0	14	2.9738	-0.30869672	-4.5610046	-4.1512774	-0.094833192	-4.1891986	-0.097972164	0.1080422	-3.7910158	10.3	4.2881379e-05	-0.00010026996	0.010121512	-0.11199746	0.01059172	-0.11322915	3.1776211e-05	-3.7545766e-05	-0.18864564	-1.1386673	1.6261567	0.057975825	-1.6332379	-0.059026833	0.16163285	-2.1390832	1.926	1	0.2481	0.13390407	1.9912523	1.9647864	1.8736287	1.9586515	1.8731561	1.9586144	0.010207958	1.7284144	1.1290783	-0.00031429575	0.00014766554	0.0087369314	0.41009479	0.008135944	0.4095086	7.2412863e-05	9.020555e-05	0.19760863	0.60348082	-1.3171393	-0.16665531	1.3226203	0.16818307	-0.19872467	2.1061894	0.029010932	0.0088105939	0.035231545	0.12225362	0.042918588	0.12265716	0.042940646	0.01044515	0.24141573	0.02973876	5.4001052	5.5688249	5.2609739	4.5373028	5.2533895	4.5259791	4.2306905	5.5580263	2.6688424	2.7564769	3.6074511	3.7544329	3.6151071	3.7672702	3.838412	3.5685498	-80.825062	R0:S0:1	-58.6096	uncorrelated	b7fd39a	v1.0.3	 3.33e+01	 3.68e-01	 3.39e-01	2022-07-28@13:59
2x2_2C_8b_C2v_L	0	14	2.9738	-0.58814579	-5.2352344	-5.1246647	-0.52525328	-5.124935	-0.52570872	0.48157828	-4.2292129	10.3	-0.00014577091	0.00015624284	0.0058694097	-0.018883347	0.0057482734	-0.018757572	0.21853273	3.3508177e-06	-0.21671235	-1.2138863	1.7637368	0.20861542	-1.7638663	-0.20776292	4.6453926e-05	-2.2270917	1.926	1	0.2481	0.13289233	1.996774	1.9670921	1.8900909	1.9941231	1.8901069	1.9941738	0.0069795483	1.7498224	1.1307634	0.00056275554	-0.00020646503	0.00038368131	0.054531473	0.00049333754	0.05424169	-0.34175427	2.344227e-05	0.18357325	0.58640763	-1.2456686	-0.27445069	1.2454731	0.27324558	-4.6644982e-05	2.0524559	0.028802344	0.0032269176	0.032935895	0.10726937	0.0059073673	0.107256	0.0058560494	0.0069594224	0.22501121	0.0285937	5.4060621	5.5823343	5.2182051	4.4964798	5.2186556	4.4967341	4.1952358	5.4552262	2.6253466	2.7348203	3.6281415	3.5495773	3.6277968	3.5489388	3.8345356	3.6226062	-89.390861	R0:S0:1	-58.6096	uncorrelated	b7fd39a	v1.0.3	 2.96e+01	 7.34e-02	 1.54e-01	2022-07-28@14:02
2x2_2C_8b_C2v_L	0	14	2.9738	-0.49563729	-5.4346027	-5.2793731	-0.46917923	-5.3041411	-0.47994577	0.45620179	-4.3485052	10.3	0.00013611212	-8.9570349e-05	0.00067595534	-0.0031242209	0.00068607057	-0.0031188599	0.22756602	0.00015215455	-0.20730617	-1.244914	1.7950744	0.20679728	-1.7976345	-0.21028861	-0.0003012818	-2.2600399	1.926	1	0.2481	0.13305905	1.9969968	1.966906	1.8902738	1.9946868	1.8903028	1.994517	0.0075183824	1.7500723	1.1309256	-0.0005756995	0.0001359866	0.00083423464	0.0098426078	0.00082551948	0.0097375488	-0.35602452	-0.00011107248	0.17689319	0.58725319	-1.2443481	-0.27243233	1.2449232	0.27694774	0.00031493264	2.0530861	0.028826978	0.0030040611	0.033123613	0.10710959	0.0053091807	0.10707073	0.0054785191	0.0074944088	0.22479149	0.028600134	5.4119717	5.5904053	5.220398	4.4980456	5.2164959	4.4951324	4.1990246	5.4495108	2.6173184	2.728849	3.6269424	3.5440027	3.6295262	3.5481978	3.8328431	3.6241758	-90.402833	R0:S0:1	-58.6096	uncorrelated	b7fd39a	v1.0.3	 2.94e+01	 3.22e-02	 2.13e-02	2022-07-28@14:05
2x2_2C_8b_C2v_L	0	14	2.9738	-0.45698957	-5.2922354	-5.2745615	-0.44928341	-5.2814313	-0.45320884	0.42657264	-4.3338133	10.3	2.0272866e-05	4.5806606e-06	0.00012603001	-0.00066898416	9.0286132e-05	-0.00058358554	0.21970452	2.9878641e-06	-0.19703997	-1.2353927	1.7960151	0.20304717	-1.7966946	-0.20385964	-1.1106054e-05	-2.2590185	1.926	1	0.2481	0.13319549	1.9972534	1.9665731	1.8899862	1.9948524	1.8900184	1.994817	0.0070897461	1.749365	1.1310554	-9.4190231e-05	-1.5093136e-05	0.00021093266	0.0021341785	0.00024780075	0.0019121664	-0.34578978	1.1771786e-05	0.16910218	0.58997481	-1.2462231	-0.26862557	1.2461692	0.26958117	1.9591413e-05	2.0561229	0.028850306	0.0027472564	0.033458748	0.10738034	0.0051423806	0.10734778	0.0051777015	0.0070683754	0.22534284	0.028622519	5.4124192	5.5941912	5.2211743	4.4955995	5.2203305	4.495141	4.2005508	5.4535967	2.6143734	2.7283286	3.6281034	3.5451452	3.6285408	3.5458748	3.8294643	3.6222159	-89.860083	R0:S0:1	-58.6096	uncorrelated	b7fd39a	v1.0.3	 2.94e+01	 3.79e-03	 3.10e-03	2022-07-28@14:08
2x2_2C_8b_C2v_L	0	14	2.9738	-0.45175348	-5.2869924	-5.2649186	-0.44373539	-5.2747602	-0.44581817	0.42038375	-4.3294908	10.3	-5.0753767e-05	1.8793023e-05	3.982296e-05	-0.00012073057	7.4973934e-05	-0.00023831508	0.21806311	-4.2467601e-05	-0.19603733	-1.235444	1.7950294	0.20159721	-1.7962735	-0.2023894	0.00010126583	-2.2584619	1.926	1	0.2481	0.13321761	1.9972761	1.9665336	1.8899275	1.9949173	1.8898915	1.9948756	0.0070002496	1.749262	1.1310791	0.00023009654	-1.9429007e-05	3.0095806e-05	0.00041465324	-1.4948807e-05	0.00071145278	-0.34359113	1.7938371e-05	0.16840872	0.59034031	-1.2464106	-0.26691352	1.2469849	0.26808867	-0.00011415283	2.0564798	0.028854552	0.0027246163	0.033498306	0.10743812	0.0050775012	0.10746672	0.0051191766	0.0069794122	0.22542587	0.02862695	5.4121383	5.5942793	5.2222777	4.4959515	5.2206684	4.4941874	4.200504	5.45446	2.6144326	2.7286063	3.6276114	3.5442887	3.6289415	3.5463548	3.8291334	3.6218725	-89.770765	R0:S0:1	-58.6096	uncorrelated	b7fd39a	v1.0.3	 2.94e+01	 6.93e-04	 6.99e-04	2022-07-28@14:11
2x2_2C_8b_C2v_L	0	14	2.9738	-0.45148447	-5.2857905	-5.2650777	-0.44200568	-5.2725719	-0.44524799	0.41914535	-4.3294162	10.29	-1.5684512e-05	2.9958995e-06	3.5204743e-06	-2.5986041e-05	-1.4678214e-05	3.5712449e-06	0.21789368	1.0488798e-05	-0.19608489	-1.2352481	1.7951301	0.20139824	-1.7959708	-0.20225014	-3.703615e-05	-2.2584959	1.926	1	0.2481	0.1329981	1.99728	1.9665647	1.8900706	1.9949392	1.8900697	1.994899	0.0069707281	1.7496967	1.1308627	6.440007e-05	-2.6024508e-06	1.2793668e-05	8.0972764e-05	2.8663547e-05	3.4435166e-06	-0.34287784	-1.0845206e-05	0.16834199	0.5902614	-1.2458027	-0.26638737	1.2460385	0.26749444	3.5578403e-05	2.054766	0.02881468	0.0027206349	0.033466558	0.10729983	0.0050556936	0.1072972	0.0050957828	0.0069500748	0.22508761	0.028586883	5.4103965	5.5924724	5.2203738	4.4946902	5.2192296	4.4936925	4.2008695	5.4519107	2.6161325	2.730081	3.6283071	3.5453689	3.6291221	3.5466667	3.8286717	3.6235852	-89.713643	R0:S0:1	-58.5296	uncorrelated	b7fd39a	v1.0.3	 2.95e+01	 7.27e-03	 1.00e+06	2022-07-28@14:14
2x2_2C_8b_C2v_L	0	14	2.9738	-0.44553712	-5.2618846	-5.2506194	-0.43897569	-5.2547369	-0.43872395	0.4175224	-4.3207685	10.29	-1.9896562e-05	1.558538e-05	5.5556152e-05	-9.157347e-05	-5.1259763e-05	8.7467365e-05	0.21867995	-1.4977922e-05	-0.1954343	-1.2340689	1.7943463	0.20151822	-1.7950463	-0.20146001	2.8578821e-05	-2.2585986	1.926	1	0.2481	0.13323078	1.9972966	1.9665202	1.8898892	1.9949293	1.88983	1.9949281	0.0070223676	1.7492679	1.1310903	8.1660288e-05	-3.13656e-05	-5.0730581e-05	0.00023700604	4.4251272e-05	-0.00022605778	-0.34414662	1.8981898e-05	0.16776096	0.59041717	-1.2466768	-0.26661242	1.2472504	0.26669692	-2.4019046e-05	2.0565325	0.028856843	0.0027040571	0.033511904	0.10747399	0.0050655443	0.10752666	0.0050667714	0.0070013992	0.22541884	0.028629041	5.4123719	5.5946936	5.2222887	4.495573	5.2214903	4.4942535	4.20076	5.4541881	2.6139995	2.7283413	3.6278478	3.5445679	3.6287303	3.5458787	3.8289676	3.6219538	-89.556909	R0:S0:1	-58.5296	uncorrelated	b7fd39a	v1.0.3	 2.98e+01	 2.89e-03	 4.71e-03	2022-07-28@14:17
2x2_2C_8b_C2v_L	0	14	2.9738	-0.44058747	-5.2556	-5.2504901	-0.43231972	-5.255929	-0.43408932	0.40999463	-4.3174681	10.29	2.4054334e-05	-1.7495202e-05	-1.5063608e-05	6.6081429e-06	4.491003e-05	-0.00010038055	0.21766299	-6.1543139e-06	-0.19535568	-1.2334445	1.7945163	0.20107632	-1.7951893	-0.20156343	6.4590184e-06	-2.2581003	1.926	1	0.2481	0.13324321	1.997294	1.9665133	1.8898639	1.9949387	1.8898474	1.9949145	0.0069773103	1.7491927	1.1311032	-0.00010297652	2.4241402e-05	3.0480644e-05	1.1810829e-05	-2.4697461e-05	0.0002891093	-0.34303485	1.7528112e-06	0.16784005	0.59047675	-1.2468364	-0.2663664	1.2471284	0.2670462	-7.482283e-06	2.0568055	0.028859083	0.0027066251	0.0335189	0.10749773	0.0050561741	0.10751038	0.0050803205	0.0069566069	0.2254785	0.028631371	5.4124012	5.5947443	5.2223708	4.4954186	5.2214894	4.4944855	4.2007268	5.4547576	2.6139952	2.7283529	3.6279108	3.544648	3.6286221	3.5457572	3.8288083	3.6216899	-89.506972	R0:S0:1	-58.5296	uncorrelated	b7fd39a	v1.0.3	 2.98e+01	 1.24e-03	 1.31e-03	2022-07-28@14:20
2x2_2C_8b_C2v_L	0	14	2.9738	-0.43737648	-5.256634	-5.2510292	-0.42943778	-5.2556393	-0.43184451	0.4066586	-4.3176213	10.29	2.4744435e-05	-2.343462e-05	6.679578e-06	-2.1464904e-05	-1.3148987e-05	1.4609596e-05	0.21717781	-1.3471834e-05	-0.19494088	-1.2337692	1.7947221	0.20073211	-1.7952018	-0.20136815	1.3797181e-05	-2.2582612	1.926	1	0.2481	0.13324312	1.9973027	1.9665025	1.8898428	1.9949501	1.8898501	1.9949207	0.0069545565	1.749173	1.1311032	-0.00011047897	2.3371895e-05	6.9694071e-07	6.0815907e-05	1.8998243e-05	-3.193939e-05	-0.34247447	1.0857107e-05	0.16757053	0.59057406	-1.2469896	-0.26607319	1.2470788	0.26687575	-9.8398058e-06	2.056883	0.028859069	0.0026979191	0.033529704	0.10751723	0.0050448227	0.10750833	0.0050741521	0.0069339863	0.22549445	0.028631364	5.4123316	5.5947906	5.2223423	4.4951503	5.2216446	4.4946353	4.200768	5.4549017	2.6139802	2.7284086	3.6280441	3.5448245	3.6284968	3.5455619	3.8286704	3.621643	-89.493543	R0:S0:1	-58.5296	uncorrelated	b7fd39a	v1.0.3	 2.98e+01	 1.95e-03	 4.79e-04	2022-07-28@14:23
