model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	8.5937492	0	14	2.9738	-1.2321912	-6.2226908	-5.9666468	-1.0921445	-5.978633	-1.105568	0.96842667	-4.9710164	11	-7.2100862e-05	3.5306943e-05	1.5003707e-05	-3.1821512e-05	-7.3067913e-06	3.9662111e-05	0.182039	2.3566852e-05	-0.21394255	-1.2517763	1.7996485	0.19206705	-1.8005191	-0.19481493	-8.9764164e-05	-2.2551769	1.926	1	0.2481	-2.9307198e-07	1.2905794	1.666247	-0.45799986	-0.10217931	0.044116084	0.13325507	1.9968345	1.9670304	1.8894679	1.9953015	1.8895742	1.9951883	0.0051575458	1.7471899	1.1311427	0.00016137609	-3.3895313e-05	-1.6080786e-05	4.6217919e-05	1.5531452e-06	-6.0704734e-05	-0.2947812	-1.6059631e-05	0.18166492	0.58632222	-1.2490964	-0.25663604	1.2486797	0.2597537	6.9029561e-05	2.063979	2	2	0	0	-102.72206	R0:S0:1	1.1311427	-128.4192	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:08
2x2_2C_8b_C2v_L	8.5936464	0	14	2.9738	-1.2156406	-6.2023361	-5.9659859	-1.0845528	-5.9751429	-1.0963953	0.97112755	-4.9788444	11.01	-2.8661511e-06	1.1277155e-05	1.8460263e-05	-7.6900731e-05	-7.5237975e-06	3.7360388e-05	0.18058507	4.8251839e-05	-0.20920204	-1.2509839	1.7990844	0.18884951	-1.7997096	-0.19113549	-0.00018254231	-2.2550379	1.926	1	0.2481	-5.1103608e-07	1.2905775	1.6662433	-0.45801252	-0.10218422	0.044118222	0.13329255	1.996947	1.9668939	1.8892958	1.995426	1.8893849	1.9953341	0.0050901707	1.7470903	1.1311796	5.7710212e-06	-8.3512733e-06	-1.5829375e-05	0.00011517249	8.462807e-06	-5.4157736e-05	-0.29284934	-2.7941643e-05	0.17839933	0.58750872	-1.2500585	-0.25320528	1.2496861	0.25576813	0.00014312796	2.0643853	2	2	0	0	-102.66107	R0:S0:1	1.1311796	-128.5792	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:13
2x2_2C_8b_C2v_L	8.5935827	0	14	2.9738	-1.2035333	-6.1780938	-5.9736429	-1.0916441	-5.9859135	-1.1079411	0.96551565	-4.983632	11.02	-0.00014167327	0.00010405966	7.3141118e-05	-0.00020488705	1.2404602e-05	-3.7669804e-05	0.1773917	3.4875972e-05	-0.20484318	-1.2497039	1.7989609	0.18824558	-1.7997708	-0.19138614	-0.00014237558	-2.2546006	1.926	1	0.2481	6.2359852e-07	1.2905763	1.6662409	-0.45802008	-0.10218774	0.044119596	0.13331678	1.9970515	1.9667571	1.8892646	1.9954503	1.8893905	1.9953244	0.0049419581	1.7468894	1.1312035	0.00031525544	-0.00010890734	-5.9496741e-05	0.00030852739	-1.4827179e-05	5.7713357e-05	-0.28854928	-8.9251765e-06	0.17531372	0.58869884	-1.2502139	-0.25252539	1.2496661	0.25603637	0.00011185773	2.0651693	2	2	0	0	-102.71133	R0:S0:1	1.1312035	-128.7392	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:19
2x2_2C_8b_C2v_L	8.5935444	0	14	2.9738	-1.2199052	-6.1856294	-5.9798343	-1.0903598	-5.9916957	-1.1091433	0.97642649	-4.9953872	11.03	-4.4769757e-05	3.4800675e-05	2.2636076e-05	-7.6046212e-05	-1.1361009e-05	1.8267961e-05	0.17782788	-2.8875079e-05	-0.20548087	-1.249252	1.7989163	0.18645764	-1.7996061	-0.18987692	0.00010057586	-2.254881	1.926	1	0.2481	1.1633165e-06	1.2905756	1.6662408	-0.45802441	-0.10219023	0.044120742	0.13332351	1.9970396	1.9667692	1.8891827	1.9955165	1.889322	1.9953823	0.0049646789	1.7469151	1.1312093	9.8402815e-05	-4.1767794e-05	-1.4374591e-05	0.00011443125	1.0972256e-05	-2.4955773e-05	-0.28921714	2.5818151e-05	0.17566077	0.58857503	-1.2506779	-0.25067727	1.2500283	0.25443723	-7.7011717e-05	2.0651023	2	2	0	0	-102.84649	R0:S0:1	1.1312093	-128.8992	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:26
2x2_2C_8b_C2v_L	8.5934618	0	14	2.9738	-1.1959592	-6.1426914	-5.9961994	-1.1086887	-6.0120379	-1.1375511	0.94214401	-4.9929477	11.04	-6.5635664e-05	5.1620482e-05	-3.395117e-05	6.3811335e-05	7.6923136e-05	-0.00020690519	0.16950332	-9.7138686e-07	-0.19895057	-1.2470448	1.7993386	0.18819086	-1.8000917	-0.19333283	-1.7439529e-05	-2.2539211	1.926	1	0.2481	3.2931945e-07	1.2905741	1.6662369	-0.4580342	-0.10219498	0.044122446	0.13335125	1.9971932	1.9665662	1.8892726	1.9954477	1.889489	1.9952467	0.0045898229	1.7464258	1.1312371	0.00014456854	-5.5308627e-05	2.5160904e-05	-9.0572963e-05	-5.6127971e-05	0.00030421897	-0.27807191	7.8177528e-06	0.17103411	0.5903372	-1.2501884	-0.2525984	1.2491093	0.25815771	1.317542e-05	2.0670078	2	2	0	0	-102.91366	R0:S0:1	1.1312371	-129.0592	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:30
2x2_2C_8b_C2v_L	8.5934508	0	14	2.9738	-1.2495076	-6.2127361	-5.9843311	-1.0911221	-5.9906394	-1.1002743	1.0025791	-5.0166093	11.05	8.0094278e-06	-5.342439e-06	-5.1347484e-05	0.00010683632	-2.8228518e-05	0.00010837397	0.17897552	-2.4671321e-05	-0.20713322	-1.2492342	1.7978924	0.18255732	-1.7982354	-0.18437743	0.00012585218	-2.2549412	1.926	1	0.2481	2.2584465e-07	1.290574	1.6662372	-0.45803655	-0.10219381	0.044122437	0.13335858	1.9970015	1.9668146	1.8889545	1.9956688	1.8890386	1.995597	0.0050170519	1.7469656	1.1312441	-1.5945322e-05	5.0707078e-06	4.1604551e-05	-0.00016112088	3.1576862e-05	-0.00015947192	-0.29074255	1.5184872e-05	0.17678556	0.58816211	-1.2519522	-0.24637375	1.2515256	0.24841894	-9.7008349e-05	2.0649243	2	2	0	0	-103.07207	R0:S0:1	1.1312441	-129.2192	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:35
2x2_2C_8b_C2v_L	8.5933605	0	14	2.9738	-1.177562	-6.1150797	-6.0205471	-1.1366442	-6.02987	-1.1680932	0.99647408	-5.0177103	11.06	7.4214512e-05	-3.7764786e-05	3.4817064e-05	-6.822025e-05	1.524457e-05	-3.3023151e-05	0.17487239	4.7547153e-06	-0.1918526	-1.2455049	1.7996165	0.18944287	-1.7995725	-0.1943066	-2.0620621e-05	-2.2539293	1.926	1	0.2481	-1.9466918e-07	1.2905721	1.6662337	-0.4580458	-0.10220114	0.044125101	0.13336253	1.9973569	1.9663628	1.8893081	1.9953996	1.8895267	1.9952191	0.004821181	1.7466624	1.1312464	-0.0001657707	3.9410024e-05	-3.3420822e-05	9.8416287e-05	-2.0149604e-05	4.6859053e-05	-0.28500028	-4.3925784e-06	0.16596161	0.59209346	-1.2500744	-0.25394958	1.248806	0.25888992	1.6733436e-05	2.0660868	2	2	0	0	-103.15222	R0:S0:1	1.1312464	-129.3792	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:40
2x2_2C_8b_C2v_L	8.5935816	0	14	2.9738	-1.2888248	-6.2708613	-6.0132114	-1.1280295	-6.005218	-1.1156136	1.0044615	-5.0284318	11.07	-2.0077989e-05	8.2685949e-06	-4.9353167e-06	5.5068187e-06	-2.3354606e-05	5.8197906e-05	0.17469724	2.6434448e-05	-0.21131999	-1.2509606	1.7983262	0.1854989	-1.7978458	-0.18325961	-0.00011127594	-2.2541346	1.926	1	0.2481	-4.0260965e-07	1.2905766	1.6662394	-0.45802188	-0.10218524	0.0441186	0.13335438	1.9968976	1.9669421	1.8890816	1.9955568	1.8889877	1.9956436	0.0048129433	1.7467298	1.1312434	4.3186078e-05	-6.1241275e-06	7.7775782e-06	-7.6124898e-06	2.1397418e-05	-8.501554e-05	-0.28475045	-1.7851108e-05	0.17983648	0.58708368	-1.2513098	-0.24956217	1.2517532	0.24708979	8.5223383e-05	2.0657662	2	2	0	0	-103.56179	R0:S0:1	1.1312434	-129.5392	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:47
2x2_2C_8b_C2v_L	8.593282	0	14	2.9738	-1.2033615	-6.1347855	-6.0172396	-1.128819	-6.0369614	-1.1586924	0.98046564	-5.029122	11.08	-0.0001131243	5.831018e-05	4.8113415e-05	-0.00011706876	1.6405967e-05	-3.8509798e-05	0.1682615	-3.9949335e-06	-0.19257997	-1.2452373	1.7979843	0.18383098	-1.7991945	-0.18933248	1.0781218e-05	-2.2534433	1.926	1	0.2481	5.0104384e-07	1.2905709	1.66623	-0.45805639	-0.10220355	0.044126127	0.13341313	1.9973417	1.966374	1.8890346	1.9956228	1.8892542	1.9954068	0.0045265057	1.7463003	1.131298	0.00024901582	-6.1741288e-05	-4.2716657e-05	0.00017056932	-2.1010625e-05	5.4990779e-05	-0.27614582	5.8453891e-06	0.16643671	0.59198712	-1.2514254	-0.24766563	1.2504313	0.25376323	-8.945761e-06	2.0675089	2	2	0	0	-103.31769	R0:S0:1	1.131298	-129.6992	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:56
2x2_2C_8b_C2v_L	8.5933763	0	14	2.9738	-1.2592512	-6.2141865	-6.0136213	-1.1176297	-6.0250458	-1.1349594	1.0085956	-5.0441323	11.09	-3.2402325e-05	2.7107308e-05	3.0447762e-05	-5.9452287e-05	5.0551461e-05	-0.00014896349	0.17168745	-1.952597e-05	-0.20145522	-1.248092	1.7971891	0.17987064	-1.7978949	-0.18306094	9.4687034e-05	-2.2538482	1.926	1	0.2481	4.3362669e-07	1.2905728	1.666233	-0.45804623	-0.1021966	0.044123415	0.13341163	1.9971347	1.9666403	1.888818	1.9957737	1.8889475	1.9956501	0.0046783872	1.7465205	1.1312984	7.0220539e-05	-2.929034e-05	-2.9547028e-05	8.7793329e-05	-4.7976004e-05	0.00021515941	-0.28074289	1.6077991e-05	0.17280921	0.58968896	-1.2526517	-0.24335363	1.252056	0.24691961	-7.2578487e-05	2.0666285	2	2	0	0	-103.55758	R0:S0:1	1.1312984	-129.8592	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:05
