GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10.5	3.0461	0.90387971	-2.182045	-3.1116148	0.87187682	-3.1115931	0.84544207	0.82808604	-2.9298901	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-5.7742083e-07	0.92908928	-1.4950996	-7.8047886e-07	1.495095	1.4067743e-07	-8.9619259e-07	-2.0129522	2024-08-15@09:30	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	0.92741961	-2.2033174	-3.1244359	0.99218068	-3.1244569	0.93524587	0.79587587	-2.939969	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	1.2647707e-06	0.93179819	-1.4966657	-6.1263204e-06	1.4966679	2.9619587e-06	-6.24952e-06	-2.0139425	2024-08-15@09:30	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	0.96884852	-2.225899	-3.1385243	1.1424076	-3.1386038	1.0489223	0.76521813	-2.9509024	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	2.8128547e-08	0.93462191	-1.4983479	5.3262051e-06	1.4983653	-2.9753956e-06	5.0201214e-06	-2.0150325	2024-08-15@09:30	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	1.0377053	-2.2499466	-3.1539817	1.3285213	-3.1539919	1.2531028	0.73364572	-2.9626223	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	5.473917e-07	0.93759225	-1.5001783	-1.3320372e-07	1.5001802	6.5582035e-07	8.5697363e-07	-2.0162051	2024-08-15@09:31	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	1.165071	-2.2743673	-3.1700575	1.596536	-3.1700581	1.5631589	0.69243628	-2.9748312	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	4.209857e-07	0.94054871	-1.5020202	-4.5173953e-07	1.5020208	1.0321851e-06	1.4539343e-06	-2.0173979	2024-08-15@09:31	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	1.3644509	-2.2990461	-3.1865663	1.9840403	-3.1865501	2.0335127	0.6426653	-2.9873604	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-8.2665501e-07	0.94348972	-1.5038707	-1.0011022e-06	1.5038663	-5.0276528e-07	-8.8954099e-07	-2.0185977	2024-08-15@09:31	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	1.671712	-2.3237257	-3.2032912	2.5331856	-3.2032702	2.6748122	0.61244655	-3.0000564	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-9.6159053e-07	0.94638686	-1.5057059	-8.6337255e-07	1.5057017	4.3188618e-06	1.1962786e-06	-2.0197866	2024-08-15@09:32	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	2.1104712	-2.3482637	-3.2200744	3.2611856	-3.2200756	3.5320301	0.62090886	-3.0128166	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	5.3676796e-07	0.94922637	-1.5075146	4.2919057e-07	1.5075144	-2.4151787e-06	-1.2354701e-06	-2.020953	2024-08-15@09:32	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	2.7453095	-2.3725744	-3.236846	4.2070243	-3.2368417	4.6204671	0.67344684	-3.0255741	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-1.2138506e-06	0.95200055	-1.509292	3.4583463e-07	1.5092912	9.5968906e-07	1.4378814e-08	-2.0220914	2024-08-15@09:32	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	3.6131446	-2.3965953	-3.2535321	5.3697648	-3.2535338	5.9833275	0.77675483	-3.0382907	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-1.6923314e-07	0.95470412	-1.5110314	1.3342125e-07	1.5110316	1.7263754e-07	-3.0917987e-07	-2.0231981	2024-08-15@09:33	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	4.6955537	-2.4203182	-3.2701036	6.7972758	-3.2701032	7.6564459	0.96190665	-3.0509428	a248bdd	2x2_2C_8b_C2v_L	9.78	validity_data_2022.py	-2.34653e-07	0.9573385	-1.5127309	-5.2223458e-07	1.512731	7.6065421e-07	-1.3409206e-07	-2.0242714	2024-08-15@09:33	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	6.0151286	-2.4437406	-3.2865508	8.5152985	-3.2865463	9.6596002	1.215331	-3.0635243	a248bdd	2x2_2C_8b_C2v_L	9.79	validity_data_2022.py	-2.3341723e-07	0.9599053	-1.5143914	1.2597366e-07	1.5143909	-6.5979478e-08	1.6838354e-07	-2.0253126	2024-08-15@09:33	1.9019	1	0.2229	v2.7.1	
YY	10.5	3.0461	7.5531074	-2.4668427	-3.3028433	10.552222	-3.3028435	12.056904	1.536432	-3.0760189	a248bdd	2x2_2C_8b_C2v_L	9.8	validity_data_2022.py	1.0723809e-07	0.96240372	-1.5160096	-4.2006548e-07	1.5160096	1.3892413e-06	1.1923853e-07	-2.0263192	2024-08-15@09:33	1.9019	1	0.2229	v2.7.1	
