w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000199538	0.000126396	0.000126263	4.76027e-05	3.08004e-05	3.08004e-05	0	0	0	0	0	0
-24.975	0.000200307	0.000126849	0.000126683	4.77031e-05	3.08501e-05	3.08501e-05	5.00766e-06	3.17122e-06	3.16709e-06	1.19258e-06	7.71253e-07	7.71253e-07
-24.95	0.000201599	0.000127321	0.000127117	4.78039e-05	3.09e-05	3.09e-05	1.00476e-05	6.35425e-06	6.345e-06	2.38767e-06	1.54375e-06	1.54375e-06
-24.925	0.000203423	0.000127813	0.000127563	4.7905e-05	3.095e-05	3.095e-05	1.51332e-05	9.54958e-06	9.53408e-06	3.5853e-06	2.3175e-06	2.3175e-06
-24.9	0.000205818	0.000128329	0.000128023	4.80064e-05	3.10001e-05	3.10001e-05	2.02787e-05	1.27578e-05	1.27347e-05	4.78546e-06	3.09251e-06	3.09251e-06
-24.875	0.000208857	0.000128871	0.000128498	4.81082e-05	3.10504e-05	3.10504e-05	2.55001e-05	1.59796e-05	1.59471e-05	5.98816e-06	3.86877e-06	3.86877e-06
-24.85	0.000212657	0.000129447	0.000128989	4.82104e-05	3.11008e-05	3.11008e-05	3.08165e-05	1.92157e-05	1.91718e-05	7.19342e-06	4.64628e-06	4.64628e-06
-24.825	0.000217391	0.000130064	0.000129498	4.83129e-05	3.11513e-05	3.11513e-05	3.62513e-05	2.24674e-05	2.24093e-05	8.40125e-06	5.42507e-06	5.42507e-06
-24.8	0.000223315	0.000130736	0.000130029	4.84158e-05	3.12019e-05	3.12019e-05	4.18342e-05	2.57358e-05	2.566e-05	9.61164e-06	6.20511e-06	6.20511e-06
-24.775	0.000230792	0.000131478	0.000130588	4.8519e-05	3.12527e-05	3.12527e-05	4.7604e-05	2.90227e-05	2.89247e-05	1.08246e-05	6.98643e-06	6.98643e-06
-24.75	0.000240344	0.000132317	0.000131181	4.86227e-05	3.13036e-05	3.13036e-05	5.36126e-05	3.23306e-05	3.22042e-05	1.20402e-05	7.76902e-06	7.76902e-06
-24.725	0.000252689	0.000133285	0.000131818	4.87268e-05	3.13546e-05	3.13546e-05	5.99298e-05	3.56628e-05	3.54997e-05	1.32584e-05	8.55289e-06	8.55288e-06
-24.7	0.000268748	0.000134427	0.000132513	4.88312e-05	3.14057e-05	3.14057e-05	6.66485e-05	3.90235e-05	3.88125e-05	1.44791e-05	9.33803e-06	9.33803e-06
-24.675	0.000289453	0.000135786	0.000133278	4.89362e-05	3.1457e-05	3.1457e-05	7.38848e-05	4.24181e-05	4.21444e-05	1.57025e-05	1.01245e-05	1.01245e-05
-24.65	0.000315034	0.000137372	0.000134118	4.90415e-05	3.15084e-05	3.15084e-05	8.17607e-05	4.58524e-05	4.54974e-05	1.69286e-05	1.09122e-05	1.09122e-05
-24.625	0.000343301	0.000139076	0.00013501	4.9147e-05	3.156e-05	3.156e-05	9.03432e-05	4.93293e-05	4.88727e-05	1.81573e-05	1.17012e-05	1.17012e-05
-24.6	0.00036767	0.000140578	0.000135877	4.92527e-05	3.16117e-05	3.16116e-05	9.95349e-05	5.28438e-05	5.22696e-05	1.93886e-05	1.24915e-05	1.24915e-05
