w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.0011938	0.000241603	0.000239107	0.000100677	6.68984e-05	6.68941e-05	0	0	0	0	0	0
-24.95	0.0012271	0.000243807	0.000241617	0.000101124	6.71246e-05	6.71201e-05	6.1355e-05	1.21904e-05	1.20808e-05	5.05621e-06	3.35623e-06	3.356e-06
-24.9	0.00125011	0.000245867	0.000243892	0.000101579	6.7352e-05	6.73473e-05	0.00012386	2.44837e-05	2.42754e-05	1.01351e-05	6.72383e-06	6.72337e-06
-24.85	0.00126042	0.000247719	0.00024576	0.000102039	6.75806e-05	6.75758e-05	0.000186882	3.68697e-05	3.65634e-05	1.52371e-05	1.01029e-05	1.01022e-05
-24.8	0.00126151	0.000249407	0.000247274	0.000102505	6.78104e-05	6.78056e-05	0.000249957	4.934e-05	4.89271e-05	2.03624e-05	1.34934e-05	1.34924e-05
-24.75	0.00126096	0.000251088	0.00024868	0.000102977	6.80415e-05	6.80366e-05	0.000313005	6.18944e-05	6.13612e-05	2.55112e-05	1.68955e-05	1.68943e-05
-24.7	0.00126455	0.000252889	0.000250189	0.000103454	6.82738e-05	6.82689e-05	0.000376232	7.45389e-05	7.38706e-05	3.06839e-05	2.03091e-05	2.03077e-05
-24.65	0.00127426	0.000254859	0.000251881	0.000103936	6.85074e-05	6.85024e-05	0.000439945	8.72818e-05	8.64647e-05	3.58807e-05	2.37345e-05	2.37328e-05
-24.6	0.0012898	0.000256993	0.000253759	0.000104423	6.87423e-05	6.87372e-05	0.000504435	0.000100131	9.91526e-05	4.11018e-05	2.71716e-05	2.71697e-05
-24.55	0.00131026	0.000259273	0.000255797	0.000104914	6.89784e-05	6.89732e-05	0.000569948	0.000113095	0.000111942	4.63475e-05	3.06205e-05	3.06184e-05
-24.5	0.00133477	0.000261681	0.000257971	0.000105408	6.92157e-05	6.92106e-05	0.000636687	0.000126179	0.000124841	5.16179e-05	3.40813e-05	3.40789e-05
-24.45	0.0013627	0.000264205	0.000260262	0.000105908	6.94543e-05	6.94492e-05	0.000704822	0.000139389	0.000137854	5.69133e-05	3.7554e-05	3.75513e-05
-24.4	0.00139364	0.000266837	0.000262659	0.000106414	6.96943e-05	6.96891e-05	0.000774504	0.000152731	0.000150987	6.2234e-05	4.10388e-05	4.10358e-05
-24.35	0.00142733	0.000269575	0.000265154	0.000106924	6.99355e-05	6.99304e-05	0.000845871	0.00016621	0.000164245	6.75802e-05	4.45355e-05	4.45323e-05
-24.3	0.00146362	0.000272418	0.000267742	0.000107437	7.0178e-05	7.01729e-05	0.000919052	0.000179831	0.000177632	7.29521e-05	4.80444e-05	4.8041e-05
-24.25	0.00150246	0.000275366	0.000270423	0.000107948	7.04219e-05	7.04167e-05	0.000994175	0.000193599	0.000191153	7.83494e-05	5.15655e-05	5.15618e-05
-24.2	0.00154385	0.000278423	0.000273197	0.000108457	7.0667e-05	7.06617e-05	0.00107137	0.00020752	0.000204813	8.37723e-05	5.50989e-05	5.50949e-05
-24.15	0.00158787	0.000281593	0.000276066	0.000108968	7.09135e-05	7.0908e-05	0.00115076	0.0002216	0.000218616	8.92207e-05	5.86446e-05	5.86403e-05
-24.1	0.00163465	0.000284883	0.000279033	0.000109485	7.11613e-05	7.11557e-05	0.00123249	0.000235844	0.000232568	9.46949e-05	6.22026e-05	6.21981e-05
-24.05	0.00168436	0.000288301	0.000282105	0.00011001	7.14106e-05	7.14048e-05	0.00131671	0.000250259	0.000246673	0.000100195	6.57731e-05	6.57683e-05
-24	0.00173726	0.000291857	0.000285288	0.000110542	7.16612e-05	7.16553e-05	0.00140357	0.000264852	0.000260937	0.000105723	6.93562e-05	6.93511e-05
-23.95	0.00179363	0.000295563	0.000288589	0.000111083	7.19133e-05	7.19073e-05	0.00149326	0.00027963	0.000275367	0.000111277	7.29519e-05	7.29464e-05
-23.9	0.00185387	0.000299434	0.000292021	0.000111631	7.21668e-05	7.21607e-05	0.00158595	0.000294602	0.000289968	0.000116858	7.65602e-05	7.65545e-05
-23.85	0.00191847	0.000303489	0.000295596	0.000112184	7.24217e-05	7.24155e-05	0.00168187	0.000309776	0.000304748	0.000122467	8.01813e-05	8.01752e-05
-23.8	0.001988	0.000307749	0.00029933	0.000112738	7.2678e-05	7.26717e-05	0.00178127	0.000325164	0.000319714	0.000128104	8.38152e-05	8.38088e-05
-23.75	0.0020631	0.000312238	0.000303241	0.000113291	7.29355e-05	7.29292e-05	0.00188443	0.000340776	0.000334876	0.000133769	8.7462e-05	8.74553e-05
-23.7	0.00214448	0.000316984	0.000307345	0.000113843	7.31944e-05	7.3188e-05	0.00199165	0.000356625	0.000350244	0.000139461	9.11217e-05	9.11147e-05
-23.65	0.00223275	0.00032201	0.000311651	0.000114397	7.34547e-05	7.34483e-05	0.00210329	0.000372725	0.000365826	0.000145181	9.47944e-05	9.47871e-05
-23.6	0.00232825	0.000327321	0.000316145	0.000114954	7.37164e-05	7.371e-05	0.0022197	0.000389091	0.000381633	0.000150929	9.84803e-05	9.84726e-05
-23.55	0.00243105	0.000332916	0.000320798	0.000115513	7.39797e-05	7.39731e-05	0.00234125	0.000405737	0.000397673	0.000156704	0.000102179	0.000102171
-23.5	0.00254217	0.000338832	0.000325614	0.000116076	7.42444e-05	7.42378e-05	0.00246836	0.000422679	0.000413954	0.000162508	0.000105891	0.000105883
-23.45	0.00266363	0.000345163	0.000330656	0.000116644	7.45107e-05	7.45039e-05	0.00260154	0.000439937	0.000430487	0.00016834	0.000109617	0.000109608
-23.4	0.00279546	0.000351972	0.000335969	0.000117219	7.47785e-05	7.47715e-05	0.00274132	0.000457536	0.000447285	0.000174201	0.000113356	0.000113347
-23.35	0.00293238	0.000359158	0.000341511	0.000117801	7.50478e-05	7.50407e-05	0.00288794	0.000475493	0.000464361	0.000180091	0.000117108	0.000117099
-23.3	0.0030655	0.000366415	0.000347173	0.00011839	7.53186e-05	7.53115e-05	0.00304121	0.000493814	0.000481719	0.000186011	0.000120874	0.000120865
-23.25	0.00318846	0.000373381	0.000352884	0.000118985	7.55911e-05	7.55838e-05	0.00320064	0.000512483	0.000499364	0.00019196	0.000124654	0.000124644
-23.2	0.00330276	0.000379983	0.000358651	0.000119586	7.58651e-05	7.58577e-05	0.00336577	0.000531482	0.000517296	0.000197939	0.000128447	0.000128437
-23.15	0.00341678	0.000386579	0.000364527	0.000120193	7.61406e-05	7.61331e-05	0.00353661	0.000550811	0.000535523	0.000203949	0.000132254	0.000132243
-23.1	0.00353895	0.000393618	0.000370575	0.000120805	7.64178e-05	7.64102e-05	0.00371356	0.000570492	0.000554051	0.000209989	0.000136075	0.000136064
-23.05	0.00367391	0.000401326	0.000376892	0.000121422	7.66965e-05	7.66888e-05	0.00389725	0.000590559	0.000572896	0.00021606	0.00013991	0.000139898
-23	0.00382289	0.000409692	0.00038359	0.000122044	7.69769e-05	7.69691e-05	0.0040884	0.000611043	0.000592075	0.000222162	0.000143759	0.000143747
-22.95	0.00398536	0.00041861	0.000390743	0.000122672	7.72589e-05	7.7251e-05	0.00428767	0.000631974	0.000611612	0.000228296	0.000147622	0.000147609
-22.9	0.00416248	0.000428103	0.000398411	0.000123305	7.75425e-05	7.75345e-05	0.00449579	0.000653379	0.000631533	0.000234461	0.000151499	0.000151486
-22.85	0.0043585	0.000438378	0.00040668	0.000123945	7.78277e-05	7.78197e-05	0.00471372	0.000675298	0.000651867	0.000240659	0.00015539	0.000155377
-22.8	0.00457807	0.000449679	0.000415635	0.00012459	7.81147e-05	7.81065e-05	0.00494262	0.000697782	0.000672649	0.000246888	0.000159296	0.000159282
