model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.5882456	0	12.707713	1.5886175	-0.3078516	1.4152541	0.26233258	1.4155776	0.26243701	0.69519369	1.0169191	2.9152119	-0.53244234	-3.7438981e-06	-0.39759282	0.14496234	-0.39759461	0.14501172	-0.18947366	0.00071768774	1	5.0372221e-07	0.2023081	-0.0039840546	-0.021764569	0.0039934359	0.021767516	0.00021964526	0.072246743	0.32591635	0.017688066	1.0024573	-0.5660293	-0.068165635	0.019728292	0.0042728585	1.9991844	0.0064611642	0.0093085165	0.0064601815	0.0093093847	0.0027471083	0.00074105812	1.0027062	0.19696294	2.1463162e-05	0.29333448	-0.14151911	0.29332584	-0.14155884	0.22382203	-0.00081504393	-0.4152369	-2.0995014e-06	-0.083752488	-0.044272909	0.21788966	0.044236807	-0.21789373	-0.00024236773	-0.072009907	-0.00026075456	-13.386567	R0:S0:1	1.0027062	b8cfe21	v2.4.3	Y	fixed_point	83	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@21:16
2x2_2C_8b_C2v_L	-0.5882456	0	12.707713	1.5886175	-0.3078516	1.4152541	0.26233258	1.4155776	0.26243701	0.69519369	1.0169191	2.9152119	-0.53244234	-3.7438981e-06	-0.39759282	0.14496234	-0.39759461	0.14501172	-0.18947366	0.00071768774	1	5.0372221e-07	0.2023081	-0.0039840546	-0.021764569	0.0039934359	0.021767516	0.00021964526	0.072246743	0.32591635	0.017688066	1.0024573	-0.5660293	-0.068165635	0.019728292	0.0042728585	1.9991844	0.0064611642	0.0093085165	0.0064601815	0.0093093847	0.0027471083	0.00074105812	1.0027062	0.19696294	2.1463162e-05	0.29333448	-0.14151911	0.29332584	-0.14155884	0.22382203	-0.00081504393	-0.4152369	-2.0995014e-06	-0.083752488	-0.044272909	0.21788966	0.044236807	-0.21789373	-0.00024236773	-0.072009907	-0.00026075456	-13.386567	R0:S0:1	1.0027062	b8cfe21	v2.4.3	Y	fixed_point	83	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@21:16
