CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
26	Broyden	0	-0.0005256672135	-27.45678582	-1.028725661	Y	6	0.07337404962	self-energy	sharp_wc_2_b_35	-0.9244695807	1.955636058	1.348099774	0.01691047133	-1.050627587	1.941193619	1.234139165	0.06387104579	-1.241635372	1.936012129	-1.057102784	1.941233392	-1.24129949	1.991644245	-0.9394462151	1.965351038	a248bdd	2x2_2C_8b_C2v_L	3	1.002859204	0.999704499	0.9999999998809403	0.2718099061	-0.9733073434	-0.531425819	0.2706585146	-0.2946534417	0.8694598428	0.4050092865	-0.9261177292	-0.0437555184	0.1120740677	0.2946965893	-0.8657679155	0.339765592	-0.1844741377	-0.000252126127	0.0001716011359	sol_cdmft.py	R0:S0:1	1	-0.6751468399	-1.013676789	-0.000224169837	0.0001285667269	9.8488647e-05	-0.0003131888152	0.04863460132	-0.1244791307	-0.03685104057	0.09356808988	0.4052232134	-0.925417005	0.05724089815	-0.1451371981	-0.0002181661466	0.0007245567565	-0.2350097639	0.8906528501	2024-11-27@13:48	0.2	0.002363841964	-0.07524435773	v2.7.1	
26	Broyden	0	-0.0005256672135	-27.45678582	-1.028725661	Y	6	0.07337404962	self-energy	sharp_wc_2_b_35	-0.9244695807	1.955636058	1.348099774	0.01691047133	-1.050627587	1.941193619	1.234139165	0.06387104579	-1.241635372	1.936012129	-1.057102784	1.941233392	-1.24129949	1.991644245	-0.9394462151	1.965351038	a248bdd	2x2_2C_8b_C2v_L	3	1.002859204	0.999704499	0.9999999998809403	0.2718099061	-0.9733073434	-0.531425819	0.2706585146	-0.2946534417	0.8694598428	0.4050092865	-0.9261177292	-0.0437555184	0.1120740677	0.2946965893	-0.8657679155	0.339765592	-0.1844741377	-0.000252126127	0.0001716011359	sol_cdmft.py	R0:S0:1	1	-0.6751468399	-1.013676789	-0.000224169837	0.0001285667269	9.8488647e-05	-0.0003131888152	0.04863460132	-0.1244791307	-0.03685104057	0.09356808988	0.4052232134	-0.925417005	0.05724089815	-0.1451371981	-0.0002181661466	0.0007245567565	-0.2350097639	0.8906528501	2024-11-27@13:48	0.2	0.002363841964	-0.07524435773	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
33	Broyden	0	-2.12130292e-05	-25.4887958	-1.028872971	Y	6	0.07324628913	self-energy	sharp_wc_2_b_35	0.9022578245	0.04443924718	1.34903487	0.01698392869	-1.233286583	1.935428155	-1.033313249	1.941396079	-1.023347912	1.941246637	-1.23872813	1.935486735	-0.9441856747	1.965433117	1.219049572	0.008361264123	a248bdd	2x2_2C_8b_C2v_L	3	1.002619868	0.9995719627	0.9999999998874999	-0.002313236606	0.001346778674	0.5308194745	-0.2708129403	-0.0008792589668	0.002765607522	0.2953411396	-0.8758471709	-0.2942710704	0.875805351	0.0008497194878	-0.002003474882	-0.002015248503	0.001197320545	-0.00160735849	0.005587659242	sol_cdmft.py	R0:S0:1	1	-0.6752178114	-1.013806301	0.2698175061	-0.9727145302	0.001472468902	-0.004619117143	0.4075656723	-0.9350457478	0.000918800059	-0.001954602152	-0.00121691673	0.003258328266	-0.4082200549	0.9356360936	0.2346286531	-0.8889433704	0.3378504046	-0.1842832171	2024-11-27@14:11	0.2	0.002204700534	-0.07533335071	v2.7.1	
