GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	10.5	3.4473	-0.065751494	-2.6571341	-3.2040833	0.15837355	-3.2061933	0.15639391	0.18861367	-2.8929282	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	0.1492965	0.98620277	-1.5526261	-0.20009865	1.5527984	-0.19990764	0.2731669	-2.0807006	2024-08-14@09:02	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.075681876	-2.6970632	-3.2058654	0.14474603	-3.2064555	0.14497109	0.17342911	-2.8960339	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	0.15359758	0.98959333	-1.550904	-0.19813876	1.5510721	-0.19818975	0.27073606	-2.078396	2024-08-14@09:03	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.087701656	-2.7447586	-3.1993175	0.12709149	-3.1999191	0.12711303	0.15244403	-2.8939348	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	0.15879221	0.99353023	-1.5470583	-0.19470429	1.5471913	-0.19471749	0.266368	-2.0739676	2024-08-14@09:04	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.096387387	-2.7803637	-3.1866421	0.10833827	-3.1876991	0.10822207	0.13123987	-2.8865774	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	0.16220638	0.99619038	-1.5417088	-0.18943124	1.5419473	-0.18939739	0.25954969	-2.0679631	2024-08-14@09:05	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.10944114	-2.8296291	-3.1656069	0.085755705	-3.1659954	0.085797037	0.10553855	-2.869045	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	0.1676979	0.99980535	-1.5340224	-0.18142793	1.5341233	-0.18147253	0.24833989	-2.0584538	2024-08-14@09:06	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.12351095	-2.8717858	-3.1526765	0.071220529	-3.1529524	0.071354383	0.086694163	-2.8547846	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	0.1731331	1.0026601	-1.5286365	-0.1754555	1.5287121	-0.17552918	0.23796052	-2.0503483	2024-08-14@09:07	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.13415973	-2.9099494	-3.1460276	0.059547178	-3.1446203	0.059354712	0.070425375	-2.8422302	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	0.17668773	1.0055723	-1.5248034	-0.17059588	1.5244457	-0.17047862	0.22761384	-2.0428729	2024-08-14@09:07	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.1439718	-2.9405594	-3.1462066	0.055674495	-3.1466891	0.055683523	0.064604628	-2.8426148	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	0.18007532	1.0081222	-1.5235208	-0.16859487	1.52363	-0.16859223	0.22336719	-2.0405209	2024-08-14@09:08	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.15510987	-2.9708037	-3.1454984	0.048824063	-3.1450228	0.048834509	0.054440088	-2.8363211	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	0.18300973	1.0102257	-1.5215305	-0.16585118	1.5214188	-0.16585377	0.21618449	-2.0355029	2024-08-14@09:09	1.9316	1	0.2377	v2.7.1	
NY	10.5	3.4473	-0.16036359	-2.9886614	-3.1486103	0.046799002	-3.1491962	0.046783527	0.052119912	-2.8407832	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	0.18443007	1.0117419	-1.5211039	-0.16456209	1.521229	-0.16455334	0.21389931	-2.0348617	2024-08-14@09:10	1.9316	1	0.2377	v2.7.1	
