GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10.5	3.4473	0.00087632769	-2.3260891	-3.0905423	0.21475374	-3.0926649	0.21397015	0.2635439	-2.7097198	a248bdd	2x2_2C_8b_C2v_L	9.37	validity_data_2022.py	-0.13577691	0.95690812	-1.5590612	-0.23280608	1.5593597	0.23277141	0.3176427	-2.0887503	2024-08-14@10:01	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0016481921	-2.3206795	-3.089835	0.21526473	-3.0892917	0.21582663	0.26373208	-2.7023169	a248bdd	2x2_2C_8b_C2v_L	9.36	validity_data_2022.py	-0.13591893	0.95655725	-1.5598566	-0.23386318	1.559782	0.2340065	0.3186632	-2.0883142	2024-08-14@10:01	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0026040707	-2.3162457	-3.0835519	0.21618883	-3.0863322	0.21523328	0.26503837	-2.6978959	a248bdd	2x2_2C_8b_C2v_L	9.35	validity_data_2022.py	-0.13614277	0.95630905	-1.5593654	-0.23477536	1.5597941	0.2347388	0.32034239	-2.0889553	2024-08-14@10:02	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0034481751	-2.3103451	-3.0795751	0.21677895	-3.0826642	0.21584941	0.26557121	-2.6917127	a248bdd	2x2_2C_8b_C2v_L	9.34	validity_data_2022.py	-0.13632077	0.95584876	-1.5593701	-0.23572459	1.5598987	0.23572392	0.32163511	-2.0889419	2024-08-14@10:02	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0042642297	-2.304698	-3.0785086	0.21711646	-3.0775663	0.2170993	0.26635866	-2.6859399	a248bdd	2x2_2C_8b_C2v_L	9.33	validity_data_2022.py	-0.136508	0.95538509	-1.5599847	-0.23675481	1.5597921	0.23669822	0.32299616	-2.0890884	2024-08-14@10:03	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0050333064	-2.2999481	-3.0755251	0.21721957	-3.0736322	0.21841404	0.2671999	-2.6798429	a248bdd	2x2_2C_8b_C2v_L	9.32	validity_data_2022.py	-0.13673942	0.95512236	-1.5601981	-0.23759561	1.5599474	0.23768322	0.32429716	-2.0891713	2024-08-14@10:03	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0058265786	-2.2949979	-3.0725656	0.21807075	-3.0703004	0.21891413	0.26778138	-2.6741665	a248bdd	2x2_2C_8b_C2v_L	9.31	validity_data_2022.py	-0.1369339	0.95480938	-1.5604383	-0.23861098	1.5601127	0.23870109	0.32567106	-2.0893195	2024-08-14@10:03	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0066183242	-2.2884365	-3.0699046	0.21895438	-3.0684521	0.21961176	0.26848618	-2.6682269	a248bdd	2x2_2C_8b_C2v_L	9.3	validity_data_2022.py	-0.13714131	0.95425497	-1.5608378	-0.23955629	1.5606284	0.23958486	0.32694339	-2.0894088	2024-08-14@10:04	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.0072386487	-2.2863637	-3.0624086	0.22058442	-3.0632884	0.21993629	0.26942703	-2.6618553	a248bdd	2x2_2C_8b_C2v_L	9.29	validity_data_2022.py	-0.13735895	0.95445144	-1.560298	-0.24050072	1.5603623	0.24044598	0.32815348	-2.0894512	2024-08-14@10:04	1.9316	1	0.2377	v2.7.1	
YY	10.5	3.4473	0.025771016	-2.1320165	-2.93459	0.24964312	-2.9340767	0.24990759	0.29857211	-2.4584979	a248bdd	2x2_2C_8b_C2v_L	8.96	validity_data_2022.py	-0.14553798	0.94598545	-1.5647586	-0.26676947	1.5646576	0.26679982	0.36759062	-2.0916916	2024-08-14@10:26	1.9316	1	0.2377	v2.7.1	
