GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	10	3.4473	-0.015185888	-4.1001395	-4.0708005	-0.001319175	-4.071496	-0.0013079239	0.0068518753	-3.8199365	a248bdd	2x2_2C_8b_C2v_L	12	validity_data_2022.py	0.066692281	1.0504277	-1.4669391	0.11228219	1.4670757	0.11228052	-0.14448987	-1.9107084	2024-08-14@09:02	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.01493091	-4.0923996	-4.0709595	-0.00082347624	-4.0677693	-0.00082299679	0.0072669077	-3.8166987	a248bdd	2x2_2C_8b_C2v_L	11.99	validity_data_2022.py	0.066874643	1.0500279	-1.4674692	0.11255732	1.4669106	0.11253861	-0.14474782	-1.9108728	2024-08-14@09:02	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.014839172	-4.0876457	-4.0675729	-0.0003607845	-4.0665671	-0.00031178239	0.0076518235	-3.8132607	a248bdd	2x2_2C_8b_C2v_L	11.98	validity_data_2022.py	0.067188962	1.0499641	-1.467428	0.11278943	1.4672329	0.11283788	-0.14500859	-1.9110077	2024-08-14@09:03	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.014476237	-4.0797319	-4.0644058	0.00015678446	-4.065983	0.00012478519	0.0080221223	-3.8103436	a248bdd	2x2_2C_8b_C2v_L	11.97	validity_data_2022.py	0.06736097	1.0495419	-1.4673731	0.11308576	1.4676517	0.11306564	-0.1452729	-1.9112414	2024-08-14@09:03	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.014170844	-4.0733025	-4.0624628	0.00065298835	-4.0625314	0.00061781431	0.0084082309	-3.8080432	a248bdd	2x2_2C_8b_C2v_L	11.96	validity_data_2022.py	0.067567341	1.0492387	-1.4675564	0.11333072	1.4675642	0.11329484	-0.14553041	-1.9116576	2024-08-14@09:04	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.013872761	-4.0728347	-4.0618441	0.001158888	-4.0586098	0.0011983776	0.0087667298	-3.8047872	a248bdd	2x2_2C_8b_C2v_L	11.95	validity_data_2022.py	0.067818031	1.0497055	-1.4679936	0.11353858	1.4674333	0.11356294	-0.14577432	-1.9118226	2024-08-14@09:05	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.013587353	-4.0664097	-4.058082	0.0016907091	-4.0591344	0.0017264163	0.0091142261	-3.8021193	a248bdd	2x2_2C_8b_C2v_L	11.94	validity_data_2022.py	0.068063093	1.0494291	-1.4678525	0.11379024	1.4680362	0.11379936	-0.14601732	-1.9121096	2024-08-14@09:05	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.013108061	-4.0607616	-4.0555315	0.002272389	-4.0571928	0.0021966256	0.0094955071	-3.7993172	a248bdd	2x2_2C_8b_C2v_L	11.93	validity_data_2022.py	0.068232132	1.0493051	-1.4679447	0.11401906	1.4682271	0.11400391	-0.14626611	-1.9123938	2024-08-14@09:06	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.012596522	-4.0558804	-4.0534703	0.0028329498	-4.0543369	0.0027843909	0.0098802738	-3.7968863	a248bdd	2x2_2C_8b_C2v_L	11.92	validity_data_2022.py	0.068401543	1.0491684	-1.4681458	0.11423884	1.4682648	0.11423975	-0.14652018	-1.9127349	2024-08-14@09:07	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.012295253	-4.0502012	-4.0531001	0.0033067692	-4.052199	0.0033280047	0.010261754	-3.7949546	a248bdd	2x2_2C_8b_C2v_L	11.91	validity_data_2022.py	0.068629398	1.0490776	-1.4685827	0.11445491	1.4683725	0.11448368	-0.14677294	-1.9132819	2024-08-14@09:07	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.011690522	-4.0415612	-4.0504643	0.0038221013	-4.0489008	0.0039340969	0.010570678	-3.7927693	a248bdd	2x2_2C_8b_C2v_L	11.9	validity_data_2022.py	0.068791809	1.048554	-1.4686459	0.11465853	1.4684471	0.11462122	-0.14700421	-1.9136771	2024-08-14@09:08	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.010944679	-4.0347405	-4.0511044	0.0045884006	-4.048063	0.0044084444	0.010946072	-3.7902935	a248bdd	2x2_2C_8b_C2v_L	11.89	validity_data_2022.py	0.068947918	1.0482487	-1.4692949	0.11485741	1.4687306	0.11491726	-0.14721878	-1.9140514	2024-08-14@09:09	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.010382773	-4.0297383	-4.047079	0.0050257673	-4.0471879	0.005006082	0.011307682	-3.7868008	a248bdd	2x2_2C_8b_C2v_L	11.88	validity_data_2022.py	0.069130239	1.0482185	-1.4691366	0.11508607	1.4691693	0.11506746	-0.14745491	-1.9141542	2024-08-14@09:09	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0098918581	-4.0286216	-4.0449203	0.0055823901	-4.0465343	0.0055478423	0.011703961	-3.7843913	a248bdd	2x2_2C_8b_C2v_L	11.87	validity_data_2022.py	0.069289797	1.0486878	-1.4692244	0.11532015	1.4695638	0.11527124	-0.14769688	-1.9145353	2024-08-14@09:10	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0092598354	-4.0202164	-4.042649	0.0061004695	-4.0438768	0.0060994885	0.01201675	-3.782639	a248bdd	2x2_2C_8b_C2v_L	11.86	validity_data_2022.py	0.069479638	1.0481437	-1.4694343	0.1154754	1.4696566	0.11546491	-0.14793637	-1.915039	2024-08-14@09:10	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0085490017	-4.013683	-4.0414275	0.0066754377	-4.0417743	0.0066172645	0.012353843	-3.7806408	a248bdd	2x2_2C_8b_C2v_L	11.85	validity_data_2022.py	0.069587528	1.0479368	-1.4697934	0.11567275	1.4698193	0.11564961	-0.14815954	-1.9155186	2024-08-14@09:11	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0078280324	-4.0072517	-4.0406353	0.0072300298	-4.0392322	0.0072019508	0.012701356	-3.7781327	a248bdd	2x2_2C_8b_C2v_L	11.84	validity_data_2022.py	0.069763806	1.0477247	-1.470159	0.11587668	1.469944	0.11586671	-0.14838269	-1.9158585	2024-08-14@09:12	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0071853889	-4.0023142	-4.0400994	0.0077391642	-4.0371811	0.0076751963	0.012999836	-3.7761402	a248bdd	2x2_2C_8b_C2v_L	11.83	validity_data_2022.py	0.069895568	1.0476836	-1.4706236	0.11600274	1.4700514	0.1160656	-0.14859902	-1.9163102	2024-08-14@09:12	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0065795552	-3.9955051	-4.0391507	0.0082442046	-4.0360265	0.0083797922	0.013363691	-3.7745632	a248bdd	2x2_2C_8b_C2v_L	11.82	validity_data_2022.py	0.070118971	1.0472497	-1.4709971	0.11625668	1.4704705	0.11623566	-0.14882524	-1.9168834	2024-08-14@09:13	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0054762771	-3.9889901	-4.0375694	0.0088051879	-4.0340873	0.0087700018	0.013734228	-3.7717334	a248bdd	2x2_2C_8b_C2v_L	11.81	validity_data_2022.py	0.070127381	1.0472384	-1.4712567	0.1163972	1.4706504	0.11640136	-0.14908298	-1.9172498	2024-08-14@09:14	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0051610499	-3.9875216	-4.0370715	0.0094086286	-4.0331296	0.0094181085	0.013929304	-3.7703289	a248bdd	2x2_2C_8b_C2v_L	11.8	validity_data_2022.py	0.070314056	1.0475635	-1.4717143	0.1166173	1.4709987	0.11656183	-0.14921585	-1.9176811	2024-08-14@09:14	1.9316	1	0.2377	v2.7.1	
NY	10	3.4473	-0.0040313017	-3.9804434	-4.0305	0.0099901335	-4.0337693	0.0099196544	0.014267171	-3.7683116	a248bdd	2x2_2C_8b_C2v_L	11.79	validity_data_2022.py	0.070540555	1.047222	-1.4711668	0.11676651	1.4716971	0.11678857	-0.14949103	-1.918272	2024-08-14@09:15	1.9316	1	0.2377	v2.7.1	
