GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11.5	3.4473	0.028636112	-2.1746892	-2.9557631	0.24897004	-2.956033	0.24993079	0.28879109	-2.4382027	a248bdd	2x2_2C_8b_C2v_L	8.9	validity_data_2022.py	0.14481048	0.95488248	-1.5798566	-0.27017313	1.5798763	0.27059399	0.3726127	-2.103726	2024-08-14@10:12	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.028865911	-2.1703221	-2.9504165	0.25085331	-2.9502284	0.25059937	0.29083796	-2.4320074	a248bdd	2x2_2C_8b_C2v_L	8.89	validity_data_2022.py	0.14502067	0.95461318	-1.5798206	-0.27097521	1.5797144	0.27110135	0.37405572	-2.1040174	2024-08-14@10:12	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.029347931	-2.1639351	-2.9473497	0.25134414	-2.944863	0.25180314	0.29133805	-2.4259241	a248bdd	2x2_2C_8b_C2v_L	8.88	validity_data_2022.py	0.14526952	0.95419555	-1.5802136	-0.27141506	1.5794549	0.27176431	0.37504002	-2.104041	2024-08-14@10:13	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.029394643	-2.1595133	-2.9403855	0.25339097	-2.9390647	0.25237848	0.29236782	-2.4189521	a248bdd	2x2_2C_8b_C2v_L	8.87	validity_data_2022.py	0.14542784	0.95390491	-1.5797277	-0.27242696	1.5793226	0.27206356	0.37607127	-2.1039412	2024-08-14@10:13	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.029948975	-2.1553702	-2.9342426	0.25327369	-2.9358372	0.25430285	0.29345272	-2.413198	a248bdd	2x2_2C_8b_C2v_L	8.86	validity_data_2022.py	0.14566166	0.95388984	-1.5792417	-0.2725967	1.5797532	0.27284591	0.37712049	-2.1041664	2024-08-14@10:14	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.030023378	-2.1517132	-2.930608	0.25624053	-2.9337216	0.25486328	0.2952655	-2.4067032	a248bdd	2x2_2C_8b_C2v_L	8.85	validity_data_2022.py	0.145913	0.95380406	-1.5797042	-0.2741005	1.5806723	0.27328925	0.37858429	-2.1043401	2024-08-14@10:14	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.030515176	-2.145526	-2.9280428	0.25617716	-2.9263065	0.25760302	0.2955097	-2.3999048	a248bdd	2x2_2C_8b_C2v_L	8.84	validity_data_2022.py	0.14612665	0.95334856	-1.5802681	-0.27414746	1.5800125	0.27442278	0.37913767	-2.1041131	2024-08-14@10:15	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.030828341	-2.1384898	-2.9217902	0.2592613	-2.9207496	0.25664002	0.29675029	-2.3928234	a248bdd	2x2_2C_8b_C2v_L	8.83	validity_data_2022.py	0.14639575	0.95264437	-1.5801157	-0.27536854	1.5797854	0.2743255	0.38017927	-2.1039152	2024-08-14@10:16	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.031026941	-2.1372128	-2.9149954	0.25735884	-2.9154902	0.26057101	0.29801614	-2.3871676	a248bdd	2x2_2C_8b_C2v_L	8.82	validity_data_2022.py	0.14657786	0.95306881	-1.5795957	-0.27454815	1.5795356	0.27616759	0.38156232	-2.1042337	2024-08-14@10:16	1.9316	1	0.2377	v2.7.1	
YY	11.5	3.4473	0.03128788	-2.1312046	-2.9124526	0.26129223	-2.9111821	0.25901915	0.29909488	-2.3813095	a248bdd	2x2_2C_8b_C2v_L	8.81	validity_data_2022.py	0.1467624	0.95265653	-1.58034	-0.2763353	1.5798518	0.27580481	0.38260058	-2.1046106	2024-08-14@10:17	1.9316	1	0.2377	v2.7.1	
