model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	7.7885856	13.166667	2.6922667	0.38009172	-4.1070872	-4.6146471	0.49898733	-4.6146452	0.57136734	1.2392182	-4.1085454	9.8	2.8284012e-07	1.0723329	-1.6110483	2.6761147e-07	1.6110481	-1.0055052e-07	-3.217051e-07	-2.0645796	1.7919111	0.88888889	0.21164444	1.292434	1.6652524	-0.44984529	-0.097011747	0.042209877	0.12870113	0	1.9636611	1.8875149	0	1.8875149	0	0	1.754471	1.1267095	-1.0402144e-06	-0.62125955	1.2620059	-5.9605411e-07	-1.262006	2.1664558e-07	2.7636067e-07	2.034165	0.028039279	0	0.036367263	0.10971326	0	0.10971328	0	0	0.22148555	0.027816276	5.3441249	2.7870009	3.6377276	4.448702	3.6377275	4.448702	3.7858232	3.6482387	-79.014629	R0:N12:S0:1	-56.861866	uncorrelated	b7fd39a	v1.0.3	2022-07-13@16:47
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	7.5169458	12.277778	2.6922667	0.53901447	-4.0503769	-4.5792091	0.69632614	-4.5792095	1.2370134	0.49807453	-4.0925528	9.8	-3.4775565e-08	1.0633221	-1.5981957	-2.2421499e-07	1.5981958	4.99069e-08	-1.2904199e-07	-2.0516298	1.7919111	0.88888889	0.21164444	1.285647	1.6653829	-0.48242118	-0.11437435	0.049450428	0.15179649	0	1.9607259	1.8682805	0	1.8682805	0	0	1.7059406	1.1491931	1.2198735e-07	-0.61902762	1.3502063	4.6657193e-07	-1.3502063	-8.5928476e-08	1.2363325e-07	2.2283022	0.032113309	0	0.039405891	0.12809489	0	0.1280949	0	0	0.25811216	0.031887971	5.5598842	2.6021612	3.5993579	4.5250403	3.5993579	4.5250401	3.7771255	3.4660916	-79.172967	R0:N12:S0:1	-56.861866	uncorrelated	b7fd39a	v1.0.3	2022-07-13@16:47
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6.219244	11	2.8413	0.91388674	-2.1815477	-3.2787309	0.95320831	-3.2786718	0.9586101	0.96143321	-3.1817706	9.8	5.8135099e-06	0.95967009	-1.5754526	1.3838275e-06	1.5754401	-7.3380475e-07	1.1617786e-06	-2.1317672	2.0159	1	0.2381	1.2486889	1.640478	-0.63804738	-0.2087296	0.084631503	0.25030203	0	1.9577326	1.7813752	0	1.7813776	0	0	1.4996806	1.2449585	-2.7935803e-05	-0.52499821	1.6464577	-4.1521723e-06	-1.6464397	2.1945172e-06	-1.1095825e-06	2.8916167	0.046071176	0	0.043072844	0.21113952	0	0.21113775	0	0	0.38338057	0.046174366	6.3658187	1.8801258	3.5155817	4.8682708	3.51557	4.8683033	3.8169438	2.5272072	-70.368676	R0:N12:S0:1	-55.6696	uncorrelated	b7fd39a	v1.0.3	2022-07-13@16:47
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6.0201684	10	2.8413	-0.29328299	-3.418165	-3.4767	0.014305929	-3.477888	0.014297593	0.023308448	-3.2353352	9.8	-0.19642664	1.0729184	-1.5792625	0.14255392	1.5794984	-0.14255765	0.17934032	-2.1049689	2.0159	1	0.2381	1.2380924	1.6671302	-0.63914799	-0.24658609	0.10069492	0.28760142	0.17155449	1.9309113	1.6858052	0.071290683	1.6858813	0.071331707	0.0028179516	1.3050526	1.2688387	1.6279533	-0.62258508	1.8893865	-0.74542111	-1.8892044	0.74566702	-0.18051492	3.2924887	0.050202136	0.15044	0.067274979	0.29353968	0.071034405	0.29347334	0.071073532	0.0028202867	0.45222062	0.055793628	5.3308914	1.7508355	3.440634	5.036448	3.4405665	5.0364076	3.9077516	1.7382095	-74.960542	R0:N12:S0:1	-55.6696	uncorrelated	b7fd39a	v1.0.3	2022-07-13@16:47
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	7.119039	15	2.8413	-0.027903901	-3.2356889	-3.7659358	0.027630595	-3.7672055	0.027627511	0.048724304	-3.4124702	9.8	-0.12239966	1.080068	-1.6684457	-0.14747298	1.66871	-0.14747092	-0.19489265	-2.2065898	2.0159	1	0.2381	1.2683694	1.6319393	-0.53507302	-0.16857974	0.068998079	0.11412323	0.10336996	1.952039	1.8209354	0.16082785	1.8209273	0.16068802	0.0082882044	1.611604	1.0903301	1.049603	-0.66481188	1.4791172	0.88222548	-1.4793457	0.88164672	0.22620516	2.3327638	0.025294917	0.09500721	0.047236709	0.16655313	0.15389251	0.1665611	0.15378137	0.0083814809	0.31325481	0.031758421	4.9590952	2.8571991	3.6259734	4.6110016	3.6263966	4.6106186	3.7189376	3.4603645	-72.654816	R0:N12:S0:1	-55.6696	uncorrelated	b7fd39a	v1.0.3	2022-07-13@16:48
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
