2x2_2C_8b_C2v_L	4.9666173	0	14	2.4274778	-0.0018737058	-3.2719308	-4.011674	-0.11098994	-4.0116599	-0.11098199	0.15209357	-3.6487309	9.6488889	-1.617656e-05	1.2664975e-05	0.011440215	-0.1709478	0.011440118	-0.17094874	4.8722746e-06	-4.7631325e-06	-0.11404322	-1.0954747	1.7310752	0.052003879	-1.7310726	-0.051990362	0.23835685	-2.2872916	2.0812889	1	0.20418889	0.014696787	1.2582423	1.6187131	-0.5891295	-0.18865394	0.078292144	0.13256792	0.24710474	1.9409881	1.8046483	1.5659828	1.8046521	1.5659587	0.018075897	1.5612371	1.1043017	0.00017305775	-2.9234586e-05	0.10742601	1.1654261	0.10742616	1.1655155	-2.1460502e-05	1.1445719e-05	1.1677893	0.72788906	-1.5607266	-0.61034507	1.560701	0.61027223	-0.2950035	2.5270993	0.028712775	0.22272484	0.057462006	0.17870231	0.3592669	0.17869889	0.35928156	0.018207739	0.34278521	0.036562459	4.038142	5.4020747	5.1442441	5.0466772	5.1442366	5.0466508	4.3482146	6.1311435	5.2658268	2.7260855	3.3651798	5.1431625	3.3651393	5.1432538	3.7081646	3.1894068	-74.713266	R0:S0:1	-57.771289	uncorrelated	b7fd39a	v1.0.3	2022-07-29@15:20
2x2_2C_8b_C2v_L	5.4293859	0	14	2.5549556	0.00070373307	-3.2264807	-3.944947	-0.11359363	-3.9449459	-0.11359586	0.15473381	-3.5699521	9.6622222	-1.4053849e-05	1.4598647e-06	0.010896203	-0.17447795	0.010896308	-0.17447934	-1.9984836e-06	2.2089213e-08	-0.11459228	-1.0870818	1.7164913	0.04831787	-1.7164908	-0.048319905	0.24270546	-2.267614	2.0625778	1	0.20837778	0.01436328	1.2566924	1.6169822	-0.59394012	-0.19255335	0.079677421	0.13287048	0.25652151	1.9399535	1.801488	1.556596	1.8014885	1.5565976	0.018770369	1.5531529	1.1042062	0.00014275192	-3.9594451e-06	0.1094889	1.183717	0.10948903	1.1837195	1.1745746e-05	1.821518e-06	1.1815388	0.73302758	-1.5702606	-0.6000383	1.5702579	0.60004311	-0.30008482	2.542027	0.028768889	0.23011134	0.058417393	0.18123558	0.36607734	0.18123516	0.366075	0.018922042	0.34676436	0.036755562	4.0864086	5.3944536	5.1486241	5.0404691	5.1486238	5.04047	4.3432614	6.1659378	5.2656556	2.7280749	3.3579835	5.172563	3.3579817	5.1725614	3.7147323	3.1713519	-74.232369	R0:S0:1	-56.858133	uncorrelated	b7fd39a	v1.0.3	2022-07-29@16:09
2x2_2C_8b_C2v_L	5.4759718	0	14	2.5549556	0.00077605127	-3.2497272	-3.9629181	-0.11167545	-3.9629084	-0.11167463	0.15251927	-3.5880457	9.6844444	-3.3290684e-05	-6.06541e-09	0.010696897	-0.17275308	0.010696831	-0.17275259	6.0899317e-07	-1.6877473e-07	-0.11386498	-1.0893667	1.7176608	0.048442955	-1.7176585	-0.048441757	0.2404677	-2.2685904	2.0625778	1	0.20837778	0.014330473	1.2579423	1.6187226	-0.5893917	-0.18934373	0.078450447	0.13323098	0.23977142	1.9414062	1.8047053	1.5770256	1.8047053	1.5770252	0.017921377	1.5612931	1.1056884	0.0003318169	-4.3421816e-07	0.10631054	1.1562738	0.10631099	1.1562757	-2.6730538e-06	3.2768791e-07	1.1551971	0.725207	-1.5597651	-0.58635538	1.5597641	0.58635046	-0.29613871	2.5235586	0.028836144	0.21738977	0.057097172	0.17878449	0.35536162	0.17878449	0.35536218	0.018055582	0.34296145	0.036492202	3.9957954	5.4109555	5.1559768	5.0255793	5.1559778	5.0255777	4.3396029	6.1342949	5.2670711	2.7250974	3.3727071	5.1126599	3.3727059	5.1126604	3.7178437	3.1915731	-74.465107	R0:S0:1	-57.035911	uncorrelated	b7fd39a	v1.0.3	2022-07-29@16:10
2x2_2C_8b_C2v_L	5.3533539	0	14	2.5549556	0.0033351306	-3.1928574	-3.9118073	-0.1191115	-3.9118048	-0.11911548	0.16058081	-3.5419004	9.6177778	3.1644485e-05	-6.7701052e-06	0.01025325	-0.17990409	0.010262079	-0.17990447	-6.5363804e-06	-1.197033e-06	-0.11588487	-1.0841799	1.7143714	0.043279456	-1.7143646	-0.043289166	0.24925386	-2.2671249	2.0625778	1	0.20837778	0.013792162	1.2546798	1.6138295	-0.60157969	-0.19739676	0.081590949	0.13220873	0.27448745	1.9381923	1.7963197	1.5409831	1.7963217	1.5409793	0.020128913	1.5424186	1.1018794	-0.00030994186	1.7830008e-05	0.11362072	1.2177769	0.11360568	1.2177797	3.4131518e-05	1.5294531e-06	1.2106181	0.74117328	-1.5876381	-0.59020935	1.5876275	0.59025043	-0.30788816	2.5667971	0.028646334	0.2444047	0.060034009	0.18531168	0.37639777	0.18530998	0.376395	0.020329723	0.35158158	0.037116698	4.177544	5.380194	5.1491629	5.0278491	5.1491584	5.0278764	4.3521953	6.2071957	5.2604221	2.7312425	3.3496957	5.2302801	3.3496867	5.2302852	3.7092669	3.1451215	-73.825328	R0:S0:1	-56.502578	uncorrelated	b7fd39a	v1.0.3	2022-07-29@16:36
2x2_2C_8b_C2v_L	5.7381885	0	14	2.6824333	0.007094362	-3.1096909	-3.8109491	-0.12772567	-3.8109367	-0.12772732	0.16830362	-3.4315145	9.5866667	1.6916225e-05	1.4418956e-05	0.0084413484	-0.18827812	0.0084420128	-0.18827892	1.22343e-06	3.2093492e-07	-0.11758745	-1.0722403	1.6975894	0.032962713	-1.697587	-0.032966925	0.25921525	-2.2460442	2.0438667	1	0.21256667	0.011891675	1.2510407	1.6088088	-0.61403403	-0.20615051	0.084916268	0.13184177	0.30523026	1.9351105	1.7878084	1.5220642	1.7878077	1.5220744	0.022369537	1.5234158	1.0995545	-0.00015810462	-3.2505381e-05	0.11905636	1.2613128	0.11906081	1.261296	-7.3011519e-06	3.3639869e-06	1.2493283	0.75551732	-1.6145662	-0.5564319	1.6145692	0.55645079	-0.320096	2.6054853	0.028577738	0.26957622	0.062870183	0.19204607	0.38985194	0.19204678	0.38984504	0.022683666	0.35990629	0.037634493	4.3178691	5.3586333	5.1596146	5.0022738	5.1596191	5.0022828	4.3550068	6.2836398	5.2546445	2.7378623	3.3375623	5.3081407	3.3375683	5.3081061	3.7121546	3.1001355	-72.919066	R0:S0:1	-55.233867	uncorrelated	b7fd39a	v1.0.3	2022-07-29@17:16
2x2_2C_8b_C2v_L	4.9474743	0	14	2.4274778	-0.0010758514	-3.2591797	-4.0022465	-0.11227526	-4.002257	-0.11227898	0.15367289	-3.6414105	9.6377778	-1.7004644e-05	-6.5014762e-06	0.011288286	-0.17229694	0.011289528	-0.17229889	-2.4015886e-06	-1.1126321e-06	-0.11434334	-1.0941424	1.7303544	0.050765096	-1.7303554	-0.050772008	0.24001251	-2.2871147	2.0812889	1	0.20418889	0.014618238	1.2577396	1.6179279	-0.59106604	-0.18988248	0.078774087	0.1324099	0.2511807	1.9405472	1.8033068	1.5618088	1.8033074	1.5618097	0.018395554	1.5584982	1.1037165	0.00017921298	1.5246803e-05	0.10857435	1.1745839	0.10856947	1.1745812	1.1571806e-05	-1.0903178e-06	1.1752093	0.72979802	-1.5652725	-0.60857063	1.5652703	0.608597	-0.296944	2.5335611	0.028683554	0.22593921	0.05786742	0.1797663	0.36209447	0.1797658	0.36209136	0.018536675	0.34406602	0.036657575	4.0596743	5.3987938	5.1442211	5.043803	5.1442194	5.0438146	4.3506415	6.1416615	5.2644744	2.7265432	3.3629666	5.158038	3.3629648	5.1580345	3.7065896	3.1827698	-74.596743	R0:S0:1	-57.6824	uncorrelated	b7fd39a	v1.0.3	2022-07-29@17:19
2x2_2C_8b_C2v_L	6.1391434	0	14	2.8099111	0.010520662	-3.0261317	-3.7118821	-0.13784454	-3.711876	-0.13784146	0.1761474	-3.3200522	9.5555556	8.894926e-06	-2.0531815e-06	0.0054894362	-0.19673931	0.0054871723	-0.19673722	-8.747981e-07	-9.2056625e-06	-0.11889247	-1.060303	1.6810573	0.019186199	-1.6810563	-0.019183508	0.26897639	-2.2245888	2.0251556	1	0.21675556	0.0080759267	1.2478013	1.6044472	-0.62467781	-0.21378674	0.087779871	0.13156523	0.315745	1.933283	1.7793037	1.539444	1.7793033	1.5394326	0.023810534	1.5086058	1.0978644	-7.9202608e-05	1.4608352e-06	0.11991897	1.268604	0.11991689	1.268611	1.1094701e-05	1.4118853e-05	1.2613878	0.76042785	-1.6422532	-0.48702952	1.6422542	0.48701856	-0.32906186	2.6335511	0.028527486	0.2839065	0.064614523	0.19900288	0.38594253	0.19900307	0.38595068	0.024288108	0.3660213	0.038005996	4.3326908	5.3631037	5.1938998	4.9439383	5.1938978	4.9439413	4.3578477	6.340329	5.2341698	2.7408673	3.3524348	5.3101573	3.3524311	5.3101825	3.7173245	3.0658904	-72.021501	R0:S0:1	-53.965156	uncorrelated	b7fd39a	v1.0.3	2022-07-29@17:56
2x2_2C_8b_C2v_L	5.3156533	0	14	2.5549556	0.0046134087	-3.172321	-3.8962433	-0.12201802	-3.8962661	-0.122014	0.16335273	-3.526203	9.5955556	4.1506909e-05	1.0745537e-06	0.0098380971	-0.18264862	0.0098349899	-0.18264971	7.9626431e-06	1.6737637e-06	-0.11651848	-1.0821122	1.7134735	0.040536976	-1.7134803	-0.040524822	0.2524249	-2.2663176	2.0625778	1	0.20837778	0.013379135	1.2536816	1.6122332	-0.60538656	-0.19975751	0.082533422	0.13187431	0.28334673	1.9372893	1.7937691	1.5344938	1.7937728	1.5344672	0.02080983	1.537145	1.1007284	-0.00040186762	4.4176736e-06	0.11557691	1.2332269	0.11557815	1.2333245	-5.1403551e-05	-9.7693212e-06	1.2240865	0.7451639	-1.5962692	-0.58317832	1.5962445	0.58311175	-0.31162257	2.5788253	0.028584354	0.25154413	0.060863892	0.18732457	0.38087103	0.18732118	0.38088369	0.021040937	0.3538792	0.037290523	4.2205334	5.3736365	5.1503775	5.0196967	5.1503647	5.0196655	4.356524	6.2274829	5.2575417	2.7328288	3.3466058	5.2564167	3.3465589	5.25653	3.7068004	3.1320944	-73.615048	R0:S0:1	-56.3248	uncorrelated	b7fd39a	v1.0.3	2022-07-29@17:59
2x2_2C_8b_C2v_L	5.6943141	0	14	2.6824333	0.0082567674	-3.0909339	-3.7901872	-0.13352369	-3.790156	-0.13351752	0.17359715	-3.410469	9.5533333	-3.1997325e-05	-6.6665052e-07	0.0074125091	-0.19194427	0.0074077929	-0.1919453	8.7234418e-06	7.5926633e-07	-0.11827199	-1.0712706	1.6973027	0.027891335	-1.6972973	-0.027878644	0.26319799	-2.2461747	2.0438667	1	0.21256667	0.010637925	1.2498573	1.6069786	-0.61840769	-0.20889224	0.08600097	0.13143618	0.30565773	1.9346215	1.7841017	1.5358873	1.7841056	1.5358637	0.022658292	1.5182273	1.0982433	0.00029340313	1.356484e-06	0.12055604	1.2610685	0.12056016	1.2611615	-4.5218379e-05	-3.6932714e-06	1.2552849	0.75556923	-1.6277431	-0.53088696	1.6277152	0.53080681	-0.32232534	2.6174961	0.028503405	0.27288836	0.063351005	0.19511778	0.38472631	0.19511442	0.38473844	0.023030319	0.36198221	0.037816128	4.3068099	5.3648593	5.1755253	4.9713105	5.1755159	4.9712704	4.3618516	6.3020777	5.2398002	2.7373623	3.3490933	5.2958214	3.349049	5.2959211	3.7088504	3.0868605	-72.652077	R0:S0:1	-54.9672	uncorrelated	b7fd39a	v1.0.3	2022-07-29@18:34
2x2_2C_8b_C2v_L	5.909931	0	14	2.6824333	0.0017596078	-3.1964448	-3.8884588	-0.11545551	-3.8884537	-0.11545525	0.15647379	-3.5010021	9.6866667	-1.7615642e-05	6.5618348e-08	0.010622047	-0.17647311	0.010620905	-0.17647188	5.7746513e-07	1.9000361e-07	-0.11486929	-1.0806178	1.7030347	0.046423513	-1.7030349	-0.046421118	0.24536116	-2.2492013	2.0438667	1	0.21256667	0.014117729	1.2556014	1.6160683	-0.59683613	-0.19537423	0.080622477	0.13336509	0.26261423	1.9392962	1.7995392	1.5528681	1.7995379	1.5528721	0.019113754	1.5474742	1.1047011	0.00017593577	-1.4217789e-06	0.11080974	1.1913997	0.110813	1.1913837	-2.4230432e-06	-1.4882451e-07	1.1894228	0.73655994	-1.5756243	-0.59380921	1.5756317	0.59380474	-0.30298417	2.5513462	0.028860079	0.23506389	0.059025978	0.18281303	0.36873136	0.18281419	0.36873114	0.019277655	0.34958362	0.036867861	4.1155978	5.3902074	5.1537325	5.0378792	5.1537356	5.0378758	4.3361443	6.1913845	5.2654906	2.7294	3.3530353	5.1843715	3.353045	5.184356	3.7225834	3.1589964	-73.88695	R0:S0:1	-56.033867	uncorrelated	b7fd39a	v1.0.3	2022-07-29@18:50
2x2_2C_8b_C2v_L	5.8521548	0	14	2.6824333	0.0039000058	-3.1624966	-3.8616579	-0.11945819	-3.8616647	-0.11945958	0.16073297	-3.4782642	9.6533333	2.183703e-05	-2.3964163e-08	0.010043732	-0.18052001	0.010044521	-0.18051959	-4.3211609e-06	-6.6290416e-06	-0.11578151	-1.0770686	1.700979	0.042251171	-1.700979	-0.042260074	0.25027575	-2.2482517	2.0438667	1	0.21256667	0.013615582	1.2540736	1.613653	-0.60261624	-0.19902729	0.082064227	0.13286587	0.27587718	1.9379287	1.7956086	1.5414677	1.7956072	1.5414734	0.020154707	1.5393771	1.1029852	-0.00021081434	-2.861522e-06	0.11375993	1.2164808	0.11375564	1.2164403	2.8223186e-05	1.1957043e-05	1.2102876	0.74260731	-1.5887148	-0.58424422	1.5887257	0.584288	-0.30891725	2.5697355	0.028767751	0.24560835	0.0602819	0.18591392	0.37650212	0.18591513	0.37649874	0.020357962	0.35316602	0.037129432	4.1819779	5.3798141	5.1547246	5.0271495	5.1547261	5.0271742	4.3427329	6.2223468	5.2619156	2.7316377	3.3472752	5.2271508	3.3472934	5.2271141	3.7187294	3.1395477	-73.550263	R0:S0:1	-55.7672	uncorrelated	b7fd39a	v1.0.3	2022-07-29@19:04
