w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000543538	0.000286538	0.000286646	8.87678e-05	5.83934e-05	5.83934e-05	0	0	0	0	0	0
-24.95	0.000550454	0.000288637	0.000288717	8.91279e-05	5.85768e-05	5.85768e-05	2.75227e-05	1.44319e-05	1.44358e-05	4.45639e-06	2.92884e-06	2.92884e-06
-24.9	0.000563143	0.000290904	0.000290962	8.94905e-05	5.87611e-05	5.87611e-05	5.56798e-05	2.89771e-05	2.8984e-05	8.93092e-06	5.8669e-06	5.8669e-06
-24.85	0.00058195	0.000293342	0.000293384	8.98556e-05	5.89463e-05	5.89463e-05	8.47773e-05	4.36442e-05	4.36531e-05	1.34237e-05	8.81421e-06	8.81421e-06
-24.8	0.000606991	0.000295953	0.000295982	9.02233e-05	5.91324e-05	5.91324e-05	0.000115127	5.84418e-05	5.84523e-05	1.79349e-05	1.17708e-05	1.17708e-05
-24.75	0.000636867	0.000298716	0.000298736	9.05935e-05	5.93194e-05	5.93194e-05	0.00014697	7.33776e-05	7.33891e-05	2.24645e-05	1.47368e-05	1.47368e-05
-24.7	0.000666748	0.000301557	0.000301568	9.09663e-05	5.95073e-05	5.95073e-05	0.000180308	8.84555e-05	8.84675e-05	2.70129e-05	1.77122e-05	1.77122e-05
-24.65	0.000689039	0.000304354	0.000304359	9.13415e-05	5.96962e-05	5.96962e-05	0.00021476	0.000103673	0.000103685	3.15799e-05	2.0697e-05	2.0697e-05
-24.6	0.000700219	0.000307066	0.000307064	9.17193e-05	5.9886e-05	5.9886e-05	0.000249771	0.000119026	0.000119039	3.61659e-05	2.36913e-05	2.36913e-05
-24.55	0.000705891	0.000309816	0.000309807	9.20996e-05	6.00767e-05	6.00767e-05	0.000285065	0.000134517	0.000134529	4.07709e-05	2.66951e-05	2.66951e-05
-24.5	0.000715011	0.000312784	0.000312767	9.24824e-05	6.02684e-05	6.02684e-05	0.000320816	0.000150156	0.000150167	4.5395e-05	2.97085e-05	2.97085e-05
-24.45	0.000732653	0.000316067	0.00031604	9.28678e-05	6.0461e-05	6.0461e-05	0.000357448	0.00016596	0.000165969	5.00384e-05	3.27316e-05	3.27316e-05
-24.4	0.000757948	0.000319592	0.000319554	9.32558e-05	6.06545e-05	6.06545e-05	0.000395346	0.000181939	0.000181947	5.47012e-05	3.57643e-05	3.57643e-05
-24.35	0.000784288	0.000323082	0.000323028	9.36464e-05	6.08491e-05	6.08491e-05	0.00043456	0.000198094	0.000198098	5.93835e-05	3.88068e-05	3.88068e-05
-24.3	0.000803398	0.000326194	0.000326119	9.40396e-05	6.10446e-05	6.10446e-05	0.00047473	0.000214403	0.000214404	6.40855e-05	4.1859e-05	4.1859e-05
-24.25	0.000814336	0.000328896	0.000328794	9.44355e-05	6.12411e-05	6.12411e-05	0.000515447	0.000230848	0.000230844	6.88072e-05	4.4921e-05	4.4921e-05
-24.2	0.000825329	0.000331549	0.000331413	9.48342e-05	6.14385e-05	6.14385e-05	0.000556713	0.000247426	0.000247415	7.3549e-05	4.7993e-05	4.7993e-05
-24.15	0.000844731	0.000334517	0.000334347	9.52357e-05	6.1637e-05	6.1637e-05	0.00059895	0.000264151	0.000264132	7.83107e-05	5.10748e-05	5.10748e-05
-24.1	0.000873607	0.000337859	0.000337677	9.56399e-05	6.18364e-05	6.18364e-05	0.00064263	0.000281044	0.000281016	8.30927e-05	5.41666e-05	5.41666e-05
-24.05	0.000903195	0.000341253	0.000341112	9.6047e-05	6.20369e-05	6.20369e-05	0.00068779	0.000298107	0.000298072	8.78951e-05	5.72685e-05	5.72685e-05
-24	0.000917984	0.000344134	0.000344095	9.64568e-05	6.22384e-05	6.22384e-05	0.000733689	0.000315314	0.000315276	9.27179e-05	6.03804e-05	6.03804e-05
-23.95	0.000909058	0.000346205	0.000346272	9.6869e-05	6.24408e-05	6.24408e-05	0.000779142	0.000332624	0.00033259	9.75614e-05	6.35024e-05	6.35024e-05
-23.9	0.000883933	0.00034776	0.000347879	9.72835e-05	6.26443e-05	6.26443e-05	0.000823339	0.000350012	0.000349984	0.000102426	6.66347e-05	6.66347e-05
-23.85	0.000856772	0.000349307	0.000349426	9.77007e-05	6.28489e-05	6.28489e-05	0.000866177	0.000367477	0.000367455	0.000107311	6.97771e-05	6.97771e-05
-23.8	0.00083624	0.000351144	0.000351241	9.81207e-05	6.30544e-05	6.30544e-05	0.000907989	0.000385034	0.000385017	0.000112217	7.29298e-05	7.29298e-05
-23.75	0.000824536	0.000353339	0.000353413	9.85438e-05	6.3261e-05	6.3261e-05	0.000949216	0.000402701	0.000402688	0.000117144	7.60929e-05	7.60929e-05
-23.7	0.000820866	0.000355862	0.000355917	9.89699e-05	6.34687e-05	6.34687e-05	0.000990259	0.000420495	0.000420484	0.000122092	7.92663e-05	7.92663e-05
-23.65	0.000823774	0.000358659	0.0003587	9.93992e-05	6.36774e-05	6.36774e-05	0.00103145	0.000438428	0.000438419	0.000127062	8.24502e-05	8.24502e-05
-23.6	0.000832009	0.000361685	0.000361715	9.98317e-05	6.38873e-05	6.38873e-05	0.00107305	0.000456512	0.000456504	0.000132054	8.56445e-05	8.56445e-05
-23.55	0.000844714	0.000364907	0.000364931	0.000100267	6.40981e-05	6.40981e-05	0.00111528	0.000474757	0.000474751	0.000137067	8.88495e-05	8.88495e-05
-23.5	0.000861408	0.000368309	0.000368327	0.000100706	6.43101e-05	6.43101e-05	0.00115835	0.000493173	0.000493167	0.000142103	9.2065e-05	9.2065e-05
-23.45	0.000881924	0.00037188	0.000371894	0.000101149	6.45232e-05	6.45232e-05	0.00120245	0.000511767	0.000511762	0.00014716	9.52911e-05	9.52911e-05
-23.4	0.00090634	0.00037562	0.000375631	0.000101594	6.47374e-05	6.47374e-05	0.00124777	0.000530548	0.000530544	0.00015224	9.8528e-05	9.8528e-05
-23.35	0.000934814	0.000379532	0.000379541	0.000102044	6.49526e-05	6.49527e-05	0.00129451	0.000549524	0.000549521	0.000157342	0.000101776	0.000101776
-23.3	0.00096717	0.000383613	0.000383621	0.000102497	6.51691e-05	6.51691e-05	0.00134287	0.000568705	0.000568702	0.000162467	0.000105034	0.000105034
