w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	3.32773e-05	3.25526e-05	3.25513e-05	1.27897e-05	9.68932e-06	9.68931e-06	0	0	0	0	0	0
-24.9925	3.34318e-05	3.25855e-05	3.25841e-05	1.27971e-05	9.69407e-06	9.69407e-06	2.50738e-07	2.44391e-07	2.44381e-07	9.59782e-08	7.27055e-08	7.27055e-08
-24.985	3.36108e-05	3.26191e-05	3.26176e-05	1.28045e-05	9.69883e-06	9.69882e-06	5.02819e-07	4.89034e-07	4.89013e-07	1.92012e-07	1.45447e-07	1.45447e-07
-24.9775	3.3821e-05	3.26535e-05	3.2652e-05	1.28119e-05	9.70359e-06	9.70359e-06	7.56476e-07	7.33936e-07	7.33903e-07	2.88101e-07	2.18224e-07	2.18224e-07
-24.97	3.40715e-05	3.26891e-05	3.26874e-05	1.28192e-05	9.70835e-06	9.70835e-06	1.01201e-06	9.79104e-07	9.79059e-07	3.84245e-07	2.91036e-07	2.91036e-07
-24.9625	3.43752e-05	3.27261e-05	3.27243e-05	1.28266e-05	9.71312e-06	9.71312e-06	1.26983e-06	1.22455e-06	1.22449e-06	4.80445e-07	3.63885e-07	3.63885e-07
-24.955	3.47499e-05	3.27649e-05	3.2763e-05	1.28341e-05	9.71789e-06	9.71789e-06	1.53045e-06	1.47029e-06	1.47021e-06	5.767e-07	4.36769e-07	4.36769e-07
-24.9475	3.52209e-05	3.28064e-05	3.28043e-05	1.28415e-05	9.72266e-06	9.72266e-06	1.79461e-06	1.71633e-06	1.71625e-06	6.73011e-07	5.09689e-07	5.09689e-07
-24.94	3.58243e-05	3.28513e-05	3.28491e-05	1.28489e-05	9.72744e-06	9.72744e-06	2.06329e-06	1.96272e-06	1.96261e-06	7.69378e-07	5.82645e-07	5.82645e-07
-24.9325	3.6611e-05	3.2901e-05	3.28987e-05	1.28563e-05	9.73223e-06	9.73222e-06	2.33787e-06	2.20948e-06	2.20935e-06	8.658e-07	6.55636e-07	6.55636e-07
-24.925	3.76498e-05	3.29574e-05	3.29549e-05	1.28638e-05	9.73701e-06	9.73701e-06	2.62025e-06	2.45666e-06	2.45652e-06	9.62278e-07	7.28664e-07	7.28664e-07
-24.9175	3.90246e-05	3.30226e-05	3.30199e-05	1.28712e-05	9.7418e-06	9.7418e-06	2.91293e-06	2.70433e-06	2.70416e-06	1.05881e-06	8.01727e-07	8.01727e-07
-24.91	4.08043e-05	3.30984e-05	3.30954e-05	1.28786e-05	9.74659e-06	9.74659e-06	3.21896e-06	2.95256e-06	2.95238e-06	1.1554e-06	8.74827e-07	8.74827e-07
-24.9025	4.29476e-05	3.31837e-05	3.31805e-05	1.28861e-05	9.75139e-06	9.75139e-06	3.54107e-06	3.20144e-06	3.20123e-06	1.25205e-06	9.47962e-07	9.47962e-07
-24.895	4.5108e-05	3.32695e-05	3.32661e-05	1.28936e-05	9.75619e-06	9.75619e-06	3.87938e-06	3.45096e-06	3.45073e-06	1.34875e-06	1.02113e-06	1.02113e-06
-24.8875	4.65149e-05	3.33358e-05	3.3332e-05	1.2901e-05	9.761e-06	9.76099e-06	4.22824e-06	3.70098e-06	3.70072e-06	1.44551e-06	1.09434e-06	1.09434e-06
-24.88	4.64213e-05	3.33629e-05	3.33587e-05	1.29085e-05	9.7658e-06	9.7658e-06	4.5764e-06	3.9512e-06	3.95091e-06	1.54232e-06	1.16758e-06	1.16758e-06
-24.8725	4.49215e-05	3.33533e-05	3.33488e-05	1.2916e-05	9.77061e-06	9.77061e-06	4.91331e-06	4.20135e-06	4.20103e-06	1.63919e-06	1.24086e-06	1.24086e-06
-24.865	4.28342e-05	3.33285e-05	3.33236e-05	1.29235e-05	9.77543e-06	9.77543e-06	5.23457e-06	4.45132e-06	4.45095e-06	1.73612e-06	1.31418e-06	1.31418e-06
-24.8575	4.08628e-05	3.33068e-05	3.33014e-05	1.2931e-05	9.78025e-06	9.78025e-06	5.54104e-06	4.70112e-06	4.70071e-06	1.8331e-06	1.38753e-06	1.38753e-06
-24.85	3.92813e-05	3.32953e-05	3.32893e-05	1.29385e-05	9.78507e-06	9.78507e-06	5.83565e-06	4.95083e-06	4.95038e-06	1.93014e-06	1.46092e-06	1.46092e-06
-24.8425	3.80996e-05	3.32943e-05	3.32877e-05	1.2946e-05	9.7899e-06	9.78989e-06	6.1214e-06	5.20054e-06	5.20004e-06	2.02723e-06	1.53434e-06	1.53434e-06
-24.835	3.72427e-05	3.33018e-05	3.32945e-05	1.29535e-05	9.79473e-06	9.79472e-06	6.40072e-06	5.4503e-06	5.44975e-06	2.12439e-06	1.6078e-06	1.6078e-06
-24.8275	3.66297e-05	3.33157e-05	3.33076e-05	1.2961e-05	9.79956e-06	9.79956e-06	6.67544e-06	5.70017e-06	5.69956e-06	2.22159e-06	1.6813e-06	1.6813e-06
-24.82	3.61969e-05	3.33345e-05	3.33253e-05	1.29686e-05	9.80439e-06	9.80439e-06	6.94692e-06	5.95018e-06	5.9495e-06	2.31886e-06	1.75483e-06	1.75483e-06
-24.8125	3.58985e-05	3.33568e-05	3.33464e-05	1.29761e-05	9.80924e-06	9.80923e-06	7.21616e-06	6.20036e-06	6.19959e-06	2.41618e-06	1.8284e-06	1.8284e-06
-24.805	3.57037e-05	3.33818e-05	3.33701e-05	1.29837e-05	9.81408e-06	9.81408e-06	7.48393e-06	6.45072e-06	6.44987e-06	2.51356e-06	1.90201e-06	1.90201e-06
-24.7975	3.55923e-05	3.34092e-05	3.33958e-05	1.29912e-05	9.81893e-06	9.81893e-06	7.75088e-06	6.70129e-06	6.70034e-06	2.61099e-06	1.97565e-06	1.97565e-06
-24.79	3.55526e-05	3.34385e-05	3.34231e-05	1.29988e-05	9.82378e-06	9.82378e-06	8.01752e-06	6.95208e-06	6.95101e-06	2.70848e-06	2.04933e-06	2.04933e-06
-24.7825	3.55792e-05	3.34696e-05	3.34518e-05	1.30064e-05	9.82863e-06	9.82863e-06	8.28436e-06	7.2031e-06	7.2019e-06	2.80603e-06	2.12304e-06	2.12304e-06
-24.775	3.5673e-05	3.35027e-05	3.34818e-05	1.3014e-05	9.83349e-06	9.83349e-06	8.55191e-06	7.45437e-06	7.45301e-06	2.90363e-06	2.1968e-06	2.1968e-06
-24.7675	3.58407e-05	3.35378e-05	3.35132e-05	1.30215e-05	9.83836e-06	9.83835e-06	8.82072e-06	7.7059e-06	7.70436e-06	3.0013e-06	2.27058e-06	2.27058e-06
-24.76	3.6096e-05	3.35754e-05	3.35459e-05	1.30292e-05	9.84322e-06	9.84322e-06	9.09144e-06	7.95772e-06	7.95596e-06	3.09901e-06	2.34441e-06	2.34441e-06
-24.7525	3.64609e-05	3.36161e-05	3.35803e-05	1.30368e-05	9.84809e-06	9.84809e-06	9.36489e-06	8.20984e-06	8.20781e-06	3.19679e-06	2.41827e-06	2.41827e-06
-24.745	3.69659e-05	3.36608e-05	3.36167e-05	1.30444e-05	9.85296e-06	9.85296e-06	9.64214e-06	8.4623e-06	8.45994e-06	3.29462e-06	2.49217e-06	2.49216e-06
