w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000210158	0.000210678	0.000210678	8.64264e-05	6.56118e-05	6.56118e-05	0	0	0	0	0	0
-24.95	0.000211978	0.000211957	0.000211957	8.67622e-05	6.58287e-05	6.58287e-05	1.05989e-05	1.05978e-05	1.05978e-05	4.33811e-06	3.29143e-06	3.29143e-06
-24.9	0.000213889	0.00021325	0.000213249	8.71e-05	6.60466e-05	6.60466e-05	2.12933e-05	2.12603e-05	2.12603e-05	8.69311e-06	6.59376e-06	6.59376e-06
-24.85	0.000215894	0.000214556	0.000214555	8.74398e-05	6.62656e-05	6.62656e-05	3.2088e-05	3.19881e-05	3.1988e-05	1.30651e-05	9.90704e-06	9.90704e-06
-24.8	0.000217966	0.000215876	0.000215875	8.77817e-05	6.64858e-05	6.64858e-05	4.29863e-05	4.27819e-05	4.27818e-05	1.74542e-05	1.32313e-05	1.32313e-05
-24.75	0.000220028	0.000217207	0.000217205	8.81256e-05	6.6707e-05	6.6707e-05	5.39877e-05	5.36423e-05	5.3642e-05	2.18605e-05	1.65667e-05	1.65667e-05
-24.7	0.00022199	0.000218548	0.000218545	8.84716e-05	6.69294e-05	6.69294e-05	6.50873e-05	6.45697e-05	6.45693e-05	2.6284e-05	1.99132e-05	1.99132e-05
-24.65	0.000223862	0.000219897	0.000219894	8.88197e-05	6.7153e-05	6.7153e-05	7.62804e-05	7.55646e-05	7.5564e-05	3.0725e-05	2.32708e-05	2.32708e-05
-24.6	0.000225755	0.000221259	0.000221255	8.917e-05	6.73776e-05	6.73776e-05	8.75681e-05	8.66275e-05	8.66267e-05	3.51835e-05	2.66397e-05	2.66397e-05
-24.55	0.000227753	0.000222636	0.000222631	8.95224e-05	6.76035e-05	6.76035e-05	9.89558e-05	9.77593e-05	9.77583e-05	3.96596e-05	3.00199e-05	3.00199e-05
-24.5	0.000229815	0.000224026	0.000224022	8.98769e-05	6.78305e-05	6.78305e-05	0.000110447	0.000108961	0.000108959	4.41535e-05	3.34114e-05	3.34114e-05
-24.45	0.000231789	0.000225426	0.000225426	9.02336e-05	6.80587e-05	6.80587e-05	0.000122036	0.000120232	0.000120231	4.86652e-05	3.68143e-05	3.68143e-05
-24.4	0.000233527	0.000226836	0.000226839	9.05926e-05	6.8288e-05	6.8288e-05	0.000133712	0.000131574	0.000131573	5.31948e-05	4.02287e-05	4.02287e-05
-24.35	0.000235034	0.000228256	0.000228261	9.09537e-05	6.85186e-05	6.85186e-05	0.000145464	0.000142986	0.000142986	5.77425e-05	4.36546e-05	4.36546e-05
-24.3	0.000236458	0.000229689	0.000229695	9.13171e-05	6.87503e-05	6.87503e-05	0.000157287	0.000154471	0.00015447	6.23083e-05	4.70922e-05	4.70922e-05
-24.25	0.000237944	0.000231138	0.000231143	9.16827e-05	6.89833e-05	6.89833e-05	0.000169184	0.000166028	0.000166028	6.68925e-05	5.05413e-05	5.05413e-05
-24.2	0.000239559	0.000232604	0.000232607	9.20506e-05	6.92174e-05	6.92174e-05	0.000181162	0.000177658	0.000177658	7.1495e-05	5.40022e-05	5.40022e-05
-24.15	0.000241307	0.000234086	0.000234089	9.24208e-05	6.94528e-05	6.94528e-05	0.000193227	0.000189362	0.000189362	7.6116e-05	5.74748e-05	5.74748e-05
-24.1	0.000243173	0.000235585	0.000235587	9.27933e-05	6.96894e-05	6.96894e-05	0.000205386	0.000201142	0.000201142	8.07557e-05	6.09593e-05	6.09593e-05
-24.05	0.000245139	0.0002371	0.000237101	9.31681e-05	6.99273e-05	6.99273e-05	0.000217643	0.000212997	0.000212997	8.54141e-05	6.44557e-05	6.44557e-05
-24	0.00024719	0.000238632	0.000238633	9.35453e-05	7.01664e-05	7.01664e-05	0.000230002	0.000224928	0.000224928	9.00914e-05	6.7964e-05	6.7964e-05
-23.95	0.000249317	0.00024018	0.00024018	9.39249e-05	7.04067e-05	7.04067e-05	0.000242468	0.000236937	0.000236937	9.47876e-05	7.14843e-05	7.14843e-05
-23.9	0.000251514	0.000241744	0.000241745	9.43068e-05	7.06483e-05	7.06483e-05	0.000255044	0.000249024	0.000249025	9.9503e-05	7.50167e-05	7.50167e-05
-23.85	0.000253778	0.000243326	0.000243326	9.46912e-05	7.08912e-05	7.08912e-05	0.000267733	0.000261191	0.000261191	0.000104238	7.85613e-05	7.85613e-05
-23.8	0.000256107	0.000244924	0.000244924	9.5078e-05	7.11354e-05	7.11354e-05	0.000280538	0.000273437	0.000273437	0.000108991	8.21181e-05	8.21181e-05
-23.75	0.000258503	0.00024654	0.00024654	9.54672e-05	7.13809e-05	7.13809e-05	0.000293464	0.000285764	0.000285764	0.000113765	8.56871e-05	8.56871e-05
-23.7	0.00026097	0.000248173	0.000248173	9.58589e-05	7.16277e-05	7.16277e-05	0.000306512	0.000298172	0.000298173	0.000118558	8.92685e-05	8.92685e-05
-23.65	0.000263512	0.000249824	0.000249824	9.62532e-05	7.18758e-05	7.18758e-05	0.000319688	0.000310664	0.000310664	0.00012337	9.28623e-05	9.28623e-05
-23.6	0.000266137	0.000251494	0.000251493	9.66499e-05	7.21252e-05	7.21252e-05	0.000332994	0.000323238	0.000323239	0.000128203	9.64686e-05	9.64686e-05
-23.55	0.000268856	0.000253183	0.000253182	9.70493e-05	7.2376e-05	7.2376e-05	0.000346437	0.000335898	0.000335898	0.000133055	0.000100087	0.000100087
-23.5	0.000271684	0.000254891	0.00025489	9.74511e-05	7.26281e-05	7.26281e-05	0.000360021	0.000348642	0.000348642	0.000137928	0.000103719	0.000103719
-23.45	0.00027464	0.00025662	0.000256619	9.78556e-05	7.28815e-05	7.28815e-05	0.000373753	0.000361473	0.000361473	0.000142821	0.000107363	0.000107363
-23.4	0.00027775	0.000258371	0.000258369	9.82626e-05	7.31364e-05	7.31364e-05	0.000387641	0.000374392	0.000374392	0.000147734	0.00011102	0.00011102
-23.35	0.000281043	0.000260144	0.000260141	9.86722e-05	7.33925e-05	7.33925e-05	0.000401693	0.000387399	0.000387399	0.000152667	0.000114689	0.000114689
-23.3	0.000284545	0.000261941	0.000261937	9.90844e-05	7.36501e-05	7.36501e-05	0.00041592	0.000400496	0.000400496	0.000157622	0.000118372	0.000118372
-23.25	0.000288247	0.000263761	0.000263756	9.94993e-05	7.39091e-05	7.39091e-05	0.000430333	0.000413684	0.000413683	0.000162597	0.000122067	0.000122067
-23.2	0.000292058	0.000265603	0.000265595	9.99169e-05	7.41694e-05	7.41694e-05	0.000444936	0.000426964	0.000426963	0.000167592	0.000125776	0.000125776
-23.15	0.000295806	0.00026746	0.00026745	0.000100337	7.44312e-05	7.44312e-05	0.000459726	0.000440337	0.000440336	0.000172609	0.000129497	0.000129497
-23.1	0.000299405	0.00026933	0.000269317	0.00010076	7.46944e-05	7.46944e-05	0.000474696	0.000453804	0.000453801	0.000177647	0.000133232	0.000133232
-23.05	0.000302967	0.000271216	0.000271201	0.000101186	7.49591e-05	7.49591e-05	0.000489844	0.000467364	0.000467362	0.000182707	0.00013698	0.00013698
-23	0.00030663	0.000273122	0.000273108	0.000101615	7.52251e-05	7.52251e-05	0.000505176	0.00048102	0.000481017	0.000187787	0.000140741	0.000140741
-22.95	0.000310342	0.000275045	0.00027504	0.000102046	7.54927e-05	7.54927e-05	0.000520693	0.000494773	0.000494769	0.00019289	0.000144516	0.000144516
-22.9	0.000313917	0.000276982	0.000276991	0.000102481	7.57617e-05	7.57617e-05	0.000536389	0.000508622	0.000508618	0.000198014	0.000148304	0.000148304
-22.85	0.000317223	0.000278935	0.000278956	0.000102918	7.60322e-05	7.60322e-05	0.00055225	0.000522569	0.000522566	0.00020316	0.000152106	0.000152106
-22.8	0.000320259	0.000280907	0.000280933	0.000103358	7.63042e-05	7.63042e-05	0.000568263	0.000536614	0.000536613	0.000208328	0.000155921	0.000155921
-22.75	0.000323149	0.000282902	0.000282926	0.000103801	7.65776e-05	7.65776e-05	0.00058442	0.000550759	0.000550759	0.000213518	0.00015975	0.00015975
-22.7	0.000326077	0.000284924	0.000284943	0.000104248	7.68526e-05	7.68526e-05	0.000600724	0.000565005	0.000565006	0.00021873	0.000163592	0.000163592
