w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	2.9436e-05	3.11114e-05	3.11111e-05	1.3021e-05	9.9199e-06	9.91987e-06	0	0	0	0	0	0
-24.9925	2.94902e-05	3.11397e-05	3.11395e-05	1.30285e-05	9.92483e-06	9.92479e-06	2.21176e-07	2.33548e-07	2.33546e-07	9.77138e-08	7.44362e-08	7.44359e-08
-24.985	2.95488e-05	3.11682e-05	3.1168e-05	1.30361e-05	9.92976e-06	9.92972e-06	4.42792e-07	4.6731e-07	4.67306e-07	1.95484e-07	1.48909e-07	1.48909e-07
-24.9775	2.96126e-05	3.11969e-05	3.11967e-05	1.30436e-05	9.93469e-06	9.93466e-06	6.64886e-07	7.01286e-07	7.01281e-07	2.93312e-07	2.2342e-07	2.23419e-07
-24.97	2.96824e-05	3.12257e-05	3.12256e-05	1.30512e-05	9.93963e-06	9.93959e-06	8.87504e-07	9.3548e-07	9.35473e-07	3.91196e-07	2.97967e-07	2.97966e-07
-24.9625	2.97594e-05	3.12548e-05	3.12547e-05	1.30588e-05	9.94457e-06	9.94454e-06	1.1107e-06	1.16989e-06	1.16988e-06	4.89136e-07	3.72551e-07	3.7255e-07
-24.955	2.98451e-05	3.12841e-05	3.1284e-05	1.30664e-05	9.94952e-06	9.94948e-06	1.33454e-06	1.40452e-06	1.40451e-06	5.87134e-07	4.47173e-07	4.47171e-07
-24.9475	2.99416e-05	3.13138e-05	3.13137e-05	1.30739e-05	9.95447e-06	9.95443e-06	1.5591e-06	1.63937e-06	1.63937e-06	6.85189e-07	5.21831e-07	5.21829e-07
-24.94	3.00516e-05	3.13438e-05	3.13437e-05	1.30815e-05	9.95942e-06	9.95938e-06	1.78449e-06	1.87445e-06	1.87444e-06	7.833e-07	5.96527e-07	5.96525e-07
-24.9325	3.01787e-05	3.13742e-05	3.13743e-05	1.30892e-05	9.96438e-06	9.96434e-06	2.01083e-06	2.10976e-06	2.10975e-06	8.81469e-07	6.7126e-07	6.71257e-07
-24.925	3.03281e-05	3.14053e-05	3.14054e-05	1.30968e-05	9.96934e-06	9.9693e-06	2.23829e-06	2.3453e-06	2.34529e-06	9.79695e-07	7.4603e-07	7.46027e-07
-24.9175	3.05067e-05	3.14371e-05	3.14372e-05	1.31044e-05	9.9743e-06	9.97427e-06	2.46709e-06	2.58108e-06	2.58107e-06	1.07798e-06	8.20837e-07	8.20834e-07
-24.91	3.07243e-05	3.147e-05	3.14701e-05	1.3112e-05	9.97927e-06	9.97923e-06	2.69752e-06	2.8171e-06	2.8171e-06	1.17632e-06	8.95681e-07	8.95678e-07
-24.9025	3.09949e-05	3.15042e-05	3.15044e-05	1.31196e-05	9.98424e-06	9.98421e-06	2.92998e-06	3.05338e-06	3.05338e-06	1.27471e-06	9.70563e-07	9.7056e-07
-24.895	3.13381e-05	3.15403e-05	3.15406e-05	1.31273e-05	9.98922e-06	9.98918e-06	3.16502e-06	3.28994e-06	3.28993e-06	1.37317e-06	1.04548e-06	1.04548e-06
-24.8875	3.17818e-05	3.1579e-05	3.15793e-05	1.31349e-05	9.9942e-06	9.99416e-06	3.40338e-06	3.52678e-06	3.52678e-06	1.47168e-06	1.12044e-06	1.12043e-06
-24.88	3.23636e-05	3.16212e-05	3.16215e-05	1.31426e-05	9.99918e-06	9.99914e-06	3.64611e-06	3.76394e-06	3.76394e-06	1.57025e-06	1.19543e-06	1.19543e-06
