w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000212052	0.000210058	0.000210056	8.49331e-05	6.69166e-05	6.69166e-05	0	0	0	0	0	0
-24.95	0.000214019	0.000211346	0.000211344	8.52596e-05	6.71409e-05	6.71409e-05	1.07009e-05	1.05673e-05	1.05672e-05	4.26298e-06	3.35704e-06	3.35704e-06
-24.9	0.000216092	0.000212649	0.000212646	8.5588e-05	6.73663e-05	6.73663e-05	2.15055e-05	2.11998e-05	2.11995e-05	8.54238e-06	6.72536e-06	6.72536e-06
-24.85	0.000218289	0.000213967	0.000213963	8.59184e-05	6.75929e-05	6.75929e-05	3.242e-05	3.18981e-05	3.18976e-05	1.28383e-05	1.0105e-05	1.0105e-05
-24.8	0.000220614	0.000215301	0.000215295	8.62507e-05	6.78207e-05	6.78207e-05	4.34507e-05	4.26632e-05	4.26623e-05	1.71508e-05	1.3496e-05	1.3496e-05
-24.75	0.000223036	0.000216649	0.000216642	8.65851e-05	6.80496e-05	6.80496e-05	5.46025e-05	5.34956e-05	5.34944e-05	2.14801e-05	1.68985e-05	1.68985e-05
-24.7	0.000225469	0.000218011	0.000218004	8.69214e-05	6.82798e-05	6.82798e-05	6.58759e-05	6.43962e-05	6.43946e-05	2.58262e-05	2.03125e-05	2.03125e-05
-24.65	0.000227794	0.000219382	0.000219378	8.72598e-05	6.85111e-05	6.85111e-05	7.72656e-05	7.53653e-05	7.53635e-05	3.01892e-05	2.37381e-05	2.37381e-05
-24.6	0.000229898	0.00022076	0.000220762	8.76003e-05	6.87437e-05	6.87437e-05	8.87605e-05	8.64033e-05	8.64016e-05	3.45692e-05	2.71752e-05	2.71752e-05
-24.55	0.000231752	0.000222144	0.000222152	8.79428e-05	6.89774e-05	6.89774e-05	0.000100348	9.75105e-05	9.75092e-05	3.89663e-05	3.06241e-05	3.06241e-05
-24.5	0.000233459	0.000223539	0.00022355	8.82874e-05	6.92124e-05	6.92124e-05	0.000112021	0.000108687	0.000108687	4.33807e-05	3.40847e-05	3.40847e-05
-24.45	0.000235189	0.000224949	0.00022496	8.8634e-05	6.94486e-05	6.94486e-05	0.000123781	0.000119935	0.000119935	4.78124e-05	3.75572e-05	3.75572e-05
-24.4	0.000237071	0.000226378	0.000226386	8.89828e-05	6.96861e-05	6.96861e-05	0.000135634	0.000131254	0.000131254	5.22615e-05	4.10415e-05	4.10415e-05
-24.35	0.000239161	0.000227826	0.000227833	8.93338e-05	6.99248e-05	6.99248e-05	0.000147592	0.000142645	0.000142646	5.67282e-05	4.45377e-05	4.45377e-05
-24.3	0.000241476	0.000229295	0.0002293	8.96869e-05	7.01648e-05	7.01648e-05	0.000159666	0.00015411	0.000154111	6.12125e-05	4.8046e-05	4.8046e-05
-24.25	0.000244016	0.000230784	0.000230787	9.00422e-05	7.04061e-05	7.04061e-05	0.000171867	0.000165649	0.00016565	6.57147e-05	5.15663e-05	5.15663e-05
-24.2	0.000246769	0.000232294	0.000232296	9.03996e-05	7.06486e-05	7.06486e-05	0.000184205	0.000177264	0.000177265	7.02346e-05	5.50987e-05	5.50987e-05
-24.15	0.000249693	0.000233823	0.000233825	9.07593e-05	7.08924e-05	7.08924e-05	0.00019669	0.000188955	0.000188956	7.47726e-05	5.86433e-05	5.86433e-05
-24.1	0.000252712	0.00023537	0.000235371	9.11212e-05	7.11375e-05	7.11375e-05	0.000209325	0.000200723	0.000200725	7.93287e-05	6.22002e-05	6.22002e-05
-24.05	0.000255718	0.00023693	0.000236931	9.14852e-05	7.13839e-05	7.13839e-05	0.000222111	0.00021257	0.000212571	8.39029e-05	6.57694e-05	6.57694e-05
-24	0.000258538	0.000238498	0.000238498	9.18516e-05	7.16317e-05	7.16317e-05	0.000235038	0.000224495	0.000224496	8.84955e-05	6.9351e-05	6.9351e-05
