GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	9.5	3.3038	-0.21958332	-2.9955555	-3.0943012	0.031988288	-3.094404	0.031940312	0.037104605	-2.843905	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.19565904	1.0176052	-1.5015462	0.15806106	1.5015683	0.15805162	-0.19703194	-2.0149512	2024-08-13@13:22	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.22628907	-3.0177608	-3.1007425	0.032687957	-3.1014817	0.032678299	0.0372021	-2.8505095	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.19744362	1.0196318	-1.5019763	0.15787498	1.502126	0.15788882	-0.19681438	-2.0148011	2024-08-13@13:23	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.23325219	-3.0259409	-3.1043026	0.030017665	-3.1050783	0.029998818	0.036711815	-2.8537698	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.19717434	1.0201563	-1.5017711	0.15674569	1.5019331	0.15674865	-0.19566664	-2.0145379	2024-08-13@13:23	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.23590912	-3.0375237	-3.1134481	0.030104488	-3.1124289	0.030128715	0.036586355	-2.8625937	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.19786083	1.0211648	-1.502703	0.15602646	1.5025095	0.15604563	-0.19493619	-2.0151199	2024-08-13@13:24	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.24260877	-3.0455836	-3.1163517	0.028498888	-3.1157927	0.028512559	0.036253405	-2.8658757	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.19774829	1.0217141	-1.5024307	0.15540547	1.502322	0.1553972	-0.19440739	-2.0146303	2024-08-13@13:25	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.24431555	-3.0534537	-3.1229622	0.027738739	-3.1226437	0.027761481	0.035773665	-2.8734583	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-0.19756547	1.022371	-1.5027052	0.15466886	1.5026348	0.15466767	-0.19364122	-2.0148526	2024-08-13@13:25	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.24992435	-3.0657824	-3.1284846	0.027211374	-3.1288497	0.027196579	0.035592895	-2.8794319	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-0.19796044	1.0235605	-1.5030274	0.15402489	1.5031077	0.15404662	-0.19302866	-2.0149371	2024-08-13@13:26	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.25193374	-3.068723	-3.1334443	0.02563559	-3.1328365	0.025625794	0.034675805	-2.8849843	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-0.19709121	1.0236284	-1.5029458	0.15338525	1.5027871	0.15336686	-0.19242282	-2.0146886	2024-08-13@13:27	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.25626073	-3.0813409	-3.1419641	0.02600574	-3.143254	0.026043428	0.034808604	-2.8936614	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-0.19776613	1.024889	-1.5038224	0.1526229	1.5041466	0.1526513	-0.19156135	-2.0153497	2024-08-13@13:28	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.25856803	-3.0819556	-3.144971	0.023658944	-3.1449636	0.023650293	0.033276752	-2.8972931	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-0.19641626	1.0247581	-1.5034143	0.15206627	1.5033889	0.15205382	-0.19106176	-2.0146752	2024-08-13@13:28	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.26430462	-3.0999654	-3.1522619	0.023785127	-3.1523005	0.023767991	0.033296101	-2.9053948	a248bdd	2x2_2C_8b_C2v_L	9.78	validity_data_2022.py	-0.197458	1.0264885	-1.5040066	0.15138603	1.5040074	0.15137429	-0.19030038	-2.0151857	2024-08-13@13:29	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.26254926	-3.0922583	-3.1592643	0.023030369	-3.1592882	0.023044528	0.032607045	-2.9125437	a248bdd	2x2_2C_8b_C2v_L	9.79	validity_data_2022.py	-0.19556828	1.0257265	-1.5043333	0.15062941	1.504332	0.15064483	-0.18941627	-2.0152278	2024-08-13@13:30	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.26762993	-3.1094964	-3.1643089	0.021882295	-3.1641112	0.021856494	0.031625847	-2.9185146	a248bdd	2x2_2C_8b_C2v_L	9.8	validity_data_2022.py	-0.19596012	1.0274011	-1.5044023	0.15001962	1.5043443	0.15000238	-0.18871564	-2.0151509	2024-08-13@13:30	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.27069707	-3.1184455	-3.1715543	0.021637676	-3.1713283	0.021621814	0.031343605	-2.926076	a248bdd	2x2_2C_8b_C2v_L	9.81	validity_data_2022.py	-0.19596095	1.0281719	-1.5048703	0.14928284	1.5048112	0.1492856	-0.1878754	-2.0153811	2024-08-13@13:31	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.27337232	-3.1238273	-3.1785074	0.020929841	-3.1773918	0.020930981	0.030747964	-2.932751	a248bdd	2x2_2C_8b_C2v_L	9.82	validity_data_2022.py	-0.19534718	1.028763	-1.5053818	0.1485212	1.505135	0.14851313	-0.18702604	-2.0155428	2024-08-13@13:32	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.27618875	-3.1314384	-3.1846247	0.020508614	-3.1854178	0.020501194	0.030258152	-2.9397696	a248bdd	2x2_2C_8b_C2v_L	9.83	validity_data_2022.py	-0.19513158	1.0293934	-1.5055962	0.14785573	1.5058009	0.14786059	-0.18618235	-2.0156005	2024-08-13@13:32	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.27995141	-3.141893	-3.1897049	0.019705884	-3.1910427	0.019725649	0.02956037	-2.9458295	a248bdd	2x2_2C_8b_C2v_L	9.84	validity_data_2022.py	-0.19493278	1.0304227	-1.5056847	0.14720511	1.5059282	0.14722513	-0.1854747	-2.0154986	2024-08-13@13:33	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.2799803	-3.1448966	-3.1972326	0.019182575	-3.1980816	0.019197414	0.028995077	-2.9529987	a248bdd	2x2_2C_8b_C2v_L	9.85	validity_data_2022.py	-0.1938714	1.0307544	-1.5061179	0.14651121	1.5062834	0.14652829	-0.18458166	-2.015573	2024-08-13@13:34	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.2822941	-3.1516586	-3.2041461	0.018672912	-3.2033148	0.018676175	0.028526082	-2.9596319	a248bdd	2x2_2C_8b_C2v_L	9.86	validity_data_2022.py	-0.19330073	1.0314814	-1.5065892	0.14559982	1.5064046	0.14558083	-0.18351382	-2.0156652	2024-08-13@13:34	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.28594976	-3.1654127	-3.209767	0.017817723	-3.2087995	0.017774094	0.0276762	-2.9665536	a248bdd	2x2_2C_8b_C2v_L	9.87	validity_data_2022.py	-0.19365668	1.0326496	-1.5066514	0.144911	1.5064407	0.14487109	-0.18260928	-2.0157543	2024-08-13@13:34	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.28541177	-3.1645242	-3.2159604	0.017226035	-3.2157433	0.017264057	0.027089196	-2.9727684	a248bdd	2x2_2C_8b_C2v_L	9.88	validity_data_2022.py	-0.19198476	1.0326521	-1.5068283	0.14436394	1.5068027	0.14436451	-0.1819908	-2.015529	2024-08-13@13:35	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.29069148	-3.1814153	-3.2233859	0.016738622	-3.2229416	0.016740559	0.026653747	-2.9795143	a248bdd	2x2_2C_8b_C2v_L	9.89	validity_data_2022.py	-0.19249646	1.0342677	-1.5074339	0.14351317	1.5073437	0.1434957	-0.18096137	-2.0157066	2024-08-13@13:35	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.29427766	-3.1871168	-3.2306688	0.017609381	-3.2306536	0.0176091	0.027517394	-2.9882198	a248bdd	2x2_2C_8b_C2v_L	9.9	validity_data_2022.py	-0.19236159	1.034653	-1.507888	0.14259337	1.5078739	0.14258746	-0.18006258	-2.0162191	2024-08-13@13:36	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.2926002	-3.1815685	-3.2366409	0.016555678	-3.236752	0.016595058	0.026577455	-2.9935297	a248bdd	2x2_2C_8b_C2v_L	9.91	validity_data_2022.py	-0.19015415	1.0343202	-1.5081509	0.14178396	1.5081813	0.14181791	-0.17908539	-2.0160036	2024-08-13@13:36	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.29574125	-3.20015	-3.2427885	0.015755442	-3.2428735	0.015780939	0.025742858	-2.9998827	a248bdd	2x2_2C_8b_C2v_L	9.92	validity_data_2022.py	-0.19039502	1.0361258	-1.5082557	0.14123822	1.5083014	0.14123137	-0.17829588	-2.0157901	2024-08-13@13:37	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.29851463	-3.2056433	-3.2501698	0.016669951	-3.2503466	0.016645431	0.026580872	-3.0087833	a248bdd	2x2_2C_8b_C2v_L	9.93	validity_data_2022.py	-0.19004143	1.0364743	-1.5086437	0.14050855	1.5086855	0.14051212	-0.1775992	-2.0162522	2024-08-13@13:37	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.29633328	-3.2054895	-3.255859	0.015696547	-3.2556692	0.015707197	0.025762975	-3.0144651	a248bdd	2x2_2C_8b_C2v_L	9.94	validity_data_2022.py	-0.18802607	1.0367973	-1.508832	0.13959956	1.5087878	0.13960027	-0.17648261	-2.0161185	2024-08-13@13:37	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.30034937	-3.2199996	-3.2624835	0.015172805	-3.2617067	0.015181518	0.02527902	-3.0205057	a248bdd	2x2_2C_8b_C2v_L	9.95	validity_data_2022.py	-0.1882417	1.0380379	-1.5091113	0.13896851	1.5089466	0.13897421	-0.17571863	-2.0159349	2024-08-13@13:38	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.3031326	-3.2204032	-3.2703345	0.016081832	-3.2692861	0.016095284	0.026270847	-3.0289829	a248bdd	2x2_2C_8b_C2v_L	9.96	validity_data_2022.py	-0.18747059	1.0378571	-1.5096691	0.1380559	1.5094333	0.13804252	-0.17484168	-2.0163927	2024-08-13@13:38	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.30457131	-3.2281083	-3.2757777	0.016199121	-3.2760947	0.016248407	0.026472209	-3.0365236	a248bdd	2x2_2C_8b_C2v_L	9.97	validity_data_2022.py	-0.18678995	1.0386653	-1.509718	0.13718836	1.509814	0.13718547	-0.17389265	-2.0166569	2024-08-13@13:39	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.30269063	-3.2275759	-3.2816485	0.015747444	-3.2830862	0.015735976	0.0259601	-3.0420685	a248bdd	2x2_2C_8b_C2v_L	9.98	validity_data_2022.py	-0.1848917	1.0386947	-1.5097804	0.13670567	1.5100907	0.13672501	-0.17331346	-2.0162186	2024-08-13@13:39	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.30617828	-3.2454322	-3.2885254	0.015005728	-3.2875666	0.015039636	0.025409601	-3.0479792	a248bdd	2x2_2C_8b_C2v_L	9.99	validity_data_2022.py	-0.18505047	1.0404672	-1.5101453	0.13590251	1.5099736	0.1358842	-0.1723328	-2.0161076	2024-08-13@13:40	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.30723439	-3.2430884	-3.2943607	0.016357708	-3.2983496	0.016283058	0.026664266	-3.0567652	a248bdd	2x2_2C_8b_C2v_L	10	validity_data_2022.py	-0.18367655	1.0400448	-1.5101803	0.13519698	1.5109903	0.13525723	-0.17177092	-2.0164712	2024-08-13@13:40	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.3108572	-3.2539433	-3.3010918	0.016588341	-3.3027009	0.016410924	0.027127314	-3.0635038	a248bdd	2x2_2C_8b_C2v_L	10.01	validity_data_2022.py	-0.1835985	1.0409939	-1.5106493	0.13408137	1.5108691	0.13412257	-0.17060521	-2.0166712	2024-08-13@13:40	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.30646278	-3.2501049	-3.3082181	0.015444427	-3.3083857	0.015420218	0.025935925	-3.0692728	a248bdd	2x2_2C_8b_C2v_L	10.02	validity_data_2022.py	-0.18099426	1.0408578	-1.510848	0.13395294	1.5108259	0.13394785	-0.17029205	-2.0162263	2024-08-13@13:41	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31169023	-3.269091	-3.3155864	0.015504194	-3.3148662	0.015447156	0.026228978	-3.0755715	a248bdd	2x2_2C_8b_C2v_L	10.03	validity_data_2022.py	-0.18159192	1.0425202	-1.5113763	0.13293393	1.5111779	0.13293621	-0.16921948	-2.0162543	2024-08-13@13:41	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31241766	-3.2663501	-3.3220355	0.016604537	-3.3214025	0.016630765	0.027375061	-3.0841831	a248bdd	2x2_2C_8b_C2v_L	10.04	validity_data_2022.py	-0.18011668	1.0420575	-1.5114496	0.13233602	1.5113381	0.13233858	-0.1687479	-2.0165877	2024-08-13@13:42	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31395701	-3.2778434	-3.329197	0.016245288	-3.3288089	0.01622897	0.027202974	-3.0901136	a248bdd	2x2_2C_8b_C2v_L	10.05	validity_data_2022.py	-0.17955827	1.0431771	-1.5119058	0.13154665	1.5117997	0.13154926	-0.16788366	-2.0164725	2024-08-13@13:42	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.3150352	-3.2812812	-3.3353376	0.016846886	-3.3350716	0.01686573	0.027934272	-3.0974843	a248bdd	2x2_2C_8b_C2v_L	10.06	validity_data_2022.py	-0.17845774	1.0433787	-1.5120078	0.13088151	1.5119455	0.13089365	-0.16730048	-2.0165747	2024-08-13@13:43	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31652223	-3.282151	-3.3429589	0.018153993	-3.3428732	0.018218156	0.029412705	-3.1058455	a248bdd	2x2_2C_8b_C2v_L	10.07	validity_data_2022.py	-0.17724063	1.0432942	-1.512377	0.13019459	1.5124044	0.13019991	-0.16678581	-2.0169	2024-08-13@13:43	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31538744	-3.2861962	-3.3487961	0.018071969	-3.3491359	0.018122141	0.029438033	-3.1126404	a248bdd	2x2_2C_8b_C2v_L	10.08	validity_data_2022.py	-0.1757203	1.0437527	-1.512455	0.12958376	1.5125435	0.12957528	-0.16615724	-2.0168989	2024-08-13@13:44	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31922774	-3.2912805	-3.357285	0.019463524	-3.3566481	0.019432381	0.031027654	-3.1206355	a248bdd	2x2_2C_8b_C2v_L	10.09	validity_data_2022.py	-0.17512116	1.0438773	-1.5130324	0.12899817	1.5128848	0.12899289	-0.16582019	-2.0171423	2024-08-13@13:44	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31448918	-3.288969	-3.3636919	0.019210642	-3.3640438	0.019194189	0.030767924	-3.127541	a248bdd	2x2_2C_8b_C2v_L	10.1	validity_data_2022.py	-0.17251543	1.0439315	-1.5131743	0.12845517	1.5132318	0.12846632	-0.16519203	-2.0171032	2024-08-13@13:44	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.31735927	-3.2886673	-3.3709215	0.021098743	-3.3705586	0.021096979	0.03305854	-3.1360426	a248bdd	2x2_2C_8b_C2v_L	10.11	validity_data_2022.py	-0.17146671	1.0435111	-1.5134781	0.12784535	1.5134101	0.12781458	-0.16494564	-2.0175203	2024-08-13@13:45	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.32114492	-3.3052319	-3.3787361	0.02147565	-3.3777378	0.021560274	0.033651755	-3.1431513	a248bdd	2x2_2C_8b_C2v_L	10.12	validity_data_2022.py	-0.17156432	1.0449645	-1.5139099	0.12729486	1.5137371	0.12728868	-0.16449835	-2.0175615	2024-08-13@13:45	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.32013052	-3.3118739	-3.3853567	0.021124257	-3.384943	0.021099624	0.033376006	-3.1495425	a248bdd	2x2_2C_8b_C2v_L	10.13	validity_data_2022.py	-0.17029369	1.0455915	-1.5141394	0.12675247	1.5140413	0.12672712	-0.16394453	-2.0174483	2024-08-13@13:46	1.9469	1	0.292	v2.7.1	
NY	9.5	3.3038	-0.32055128	-3.3156847	-3.3923977	0.02205639	-3.3917464	0.022128506	0.034566308	-3.1572868	a248bdd	2x2_2C_8b_C2v_L	10.14	validity_data_2022.py	-0.16894828	1.0458417	-1.5143122	0.12631998	1.5142153	0.12630092	-0.16373553	-2.0175724	2024-08-13@13:46	1.9469	1	0.292	v2.7.1	
