GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10	3.3038	0.23476728	-3.0096947	-3.7914767	0.48797508	-3.7907884	0.48703918	0.62321124	-3.5496373	a248bdd	2x2_2C_8b_C2v_L	10.3	validity_data_2022.py	-0.056638385	1.0339922	-1.588065	0.14299463	1.5878813	-0.14286796	-0.21748911	-2.1148717	2024-08-13@13:48	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.24319981	-3.0278631	-3.8066117	0.49213372	-3.8059951	0.49038486	0.62661862	-3.5632078	a248bdd	2x2_2C_8b_C2v_L	10.31	validity_data_2022.py	-0.058393585	1.0356627	-1.5895633	0.14481246	1.5894008	-0.14461137	-0.21969781	-2.1163669	2024-08-13@13:48	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.25118926	-3.0486743	-3.8249603	0.4952527	-3.8255711	0.49559404	0.62872851	-3.5783427	a248bdd	2x2_2C_8b_C2v_L	10.32	validity_data_2022.py	-0.060680182	1.0376291	-1.5916463	0.14734091	1.5917939	-0.14740157	-0.22260865	-2.1182617	2024-08-13@13:49	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.25746553	-3.0706957	-3.8446599	0.50034717	-3.8476069	0.50213491	0.6307296	-3.5939004	a248bdd	2x2_2C_8b_C2v_L	10.33	validity_data_2022.py	-0.063217836	1.0396882	-1.5940212	0.15049605	1.5946302	-0.15091787	-0.22603426	-2.1202611	2024-08-13@13:49	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.26565411	-3.0927721	-3.8646027	0.50077487	-3.8678153	0.5022386	0.62892032	-3.6099822	a248bdd	2x2_2C_8b_C2v_L	10.34	validity_data_2022.py	-0.065676303	1.0418559	-1.5964111	0.15283519	1.5970483	-0.15329376	-0.22860449	-2.1223351	2024-08-13@13:50	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.27242651	-3.1128221	-3.8839129	0.50496115	-3.8841597	0.50491854	0.63099994	-3.624505	a248bdd	2x2_2C_8b_C2v_L	10.35	validity_data_2022.py	-0.067688335	1.0437493	-1.5987553	0.15529321	1.5987397	-0.15535961	-0.23113996	-2.1240528	2024-08-13@13:50	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.27678162	-3.1302554	-3.901924	0.50691888	-3.9029121	0.50887756	0.63093839	-3.6384708	a248bdd	2x2_2C_8b_C2v_L	10.36	validity_data_2022.py	-0.069397935	1.0451747	-1.6007359	0.15751493	1.6010213	-0.15780477	-0.23338313	-2.1255829	2024-08-13@13:50	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.28306658	-3.1516663	-3.9232263	0.51029662	-3.9226595	0.51048825	0.63046993	-3.6535068	a248bdd	2x2_2C_8b_C2v_L	10.37	validity_data_2022.py	-0.07158201	1.0472133	-1.6034137	0.16026181	1.6033736	-0.16016419	-0.23593647	-2.1273883	2024-08-13@13:51	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.28869555	-3.1751351	-3.945576	0.51553416	-3.9425427	0.51289202	0.62909972	-3.6693229	a248bdd	2x2_2C_8b_C2v_L	10.38	validity_data_2022.py	-0.074088248	1.0495492	-1.606411	0.163355	1.6057067	-0.16301359	-0.23868561	-2.129404	2024-08-13@13:51	1.9469	1	0.292	v2.7.1	
YY	10	3.3038	0.29416626	-3.1937151	-3.9628755	0.51331365	-3.9600596	0.51075537	0.62677803	-3.683733	a248bdd	2x2_2C_8b_C2v_L	10.39	validity_data_2022.py	-0.076032189	1.0511452	-1.608242	0.16509915	1.6074587	-0.1648944	-0.2408782	-2.1309883	2024-08-13@13:52	1.9469	1	0.292	v2.7.1	
