GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	10	3.3038	-0.19499056	-3.038136	-3.1594552	0.037799702	-3.1575001	0.037869703	0.040493706	-2.895343	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.19391609	1.022827	-1.5204033	0.16017916	1.5199835	-0.16022043	-0.20079591	-2.0375935	2024-08-13@13:22	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.20021975	-3.0516313	-3.161385	0.036804048	-3.1617027	0.036809714	0.03940545	-2.8981759	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.19471191	1.0237564	-1.5196442	0.15962726	1.5197166	-0.15963959	-0.19958333	-2.0363056	2024-08-13@13:23	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.20821414	-3.0694919	-3.1673019	0.034791596	-3.167822	0.034812357	0.037798053	-2.9021762	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.19598123	1.0252601	-1.5199898	0.15845266	1.5201006	-0.15845026	-0.19743398	-2.0358646	2024-08-13@13:24	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.2144441	-3.0798364	-3.1710394	0.032054484	-3.1693384	0.032008561	0.036544533	-2.9037625	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.19608868	1.0260455	-1.519843	0.15732302	1.5194489	-0.1573281	-0.19553066	-2.0349604	2024-08-13@13:24	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.21815295	-3.0917782	-3.1777596	0.032006575	-3.1768506	0.031996684	0.036703746	-2.9116425	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.19681171	1.0269352	-1.5202629	0.15684426	1.520029	-0.15685977	-0.19522894	-2.0353285	2024-08-13@13:25	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.22493078	-3.1077994	-3.1827356	0.031048461	-3.1822363	0.031060568	0.036439662	-2.9174996	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-0.19785593	1.0282832	-1.5204444	0.15614589	1.5203434	-0.1561347	-0.1943704	-2.0355075	2024-08-13@13:26	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.22856049	-3.114896	-3.187631	0.029507486	-3.1876703	0.029512147	0.035988583	-2.9226319	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-0.1976067	1.0286979	-1.5203878	0.15552632	1.5204083	-0.15551814	-0.1936576	-2.035307	2024-08-13@13:26	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.23364414	-3.1322101	-3.194729	0.029397066	-3.1949531	0.029386797	0.035891927	-2.9310632	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-0.19875939	1.0303578	-1.5210283	0.15477537	1.5210547	-0.15478438	-0.19291572	-2.0360134	2024-08-13@13:27	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.23859867	-3.1381748	-3.1992285	0.027470522	-3.19953	0.027480202	0.035421839	-2.9346603	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-0.19831035	1.0306842	-1.5209678	0.15433174	1.5210396	-0.15433291	-0.19256132	-2.0355318	2024-08-13@13:28	1.9469	1	0.292	v2.7.1	
NY	10	3.3038	-0.24176256	-3.1510158	-3.2075784	0.02745223	-3.2084308	0.027472833	0.035176819	-2.944628	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-0.19893713	1.0319053	-1.5217514	0.15349058	1.5219689	-0.15351348	-0.19164145	-2.0365128	2024-08-13@13:28	1.9469	1	0.292	v2.7.1	
