GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11.5	3.3038	-0.043454704	-2.7311036	-3.3388179	0.13957769	-3.3394079	0.13922545	0.17217966	-3.0438672	a248bdd	2x2_2C_8b_C2v_L	9.63	validity_data_2022.py	0.13997195	1.00233	-1.5850321	-0.19068552	1.5851531	0.19068689	-0.2567857	-2.1228319	2024-08-13@13:29	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.02950083	-2.1747383	-2.9940673	0.25286596	-2.9927736	0.2516229	0.28839666	-2.5022621	a248bdd	2x2_2C_8b_C2v_L	8.76	validity_data_2022.py	0.14565488	0.96264023	-1.5938742	-0.27247183	1.5935029	0.27215583	-0.36786755	-2.1263453	2024-08-13@14:38	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.029867799	-2.1705851	-2.986573	0.25309558	-2.9884463	0.25279915	0.28870865	-2.4945076	a248bdd	2x2_2C_8b_C2v_L	8.75	validity_data_2022.py	0.14590104	0.96249337	-1.5930773	-0.27294105	1.593765	0.27247945	-0.36845092	-2.1259116	2024-08-13@14:38	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.03017327	-2.1641192	-2.9826304	0.25514932	-2.9857331	0.2545002	0.28975414	-2.4879256	a248bdd	2x2_2C_8b_C2v_L	8.74	validity_data_2022.py	0.1461154	0.96193603	-1.5933025	-0.27403368	1.5944875	0.27319271	-0.36955249	-2.12583	2024-08-13@14:39	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.030579065	-2.1625267	-2.9797439	0.2563989	-2.9783734	0.25530882	0.29066293	-2.4808745	a248bdd	2x2_2C_8b_C2v_L	8.73	validity_data_2022.py	0.14640198	0.96216533	-1.5939453	-0.27447169	1.593871	0.27355614	-0.36999629	-2.1259134	2024-08-13@14:39	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.031035475	-2.1562995	-2.9723921	0.25621751	-2.9726028	0.25683917	0.29256518	-2.4754852	a248bdd	2x2_2C_8b_C2v_L	8.72	validity_data_2022.py	0.14670449	0.96197244	-1.5934372	-0.27435111	1.5933943	0.27475128	-0.37177487	-2.126274	2024-08-13@14:40	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.030990234	-2.151382	-2.9678598	0.25788247	-2.9667429	0.25822419	0.29322048	-2.4692061	a248bdd	2x2_2C_8b_C2v_L	8.71	validity_data_2022.py	0.14674555	0.96148722	-1.5937799	-0.27484247	1.5930719	0.27575101	-0.37269669	-2.1264376	2024-08-13@14:41	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.03160274	-2.1451781	-2.9672927	0.25912008	-2.9630493	0.26033553	0.29435619	-2.4623387	a248bdd	2x2_2C_8b_C2v_L	8.7	validity_data_2022.py	0.14708206	0.96106603	-1.5950424	-0.27530452	1.5933043	0.27657532	-0.37342884	-2.126322	2024-08-13@14:41	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.031799662	-2.1426814	-2.9578658	0.26064759	-2.9598869	0.26157043	0.29608865	-2.4553544	a248bdd	2x2_2C_8b_C2v_L	8.69	validity_data_2022.py	0.14732882	0.96129058	-1.5937418	-0.27633493	1.5941753	0.2770313	-0.37466949	-2.1263543	2024-08-13@14:42	1.9469	1	0.292	v2.7.1	
YY	11.5	3.3038	0.032022955	-2.1373793	-2.95296	0.262811	-2.9549647	0.26161435	0.29637596	-2.4494593	a248bdd	2x2_2C_8b_C2v_L	8.68	validity_data_2022.py	0.14753707	0.96084356	-1.5934083	-0.27772541	1.5942844	0.27665165	-0.37553901	-2.1264585	2024-08-13@14:42	1.9469	1	0.292	v2.7.1	
