model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-6.2575345	0	12.519705	0.38589542	0.13967868	-3.5027971	-5.2662091	-0.21453455	-5.2667981	-0.21455266	0.32023992	-5.06651	14.316074	-4.54846e-05	-1.9029953e-05	0.031789127	-0.21188964	0.031799678	-0.21190565	-1.0963799e-05	5.8829107e-06	-0.15583112	-1.3388255	2.2965241	0.17441234	-2.2966504	-0.17442199	0.36333516	-2.9867445	3.3408533	1	-1.4774388	0.045550959	1.241082	1.683909	-0.64601561	-0.2299375	0.11952565	0.41529624	0.046765771	1.9549783	1.6956624	1.4784537	1.6956791	1.4784383	0.0060560899	1.2185762	1.401409	6.5662493e-05	3.6299068e-05	0.26892716	1.6045745	0.2688913	1.6046314	8.0608512e-05	6.2427162e-06	0.82244703	0.36936478	-1.680942	-1.3317375	1.6809264	1.3317643	-0.26095647	3.4952771	2	2	0	0	-110.9667	R0:S0:1	1.401409	-222.88285	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-12@16:20
2x2_2C_8b_C2v_L	-6.2575345	0	12.519705	0.38589542	0.13967868	-3.5027971	-5.2662091	-0.21453455	-5.2667981	-0.21455266	0.32023992	-5.06651	14.316074	-4.54846e-05	-1.9029953e-05	0.031789127	-0.21188964	0.031799678	-0.21190565	-1.0963799e-05	5.8829107e-06	-0.15583112	-1.3388255	2.2965241	0.17441234	-2.2966504	-0.17442199	0.36333516	-2.9867445	3.3408533	1	-1.4774388	0.045550959	1.241082	1.683909	-0.64601561	-0.2299375	0.11952565	0.41529624	0.046765771	1.9549783	1.6956624	1.4784537	1.6956791	1.4784383	0.0060560899	1.2185762	1.401409	6.5662493e-05	3.6299068e-05	0.26892716	1.6045745	0.2688913	1.6046314	8.0608512e-05	6.2427162e-06	0.82244703	0.36936478	-1.680942	-1.3317375	1.6809264	1.3317643	-0.26095647	3.4952771	2	2	0	0	-110.9667	R0:S0:1	1.401409	-222.88285	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-12@16:20
