model	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	0	14	1.9906	0.0056190162	-3.2973143	-3.9383426	-0.10700759	-3.9383513	-0.10700539	0.14680137	-3.5783009	9.1	-3.1552011e-05	-5.0589546e-07	0.0053202123	-0.17083201	0.0053198993	-0.17083126	3.2930116e-06	-7.1118386e-07	-0.11039205	-1.076971	1.6848775	0.021237328	-1.6848796	-0.021230943	0.23572008	-2.2258156	2.0219	1	0.2194	0.11692135	0.33700351	1.9407255	1.8150309	1.5129055	1.8150314	1.5129037	0.025540462	1.5728949	1.0851408	0.00030582531	-1.6746427e-06	0.096276221	1.2272437	0.096277348	1.2272469	-1.4306019e-05	2.2315507e-06	1.1853957	0.74488806	-1.5119848	-0.47207922	1.5119844	0.47204717	-0.3267607	2.4644415	0.025786153	0.29467486	0.057559535	0.16944897	0.39177405	0.16944857	0.39177881	0.025859483	0.33404577	0.034513889	4.5138736	5.2239728	5.0216231	5.045334	5.0216211	5.0453183	4.3833192	6.0535032	5.2975676	2.8589804	3.392803	5.396034	3.3928059	5.3960405	3.685178	3.3083058	-71.622433	R0:S0:1	-56.8752	uncorrelated	b7fd39a	v1.0.3	 1.47e+02	 1.03e-03	 1.00e+06	2022-08-03@10:55
2x2_2C_8b_C2v_L	0	14	1.9906	0.007314808	-3.2987909	-3.9362165	-0.10688079	-3.9368901	-0.10704869	0.14640676	-3.5768125	9.1	0.00057389616	4.2757011e-05	0.0050033712	-0.1716532	0.0050327586	-0.171737	2.247764e-05	-1.3887282e-05	-0.11052093	-1.0767766	1.6837128	0.019778834	-1.6838762	-0.019789342	0.23684361	-2.2245831	2.0219	1	0.2194	0.11689329	0.33206883	1.9410135	1.8152446	1.5146514	1.815299	1.5146308	0.025563773	1.5740781	1.0852364	-0.0053997236	-1.9784599e-05	0.095641562	1.2253182	0.095606146	1.2264089	-0.00027472996	-5.6712635e-05	1.1804502	0.74311914	-1.5114271	-0.46405509	1.5110969	0.46389241	-0.32774926	2.4612604	0.025781443	0.2908421	0.057299022	0.16930491	0.3926287	0.16925613	0.39247917	0.025891388	0.33348555	0.03447465	4.4935777	5.2272526	5.0233973	5.0366282	5.0232837	5.0364283	4.383193	6.0483414	5.297473	2.8586291	3.3968505	5.3872644	3.396229	5.3881853	3.6860513	3.3116699	-71.610645	R0:S0:1	-56.8752	uncorrelated	b7fd39a	v1.0.3	 1.47e+02	 6.61e-04	 4.31e-03	2022-08-03@11:50
2x2_2C_8b_C2v_L	0	14	1.9906	0.0073643435	-3.2965367	-3.9375998	-0.10781336	-3.9370249	-0.10763199	0.14715869	-3.5776678	9.11	7.5243138e-06	3.4200619e-06	0.0049743812	-0.17176069	0.0049436163	-0.17172436	4.0627929e-05	-3.4017341e-06	-0.11041181	-1.0765602	1.6841997	0.019596439	-1.6840771	-0.019516791	0.23675568	-2.2250005	2.0219	1	0.2194	0.11721924	0.31254718	1.941956	1.8156691	1.5402776	1.8156794	1.5398426	0.024386995	1.5775278	1.0860854	-0.00010278954	3.1957522e-05	0.094870156	1.2023673	0.094814706	1.2031115	-0.0001900772	1.6565144e-05	1.1656393	0.73596916	-1.5108462	-0.45670677	1.5106911	0.45610598	-0.32349175	2.4536988	0.02584604	0.2786063	0.056455926	0.16912164	0.38079075	0.16911021	0.38107207	0.02470359	0.3318724	0.034392074	4.3963543	5.2473582	5.0369533	5.0095643	5.0369392	5.0095145	4.3828644	6.0338316	5.280348	2.8524213	3.4130691	5.319621	3.4126766	5.3206578	3.6871649	3.3196029	-71.657743	R0:S0:1	-56.9552	uncorrelated	b7fd39a	v1.0.3	 1.45e+02	 2.35e-03	 1.00e+06	2022-08-03@12:50
2x2_2C_8b_C2v_L	0	14	1.9906	0.0052533661	-3.289983	-3.9385127	-0.10523139	-3.9390966	-0.10507853	0.14513594	-3.5841222	9.11	0.001107695	4.5025504e-05	0.0052596531	-0.16985257	0.0052758959	-0.16977221	-0.00010253453	2.6632106e-05	-0.11013033	-1.0751979	1.6836468	0.021051542	-1.6837493	-0.021198381	0.23468475	-2.2253607	2.0219	1	0.2194	0.11701636	0.33538599	1.9409041	1.8161449	1.5123396	1.8160886	1.512137	0.025472847	1.5753443	1.0856406	-0.010749321	-1.3879698e-05	0.095106975	1.2236728	0.095017953	1.2227371	0.0005472223	-5.7974156e-06	1.1800541	0.74408192	-1.5076522	-0.46872332	1.5080452	0.46974598	-0.32637891	2.4582802	0.025804487	0.29324825	0.057392912	0.1685328	0.39234646	0.16858059	0.39251882	0.02577911	0.33288281	0.034419207	4.5056055	5.224269	5.0202805	5.0482077	5.0202311	5.048993	4.3809168	6.0438574	5.3008751	2.8592563	3.3923039	5.3920122	3.3928014	5.3916923	3.6869301	3.3141857	-71.647773	R0:S0:1	-56.9552	uncorrelated	b7fd39a	v1.0.3	 1.46e+02	 4.06e-03	 4.93e-03	2022-08-03@13:42
2x2_2C_8b_C2v_L	0	14	1.9906	0.0069968616	-3.3091044	-3.9408935	-0.10543956	-3.9421684	-0.10544579	0.1450556	-3.5836555	9.11	-0.00056757243	-2.5022935e-05	0.0051613445	-0.17046924	0.0051105334	-0.17046308	5.0740551e-05	-1.9473885e-05	-0.11022207	-1.077815	1.683642	0.020578763	-1.6839536	-0.020368021	0.23544725	-2.2248325	2.0219	1	0.2194	0.11703997	0.32372469	1.9415828	1.8164166	1.5212607	1.8164295	1.5212725	0.024985373	1.5772214	1.0858724	0.0053311221	-4.2721018e-05	0.094504411	1.2151307	0.094604073	1.2150521	-0.00016969909	6.1134439e-05	1.1720232	0.7400667	-1.5072627	-0.46464823	1.5073657	0.46373231	-0.32531099	2.4536412	0.025810375	0.28476985	0.05677686	0.1683804	0.38948364	0.16837078	0.38959686	0.025289821	0.33198917	0.034366414	4.4567372	5.2331271	5.0252374	5.0347283	5.0250793	5.0342063	4.3807406	6.0356797	5.294379	2.8571777	3.400659	5.3643856	3.4009214	5.3645385	3.6875913	3.319247	-71.696669	R0:S0:1	-56.9552	uncorrelated	b7fd39a	v1.0.3	 1.46e+02	 1.55e-03	 3.08e-03	2022-08-03@14:44
2x2_2C_8b_C2v_L	0	14	1.9906	0.0065136579	-3.3023082	-3.9430508	-0.10574475	-3.943825	-0.10574922	0.14532602	-3.5843039	9.11	9.9241605e-05	-7.0139725e-06	0.0052216482	-0.17028781	0.0052367283	-0.17027376	-5.220324e-05	1.5936314e-05	-0.11015005	-1.0769818	1.6844133	0.020940021	-1.6845516	-0.02102469	0.23506505	-2.2253121	2.0219	1	0.2194	0.11707869	0.32132985	1.9416441	1.8163953	1.5257115	1.8163757	1.5258596	0.024739859	1.5774137	1.0859365	-0.0009106458	5.9166472e-06	0.094773253	1.2117153	0.094763447	1.2109178	0.00030458109	-6.2844575e-07	1.171034	0.73916363	-1.5075398	-0.46569038	1.5077737	0.46630249	-0.32410171	2.453487	0.025818039	0.28348843	0.056723976	0.16842054	0.38701858	0.16843896	0.38696711	0.025039826	0.33189627	0.034365997	4.4438723	5.2360774	5.0271488	5.0315241	5.0270937	5.0317947	4.381157	6.0347337	5.2906723	2.8559007	3.4028563	5.3542957	3.4033223	5.3536348	3.6871462	3.3195921	-71.69492	R0:S0:1	-56.9552	uncorrelated	b7fd39a	v1.0.3	 1.45e+02	 2.75e-04	 1.60e-03	2022-08-03@15:31
2x2_2C_8b_C2v_L	0	14	1.9906	0.0048608791	-3.3078523	-3.9481388	-0.10285151	-3.9495623	-0.10315624	0.14272935	-3.5906542	9.12	-0.00098638055	-1.2553155e-05	0.0056844489	-0.16844267	0.0056718169	-0.1685318	8.9002012e-05	-3.4258372e-05	-0.10997055	-1.0773412	1.6845872	0.023355324	-1.6849253	-0.023185865	0.23305327	-2.2256671	2.0219	1	0.2194	0.11711247	0.3371445	1.9409584	1.8169574	1.501385	1.8170103	1.5019595	0.025393956	1.5760617	1.0859215	0.0097065068	-0.00010728174	0.094448888	1.2271637	0.094631852	1.2272863	-0.00049674262	1.1402903e-05	1.1820553	0.74516597	-1.5046977	-0.4811768	1.5045699	0.48041137	-0.32565873	2.4562477	0.025822398	0.29238986	0.057326602	0.16779784	0.39647339	0.16775559	0.39614758	0.025671209	0.33256269	0.034387224	4.525044	5.2188444	5.0135041	5.0676465	5.0133897	5.0668186	4.3777363	6.0416134	5.3071549	2.8600291	3.3852961	5.41249	3.3853646	5.4120434	3.687958	3.3151547	-71.769916	R0:S0:1	-57.0352	uncorrelated	b7fd39a	v1.0.3	 1.46e+02	 3.22e-03	 1.00e+06	2022-08-03@16:00
2x2_2C_8b_C2v_L	0	14	1.9906	0.0072082741	-3.3213813	-3.9538835	-0.10455212	-3.9517403	-0.10437012	0.14400309	-3.5915801	9.12	-0.00072335325	-3.5559669e-05	0.0052738794	-0.1699099	0.0052883079	-0.1697997	-1.3011257e-05	1.0379827e-05	-0.11007897	-1.0788952	1.6850285	0.021525215	-1.6845307	-0.02150694	0.23469942	-2.22508	2.0219	1	0.2194	0.11719553	0.31173371	1.9423487	1.8178324	1.531265	1.8177756	1.5312756	0.024236662	1.5810756	1.0865707	0.006675528	5.314546e-06	0.093635204	1.2023731	0.093640458	1.2014645	0.0002311123	7.090705e-05	1.1617143	0.73563119	-1.5028415	-0.46537518	1.5030342	0.46544065	-0.32278874	2.4443666	0.025841449	0.27592187	0.056076305	0.16728184	0.38489286	0.16733245	0.38502545	0.024515349	0.33013822	0.034244637	4.4039113	5.2420922	5.0281461	5.0274432	5.0284105	5.0276414	4.3784589	6.0198273	5.287954	2.8548279	3.4078792	5.3313611	3.4082774	5.3303919	3.6892393	3.3284048	-71.817848	R0:S0:1	-57.0352	uncorrelated	b7fd39a	v1.0.3	 1.44e+02	 2.35e-03	 5.04e-03	2022-08-03@16:45
2x2_2C_8b_C2v_L	0	14	1.9906	0.00536764	-3.3110349	-3.9521673	-0.10415365	-3.9540246	-0.10434132	0.14378192	-3.5926449	9.12	-0.00023236774	-1.766233e-05	0.0055687885	-0.16885945	0.0055864613	-0.16891945	-0.00010211647	2.1251924e-05	-0.10988928	-1.077848	1.6854589	0.022852767	-1.6858528	-0.022983607	0.23333131	-2.2262511	2.0219	1	0.2194	0.11721493	0.31973152	1.9418535	1.8174152	1.5248238	1.8174056	1.5253423	0.02441174	1.5792265	1.0863899	0.0022745462	-3.9329056e-05	0.094335212	1.2078111	0.09439276	1.2066008	0.00061769482	1.8615582e-05	1.1689756	0.73856728	-1.5038813	-0.47387521	1.5042095	0.47477505	-0.32229601	2.4491679	0.025844099	0.28176991	0.056524699	0.16756866	0.38648452	0.16758099	0.38619265	0.024685458	0.33103574	0.034303582	4.4392573	5.235983	5.0247428	5.0409541	5.0246092	5.0410646	4.3786281	6.0277888	5.2914637	2.8555807	3.4009944	5.3515024	3.401768	5.3502088	3.6881405	3.323308	-71.803403	R0:S0:1	-57.0352	uncorrelated	b7fd39a	v1.0.3	 1.45e+02	 1.05e-03	 4.52e-03	2022-08-03@17:28
2x2_2C_8b_C2v_L	0	14	1.9906	0.0056559053	-3.3136796	-3.9498663	-0.10359024	-3.9517703	-0.1035926	0.14314224	-3.5909178	9.12	-0.0018046676	-5.1362075e-05	0.0055765112	-0.16895958	0.0055376817	-0.16897913	8.9318529e-05	-1.3720382e-05	-0.11000472	-1.0780798	1.6846656	0.022955896	-1.68507	-0.022727405	0.2335746	-2.2254486	2.0219	1	0.2194	0.11714301	0.32826755	1.9414538	1.8172664	1.5121229	1.8172985	1.5123327	0.024957026	1.5778088	1.0861488	0.017370894	-8.3314054e-05	0.094366054	1.2184557	0.094478836	1.2180304	-0.00024881471	0.00011809223	1.1751212	0.74180795	-1.503957	-0.47712458	1.504089	0.47605097	-0.32452156	2.4521023	0.025829372	0.28686826	0.05688122	0.16761561	0.39230734	0.16759218	0.39236412	0.02523367	0.33172446	0.03433821	4.4824034	5.2270442	5.0187184	5.0541053	5.0184854	5.0533402	4.3779394	6.0340036	5.2999187	2.8581991	3.3930741	5.3832435	3.3936509	5.3829399	3.6883935	3.3197857	-71.791651	R0:S0:1	-57.0352	uncorrelated	b7fd39a	v1.0.3	 1.45e+02	 6.05e-04	 1.59e-03	2022-08-03@18:22
