model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.7759102	0	14	1.9906	-0.62520321	-5.9955939	-5.9358298	-0.61335332	-5.9565605	-0.62177894	0.5872985	-4.9550869	9.99	-1.5147039e-05	1.1636802e-05	-1.1133935e-05	2.5649505e-05	-1.5638188e-05	3.574706e-05	0.22546838	-8.2051878e-06	-0.20780756	-1.3075377	1.8966949	0.21156273	-1.8989368	-0.21372387	1.1888035e-05	-2.3778469	2.0219	1	0.2194	4.1111344e-07	1.2935943	1.6662134	-0.44403377	-0.094306989	0.041203981	0.12385287	1.9973313	1.9680691	1.8973329	1.9952915	1.8973366	1.9952008	0.0063506898	1.7690471	1.1216853	5.304543e-05	-1.5864047e-05	7.2552371e-06	-6.4392737e-05	1.0829989e-05	-8.6526912e-05	-0.32860488	7.3389289e-06	0.16842532	0.58262609	-1.2091639	-0.25816129	1.2096872	0.26075776	-1.1724441e-05	1.9817502	2	2	0	0	-95.009633	R0:S0:1	1.1216853	-127.9904	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:13
2x2_2C_8b_C2v_L	4.7758876	0	14	1.9906	-0.63558687	-6.00419	-5.9586814	-0.63014341	-5.9534448	-0.62724786	0.59897373	-4.9671524	10	-2.4239728e-05	2.2367663e-05	-2.3573989e-05	3.5369982e-05	2.1999954e-05	-5.6975632e-05	0.22596551	1.4940062e-05	-0.20779287	-1.3074174	1.897968	0.21320856	-1.8974816	-0.21248908	-3.2079563e-05	-2.3781755	2.0219	1	0.2194	-8.5500061e-07	1.2935939	1.6662137	-0.44403646	-0.094308425	0.041204715	0.12385327	1.9973323	1.9680702	1.89735	1.9952243	1.8973318	1.9952532	0.0063750574	1.7690737	1.1216849	8.5766613e-05	-2.0503415e-05	2.6716165e-05	-7.0686311e-05	-1.210931e-05	0.00012915202	-0.32923998	-1.1089069e-05	0.16838976	0.58260292	-1.2093858	-0.2600689	1.2093903	0.25925729	2.7129772e-05	1.9816677	2	2	0	0	-95.195913	R0:S0:1	1.1216849	-128.1504	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:21
2x2_2C_8b_C2v_L	4.776012	0	14	1.9906	-0.64732122	-6.0226087	-5.9722005	-0.64065389	-5.9718773	-0.64031037	0.60827304	-4.9768053	10.01	2.8670427e-06	-1.3155763e-05	-1.3966548e-05	1.1888745e-05	-6.8080653e-06	2.2961784e-05	0.22573729	3.8419188e-06	-0.20820222	-1.3080895	1.8984471	0.21339985	-1.8984315	-0.21332857	-8.2035966e-06	-2.3781803	2.0219	1	0.2194	-2.5990193e-07	1.2935959	1.6662214	-0.4440201	-0.094303551	0.041202504	0.12384107	1.9973231	1.9680808	1.8973811	1.9952179	1.8973766	1.9952205	0.0063632386	1.7690695	1.1216734	-8.5189224e-06	1.7312606e-05	1.1349006e-05	-2.9625918e-05	9.9487482e-06	-5.0707799e-05	-0.32893043	-7.3408665e-06	0.16868561	0.58252251	-1.2091652	-0.26023459	1.2091927	0.2601637	6.8739899e-06	1.9816602	2	2	0	0	-95.427533	R0:S0:1	1.1216734	-128.3104	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:28
2x2_2C_8b_C2v_L	4.7760751	0	14	1.9906	-0.65836198	-6.0345102	-5.9957546	-0.65907872	-5.9835919	-0.65203932	0.62422293	-4.9912555	10.02	1.5614548e-05	-1.659204e-05	-1.0504936e-05	1.7842094e-05	-3.4268519e-05	5.6935808e-05	0.22730141	-4.2331983e-06	-0.2083547	-1.3081899	1.8997376	0.21534614	-1.8985851	-0.21365645	8.1538124e-06	-2.3787275	2.0219	1	0.2194	1.8608921e-07	1.2935968	1.6662282	-0.44401107	-0.094302468	0.041202068	0.12382445	1.9973204	1.9680893	1.8974613	1.9951429	1.8974276	1.995211	0.0064384337	1.7691633	1.1216556	-5.3585263e-05	1.7665752e-05	1.3814825e-05	-4.3067638e-05	3.2443291e-05	-0.00012669597	-0.33087565	1.3541536e-06	0.16876635	0.58243498	-1.2088419	-0.26230236	1.2087772	0.26039683	-6.5163228e-06	1.981302	2	2	0	0	-95.674443	R0:S0:1	1.1216556	-128.4704	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:36
2x2_2C_8b_C2v_L	4.7761667	0	14	1.9906	-0.67520007	-6.0690053	-5.9882933	-0.6602327	-6.0066673	-0.66972267	0.6344462	-5.0009224	10.03	-5.1859125e-05	2.1826296e-05	1.5072347e-05	-2.2492224e-05	-2.8567848e-05	5.0163872e-05	0.22726303	1.8774524e-05	-0.21002545	-1.3097978	1.898034	0.21308487	-1.8998505	-0.21541397	-6.087001e-05	-2.3786809	2.0219	1	0.2194	-2.4003444e-07	1.2935984	1.6662308	-0.44400009	-0.094296897	0.04119971	0.12381787	1.9972827	1.9681381	1.8974091	1.9952348	1.8974465	1.9951398	0.0064348326	1.7691807	1.1216508	0.00017492223	-2.2004171e-05	-1.1046292e-05	4.6757203e-05	2.2265827e-05	-0.0001098897	-0.33077609	-1.715648e-05	0.16996192	0.582024	-1.2088048	-0.25973242	1.2090033	0.26240405	5.3689983e-05	1.9811855	2	2	0	0	-95.905531	R0:S0:1	1.1216508	-128.6304	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:43
2x2_2C_8b_C2v_L	4.7763021	0	14	1.9906	-0.68397856	-6.0796447	-6.0263371	-0.68193523	-6.0113409	-0.6757397	0.64931735	-5.0164349	10.04	5.5447987e-05	-4.2653764e-05	-3.1048867e-05	4.7655166e-05	8.1811037e-06	-1.7942671e-05	0.22871603	-2.3818087e-05	-0.20973249	-1.3100289	1.9010282	0.21614072	-1.8994393	-0.2145263	5.0726238e-05	-2.3794935	2.0219	1	0.2194	2.0336617e-07	1.2936004	1.6662441	-0.44398106	-0.094293855	0.041198405	0.1237954	1.9972898	1.9681348	1.8975087	1.9951118	1.8974995	1.9951798	0.0065061497	1.7692744	1.1216268	-0.00018577637	4.502717e-05	2.8885665e-05	-0.00010158059	-1.0135527e-06	3.8749187e-05	-0.332613	1.388701e-05	0.16973358	0.58204058	-1.2086427	-0.2631604	1.2083167	0.26123671	-4.5368661e-05	1.9808364	2	2	0	0	-96.158443	R0:S0:1	1.1216268	-128.7904	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:49
2x2_2C_8b_C2v_L	4.7764221	0	14	1.9906	-0.6989638	-6.1092769	-6.031243	-0.69080669	-6.0296739	-0.69034526	0.65726321	-5.0233965	10.05	8.9758381e-05	-7.6620853e-05	-2.0565111e-05	4.2322513e-05	1.2562436e-05	-3.8635076e-05	0.22793195	1.2610764e-05	-0.21094426	-1.3114099	1.9004499	0.21575226	-1.900283	-0.21562082	-2.9198617e-05	-2.3790754	2.0219	1	0.2194	-1.2779139e-06	1.2936025	1.6662476	-0.44396637	-0.094287136	0.041195398	0.12378742	1.997262	1.9681664	1.8975231	1.9951303	1.8975205	1.995136	0.0064653578	1.7692421	1.1216213	-0.00029605267	9.159713e-05	2.0623027e-05	-8.70389e-05	-7.5350276e-06	8.1867073e-05	-0.33155612	-1.8825523e-05	0.1706151	0.58179332	-1.2083898	-0.26262382	1.2083716	0.26246393	2.8197027e-05	1.9809004	2	2	0	0	-96.395186	R0:S0:1	1.1216213	-128.9504	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:56
2x2_2C_8b_C2v_L	4.7763059	0	14	1.9906	-0.70736182	-6.101151	-6.0369372	-0.70004154	-6.046457	-0.70523301	0.6697533	-5.0353054	10.06	2.0315606e-05	-1.1299787e-05	4.4060133e-05	-6.1057119e-05	3.1353382e-05	-7.1075972e-05	0.22868874	-4.6767648e-05	-0.2102732	-1.3099153	1.8999263	0.21548423	-1.9008453	-0.21675031	0.00011307488	-2.3792818	2.0219	1	0.2194	1.1693725e-06	1.2936005	1.6662438	-0.44398062	-0.094293656	0.041198249	0.12379299	1.9972785	1.9681474	1.8975293	1.9951428	1.8975523	1.9950911	0.0065037312	1.7692636	1.1216247	-6.6153006e-05	4.714614e-06	-4.0138048e-05	0.00013341451	-3.5735849e-05	0.0001528752	-0.33254906	3.4242059e-05	0.17008845	0.58192851	-1.2082316	-0.26226034	1.2083077	0.26369853	-0.00010238728	1.9808705	2	2	0	0	-96.552548	R0:S0:1	1.1216247	-129.1104	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@16:02
2x2_2C_8b_C2v_L	4.7765692	0	14	1.9906	-0.72754895	-6.1615066	-6.0477765	-0.71009923	-6.0546635	-0.71402296	0.6797577	-5.0453507	10.07	7.5778098e-06	-2.0592673e-05	-6.0433046e-06	-2.0597446e-06	-1.0245875e-05	1.460358e-05	0.22855933	9.9687853e-06	-0.21298265	-1.3135749	1.900083	0.21542683	-1.9007478	-0.21635058	-1.8771111e-05	-2.3793436	2.0219	1	0.2194	-5.9178759e-07	1.2936051	1.6662543	-0.44394806	-0.094279494	0.0411922	0.12377047	1.997216	1.9682295	1.8975234	1.9951454	1.8975399	1.995108	0.0064941278	1.7693082	1.121606	-2.225666e-05	2.7226372e-05	9.3919207e-06	4.9047514e-06	1.4655962e-05	-2.741048e-05	-0.3322881	-1.3925979e-05	0.17205489	0.58125445	-1.208298	-0.26219814	1.2083545	0.26324103	1.5912001e-05	1.9805871	2	2	0	0	-96.850597	R0:S0:1	1.121606	-129.2704	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@16:09
2x2_2C_8b_C2v_L	4.7766077	0	14	1.9906	-0.73246684	-6.1470259	-6.082776	-0.73245121	-6.071598	-0.72699409	0.6927277	-5.0572563	10.08	2.5760076e-05	-2.092801e-05	1.2301901e-05	-8.6089936e-06	1.9574533e-05	-1.716751e-05	0.22924237	2.9579617e-05	-0.21152078	-1.3119149	1.902603	0.21853769	-1.9015017	-0.21715057	-8.0258159e-05	-2.3795841	2.0219	1	0.2194	-8.545658e-07	1.2936054	1.6662622	-0.44394105	-0.094281611	0.041192893	0.12375471	1.9972502	1.9681848	1.8976674	1.9950233	1.8976437	1.9950808	0.0065272244	1.7693253	1.1215879	-8.4105339e-05	2.7562122e-05	-2.0884196e-05	1.4690313e-05	-2.5359983e-05	3.1728199e-05	-0.33314228	-2.2854188e-05	0.1709817	0.58162769	-1.2076872	-0.26553013	1.2075754	0.26393428	7.3577614e-05	1.9805645	2	2	0	0	-97.071259	R0:S0:1	1.1215879	-129.4304	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@16:16
