w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	0.000145501	0.000116603	0.000116602	0	0	0
-24.965	0.00014644	0.000117131	0.00011713	5.13053e-06	4.1037e-06	4.10364e-06
-24.9299	0.000145761	0.000117608	0.000117605	1.02373e-05	8.22409e-06	8.22395e-06
-24.8949	0.000145053	0.000118085	0.000118082	1.53192e-05	1.23612e-05	1.2361e-05
-24.8599	0.000145088	0.00011859	0.000118586	2.04023e-05	1.6516e-05	1.65157e-05
-24.8248	0.000145933	0.000119125	0.000119119	2.55151e-05	2.06896e-05	2.0689e-05
-24.7898	0.000147558	0.000119688	0.000119679	3.06848e-05	2.48828e-05	2.4882e-05
-24.7548	0.000150051	0.00012028	0.000120268	3.59418e-05	2.90969e-05	2.90956e-05
-24.7197	0.000153664	0.00012091	0.000120891	4.13255e-05	3.33329e-05	3.3331e-05
-24.6847	0.000158741	0.000121585	0.000121558	4.6887e-05	3.75927e-05	3.75898e-05
-24.6496	0.00016516	0.000122299	0.000122269	5.26734e-05	4.18774e-05	4.18734e-05
-24.6146	0.000170874	0.000122989	0.000122974	5.86599e-05	4.61863e-05	4.61818e-05
-24.5796	0.000172195	0.000123553	0.00012357	6.46928e-05	5.0515e-05	5.05111e-05
-24.5445	0.000169193	0.000124011	0.000124043	7.06205e-05	5.48597e-05	5.4857e-05
-24.5095	0.000165626	0.000124467	0.000124495	7.64232e-05	5.92204e-05	5.92187e-05
-24.4745	0.000163583	0.000124972	0.000124991	8.21544e-05	6.35988e-05	6.35977e-05
-24.4394	0.000163253	0.000125529	0.000125542	8.78739e-05	6.79967e-05	6.79961e-05
-24.4044	0.000164306	0.000126131	0.00012614	9.36304e-05	7.24157e-05	7.24154e-05
-24.3694	0.000166387	0.000126774	0.00012678	9.94597e-05	7.68573e-05	7.68571e-05
-24.3343	0.000169374	0.000127457	0.000127462	0.000105394	8.13227e-05	8.13228e-05
-24.2993	0.000172915	0.000128165	0.000128168	0.000111452	8.5813e-05	8.58131e-05
-24.2643	0.00017518	0.000128827	0.000128829	0.000117589	9.03265e-05	9.03267e-05
-24.2292	0.000174519	0.000129384	0.000129385	0.000123704	9.48594e-05	9.48597e-05
-24.1942	0.000172377	0.000129889	0.00012989	0.000129743	9.94101e-05	9.94104e-05
-24.1592	0.000170692	0.000130413	0.000130414	0.000135723	0.000103979	0.000103979
-24.1241	0.000169949	0.000130975	0.000130976	0.000141677	0.000108568	0.000108568
-24.0891	0.000169964	0.000131569	0.000131569	0.000147632	0.000113177	0.000113178
-24.0541	0.000170499	0.000132185	0.000132185	0.000153605	0.000117808	0.000117809
-24.019	0.000171384	0.000132818	0.000132818	0.00015961	0.000122462	0.000122462
-23.984	0.000172516	0.000133464	0.000133464	0.000165654	0.000127138	0.000127138
