CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	M	M_ave	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tp	tp_1_ave	tp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
15	Broyden	0	-0.19825297	-12.93363101	-1.298339216	Y	0	0.0003650294541	4.840593742	0.1214449751	self-energy	sharp_wc_2_b_35	0.6372078814	0.06360265437	0.6346598237	0.06281739687	0.2342124602	0.1733592087	0.2350693586	0.1720112617	0.3828194618	0.6266935807	0.6922362639	0.07642020815	0.6919968725	0.07642001935	0.3827303904	0.6267103167	586562c	2x2_2C_8b_C2v_L	2.429168861	1.001412469	1.001432914	1.000001666201606	0.06473543791	-0.06667075989	0.395829255	-0.4088606143	-0.2143201608	1.517713168	0.06032283719	-0.426795836	0.2327999731	-1.9317101	-0.2156620793	0.653849204	-0.2155412976	0.6534175566	0.2328307532	-1.931944414	boucle_1bande_AF.py	R0:S0:1	1	-0.7226111234	-1.298331585	0.3992176563	-0.1037493079	0.3975187738	-0.1023086471	-0.06305802333	0.01648074781	-0.06697262635	0.01730517367	0.05704234848	-0.1010529355	0.06308763677	-0.1116066496	0.2140209724	-0.3794324691	0.2137413411	-0.3770676078	-0.232068982	0.4831834639	-0.2320118377	0.4835242069	-0.2167581142	0.1664058214	-0.2178139691	0.1680033654	0.2191017056	-0.1691521857	0.2190894755	-0.1694228217	0.2333489698	-0.4852624356	0.233036039	-0.4851336501	-0.3982620428	0.1025736922	-0.3986181241	0.1036754458	0.06283240641	-0.01618503796	0.06714177734	-0.01749560281	0.05719199008	-0.1011872299	0.06292299412	-0.1114868866	0.2152925749	-0.3799589149	0.2122589736	-0.3764524508	0.2335614329	-0.4857199379	0.2329405075	-0.4847807986	0.2189941049	-0.1690913642	0.2191029253	-0.1692360459	0.217040291	-0.1670522676	0.2175498871	-0.1675226141	0.2319656752	-0.4833589035	0.2319567804	-0.4832267846	2024-12-17@14:08	-0.002272954803	0.0008955244411	0.003357443014	-0.002048762901	0.002110922883	0.0003289085778	-0.0003366695296	-0.0008364158707	0.005915629372	-0.002961755905	0.02094971759	-0.0001808804854	0.0006018645926	-0.0002996503095	0.001760537506	-0.0001245827037	0.0007371102168	-6.548929661e-05	0.0002325109579	v2.7.3	
1	Broyden	0	-0.1982492574	-12.85334207	-1.298280127	Y	0	0.002593037114	4.840593742	0.120224224	self-energy	sharp_wc_2_b_35	0.6376967003	0.06314225983	0.6344204993	0.06325695192	0.2340716728	0.1720357132	0.2349173379	0.1732402987	0.3828558766	0.6265159295	0.6923294498	0.07639212634	0.6921014181	0.07639691832	0.3827876943	0.6265297149	586562c	2x2_2C_8b_C2v_L	2.409168861	0.9989969523	0.9991376141	1.0000020012050026	0.06478651613	-0.06706730625	0.3959178044	-0.4111885872	-0.2138259904	1.510908717	0.0601832543	-0.4248580916	0.232860227	-1.934630645	-0.2155233858	0.6551051601	-0.2154281951	0.6547779757	0.2328880978	-1.934861475	boucle_1bande_AF.py	R0:S0:1	1	-0.7226202831	-1.298279714	0.3988249164	-0.1024042734	0.3977461261	-0.102414923	-0.0629459779	0.01622824944	-0.06699668988	0.01731624171	0.05699145169	-0.1013472652	0.06332976925	-0.1121566483	0.2142755913	-0.3807564357	0.2141905273	-0.3788728166	-0.2318941899	0.4815544784	-0.2321116437	0.4835638572	-0.2167618994	0.1654047739	-0.2180622468	0.1682929753	0.219048495	-0.1680567606	0.2193099122	-0.1696710741	0.2331114015	-0.4835201432	0.233090029	-0.4850736991	-0.3985039161	0.102697713	-0.3982362116	0.1023500591	0.06287603217	-0.01624354972	0.06706771454	-0.01728311984	0.05737280336	-0.1016286135	0.06287727587	-0.1118409076	0.2157803916	-0.3818047833	0.2125336004	-0.3777697216	0.233615745	-0.4856657438	0.2327051512	-0.483051254	0.2192173003	-0.1693595603	0.2190649302	-0.1681746213	0.2173102622	-0.1673471892	0.2175646496	-0.166511617	0.2320818971	-0.4834030054	0.2317932688	-0.4815944385	2024-12-17@14:12	-0.002272954803	-0.0002313120828	0.0001814710954	-0.002056924825	0.002131084381	0.0003301016712	-0.0003393511152	-0.0008378227515	0.005911837744	-0.00296518834	0.02092902489	-0.0001769937109	0.0005911985718	-0.0002899784239	0.001716754296	-0.0001355602257	0.0007909192945	-6.884301919e-05	0.0002449623616	v2.7.3	
1	Broyden	0	-0.198258986	-12.77379603	-1.29830917	Y	0	0.003765575643	4.840593742	0.1190424809	self-energy	sharp_wc_2_b_35	0.640918446	0.06259587853	0.6315924858	0.06379406265	0.2338357727	0.1707762212	0.2353124087	0.1745559276	0.3829797563	0.6264678516	0.6926254628	0.0763939511	0.6924709377	0.0763947541	0.3829661524	0.6264658847	586562c	2x2_2C_8b_C2v_L	2.389168861	0.9965981696	0.9968092022	1.0000020054320877	0.06500508858	-0.06746760527	0.3954838922	-0.4136904526	-0.2134241756	1.504903797	0.06009969841	-0.4230914209	0.2334147403	-1.939748829	-0.2147181478	0.6522398978	-0.2146561139	0.6520106346	0.2334404606	-1.939909755	boucle_1bande_AF.py	R0:S0:1	1	-0.7226104935	-1.298316078	0.3988679113	-0.1010123165	0.3986969662	-0.1025821116	-0.06279622327	0.016030329	-0.06706658909	0.01740120137	0.05698468484	-0.1015548418	0.06340147214	-0.1126355836	0.2150877524	-0.3824285822	0.2143747138	-0.3804862645	-0.2314371602	0.4800374693	-0.2317685827	0.4828971367	-0.2177421583	0.1659438834	-0.2191263472	0.1694471654	0.2196790915	-0.1681647284	0.2201440284	-0.1705541147	0.2324815332	-0.4816935122	0.2325610803	-0.4841106821	-0.3994580757	0.1028539669	-0.3982578166	0.1009430129	0.0628916024	-0.01632086858	0.0669738488	-0.01709692724	0.05731208114	-0.1018442486	0.06298945811	-0.1122875324	0.2160082464	-0.383492722	0.213317044	-0.3793766093	0.2330455567	-0.4846657973	0.2320515905	-0.4812225139	0.2200400167	-0.1702494322	0.2197460929	-0.168364903	0.2183969838	-0.168500746	0.2185306135	-0.1670113166	0.2317779816	-0.4827765792	0.2313347965	-0.4800634344	2024-12-17@14:16	-0.002272954803	-0.001375958047	-0.003039076434	-0.002091616635	0.002175647662	0.0003347322594	-0.0003470343109	-0.0008509014537	0.005993642712	-0.00301913723	0.02125144496	-0.0001681320687	0.0005592091735	-0.0002795806679	0.00165008301	-0.0001540918056	0.000907720597	-8.254423765e-05	0.0002889458143	v2.7.3	
19	Broyden	0	-0.1983129769	-12.93409817	-1.29830255	Y	0	0.000100380972	4.840593742	0.1214378568	self-energy	sharp_wc_2_b_35	0.6371674094	0.06361358347	0.6364604672	0.06263650869	0.2336461901	0.1733730277	0.2362327819	0.171813468	0.3832269784	0.6261745848	0.6930178137	0.07635455055	0.6929846357	0.07635744043	0.3833198481	0.6261606118	586562c	2x2_2C_8b_C2v_L	2.429168861	1.001407794	1.00143907	1.0000020285517246	0.06940863157	-0.07137963673	0.3954264674	-0.4076842763	-0.2169946315	1.537392005	0.04920066238	-0.3476829448	0.2333363643	-1.933166258	-0.2150356032	0.6494962201	-0.2150455838	0.6495291683	0.2333644437	-1.933298165	boucle_1bande_AF.py	R0:S0:1	1	-0.722602207	-1.298294866	0.3979637907	-0.1028826565	0.3970431988	-0.1027200641	-0.06695322178	0.01735875873	-0.07243609811	0.01878669341	0.04560725557	-0.08076433065	0.05221147287	-0.09247074077	0.2177901219	-0.3846827197	0.2162813178	-0.3820457859	-0.2323415924	0.4837489747	-0.232211434	0.4837852302	-0.218585772	0.1686295679	-0.2193023391	0.1696544801	0.2188311369	-0.1688889201	0.2190259887	-0.1693086072	0.2324439677	-0.4838584755	0.2320613812	-0.4835097983	-0.3981112992	0.1031063617	-0.3971111163	0.102783766	0.06696929145	-0.01738665896	0.07244325789	-0.01879213522	0.04558546765	-0.08075824011	0.05219261477	-0.09245768708	0.2176795582	-0.3846603137	0.2161929071	-0.3819950565	0.2324631306	-0.4839830705	0.2320330385	-0.4834613493	0.2187995654	-0.1689185252	0.2190056736	-0.1692759268	0.218643899	-0.1687235207	0.2192810677	-0.1695468988	0.2323414291	-0.4837730429	0.2322175656	-0.4836876134	2024-12-17@14:17	-0.002272954803	0.000929851692	0.003380364843	-0.002726769426	0.002815363761	0.0004721344295	-0.0004860027965	-0.0007542343001	0.0053377544	-0.003327605079	0.02350881155	-0.0001422989367	0.0004687286992	-0.0002361737762	0.001390323447	-0.0002138918534	0.001254675402	-0.0001192111157	0.0004092129753	v2.7.3	
1	Broyden	0	-0.1982469196	-12.85386875	-1.298298513	Y	0	0.001157369393	4.840593742	0.1202355635	self-energy	sharp_wc_2_b_35	0.6390917789	0.06309136585	0.6340024009	0.06322266462	0.2339833966	0.1720102361	0.2355178086	0.1732512034	0.3829244369	0.6265362006	0.693393639	0.07638729559	0.6933750356	0.07638444638	0.3828058497	0.6265582531	586562c	2x2_2C_8b_C2v_L	2.409168861	0.9990047814	0.9991306665	1.000001849824311	0.06954357831	-0.0718932917	0.3950407875	-0.4102900524	-0.2167185323	1.531357734	0.04898134183	-0.3455696491	0.2334072425	-1.936912604	-0.214869819	0.6505960841	-0.2148189007	0.6504418274	0.2334055217	-1.936996852	boucle_1bande_AF.py	R0:S0:1	1	-0.7225971143	-1.298298078	0.3981186145	-0.1019890439	0.3973979042	-0.1023997016	-0.06686881568	0.01722464879	-0.07244276446	0.01876481627	0.04550217979	-0.08075869034	0.05227910207	-0.09276552542	0.2178984439	-0.3861256249	0.2165868052	-0.3837258284	-0.2320997209	0.4825560657	-0.2320935378	0.4833740214	-0.2188181874	0.1681687591	-0.2196493381	0.1698093907	0.2189677374	-0.1683788764	0.219319383	-0.1694656166	0.2321217947	-0.4826237598	0.2318759256	-0.4830799644	-0.3984592161	0.1027659234	-0.3972356796	0.1018643691	0.06691029274	-0.01732562692	0.07239861448	-0.01863794986	0.04553229304	-0.08081709508	0.05220605356	-0.09268810942	0.2180232714	-0.3863925086	0.2162965998	-0.3833976108	0.2323043147	-0.4835155169	0.2317536726	-0.4822159972	0.2190999587	-0.1690218515	0.2191846132	-0.1687508472	0.2189846736	-0.1689339967	0.2194745425	-0.1691021288	0.232192906	-0.4833979769	0.2319251439	-0.4825021239	2024-12-17@14:22	-0.002272954803	-0.0002344031904	0.0001913383632	-0.002762018668	0.002861597	0.0004777023213	-0.0004937589343	-0.0007624209219	0.005382836094	-0.003370363998	0.02377284138	-0.0001411832378	0.0004660967615	-0.0002348390721	0.001383825077	-0.0002169043224	0.001273163305	-0.0001203730167	0.0004147248625	v2.7.3	
4	Broyden	0	-0.1981976362	-12.69455515	-1.298445977	Y	0	-0.0002912430661	4.840593742	0.1178908843	self-energy	sharp_wc_2_b_35	0.6425405498	0.06214779958	0.6297318367	0.06446305949	0.2342282464	0.1696600272	0.2344957871	0.1761948462	0.3827032073	0.6270968549	0.6926783227	0.07649021211	0.6925618199	0.07649306208	0.3826751715	0.6271016974	586562c	2x2_2C_8b_C2v_L	2.369168861	0.9941941321	0.9944878049	1.0000020976942723	0.06509487682	-0.0680062347	0.3952985678	-0.4167263585	-0.2131975173	1.499514176	0.05986676189	-0.4208879473	0.2337442148	-1.944828644	-0.2141529075	0.6510646486	-0.214101872	0.6508792823	0.2337618007	-1.944956028	boucle_1bande_AF.py	R0:S0:1	1	-0.7225541851	-1.298460205	0.3994357951	-0.1014479104	0.398633251	-0.1010384978	-0.06279609446	0.01609799308	-0.06698623019	0.01713746203	0.05719699918	-0.1019754087	0.06330709098	-0.1128841458	0.2159613797	-0.384868026	0.2141559979	-0.3817028553	-0.2313028792	0.4807066148	-0.2311503754	0.4805089937	-0.2187943336	0.1677813002	-0.219614321	0.1687679455	0.2205435552	-0.1697828156	0.2205048076	-0.1697313575	0.2322500948	-0.4822181954	0.2318446024	-0.4815760571	-0.3994037954	0.1013162692	-0.3988232599	0.1013817944	0.06278290528	-0.01606330965	0.06701109139	-0.01718252233	0.05715519192	-0.1019424397	0.06330857344	-0.1129028508	0.2158031198	-0.3847473638	0.2141683208	-0.381769157	0.2323230856	-0.4821091677	0.2318298759	-0.4817509578	0.2203814045	-0.169408361	0.2206214841	-0.1700007597	0.2188822572	-0.1678190602	0.2195585095	-0.1688212873	0.2311826185	-0.4804184144	0.2311984744	-0.4807277615	2024-12-17@14:24	-0.002272954803	-0.002504149463	-0.00625940703	-0.002113869724	0.002207798666	0.0003380413046	-0.0003511057403	-0.0008577679759	0.006027117869	-0.003043655359	0.02139622106	-0.0001615243528	0.0005388499324	-0.0002703674373	0.001601610712	-0.0001667673682	0.000978929448	-9.061897795e-05	0.0003137695359	v2.7.3	
1	Broyden	0	-0.1982627089	-12.77412498	-1.298335798	Y	0	0.001215182441	4.840593742	0.1190526975	self-energy	sharp_wc_2_b_35	0.6409481394	0.06256920626	0.631875694	0.06378160312	0.2343544887	0.1706419697	0.2352207198	0.174701579	0.3829366854	0.6266174496	0.6933305772	0.07639168552	0.6933066283	0.07638994549	0.382840144	0.6266387506	586562c	2x2_2C_8b_C2v_L	2.389168861	0.996603036	0.9968070045	1.000002331970766	0.06969236689	-0.0724013992	0.3947508545	-0.4128812913	-0.2164128295	1.52517204	0.0488680892	-0.344070273	0.2336262671	-1.940772067	-0.2144701686	0.6503375029	-0.2144295554	0.6502932276	0.2336338382	-1.940996402	boucle_1bande_AF.py	R0:S0:1	1	-0.7225965969	-1.298342702	0.3983534083	-0.101345434	0.3976445335	-0.1017971571	-0.06684937642	0.01714563085	-0.07243434659	0.01869058502	0.04554824266	-0.08101741379	0.0523591956	-0.0931113889	0.2182316871	-0.3877576145	0.2169242713	-0.3853571438	-0.2318988072	0.481664916	-0.2318891931	0.4825239828	-0.2191996346	0.1682057761	-0.2200414266	0.1698831497	0.2193374973	-0.1683758121	0.219706764	-0.1695086164	0.2319083736	-0.4816863929	0.2316623927	-0.4821898664	-0.3987103617	0.1021637167	-0.3974662873	0.101222096	0.06687842918	-0.01723068929	0.07237219288	-0.01853327245	0.04559466525	-0.08108930606	0.05230113868	-0.09304016482	0.2183668412	-0.3880412592	0.2166236383	-0.3850108026	0.2320938226	-0.4826588172	0.2315462059	-0.4813181184	0.2194846493	-0.1690862635	0.2195567718	-0.1687745675	0.2193788264	-0.1689871309	0.2198531604	-0.1691103594	0.2319874797	-0.4825157322	0.2317174209	-0.4815709771	2024-12-17@14:25	-0.002272954803	-0.001375614755	-0.003037693654	-0.00277386225	0.002884321812	0.0004795515306	-0.0004972102283	-0.0007635528044	0.005375316376	-0.003370865397	0.02372991585	-0.0001409750373	0.0004656669967	-0.000234845183	0.001385396703	-0.0002175334389	0.001278687603	-0.0001200605256	0.0004149756553	v2.7.3	
1	Broyden	0	-0.1980661168	-12.69458211	-1.298400925	Y	0	0.01346827095	4.840593742	0.1178778163	self-energy	sharp_wc_2_b_35	0.6421528445	0.06210905606	0.6302866992	0.06435679955	0.2344917085	0.169304278	0.2347896935	0.1761842143	0.3830375977	0.6265569639	0.6932843122	0.07643904529	0.6932404264	0.07643988703	0.3830891375	0.6265445232	586562c	2x2_2C_8b_C2v_L	2.369168861	0.9941886154	0.9945035626	1.0000023099810398	0.06976610924	-0.07287431615	0.3945870313	-0.4155770699	-0.2160304795	1.518889771	0.04867825355	-0.3421023358	0.2338716746	-1.944609734	-0.2141012357	0.6503486398	-0.2140946999	0.6503059323	0.2338918413	-1.944713538	boucle_1bande_AF.py	R0:S0:1	1	-0.7225986422	-1.298415084	0.397167845	-0.09730796125	0.3990382877	-0.1046602207	-0.06653901668	0.01643684526	-0.07261976496	0.01920128948	0.04528398323	-0.08080351935	0.05269798578	-0.09383121254	0.2174514207	-0.3878489228	0.2183450298	-0.3886071779	-0.2309992072	0.476068433	-0.23239667	0.4862224874	-0.2187850399	0.1645115496	-0.2212851872	0.1737445653	0.2188993495	-0.1646312417	0.2209557583	-0.173353305	0.2310080649	-0.4760650719	0.2321812057	-0.4858797928	-0.4001071482	0.1050227728	-0.3962651198	0.09717661499	0.06703047541	-0.01773784976	0.07211483223	-0.01783233258	0.04577654676	-0.08153076322	0.05208885104	-0.09297401061	0.2198243276	-0.3913505105	0.2158408352	-0.3850770577	0.2325786545	-0.486326401	0.2306256616	-0.4756964398	0.2206944052	-0.172903139	0.2191038485	-0.1650303308	0.2206580214	-0.1728616217	0.2194497566	-0.1653988281	0.2325341252	-0.4862485054	0.2308388587	-0.475984243	2024-12-17@14:29	-0.002272954803	-0.002508655147	-0.006229373126	-0.002801596504	0.002926305485	0.0004840017171	-0.00050445911	-0.0007703545119	0.005411377764	-0.003406196141	0.02393624891	-0.0001401000546	0.0004636497281	-0.0002339772128	0.001382722962	-0.0002195426419	0.001291464486	-0.0001208438631	0.0004182362336	v2.7.3	
1	Broyden	0	-0.1980752205	-12.61526615	-1.29854634	Y	0	0.01224634482	4.840593742	0.1167358877	self-energy	sharp_wc_2_b_35	0.6441751162	0.06162632599	0.6279652386	0.06499423587	0.2347992174	0.1680546376	0.2341847682	0.1777887776	0.3829786678	0.6269708196	0.6930735269	0.07650492398	0.6930274921	0.07650600397	0.3830223986	0.6269587789	586562c	2x2_2C_8b_C2v_L	2.349168861	0.9917870533	0.992179155	1.000002439109648	0.06988383571	-0.07339054089	0.3942678216	-0.4184170871	-0.2157503951	1.513181098	0.04852521744	-0.3404722638	0.2342943488	-1.949895221	-0.2134103769	0.6485082397	-0.2133968248	0.6484306334	0.2343145289	-1.950000301	boucle_1bande_AF.py	R0:S0:1	1	-0.7225870525	-1.298567828	0.3975590654	-0.09701529116	0.3992314597	-0.103792227	-0.06648214871	0.01639077777	-0.07255082045	0.01905734556	0.04532383544	-0.08103489693	0.05273440621	-0.09413122771	0.2178902892	-0.3897451543	0.2184683961	-0.3901481071	-0.2306269438	0.47547899	-0.2318708082	0.4847702538	-0.2196218806	0.1654653785	-0.2219176476	0.173910422	0.2197151199	-0.1655639237	0.2215839605	-0.1735187076	0.2306168894	-0.4754563514	0.2316429771	-0.4844194018	-0.4003033384	0.1041513737	-0.3966474692	0.09687903318	0.06694024815	-0.01759445693	0.07208039676	-0.01779039953	0.04574984707	-0.08169070308	0.05219562526	-0.09335106317	0.2199613462	-0.3929204586	0.2162715652	-0.3869455471	0.2320417091	-0.4848604704	0.2302417417	-0.4750928132	0.2213141234	-0.1730541876	0.219923978	-0.1659633211	0.2213003365	-0.1730448808	0.2202828277	-0.1663536297	0.2320088333	-0.4848030575	0.2304562473	-0.4753860039	2024-12-17@14:33	-0.002272954803	-0.003653697256	-0.00945365724	-0.002821088874	0.002957734942	0.0004866954856	-0.0005092889918	-0.0007734628626	0.00542041844	-0.003420999112	0.0240029954	-0.000139456713	0.000461560705	-0.0002339109963	0.001383601485	-0.0002211536783	0.00130237863	-0.0001212251337	0.0004192037157	v2.7.3	
6	Broyden	0	-0.1981881298	-12.61512448	-1.298563297	Y	0	-0.0005690879495	4.840593742	0.1167412923	self-energy	sharp_wc_2_b_35	0.643067967	0.06170569941	0.6281946675	0.06504933324	0.2345459553	0.1684612853	0.2338189616	0.1776415074	0.3828854549	0.6271745865	0.6922609105	0.07656501349	0.6921908736	0.0765658738	0.3828636504	0.6271769564	586562c	2x2_2C_8b_C2v_L	2.349168861	0.9917899966	0.9921810625	1.0000020134280674	0.06503911456	-0.06839456249	0.3951357008	-0.4194189713	-0.2129322294	1.493782032	0.05957306209	-0.418117141	0.2344625142	-1.950865027	-0.2131102596	0.6471597269	-0.2130695032	0.6470081661	0.234476677	-1.950976049	boucle_1bande_AF.py	R0:S0:1	1	-0.722576194	-1.298584745	0.3996266582	-0.1012121287	0.3983560966	-0.1001178943	-0.06265309481	0.01602008234	-0.06685184591	0.01696752094	0.05698707262	-0.1019358211	0.06343802709	-0.1132632295	0.2159869508	-0.3865341192	0.2146474726	-0.3834143335	-0.2307298305	0.4795959262	-0.2306010718	0.4792041618	-0.2201525139	0.1692087214	-0.2207766121	0.16983945	0.2214645621	-0.1707033677	0.2213640395	-0.170467002	0.2314290313	-0.4807111209	0.2310588377	-0.4799145311	-0.3991369698	0.1003971976	-0.3989993696	0.1011392425	0.06256510995	-0.01587191936	0.06694661369	-0.01711814611	0.05708477094	-0.1019429301	0.06329410299	-0.1132428751	0.2163477484	-0.386556961	0.2141504985	-0.3833402874	0.2315143817	-0.4804133478	0.2310207602	-0.4802680741	0.2212011949	-0.170105074	0.2215901651	-0.1709861911	0.2200727389	-0.1689120885	0.220881312	-0.1702031924	0.2306687298	-0.4791591033	0.2306015818	-0.4795812726	2024-12-17@14:35	-0.002272954803	-0.003647759517	-0.009436219956	-0.002159690151	0.002264863012	0.00034480594	-0.000358554919	-0.0008785979359	0.006159991885	-0.003127815248	0.02195056972	-0.0001548917097	0.0005145450573	-0.0002609846848	0.001545572145	-0.0001849608633	0.001088685435	-0.0001007441036	0.0003477547867	v2.7.3	
