0.000000000000000000e+00	-2.993730295843105224e-02
1.000000000000000000e+00	-2.993788008399553627e-02
2.000000000000000000e+00	-2.993751230783954498e-02
3.000000000000000000e+00	-2.993605149640373927e-02
4.000000000000000000e+00	-2.993785024520552104e-02
5.000000000000000000e+00	-2.993776888347257636e-02
6.000000000000000000e+00	-2.993619587399496892e-02
7.000000000000000000e+00	-2.993754943283657294e-02
8.000000000000000000e+00	-2.993699220858100571e-02
9.000000000000000000e+00	-2.993596656449418192e-02
1.000000000000000000e+01	-2.993816773592491987e-02
1.100000000000000000e+01	-2.993701968953616302e-02
1.200000000000000000e+01	-2.993812818308320620e-02
1.300000000000000000e+01	-2.993616293682684754e-02
1.400000000000000000e+01	-2.993666993687171124e-02
1.500000000000000000e+01	-2.993819025129436720e-02
1.600000000000000000e+01	-2.993690556896975996e-02
1.700000000000000000e+01	-2.993775978395835785e-02
1.800000000000000000e+01	-2.993786223361718374e-02
1.900000000000000000e+01	-2.993602554947009595e-02
2.000000000000000000e+01	-2.993710516492302520e-02
