w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.000455279	0.000244854	0.000247144	0	0	0
-19.975	0.000481811	0.000246644	0.000249713	1.20453e-05	6.16611e-06	6.24282e-06
-19.95	0.00051692	0.000248669	0.000252747	2.49683e-05	1.23828e-05	1.25615e-05
-19.925	0.000563355	0.000250997	0.000256402	3.90521e-05	1.86578e-05	1.89715e-05
-19.9	0.000624167	0.000253718	0.000260844	5.46563e-05	2.50007e-05	2.54926e-05
-19.875	0.000701014	0.000256919	0.000266143	7.21817e-05	3.14237e-05	3.21462e-05
-19.85	0.000790187	0.000260633	0.000272033	9.19363e-05	3.79395e-05	3.89471e-05
-19.825	0.000878564	0.000264754	0.000277675	0.0001139	4.45584e-05	4.58889e-05
-19.8	0.000948452	0.000269022	0.000281994	0.000137612	5.12839e-05	5.29388e-05
-19.775	0.000989625	0.000272997	0.000284516	0.000162352	5.81089e-05	6.00517e-05
-19.75	0.000995598	0.000275859	0.000285202	0.000187242	6.50053e-05	6.71817e-05
-19.725	0.000957444	0.000276691	0.000283901	0.000211178	7.19226e-05	7.42793e-05
-19.7	0.000881417	0.000275561	0.000281004	0.000233214	7.88116e-05	8.13044e-05
-19.675	0.00079264	0.000273589	0.000277667	0.00025303	8.56514e-05	8.8246e-05
-19.65	0.000713012	0.000271821	0.00027486	0.000270855	9.24469e-05	9.51175e-05
-19.625	0.000650753	0.000270688	0.00027293	0.000287124	9.92141e-05	0.000101941
-19.6	0.000605353	0.000270213	0.00027183	0.000302258	0.000105969	0.000108737
-19.575	0.000573552	0.000270283	0.000271394	0.000316597	0.000112726	0.000115521
-19.55	0.00055207	0.000270773	0.000271459	0.000330398	0.000119496	0.000122308
-19.525	0.000538352	0.000271585	0.0002719	0.000343857	0.000126285	0.000129105
-19.5	0.000530585	0.00027265	0.000272627	0.000357122	0.000133102	0.000135921
-19.475	0.000527543	0.000273923	0.000273578	0.00037031	0.00013995	0.00014276
-19.45	0.000528436	0.000275376	0.00027471	0.000383521	0.000146834	0.000149628
-19.425	0.000532799	0.000276995	0.000275995	0.000396841	0.000153759	0.000156528
-19.4	0.000540422	0.000278779	0.000277419	0.000410352	0.000160729	0.000163464
-19.375	0.000551309	0.000280735	0.000278974	0.000424135	0.000167747	0.000170438
-19.35	0.000565675	0.000282881	0.000280658	0.000438276	0.000174819	0.000177454
-19.325	0.000583956	0.00028525	0.000282481	0.000452875	0.00018195	0.000184516
-19.3	0.000606856	0.000287886	0.000284456	0.000468047	0.000189147	0.000191628
-19.275	0.000635427	0.000290857	0.000286609	0.000483932	0.000196419	0.000198793
-19.25	0.000671193	0.000294259	0.000288978	0.000500712	0.000203775	0.000206017
-19.225	0.000716346	0.000298227	0.000291617	0.000518621	0.000211231	0.000213308
-19.2	0.000774024	0.000302958	0.000294608	0.000537971	0.000218805	0.000220673
-19.175	0.00084868	0.00030873	0.000298063	0.000559188	0.000226523	0.000228125
-19.15	0.000946462	0.000315923	0.000302142	0.00058285	0.000234421	0.000235678
-19.125	0.00107521	0.000325022	0.000307053	0.00060973	0.000242547	0.000243355
-19.1	0.00124284	0.000336495	0.000313026	0.000640801	0.000250959	0.00025118
-19.075	0.00145104	0.000350372	0.000320185	0.000677077	0.000259718	0.000259185
-19.05	0.00168073	0.000365286	0.000328209	0.000719096	0.000268851	0.00026739
