model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	9.8769901	0	14	3.4314	-1.1274068	-6.0304559	-5.9952846	-1.0189517	-5.9683594	-0.98323716	0.81684156	-5.0692608	11.71	4.2980499e-05	-2.4477095e-05	-2.0562187e-05	6.7709685e-05	5.651822e-06	-3.6167062e-06	0.14963546	2.5479535e-05	-0.19976073	-1.2950211	1.8783141	0.1796109	-1.8762067	-0.1728381	-0.00011620213	-2.3619516	2.0425	1	0.2353	-7.5717135e-07	1.2834248	1.6660974	-0.49151978	-0.11987148	0.051792714	0.15732004	1.9969595	1.9636316	1.8693451	1.9948078	1.8690212	1.9951212	0.0045506781	1.697058	1.1546516	-0.00010095847	3.0382995e-05	1.3774768e-05	-0.00010502967	-6.1665963e-06	3.4483809e-06	-0.27677255	-1.984887e-05	0.17070517	0.59046663	-1.3418829	-0.26609903	1.3431301	0.25783696	8.8007187e-05	2.2584783	2	2	0	0	-105.63001	R0:S0:1	1.1546516	-132.4576	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:11
2x2_2C_8b_C2v_L	9.8769052	0	14	3.4314	-1.1203309	-6.0264115	-5.9904387	-1.0054071	-5.9661633	-0.9770712	0.8141651	-5.0751302	11.72	3.6762292e-05	-5.6954734e-06	6.7509376e-05	-0.00018224053	2.2073756e-05	-3.7383395e-05	0.14743838	4.2426912e-05	-0.19698424	-1.2947644	1.877263	0.17548543	-1.8752084	-0.16991182	-0.00017760728	-2.3614705	2.0425	1	0.2353	-4.665883e-07	1.2834234	1.6660945	-0.49153003	-0.11987442	0.051794001	0.15737165	1.9970252	1.9635482	1.8690868	1.9949914	1.8688267	1.9952507	0.0044428825	1.6968984	1.1547039	-8.6841054e-05	9.1875902e-06	-6.6383224e-05	0.00027902919	-2.9178136e-05	5.8692347e-05	-0.27346901	-2.4659689e-05	0.16884806	0.59112953	-1.343148	-0.26132523	1.3440668	0.2543731	0.00013601465	2.2590263	2	2	0	0	-105.60471	R0:S0:1	1.1547039	-132.6176	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:15
2x2_2C_8b_C2v_L	9.8768062	0	14	3.4314	-1.1136993	-6.0197518	-5.9910104	-1.0087507	-5.9648406	-0.9702178	0.81806926	-5.083165	11.73	-5.0929037e-05	3.5375797e-05	6.547532e-05	-0.00015084132	6.8387572e-05	-0.00018156451	0.14617468	1.0080572e-05	-0.19396947	-1.294324	1.8763655	0.17374752	-1.8743914	-0.16671239	-4.7568683e-05	-2.3612826	2.0425	1	0.2353	1.0632378e-07	1.2834217	1.6660909	-0.49154155	-0.11987848	0.051795807	0.15740982	1.9970984	1.9634585	1.868959	1.9950754	1.8686219	1.9953926	0.0043789996	1.6968056	1.1547419	0.00011835171	-3.8598149e-05	-6.9351514e-05	0.00023162211	-7.4423516e-05	0.00027998319	-0.27149459	-2.0338724e-06	0.16675344	0.59183817	-1.3437348	-0.25910591	1.3450907	0.25052833	3.5872943e-05	2.2593618	2	2	0	0	-105.62469	R0:S0:1	1.1547419	-132.7776	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:21
2x2_2C_8b_C2v_L	9.8766359	0	14	3.4314	-1.1192517	-6.0106251	-5.9831754	-0.99477975	-5.9664791	-0.96593617	0.80892584	-5.0870726	11.74	0.00013665165	-6.8945868e-05	7.4414919e-05	-0.00020716753	9.2130857e-05	-0.00028465369	0.14288205	2.323388e-05	-0.19265722	-1.2929775	1.8749385	0.16932996	-1.8737853	-0.16433729	-9.4371019e-05	-2.3605522	2.0425	1	0.2353	-9.8607584e-07	1.2834189	1.6660847	-0.49156132	-0.11988585	0.051798904	0.15747222	1.9971327	1.963402	1.8686929	1.9952732	1.8684521	1.9954927	0.0042201328	1.6965569	1.1548044	-0.00031807806	7.9596203e-05	-7.220568e-05	0.00032159426	-8.7312609e-05	0.00044346085	-0.2665185	-2.0532353e-05	0.16575241	0.59226124	-1.3449541	-0.25380591	1.3459839	0.24778791	7.2145924e-05	2.2602412	2	2	0	0	-105.61471	R0:S0:1	1.1548044	-132.9376	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:25
2x2_2C_8b_C2v_L	9.8765754	0	14	3.4314	-1.1152464	-5.9991369	-6.0005954	-1.0165739	-5.9664306	-0.96449927	0.81560102	-5.0958261	11.75	5.8651114e-05	-3.4969548e-05	3.5451182e-05	-8.9123205e-05	8.982833e-05	-0.00027348043	0.14221561	-1.7725541e-05	-0.1897906	-1.2920097	1.8755276	0.17135084	-1.8729433	-0.16203223	7.3192995e-05	-2.3604241	2.0425	1	0.2353	-1.3535572e-07	1.2834177	1.6660838	-0.49156759	-0.11988957	0.051800469	0.15749228	1.9972035	1.9633087	1.8687748	1.9951831	1.8683331	1.9955973	0.0041873501	1.6964922	1.1548236	-0.00013625006	3.7715697e-05	-3.9757099e-05	0.00013820886	-8.3395089e-05	0.00042329479	-0.26548089	8.0273575e-06	0.16368609	0.59298921	-1.3446643	-0.2562477	1.3464422	0.24485842	-5.551143e-05	2.2604789	2	2	0	0	-105.71634	R0:S0:1	1.1548236	-133.0976	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:29
2x2_2C_8b_C2v_L	9.8766033	0	14	3.4314	-1.1272832	-6.013894	-5.9870641	-0.98445441	-5.9916914	-0.99922181	0.82118635	-5.1048811	11.76	5.6186087e-05	-2.3763295e-05	3.5138194e-05	-9.2558815e-05	-1.5693937e-05	4.8206071e-05	0.14133621	-8.2667738e-07	-0.19019359	-1.2923601	1.8739897	0.16406715	-1.8741107	-0.16627656	2.4744725e-05	-2.3603908	2.0425	1	0.2353	6.027199e-08	1.2834182	1.6660857	-0.49156451	-0.11988811	0.051799869	0.1575014	1.9971937	1.9633217	1.8684121	1.9955031	1.8685246	1.9954117	0.0041436564	1.6964438	1.1548332	-0.00012925868	2.566359e-05	-3.0551362e-05	0.00014032385	8.1261208e-06	-7.2843837e-05	-0.26409071	5.7004246e-07	0.16397613	0.59288955	-1.3462665	-0.24751413	1.3456854	0.25002549	-1.7528425e-05	2.2606468	2	2	0	0	-105.85668	R0:S0:1	1.1548332	-133.2576	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:36
2x2_2C_8b_C2v_L	9.8766517	0	14	3.4314	-1.1330141	-6.0217696	-6.0246798	-1.0431933	-5.9835213	-0.98140773	0.81751986	-5.1102877	11.77	7.4986812e-05	-3.3503546e-05	-1.1747291e-05	1.9195433e-05	1.0859925e-05	-1.4908202e-05	0.13880701	1.2540628e-05	-0.18949347	-1.2924387	1.8759086	0.17237527	-1.8727399	-0.16133873	-0.0001076543	-2.3598465	2.0425	1	0.2353	-6.6486214e-08	1.2834191	1.6660868	-0.49155938	-0.1198854	0.051798574	0.15750299	1.9972096	1.9632988	1.86882	1.9951392	1.8683021	1.99563	0.0040210336	1.6962768	1.1548361	-0.00017482843	3.4676632e-05	6.9212426e-06	-2.9314352e-05	-6.7851579e-06	2.2992623e-05	-0.26014508	-6.5232114e-06	0.16351292	0.59308325	-1.3444957	-0.25743131	1.3465429	0.24393811	8.2174568e-05	2.2611944	2	2	0	0	-106.0753	R0:S0:1	1.1548361	-133.4176	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:43
2x2_2C_8b_C2v_L	9.8766087	0	14	3.4314	-1.1444621	-6.0351068	-6.0018126	-1.0059602	-6.0032347	-1.0051694	0.80471094	-5.1134154	11.78	2.2028479e-05	-5.9140168e-06	3.4069e-05	-9.4848305e-05	-9.0677815e-06	4.0623304e-05	0.1348541	-2.3576423e-05	-0.18989605	-1.2926294	1.8733464	0.16379114	-1.8735464	-0.16380511	0.00010333004	-2.3590468	2.0425	1	0.2353	8.1152988e-07	1.2834187	1.6660842	-0.49156551	-0.11988557	0.051798599	0.15754859	1.9971987	1.9633077	1.8683684	1.9955217	1.8683657	1.9955187	0.0038341342	1.6960185	1.1548837	-5.0903708e-05	1.4310419e-06	-3.1717298e-05	0.00014177912	2.2433828e-06	-6.0936032e-05	-0.25401743	1.9184335e-05	0.16383331	0.59301468	-1.3464323	-0.24699427	1.3464946	0.24708476	-7.653781e-05	2.2620694	2	2	0	0	-106.13656	R0:S0:1	1.1548837	-133.5776	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:49
2x2_2C_8b_C2v_L	9.8765249	0	14	3.4314	-1.1441088	-6.0258468	-6.0302465	-1.0448118	-5.9866053	-0.97239387	0.80369652	-5.1213117	11.79	-3.5901413e-05	2.2501505e-05	-2.1788102e-05	9.009386e-05	1.69646e-05	-5.6664245e-05	0.13320254	1.5294701e-05	-0.18764765	-1.2916164	1.8747713	0.16881632	-1.8715222	-0.15641114	-3.4207114e-05	-2.3588738	2.0425	1	0.2353	-5.705944e-07	1.2834171	1.6660824	-0.49157458	-0.11989015	0.051800543	0.15757586	1.9972545	1.9632323	1.8685851	1.9952992	1.8680053	1.9958383	0.00375965	1.6959041	1.1549102	8.3019783e-05	-1.975981e-05	1.5813963e-05	-0.00013409677	-1.7180105e-05	8.374582e-05	-0.25153743	-1.0561113e-05	0.16218411	0.59359529	-1.3456256	-0.25313275	1.3479914	0.23802276	2.4726846e-05	2.2624911	2	2	0	0	-106.20832	R0:S0:1	1.1549102	-133.7376	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:57
2x2_2C_8b_C2v_L	9.8766081	0	14	3.4314	-1.1768872	-6.0649545	-6.0011165	-0.99070132	-6.0250235	-1.0227051	0.80043196	-5.1279906	11.8	-0.00023651287	0.00011605598	-2.9941237e-05	6.1390929e-05	7.3866691e-06	-1.4595162e-05	0.13098334	-1.2264776e-05	-0.1919053	-1.2928883	1.8718525	0.15780545	-1.8738727	-0.16363516	5.3286572e-05	-2.3585351	2.0425	1	0.2353	7.1663006e-07	1.2834188	1.6660848	-0.49156623	-0.11988467	0.051798191	0.15758289	1.9971515	1.9633598	1.8680585	1.9957786	1.8683231	1.9955209	0.0036567347	1.6957866	1.1549194	0.00053320191	-0.00012681359	2.7007868e-05	-9.1433495e-05	6.1579029e-07	2.1891507e-05	-0.24806456	1.3917346e-05	0.16520708	0.59259672	-1.3478022	-0.23974498	1.3468463	0.2470502	-4.2146378e-05	2.2628721	2	2	0	0	-106.41628	R0:S0:1	1.1549194	-133.8976	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@16:02
