model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	ave_e	ave_mu	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	28	12	7	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	11.6	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.6667616	0.00038285665	5.2151172e-07	1.9996545	1.999725	2.526458e-06	1.999725	2.5265427e-06	4.9106958e-06	1.9993578	1.0003795	0.002876147	-0.074178222	0.066128213	-0.0063153534	-0.06612845	0.006315459	-0.0088320854	0.10122753	9.5679124e-05	5.2151165e-07	0.00034705789	0.00027657907	2.5264564e-06	0.00027658103	2.5265412e-06	4.9106897e-06	0.00064362682	9.7100427e-05	4.0005693	3.9994242	3.9976387	4.0023567	3.9976386	4.0023568	4.0007895	3.9992025	-67.304466	R0:N12:S0:1	-36.8	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.41e-05	 1.94e+00	2022-07-05@12:09
2x2_2C_8b_C2v_L	25.555556	11.388889	6.3888889	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	11.374444	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.6667883	0.00050358171	5.4396755e-07	1.9995258	1.9996449	2.6386272e-06	1.9996449	2.6387157e-06	5.1159605e-06	1.9991707	1.000501	0.0029347276	-0.087107886	0.075367062	-0.0064454826	-0.07536746	0.0064455904	-0.0090085285	0.11518622	0.00012583553	5.4396747e-07	0.00047388989	0.0003548573	2.6386255e-06	0.00035486105	2.638714e-06	5.115954e-06	0.0008289392	0.00012639836	4.0007831	3.9992171	3.9969151	4.0030884	3.9969151	4.0030885	4.0010564	3.9989413	-66.402923	R0:N12:S0:1	-39.884444	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:09
2x2_2C_8b_C2v_L	23.111111	10.777778	5.7777778	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	11.148889	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9995909	0.00069300009	5.6881338e-07	1.9993037	1.9995194	2.7650974e-06	1.9995194	2.7651901e-06	5.3405925e-06	1.9988834	1.00069	0.0029967833	-0.10549318	0.087599757	-0.0065849198	-0.087600416	0.0065850299	-0.0091948091	0.13360602	0.00017313846	5.6881329e-07	0.00069659687	0.00048100697	2.7650955e-06	0.0004810142	2.7651882e-06	5.3405853e-06	0.001116767	0.00017406295	4.001127	3.9988694	3.9957717	4.0042313	3.9957717	4.0042313	4.0014504	3.9985419	-65.501614	R0:N12:S0:1	-42.968889	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:10
2x2_2C_8b_C2v_L	20.666667	10.166667	5.1666667	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	10.923333	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9998552	0.0010169725	5.9730569e-07	1.998882	1.9993156	2.9147158e-06	1.9993155	2.9148138e-06	5.5921754e-06	1.9984183	1.001014	0.0030636645	-0.13370731	0.10455598	-0.0067383408	-0.10455709	0.0067384535	-0.0093938967	0.15903046	0.00025400864	5.973056e-07	0.0011177901	0.00068441362	2.9147137e-06	0.00068442819	2.9148117e-06	5.5921675e-06	0.0015811707	0.00025477566	4.0017542	3.9982406	3.9938068	4.0062029	3.9938068	4.0062029	4.0020647	3.997923	-64.600689	R0:N12:S0:1	-46.053333	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:11
2x2_2C_8b_C2v_L	18.222222	9.5555556	4.5555556	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	10.697778	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9999301	0.0016500589	6.327703e-07	1.9979168	1.9989475	3.111098e-06	1.9989475	3.1112036e-06	5.8869618e-06	1.9975874	1.001647	0.0031388515	-0.18249291	0.12959951	-0.0069180068	-0.12960148	0.006918123	-0.0096119098	0.19639021	0.00041192043	6.327702e-07	0.0020821127	0.0010521795	3.1110956e-06	0.0010522116	3.1112012e-06	5.8869529e-06	0.0024111038	0.00041266459	4.0030835	3.9968978	3.989898	4.0101275	3.989898	4.0101275	4.0030146	3.9969562	-63.700465	R0:N12:S0:1	-49.137778	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:11
2x2_2C_8b_C2v_L	15.777778	8.9444444	3.9444444	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	10.472222	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9999608	0.0032307685	6.8812234e-07	1.9948373	1.9981807	3.445517e-06	1.9981806	3.4456359e-06	6.2672713e-06	1.9958772	1.0032276	0.0032355945	-0.28715093	0.17017405	-0.0071705078	-0.17017791	0.0071706294	-0.0098635346	0.25669462	0.00080555101	6.8812221e-07	0.0051559527	0.001818528	3.445514e-06	0.0018186107	3.445633e-06	6.2672611e-06	0.0041184773	0.00080633435	4.0068633	3.9930062	3.9797121	4.0203797	3.9797119	4.0203799	4.0040196	3.9958797	-62.801793	R0:N12:S0:1	-52.222222	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:12
2x2_2C_8b_C2v_L	13.333333	8.3333333	3.3333333	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	10.246667	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9999761	0.01110849	8.8780998e-07	1.9718188	1.9961822	4.7699042e-06	1.9961819	4.7700571e-06	6.8707593e-06	1.9913795	1.0111051	0.0034790112	-0.66885072	0.24474834	-0.0079212921	-0.24475744	0.0079214213	-0.010172778	0.37173641	0.0027524223	8.8780969e-07	0.027968668	0.0038143304	4.769898e-06	0.0038146135	4.770051e-06	6.8707468e-06	0.0086013834	0.0027532195	4.0311263	3.9644574	3.9235878	4.0772228	3.9235882	4.0772223	3.9921135	4.0070243	-61.908564	R0:N12:S0:1	-55.306667	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:13
2x2_2C_8b_C2v_L	10.888889	7.7222222	2.7222222	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	10.021111	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9999904	0.46007296	1.6123378e-05	0.20481515	1.9958417	6.1499197e-05	1.9958404	6.1498906e-05	1.4411097e-05	1.9630857	1.4600659	0.019913784	-2.0727965	0.14768479	-0.036791479	-0.14771705	0.036790782	-0.010031321	0.8900368	0.013935423	1.6123219e-05	0.17903086	0.0041906472	6.1497044e-05	0.0041918993	6.1496753e-05	1.4411444e-05	0.036504671	0.013937391	7.3684456	5.4216168	1.3727565	6.6807147	1.3729538	6.6805315	2.6304358	5.280776	-61.24161	R0:N12:S0:1	-58.391111	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:14
2x2_2C_8b_C2v_L	8.4444444	7.1111111	2.1111111	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	9.7955556	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9999953	0.62345282	1.4654576e-05	0.014707959	1.9582109	5.9083605e-05	1.9581162	5.9075833e-05	3.8610565e-05	1.5750118	1.6234454	0.020423131	-0.62067352	0.34071932	-0.039398267	-0.34133685	0.039392849	-0.020935969	2.7612747	0.024637448	1.4654442e-05	0.01456753	0.049662508	5.9081561e-05	0.04977686	5.907379e-05	3.8610143e-05	0.3560132	0.024639624	7.8706686	7.6952294	1.3044073	7.2974866	1.3064473	7.2965397	3.5091179	3.4685849	-61.152006	R0:N12:S0:1	-61.475556	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:15
2x2_2C_8b_C2v_L	6	6.5	1.5	0.0921184	-2.1957602	-2.7381036	0.24894064	-2.7380656	0.24893759	0.29628054	-2.7779187	9.57	-0.0041921365	0.024074751	-0.025964736	0.0093091979	0.025964515	-0.0093093509	0.013099574	-0.040230482	1.3333333	1.9999999	0.98711338	1.3901217e-05	0.0059447347	1.4434573	6.2058451e-05	0.60189032	6.131254e-05	0.00012055777	1.9999976	1.9871131	0.021031485	-0.43451691	0.34119737	-0.044353407	-0.84905268	0.04387539	-0.062008168	2.840357e-05	0.0031502079	1.3901102e-05	0.005922839	0.79063658	6.2056169e-05	0.80987931	6.1310321e-05	0.00012054914	4.0461705e-06	0.003150442	7.9760243	7.8961558	2.3781887	7.9465919	5.4859598	7.8700045	7.9978782	0.00059871759	-61.613995	R0:N12:S0:1	-64.56	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.41e-05	 1.00e+06	2022-07-05@12:15
