GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	13	4.0781	0.028253293	-2.0806575	-2.974923	0.28220044	-2.9752259	0.28287544	0.34213086	-2.5286437	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	0.16107679	1.025485	-1.7438262	-0.29729638	1.7438877	0.29756721	-0.42763179	-2.3495982	2024-08-14@08:51	2.1719	1	0.1609	v2.7.1	
NY	13	4.0781	0.028213811	-2.0839598	-2.9798528	0.28208263	-2.980216	0.28225664	0.34086756	-2.5349629	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	0.1607898	1.0255317	-1.743673	-0.29703477	1.7437949	0.29709701	-0.42663725	-2.3493052	2024-08-14@08:52	2.1719	1	0.1609	v2.7.1	
NY	13	4.0781	0.028241795	-2.0886547	-2.9856069	0.28130184	-2.9859126	0.28156223	0.33899199	-2.540687	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	0.16048874	1.025943	-1.7440135	-0.29660004	1.7441119	0.29672143	-0.42535094	-2.3491101	2024-08-14@08:52	2.1719	1	0.1609	v2.7.1	
NY	13	4.0781	0.028102205	-2.0937695	-2.9913967	0.28111264	-2.9915405	0.28119177	0.33775428	-2.5470393	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	0.1602221	1.0263338	-1.7441416	-0.29645912	1.7442648	0.2964718	-0.42441773	-2.3488988	2024-08-14@08:53	2.1719	1	0.1609	v2.7.1	
NY	13	4.0781	0.028233614	-2.096061	-2.9963857	0.28038749	-2.9976807	0.280467	0.33644869	-2.5530071	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	0.15990308	1.0262232	-1.7442082	-0.29591646	1.7445564	0.29595618	-0.42330712	-2.3487056	2024-08-14@08:54	2.1719	1	0.1609	v2.7.1	
NY	13	4.0781	0.028156709	-2.1009607	-3.0016465	0.2796875	-3.0029205	0.28018352	0.33529777	-2.5594406	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	0.15973891	1.0267007	-1.7441597	-0.29553599	1.7445316	0.29577709	-0.42231365	-2.3484843	2024-08-14@08:54	2.1719	1	0.1609	v2.7.1	
NY	13	4.0781	0.028231187	-2.1057742	-3.009305	0.27995979	-3.0074574	0.27907205	0.33378749	-2.5656391	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	0.15941164	1.0270504	-1.7449507	-0.29553944	1.7444874	0.29520447	-0.42127997	-2.3483724	2024-08-14@08:55	2.1719	1	0.1609	v2.7.1	
YY	13	4.0781	0.028206833	-2.1094923	-3.016791	0.27889599	-3.0125589	0.27911899	0.33292498	-2.5720966	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	0.15925568	1.0271685	-1.7457783	-0.29501422	1.7443093	0.29498712	-0.42028403	-2.3482358	2024-08-14@08:56	2.1719	1	0.1609	v2.7.1	
YY	13	4.0781	0.02822147	-2.1134844	-3.0163984	0.27814609	-3.0209797	0.27830505	0.33153415	-2.5779894	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	0.158931	1.0274487	-1.7439696	-0.29452821	1.7454904	0.29467119	-0.41931771	-2.3479731	2024-08-14@08:56	2.1719	1	0.1609	v2.7.1	
YY	13	4.0781	0.028208874	-2.1194421	-3.0248134	0.2774032	-3.0255652	0.27815724	0.33018458	-2.5837646	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	0.15878362	1.0280326	-1.7449457	-0.29412304	1.7452584	0.29439306	-0.41813763	-2.3475183	2024-08-14@08:57	2.1719	1	0.1609	v2.7.1	
