GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	13.5	4.0781	-0.13823865	-3.2598625	-3.5520976	0.041847778	-3.5518395	0.041866004	0.050921734	-3.2825292	a248bdd	2x2_2C_8b_C2v_L	11.1	validité_data_2022.py	-0.18370787	1.1221196	-1.721642	0.1692691	1.7215599	-0.16926969	-0.21896918	-2.2984791	2024-08-12@14:13	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.14732086	-3.2913086	-3.5554995	0.03980666	-3.556131	0.039775434	0.047826841	-3.2830245	a248bdd	2x2_2C_8b_C2v_L	11.11	validité_data_2022.py	-0.18657341	1.1249255	-1.7213365	0.16850931	1.7214719	-0.16848884	-0.21638503	-2.29658	2024-08-12@14:14	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.15263945	-3.3123738	-3.5618226	0.03881086	-3.5610932	0.038822565	0.046768267	-3.2899581	a248bdd	2x2_2C_8b_C2v_L	11.12	validité_data_2022.py	-0.1883506	1.1269929	-1.7218729	0.16777932	1.7217215	-0.16778751	-0.21512728	-2.2970103	2024-08-12@14:15	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.16026173	-3.3405733	-3.5673463	0.037586268	-3.5672538	0.037593131	0.045151625	-3.2937768	a248bdd	2x2_2C_8b_C2v_L	11.13	validité_data_2022.py	-0.19080491	1.1297716	-1.7223018	0.16716617	1.7222675	-0.16715628	-0.2135885	-2.2964545	2024-08-12@14:16	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.16365392	-3.3509745	-3.5729375	0.036208735	-3.5730667	0.036210012	0.043841301	-3.2978034	a248bdd	2x2_2C_8b_C2v_L	11.14	validité_data_2022.py	-0.19093199	1.1306026	-1.722532	0.16671383	1.7225612	-0.16671399	-0.21218491	-2.2959413	2024-08-12@14:16	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.16955687	-3.3748762	-3.5797068	0.035358401	-3.5803459	0.035382882	0.042989193	-3.3035508	a248bdd	2x2_2C_8b_C2v_L	11.15	validité_data_2022.py	-0.19277542	1.133058	-1.7232375	0.16619476	1.7233968	-0.16620559	-0.21119718	-2.2960814	2024-08-12@14:17	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.1734222	-3.3887177	-3.58582	0.03446676	-3.5866017	0.034434786	0.042294605	-3.3097002	a248bdd	2x2_2C_8b_C2v_L	11.16	validité_data_2022.py	-0.19341993	1.1343974	-1.723737	0.16579843	1.7239277	-0.16580874	-0.21035401	-2.2963592	2024-08-12@14:18	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.1795609	-3.4172072	-3.5943029	0.033884729	-3.5938008	0.033922858	0.04180651	-3.3186648	a248bdd	2x2_2C_8b_C2v_L	11.17	validité_data_2022.py	-0.19576436	1.1375488	-1.7249564	0.16502645	1.7247919	-0.16501791	-0.20952329	-2.297565	2024-08-12@14:19	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.18265063	-3.4275315	-3.60131	0.033096685	-3.6021553	0.033089428	0.041265952	-3.3249047	a248bdd	2x2_2C_8b_C2v_L	11.18	validité_data_2022.py	-0.19608051	1.1384618	-1.7255578	0.16466903	1.7257408	-0.16466668	-0.20881579	-2.2977661	2024-08-12@14:19	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.18788844	-3.4500487	-3.6084709	0.032267668	-3.6083112	0.032267391	0.040716817	-3.3309243	a248bdd	2x2_2C_8b_C2v_L	11.19	validité_data_2022.py	-0.19731741	1.1409669	-1.7264712	0.16441519	1.7264197	-0.164414	-0.20825801	-2.2982037	2024-08-12@14:20	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.19077682	-3.459387	-3.6159273	0.031506555	-3.6157211	0.031518058	0.040327413	-3.3377241	a248bdd	2x2_2C_8b_C2v_L	11.2	validité_data_2022.py	-0.19751046	1.1418737	-1.7271812	0.16403474	1.7271675	-0.16403907	-0.20772088	-2.2985995	2024-08-12@14:21	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.19543332	-3.47962	-3.6245134	0.030927682	-3.6256918	0.030951463	0.039810023	-3.3470676	a248bdd	2x2_2C_8b_C2v_L	11.21	validité_data_2022.py	-0.19893227	1.1441085	-1.7283773	0.16338979	1.7286451	-0.16341214	-0.20695888	-2.2999116	2024-08-12@14:22	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.19748169	-3.4887877	-3.6318245	0.030052876	-3.6315201	0.030068144	0.039500887	-3.3536046	a248bdd	2x2_2C_8b_C2v_L	11.22	validité_data_2022.py	-0.19855889	1.1452202	-1.7291179	0.16338429	1.7290369	-0.16338733	-0.20687216	-2.3003579	2024-08-12@14:23	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.2026244	-3.514994	-3.6411974	0.02936178	-3.640643	0.029335658	0.03902418	-3.3623032	a248bdd	2x2_2C_8b_C2v_L	11.23	validité_data_2022.py	-0.20002897	1.148198	-1.7304644	0.16296097	1.7303323	-0.16294561	-0.20635304	-2.3015293	2024-08-12@14:23	2.1719	1	0.1609	v2.7.1	
NY	13.5	4.0781	-0.20593853	-3.5239783	-3.6465879	0.02873928	-3.6501671	0.028737396	0.038467973	-3.3713204	a248bdd	2x2_2C_8b_C2v_L	11.24	validité_data_2022.py	-0.20051872	1.1490061	-1.7306569	0.16221965	1.7314365	-0.16222862	-0.20552133	-2.3024306	2024-08-12@14:24	2.1719	1	0.1609	v2.7.1	
