model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.8286166	0	11.095834	1.6167536	0.26739054	0.25703431	1.6022951	1.6021563	0.25697377	-0.32843063	0.76615592	3.0385852	0.77957206	0.2460023	0.13888792	0.4710877	0.4710843	0.13886589	0.078020523	-0.17266059	1	7.2737822e-06	-9.6199088e-06	-0.075227148	0.013140949	-0.013132901	0.075222583	-1.7260363e-05	8.7866694e-06	0.67456547	0.26414835	0.059080758	0.96581838	-0.68139004	-0.20071729	-0.044783949	0.026377255	0.013209738	0.0028720756	0.1442107	0.042178968	0.042184386	0.14421664	1.996841	0.016726424	0.97196862	-0.31709948	-0.11986749	-0.6266007	-0.61578142	-0.6158017	-0.6265874	-0.11684533	0.40903674	-0.46757627	-1.717418e-05	5.5239383e-05	0.86762918	0.2368836	-0.23692154	-0.86765005	5.5512945e-05	-8.9011514e-06	-0.034136213	-14.251891	R0:S0:1	0.97196862	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:05
2x2_2C_8b_C2v_L	-0.93797134	0	11.095834	1.1670788	0.12393012	0.22136318	1.505722	1.5052844	0.22127972	-0.25297624	0.75962162	3.0285852	0.78616582	-1.9500239e-05	0.13518591	0.47774401	0.47771389	0.13514833	0.10376186	-0.17424507	1	7.0748915e-07	-0.17009612	-0.10005757	0.016995341	-0.016967692	0.10004559	-3.6128324e-05	3.4885163e-05	0.67456547	0.26414835	0.046952463	0.92989494	-0.7635615	-0.2471678	-0.029070726	0.026539843	0.05177847	0.091397468	0.25734608	0.080039696	0.08007043	0.25733759	1.994809	0.034174409	0.93451751	-0.44666244	3.7357878e-05	-1.0157086	-0.86553829	-0.86564103	-1.0156443	-0.14852621	0.60338985	-0.48715252	-1.681455e-05	0.9526416	1.0673135	0.28152174	-0.28164346	-1.0673105	0.00019894851	-4.1057285e-05	-0.051013088	-14.220716	R0:S0:1	0.93451751	b8cfe21	v2.4.3	Y	Broyden	73	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@16:33
2x2_2C_8b_C2v_L	-0.97355595	0	11.095834	1.1526559	0.11164708	0.20622895	1.4720121	1.4720497	0.20621519	-0.23037828	0.75017083	3.0185852	0.78755071	1.0897405e-05	0.13450249	0.47953884	0.47954569	0.13450426	0.10981329	-0.17433282	1	-3.8638961e-06	0.18055518	-0.10441534	0.017592597	-0.017594305	0.10440736	1.6412886e-05	-1.7116038e-05	0.67456547	0.26414835	0.039746181	0.91779999	-0.78877692	-0.26508611	-0.022567202	0.026563689	0.060656307	0.11072906	0.29798811	0.095125494	0.095125382	0.29798206	1.9939822	0.039981216	0.92294766	-0.47114997	-2.3049852e-05	-1.1496819	-0.95715046	-0.95716177	-1.1496956	-0.15824111	0.66298079	-0.49291111	8.4539185e-06	-1.0342498	1.1035703	0.28760206	-0.28758828	-1.1035118	-0.00010569481	2.0007238e-05	-0.058929797	-14.178136	R0:S0:1	0.92294766	b8cfe21	v2.4.3	Y	Broyden	18	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@17:40
2x2_2C_8b_C2v_L	-1.0026421	0	11.095834	1.1383238	0.10022097	0.19349151	1.4409572	1.4409011	0.19347991	-0.21193556	0.74105896	3.0085852	0.78822524	-1.0515552e-05	0.1337251	0.48077571	0.48078334	0.13371373	0.11428412	-0.17422652	1	-5.8927143e-06	-0.18715099	-0.10691446	0.018041897	-0.018027838	0.10691212	1.4478859e-06	3.8153546e-06	0.67456547	0.26414835	0.033169592	0.90788161	-0.80927523	-0.28006152	-0.01683548	0.026572182	0.068760302	0.12765343	0.33095682	0.1087068	0.1087203	0.33092936	1.993265	0.044916784	0.91347502	-0.49254488	2.4112453e-05	-1.2560273	-1.0361287	-1.0361872	-1.25597	-0.1658799	0.71218263	-0.4975576	1.6564295e-05	1.0961177	1.1227729	0.28842682	-0.28847681	-1.122729	-1.4282335e-05	-6.3179176e-06	-0.065440829	-14.135559	R0:S0:1	0.91347502	b8cfe21	v2.4.3	Y	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@18:28
2x2_2C_8b_C2v_L	-1.0266315	0	11.095834	1.1248333	0.090069119	0.18272189	1.4126147	1.4124733	0.18268259	0.19655926	0.73188305	2.9985852	0.78845462	4.6347757e-06	0.13278053	0.4816652	0.4816602	0.13275953	-2.5980472e-06	-0.17394497	1	-3.8230966e-06	0.19119471	-0.10832387	0.018383241	-0.018371455	0.10831704	-0.11757161	8.3824331e-06	0.67456547	0.26414835	0.027467254	0.89966552	-0.82611978	-0.29259158	-0.011885396	0.026567685	0.076082027	0.14235353	0.35755764	0.12096052	0.12098008	0.35754362	0.0073538299	0.049128734	0.90562954	-0.51106402	-1.1499215e-05	-1.3399934	-1.1047272	-1.104797	-1.339937	2.0817153e-05	0.75309195	-0.50140675	1.1604046e-05	-1.1438058	1.1319468	0.28626482	-0.28631488	-1.1319364	0.17192773	-9.0412758e-06	-0.070870234	-13.699528	R0:S0:1	0.90562954	b8cfe21	v2.4.3	Y	Broyden	17	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@19:34
2x2_2C_8b_C2v_L	-1.0468949	0	11.095834	1.1125149	0.081223072	-0.17327429	1.3858256	1.3861371	-0.17333086	0.18361329	0.7227313	2.9885852	0.78846184	5.0051762e-06	-0.10906759	0.48226155	0.48228484	-0.10907254	2.9172861e-06	0.17357814	1	1.7080496e-06	-0.19367152	-0.13158466	0.018622225	-0.018637202	0.13162265	-0.12006086	7.9011913e-06	0.67456547	0.26414835	0.022564567	0.89268912	-0.84031228	-0.30326928	-0.007600203	0.026552865	0.082753696	0.1553066	1.6207488	0.13227762	0.13223993	1.6207375	0.0078960589	0.05281054	0.89896229	-0.52732729	-1.5541044e-05	1.1352526	-1.1658155	-1.1656983	1.1352029	-2.1097924e-05	-0.78802486	-0.50470307	-1.9976677e-06	1.1819346	1.4067911	0.28252956	-0.28244603	-1.4069005	0.17684319	-1.1309925e-05	-0.075508779	-14.375929	R0:S0:1	0.89896229	b8cfe21	v2.4.3	Y	Broyden	19	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@20:50
2x2_2C_8b_C2v_L	-1.0646012	0	11.095834	1.1013313	-0.073458587	-0.16488462	1.3609705	1.3609884	0.16487651	0.17234975	0.71242552	2.9785852	0.78836455	-0.19522271	0.10942946	0.48271956	0.48272494	0.13028106	-1.3398684e-05	-0.17306462	1	4.1236072e-07	1.6722579e-05	0.13028463	0.018843748	-0.018840743	0.10943674	0.12199808	-1.8534911e-05	0.67456547	0.26414835	0.018282093	0.88656033	-0.85269106	-0.31264986	-0.0038136344	0.026530575	0.088971749	1.8329278	1.6025243	0.14291149	0.1429087	0.39751289	0.0083843137	0.056198668	0.89308963	-0.54203801	1.2139418	-1.1348845	-1.2216187	-1.2215939	-1.4614972	0.00014787784	0.81922143	-0.507627	-1.5542454e-05	-5.894012e-05	-1.4614857	0.27750747	-0.2775198	-1.1350131	-0.18098523	9.2686339e-06	-0.079613257	-14.139577	R0:S0:1	0.89308963	b8cfe21	v2.4.3	Y	Broyden	64	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-06@01:15
2x2_2C_8b_C2v_L	-0.8286166	0	11.095834	1.6167536	0.26739054	0.25703431	1.6022951	1.6021563	0.25697377	-0.32843063	0.76615592	3.0385852	0.77957206	0.2460023	0.13888792	0.4710877	0.4710843	0.13886589	0.078020523	-0.17266059	1	7.2737822e-06	-9.6199088e-06	-0.075227148	0.013140949	-0.013132901	0.075222583	-1.7260363e-05	8.7866694e-06	0.67456547	0.26414835	0.059080758	0.96581838	-0.68139004	-0.20071729	-0.044783949	0.026377255	0.013209738	0.0028720756	0.1442107	0.042178968	0.042184386	0.14421664	1.996841	0.016726424	0.97196862	-0.31709948	-0.11986749	-0.6266007	-0.61578142	-0.6158017	-0.6265874	-0.11684533	0.40903674	-0.46757627	-1.7174179e-05	5.5239386e-05	0.86762918	0.2368836	-0.23692154	-0.86765005	5.5512948e-05	-8.9011503e-06	-0.034136213	-14.251891	R0:S0:1	0.97196862	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:07
2x2_2C_8b_C2v_L	-0.7900556	0	11.095834	1.6735734	0.27911259	0.26976413	1.6335416	1.6332102	0.26966657	-0.3750611	0.7756037	3.0485852	0.78441925	0.2508482	0.13970571	0.46876465	0.46876765	0.13965188	0.068526682	-0.17214381	1	-3.4374684e-06	5.300558e-06	-0.062090194	0.011024862	-0.011011191	0.062092691	3.8605312e-05	-1.8311787e-05	0.67456547	0.26414835	0.056744137	0.97923131	-0.6539735	-0.18247539	-0.049178807	0.026390054	0.012796464	0.0025089936	0.097821368	0.030160235	0.030169623	0.097826198	1.9977947	0.011893903	0.98408969	-0.31930107	-0.12111695	-0.46597302	-0.52941946	-0.52945818	-0.46592105	-0.099696978	0.35375172	-0.45945393	6.3317361e-06	-3.1798142e-05	0.7366964	0.20192595	-0.20200527	-0.73675827	-9.9232974e-05	1.8757315e-05	-0.022684068	-14.356859	R0:S0:1	0.98408969	b8cfe21	v2.4.3	Y	Broyden	23	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@13:28
2x2_2C_8b_C2v_L	-0.71298798	0	11.095834	1.804805	0.30559142	0.28620894	1.6855566	1.6853877	0.28608488	-1.0041731	0.80133512	3.0685852	0.79602993	0.26075519	0.13833097	0.46448573	0.46449508	0.13828518	0.048171517	-0.17053076	1	-4.9850249e-05	5.843596e-05	-0.00024093543	2.4590863e-05	-6.885672e-05	0.00029553931	-0.02044489	0.0050854402	0.67456547	0.26414835	0.00030599114	1.0055301	-0.59764227	-0.14903286	-0.056079447	0.026431398	0.012062845	0.0017958143	0.0010451637	0.0085926887	0.0085932744	0.0010448769	1.9995035	0.0025810319	1.0088176	-0.3241213	-0.12363972	-0.12683906	-0.36532053	-0.3653329	-0.12679914	-0.052294467	0.24304575	-0.44289246	0.00013140666	-0.00034759963	0.003133369	0.00097469671	-0.0008518267	-0.0035621461	0.028422024	-0.0059807379	0.00059227737	-15.642615	R0:S0:1	1.0088176	b8cfe21	v2.4.3	Y	Broyden	80	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@21:44
