model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.58824558	0	12.707713	1.5886175	-0.3078516	1.4152541	0.26233258	1.4155776	0.26243701	0.69519369	1.0169191	2.9152119	-0.53244234	-3.7438981e-06	-0.39759282	0.14496234	-0.39759461	0.14501172	-0.18947366	0.00071768774	1	5.0372221e-07	0.2023081	-0.0039840546	-0.021764569	0.0039934359	0.021767516	0.00021964526	0.072246743	0.32591635	0.017688068	1.0024573	-0.56602927	-0.068165673	0.019728292	0.0042728585	1.9991844	0.006461164	0.0093085159	0.0064601814	0.0093093843	0.0027471081	0.00074105811	1.0027062	0.19696294	2.1463173e-05	0.29333448	-0.14151911	0.29332584	-0.14155883	0.22382202	-0.00081504393	-0.4152369	-2.0994812e-06	-0.083752486	-0.044272906	0.21788965	0.044236804	-0.21789373	-0.00024236773	-0.072009906	-0.00026075446	-13.386567	R0:S0:1	1.0027062	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@10:00
2x2_2C_8b_C2v_L	-0.60041647	0	12.707713	1.5535582	-0.30147623	1.398504	0.26406973	1.3983928	0.263973	0.6895461	0.80588067	2.9052119	-0.52947511	-3.0542189e-06	-0.3969206	0.14534577	-0.3969413	0.14530571	-0.18975945	0.00021723447	1	1.5703773e-06	0.20070976	-0.0078573483	-0.040050341	0.007856147	0.040057517	8.3703862e-05	0.078170192	0.32591635	0.030024768	0.99799671	-0.577253	-0.071071827	0.019676581	0.004319176	1.9991417	0.0095598871	0.028127955	0.0095612108	0.028136037	0.0043125417	0.0010417034	0.9984052	0.19627968	1.6872538e-05	0.31815525	-0.20072338	0.31817206	-0.20070002	0.24245013	-0.00027155897	-0.418235	-3.5426365e-06	-0.083382963	-0.076586956	0.39053984	0.076600678	-0.39061715	-9.2985198e-05	-0.082911026	-0.0036634034	-13.344578	R0:S0:1	0.9984052	b8cfe21	v2.4.3	Y	fixed_point	43	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@11:44
2x2_2C_8b_C2v_L	-0.61187936	0	12.707713	1.5214959	-0.29547667	1.3817646	0.26506147	1.3812919	0.26487284	0.68327375	0.68586501	2.8952119	-0.52673303	-1.0688404e-05	-0.3963987	0.14552972	-0.39640274	0.14544235	-0.18975924	0.0085080957	1	5.7136679e-06	0.19929165	-0.010663274	-0.052202023	0.010631267	0.052187344	0.0037298214	0.083292838	0.32591635	0.036496008	0.99376288	-0.58773211	-0.074090329	0.019628509	0.0043671667	1.9990943	0.012544524	0.045444218	0.012551928	0.045440696	0.0057974763	0.0013468109	0.99433853	0.1956332	5.7119286e-05	0.34192106	-0.25515451	0.34196567	-0.25508353	0.25978586	-0.011640351	-0.42108823	-1.4806735e-05	-0.083086096	-0.095436255	0.49819249	0.095560595	-0.49816755	-0.0041179104	-0.091856322	-0.0068806233	-13.303239	R0:S0:1	0.99433853	b8cfe21	v2.4.3	Y	fixed_point	30	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@12:58
2x2_2C_8b_C2v_L	-0.62291639	0	12.707713	1.4918797	-0.28981442	1.3645302	0.2650907	1.3648271	0.26520456	0.67720468	0.61392716	2.8852119	-0.52416182	9.6484905e-06	-0.39599541	0.14542239	-0.3959872	0.14547649	-0.19015143	0.0003998437	1	-7.1553584e-06	0.19802909	-0.012889323	-0.061883262	0.012910965	0.061890271	0.00019382161	0.088403747	0.32591635	0.040629631	0.9896526	-0.59773854	-0.077252494	0.019582971	0.0044159544	1.9990456	0.015513094	0.06169261	0.015506628	0.061693394	0.0072632879	0.0016320392	0.99042256	0.19501578	-5.1584792e-05	0.36527654	-0.30615902	0.36523817	-0.30620328	0.27708587	-0.00059353328	-0.42384679	2.0157257e-05	-0.082844116	-0.10973019	0.58023246	0.10964328	-0.5802334	-0.00021360099	-0.099949437	-0.0099772964	-13.26257	R0:S0:1	0.99042256	b8cfe21	v2.4.3	Y	fixed_point	14	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@13:34
2x2_2C_8b_C2v_L	-0.63369151	0	12.707713	1.4636707	-0.28430935	1.3486429	0.26495611	1.3483723	0.26489004	0.67136708	0.56633291	2.8752119	-0.52172039	1.6178078e-05	-0.39565653	0.14539079	-0.39564927	0.14535662	-0.19034169	0.0033493735	1	-1.5690384e-05	0.19678202	-0.01483143	-0.07016162	0.014808087	0.070149007	0.0017887623	0.09316986	0.32591635	0.043400173	0.98560828	-0.60742946	-0.080579133	0.019539357	0.0044657791	1.9989975	0.018476815	0.07718357	0.018483108	0.077170088	0.0087009008	0.0019263356	0.9866056	0.19442446	-9.1130207e-05	0.3883326	-0.35494149	0.38836504	-0.35489746	0.29375707	-0.005351499	-0.42654863	5.2612115e-05	-0.082596987	-0.1212816	0.64771565	0.12137035	-0.6476481	-0.0019778068	-0.10715958	-0.01299441	-13.222249	R0:S0:1	0.9866056	b8cfe21	v2.4.3	Y	fixed_point	48	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@15:04
2x2_2C_8b_C2v_L	-0.64432605	0	12.707713	1.4370135	-0.27907819	1.3328031	0.26431555	1.3328855	0.2643077	0.66569872	0.53241284	2.8652119	-0.51936362	2.0047849e-06	-0.395351	0.14527168	-0.39536221	0.1452691	-0.19060949	8.8480782e-05	1	1.0863438e-06	0.19563655	-0.016481501	-0.077461819	0.016475123	0.077462419	5.2168272e-05	0.097765669	0.32591635	0.04523918	0.98158673	-0.61691998	-0.084089275	0.01949692	0.0045164273	1.9989491	0.021495449	0.092126126	0.021495376	0.092127357	0.010143117	0.002216314	0.98284464	0.19384151	-1.1987546e-05	0.41147356	-0.40206648	0.41147779	-0.4020642	0.31039312	-0.00015173327	-0.42922141	-4.1690302e-06	-0.082383012	-0.13146389	0.70550342	0.13147678	-0.70551004	-5.7109252e-05	-0.11386397	-0.015965747	-13.182558	R0:S0:1	0.98284464	b8cfe21	v2.4.3	Y	fixed_point	18	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@15:43
2x2_2C_8b_C2v_L	-0.65487897	0	12.707713	1.4115958	-0.27400793	1.3174412	0.26326538	1.3173792	0.26320882	0.66041945	0.50751743	2.8552119	-0.51709617	2.7088059e-06	-0.39510488	0.14509784	-0.39511722	0.1450699	-0.19087891	0.00083363727	1	-9.8229156e-07	0.19453169	-0.017941194	-0.084070008	0.017923539	0.084066644	0.00050959649	0.10217818	0.32591635	0.046358379	0.97756901	-0.62626497	-0.087795513	0.019455334	0.004568174	1.9989014	0.024581603	0.10668642	0.02458625	0.10668488	0.011590961	0.0025096381	0.97911635	0.1932724	-1.8287814e-05	0.43481213	-0.44796755	0.43483979	-0.44793831	0.32695551	-0.0015197008	-0.43188022	4.7175712e-06	-0.082176432	-0.14052389	0.75637002	0.14058522	-0.75637303	-0.00056387325	-0.12011734	-0.01890982	-13.14331	R0:S0:1	0.97911635	b8cfe21	v2.4.3	Y	fixed_point	18	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@16:21
2x2_2C_8b_C2v_L	-0.66535604	0	12.707713	1.3867848	-0.26886445	1.3024706	0.26197374	1.3025212	0.26200997	0.65519153	0.48792129	2.8452119	-0.51491373	1.5412875e-05	-0.39486777	0.14491963	-0.39486357	0.1449367	-0.19115972	0.00038690961	1	-1.2080994e-05	0.19334036	-0.019239799	-0.090118853	0.019250134	0.090118739	0.00025458612	0.10641162	0.32591635	0.046911252	0.97355145	-0.63547104	-0.091695316	0.019414315	0.0046221308	1.9988551	0.027731927	0.12089105	0.027728914	0.12088579	0.01304951	0.0028045367	0.97541822	0.19272797	-8.5339189e-05	0.45830859	-0.49276491	0.45829513	-0.4927765	0.34349926	-0.00074875057	-0.43452737	3.824164e-05	-0.081929242	-0.14874505	0.80172015	0.14871039	-0.80169027	-0.00028142279	-0.12601975	-0.021828517	-13.104011	R0:S0:1	0.97541822	b8cfe21	v2.4.3	Y	fixed_point	15	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@16:57
2x2_2C_8b_C2v_L	-0.67577312	0	12.707713	1.3634175	-0.26410448	1.2878451	0.2604798	1.2878546	0.26045499	0.64998049	0.47237234	2.8352119	-0.51276755	7.68965e-06	-0.39462612	0.14475795	-0.39462861	0.14475334	-0.19144238	0.00014809053	1	-1.558913e-06	0.19230878	-0.02043727	-0.095710161	0.020436315	0.095705092	0.00010263684	0.11047189	0.32591635	0.046987697	0.96953038	-0.6445546	-0.095786921	0.019373654	0.0046757712	1.9988084	0.030949476	0.1348092	0.030949691	0.13480994	0.014522449	0.003099912	0.97174228	0.1921723	-4.5265109e-05	0.48199051	-0.53664914	0.48199391	-0.53664989	0.36005296	-0.00030394503	-0.4371662	2.9264351e-06	-0.081737263	-0.1561553	0.8425737	0.15615816	-0.84256378	-0.00011201968	-0.13159318	-0.02472847	-13.06558	R0:S0:1	0.97174228	b8cfe21	v2.4.3	Y	fixed_point	18	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@17:27
2x2_2C_8b_C2v_L	-0.68614576	0	12.707713	1.3404468	-0.25922103	1.2733937	0.25866824	1.2737831	0.25879331	0.64492634	0.459237	2.8252119	-0.51070666	0.00016400737	-0.39439406	0.14455515	-0.39440211	0.14461773	-0.19173496	0.00035937216	1	-0.00012009203	0.19116032	-0.021501423	-0.10090357	0.0215442	0.10091906	0.00025002392	0.1143435	0.32591635	0.046661561	0.96550222	-0.65353157	-0.1000692	0.019333421	0.0047315001	1.9987636	0.03425258	0.14848735	0.034232741	0.14849548	0.016010385	0.0033961514	0.96808203	0.19164072	-0.00093361066	0.50595814	-0.57969347	0.5058721	-0.57975948	0.37663746	-0.00078344712	-0.43980385	0.00035647042	-0.081490135	-0.16304162	0.8796922	0.16288125	-0.8797082	-0.0002660678	-0.13687175	-0.027614764	-13.027012	R0:S0:1	0.96808203	b8cfe21	v2.4.3	Y	fixed_point	19	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-08@18:05
