model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.64786033	0	14.602713	1.4300946	-0.25822163	1.3917127	0.24091465	1.3916731	0.24094886	0.79379277	0.37356207	2.9152119	-0.54305207	-3.6635246e-05	-0.42041942	0.14763513	-0.42041319	0.14764551	-0.19171144	-2.610635e-05	1	2.8879913e-05	0.19715313	-0.017812521	-0.095742803	0.01782106	0.095752225	-1.390945e-05	0.094873809	0.39591635	0.046517554	0.96035888	-0.59999046	-0.12090903	0.015322693	0.0043177851	1.9988629	0.036844067	0.16936665	0.036843088	0.16937205	0.014829805	0.0027964146	0.96300363	0.1899875	0.00019802155	0.50332184	-0.63098297	0.50331118	-0.63099056	0.34284723	6.304108e-05	-0.40109454	-7.93905e-05	-0.077929917	-0.18298871	0.89411004	0.18296954	-0.89414978	1.1821687e-05	-0.12444305	-0.031099339	-13.271347	R0:S0:1	0.96300363	b8cfe21	v2.4.3	Y	fixed_point	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@09:56
2x2_2C_8b_C2v_L	-0.68137886	0	14.602713	0.9916454	-0.16491653	1.3430405	0.23489109	1.3429579	0.23489708	0.77775113	0.35491433	2.9052119	-0.54996753	-0.1230733	-0.41970846	0.14562783	-0.419705	0.1456257	-0.1930588	-7.5519444e-07	1	-8.064601e-06	-1.262782e-05	-0.020349802	-0.10837774	0.020354448	0.10838736	-1.9248916e-06	0.10714373	0.39591635	0.043134184	0.94952375	-0.62952033	-0.13098353	0.015261043	0.015639244	1.9632457	0.046562292	0.20190884	0.046564196	0.20192208	0.020290149	0.0033568718	0.9502869	0.24293434	0.65451848	0.57092625	-0.73433012	0.5709261	-0.73433153	0.40658487	3.5920326e-06	-0.40846919	2.8556677e-05	9.2957477e-06	-0.19192896	0.96686071	0.19192796	-0.96693201	1.6531396e-07	-0.13627377	-0.032611955	-13.110769	R0:S0:1	0.9502869	b8cfe21	v2.4.3	Y	fixed_point	19	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@11:21
2x2_2C_8b_C2v_L	-0.69719843	0	14.602713	0.98127975	-0.16365291	1.3217203	0.2296368	1.321958	0.22968414	0.76401822	0.34605879	2.8952119	-0.54947805	-0.13056209	-0.41935976	0.1450602	-0.41936792	0.14508932	-0.19346541	-5.4228761e-06	1	7.5485207e-06	1.1558845e-05	-0.021239425	-0.11387295	0.021258003	0.11388468	-9.3134576e-07	0.11141433	0.39591635	0.040894292	0.94383451	-0.64241804	-0.13836354	0.015225666	0.017416615	1.9576686	0.05194747	0.22130946	0.051931159	0.22133489	0.022705204	0.0036658463	0.94473888	0.24934131	0.69917477	0.60728826	-0.79339272	0.60721806	-0.79344544	0.43324291	1.7947533e-05	-0.41224801	-2.5111034e-05	-1.006748e-05	-0.19708336	1.0015136	0.19700605	-1.0015865	-5.5682951e-07	-0.14152788	-0.035834667	-13.090124	R0:S0:1	0.94473888	b8cfe21	v2.4.3	Y	fixed_point	15	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@12:43
2x2_2C_8b_C2v_L	-0.71263501	0	14.602713	0.97080204	-0.16162139	1.3015054	0.22443449	1.3018331	0.22449685	0.74951307	0.33769615	2.8852119	-0.548918	-0.13747806	-0.41898788	0.14463739	-0.41901089	0.14467016	-0.19379212	-3.7017154e-05	1	-1.4346246e-06	-8.3270255e-06	-0.022086035	-0.11890203	0.022113455	0.11892001	-3.3213681e-05	0.11530666	0.39591635	0.038364219	0.93826881	-0.65493214	-0.1457451	0.015191181	0.019288979	1.9518642	0.05736515	0.24027421	0.057343428	0.24030508	0.025184999	0.0039644907	0.93931513	0.25600918	0.7418312	0.64330339	-0.85035279	0.64321747	-0.85041193	0.4599128	0.00011983576	-0.41589577	2.1889776e-06	8.6014585e-06	-0.20101679	1.0321353	0.2009125	-1.0322283	3.4393903e-05	-0.14629633	-0.038949705	-13.067942	R0:S0:1	0.93931513	b8cfe21	v2.4.3	Y	fixed_point	14	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@13:58
2x2_2C_8b_C2v_L	-0.72753223	0	14.602713	0.96032888	-0.1591759	1.2812732	0.21926049	1.2812846	0.21928215	0.7348857	0.32992381	2.8752119	-0.54830338	-0.14384371	-0.41854008	0.14422559	-0.41853759	0.14423494	-0.19410204	4.7445104e-05	1	1.8935749e-06	3.1977149e-06	-0.022856961	-0.12346662	0.022857229	0.12346816	3.9215203e-05	0.118835	0.39591635	0.035650842	0.93288146	-0.66694809	-0.15302257	0.015157194	0.021237916	1.9458936	0.062818167	0.25858174	0.062816652	0.25857475	0.027703288	0.0042505184	0.93407167	0.26287139	0.78238737	0.67880521	-0.9043513	0.67879972	-0.90435355	0.48634139	-0.00016195086	-0.41937444	-7.0154311e-06	-1.8970126e-06	-0.20404808	1.0590467	0.20404407	-1.059021	-4.15756e-05	-0.15060522	-0.041924675	-13.044612	R0:S0:1	0.93407167	b8cfe21	v2.4.3	Y	fixed_point	14	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@15:13
2x2_2C_8b_C2v_L	-0.74199738	0	14.602713	0.94983178	-0.15628996	1.2615149	0.21409874	1.2613408	0.2140387	0.71934096	0.32245793	2.8652119	-0.54763748	-0.14973317	-0.41805845	0.14387409	-0.41804901	0.14384149	-0.19433188	2.6681316e-05	1	-4.7296336e-07	-7.4693299e-08	-0.023600734	-0.12764364	0.02356918	0.12763016	2.6707661e-05	0.12205553	0.39591635	0.032791427	0.92763602	-0.67856295	-0.16022181	0.01512372	0.023279785	1.9397197	0.068305744	0.27648125	0.068323186	0.27646053	0.030295823	0.004527502	0.92896593	0.26997514	0.82128441	0.71392995	-0.95607855	0.71399812	-0.95601959	0.51278181	-9.7453149e-05	-0.42270883	1.6109004e-06	4.6481474e-07	-0.20609694	1.082918	0.2061976	-1.0828794	-2.7377416e-05	-0.15455592	-0.044790432	-13.020264	R0:S0:1	0.92896593	b8cfe21	v2.4.3	Y	fixed_point	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@16:17
2x2_2C_8b_C2v_L	-0.75596494	0	14.602713	0.93924104	-0.15304673	1.2413412	0.20886127	1.2413976	0.2088777	0.70352331	0.31535546	2.8552119	-0.54690974	-0.15514894	-0.4174959	0.14346521	-0.41749405	0.14347742	-0.19452501	-2.9847012e-05	1	-2.0870568e-06	-4.5177213e-06	-0.024248347	-0.13142665	0.024264132	0.13143347	-3.2174409e-05	0.12497825	0.39591635	0.029854676	0.92255745	-0.68973533	-0.16728182	0.015090468	0.025410259	1.9333749	0.073873261	0.29384737	0.073863732	0.29387157	0.032941956	0.0047944238	0.92402118	0.27728483	0.85848436	0.74877023	-1.0050467	0.74872702	-1.005085	0.5390653	0.00011359831	-0.42588726	5.8802283e-06	5.3032789e-06	-0.2075548	1.104002	0.20750483	-1.1040615	3.4096126e-05	-0.15816645	-0.047535816	-12.994882	R0:S0:1	0.92402118	b8cfe21	v2.4.3	Y	fixed_point	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@17:20
2x2_2C_8b_C2v_L	-0.76941331	0	14.602713	0.92851963	-0.14953547	1.2213351	0.20366763	1.2213237	0.2036825	0.68702746	0.30859459	2.8452119	-0.5461036	-0.16011955	-0.41687596	0.1430774	-0.41687078	0.14308139	-0.19462471	3.81876e-05	1	-3.2611001e-06	-5.3100258e-06	-0.024896546	-0.13486204	0.024899795	0.13486168	2.9288036e-05	0.12762211	0.39591635	0.026890639	0.9176542	-0.70045547	-0.17417276	0.015057096	0.027627465	1.9268755	0.079454412	0.31080522	0.079453845	0.31079187	0.035645976	0.0050520783	0.91924362	0.28477826	0.89404847	0.78303671	-1.051463	0.78303653	-1.0514578	0.56515029	-0.0001539597	-0.42890384	9.1206977e-06	8.5501206e-06	-0.2081586	1.1227761	0.20815056	-1.1227327	-2.953055e-05	-0.16147904	-0.050160635	-12.968559	R0:S0:1	0.91924362	b8cfe21	v2.4.3	Y	fixed_point	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@18:24
2x2_2C_8b_C2v_L	-0.78233909	0	14.602713	0.91768188	-0.14583206	1.2011416	0.19853954	1.2010128	0.19851921	0.67032035	0.30216059	2.8352119	-0.54523687	-0.16466235	-0.41618354	0.14266518	-0.41618228	0.14264496	-0.19468847	1.4611138e-05	1	6.3103859e-06	1.2232226e-05	-0.02550418	-0.13796028	0.025491299	0.13795582	1.36816e-05	0.13000456	0.39591635	0.023946176	0.91292847	-0.71072812	-0.18087398	0.015023701	0.029930503	1.9202419	0.085080892	0.32725521	0.085097776	0.3272289	0.038402787	0.0053010256	0.91463603	0.29244111	0.92801951	0.8168486	-1.0951296	0.81691662	-1.095068	0.59101845	-6.1237786e-05	-0.43176212	-2.0930521e-05	-1.606474e-05	-0.20817862	1.1393483	0.20823339	-1.139305	-1.4068099e-05	-0.16452343	-0.052667464	-12.941389	R0:S0:1	0.91463603	b8cfe21	v2.4.3	Y	fixed_point	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@19:28
2x2_2C_8b_C2v_L	-0.79475082	0	14.602713	0.90665189	-0.1419394	1.180595	0.19340801	1.1806986	0.19341716	0.65361253	0.29597977	2.8252119	-0.54428314	-0.1687855	-0.41542794	0.142186	-0.41543945	0.14219171	-0.19472062	4.6284911e-06	1	-2.122207e-06	-2.2012285e-06	-0.026065903	-0.14074073	0.026070625	0.14074325	4.9126848e-06	0.1321632	0.39591635	0.021049114	0.9083783	-0.72056676	-0.18737306	0.014990109	0.032321326	1.9134918	0.090783744	0.34324766	0.090775554	0.34325304	0.041203948	0.0055442829	0.91019437	0.30025434	0.960416	0.8503288	-1.136054	0.85030287	-1.136069	0.61661037	-1.9740132e-05	-0.4344685	8.0553111e-06	2.7013447e-06	-0.20770237	1.1540221	0.20768049	-1.1540302	-5.6522402e-06	-0.16735858	-0.055063192	-12.913341	R0:S0:1	0.91019437	b8cfe21	v2.4.3	Y	fixed_point	11	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-16@20:28
