model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0581355	0	4.7450858	0.34320136	0.24526683	0.75971299	0.17850153	0.17859315	0.75994268	0.81688349	0.045258934	0.61900013	-0.00015873947	-0.1963866	0.035370193	0.1601736	-0.16018494	-0.035382312	3.8278189e-06	-0.12763796	0.86277982	-0.23742	0.00011671505	0.38300771	-0.081548871	-0.081651237	0.38300062	0.48616366	-7.5402854e-05	-0.21156717	-0.031517765	0.80525515	-1.2502423	-0.097124113	0.045176153	0.35400119	0.058455019	0.22624926	0.64887393	0.6488427	0.22617479	0.056461031	0.09417877	0.78790081	0.00049000095	0.54879942	0.22729875	-2.1640721	2.163807	-0.22726849	-3.7631894e-05	1.0266536	-0.66469706	2.4149648	-0.0012742398	-1.5052242	1.3076923	1.3085318	-1.5050535	-0.33867769	0.00028503989	-0.053115444	-5.6011187	R0:S0:1	0.78790081	817c5bc	v2.2.6	Y	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:12
2x2_2C_8b_C2v_L	-1.0581873	0	4.7450858	0.3315346	0.25707403	0.76456591	0.18233438	0.182266	0.76449345	0.79904431	0.061748947	0.71900013	-5.3585792e-05	-0.19895326	0.038670091	0.1612715	-0.16125463	-0.038671563	-1.3215549e-06	-0.13396987	0.86277982	-0.2339339	6.6923483e-05	0.37811587	-0.090536851	-0.090513094	0.37811039	0.48207253	1.1924385e-05	-0.21156717	-0.031517826	0.82192179	-1.2442693	-0.07252166	0.04833927	0.34156028	0.05803574	0.21995435	0.62915652	0.62920935	0.21998838	0.057273545	0.096846439	0.80741799	0.00010409283	0.53677192	0.21562405	-2.077115	2.0771336	-0.21556734	4.628495e-06	1.0464332	-0.66452091	2.3639933	-0.00078137055	-1.5078153	1.379595	1.3795164	-1.5079317	-0.35062642	-3.6016718e-05	-0.044797526	-5.9267594	R0:S0:1	0.80741799	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:13
2x2_2C_8b_C2v_L	-1.0581864	0	4.7450858	0.3303693	0.25826005	0.76490582	0.18274368	0.18274159	0.76493308	0.79754346	0.063829714	0.72900013	0.000596749	-0.19921546	0.038975982	0.16140704	-0.16140434	-0.038958294	9.1933482e-06	-0.13482012	0.86277982	-0.23356425	-0.00062497361	0.37763408	-0.09132309	-0.091309212	0.37764448	0.48172732	2.9492389e-06	-0.21156717	-0.031468264	0.82355964	-1.2436898	-0.070162364	0.048656445	0.34028035	0.05799574	0.21927975	0.62730458	0.62728377	0.21928849	0.057348472	0.09722192	0.8092863	-0.001373234	0.5355601	0.21441029	-2.0694714	2.0694912	-0.21452136	-4.6954365e-05	1.0493537	-0.66449727	2.3587019	0.0070943721	-1.5076369	1.3851698	1.3850785	-1.5076683	-0.35186144	-1.1092831e-05	-0.044064055	-5.9598414	R0:S0:1	0.8092863	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:19
2x2_2C_8b_C2v_L	-1.0581433	0	4.7450858	0.34437612	0.24401061	0.7592326	0.17828439	0.17826738	0.7592253	0.81891526	0.043912129	0.60900013	0.00030615199	-0.19611349	0.035003204	0.16012531	-0.16012367	-0.034983333	-2.389541e-06	-0.12717226	0.86277982	-0.23774604	-0.00030818106	0.38350371	-0.080581059	-0.080558375	0.3835089	0.48662513	1.00407e-06	-0.21156717	-0.031451963	0.80357724	-1.2508687	-0.099642007	0.044858532	0.35516221	0.058491197	0.22674674	0.65088328	0.65086387	0.22675532	0.056380157	0.094022265	0.78585207	-0.0007070819	0.54994251	0.22852621	-2.1738639	2.1739249	-0.22863068	1.2481612e-05	1.0255168	-0.66472698	2.4197551	0.0037039275	-1.504256	1.2989573	1.2987585	-1.5042692	-0.33751349	-7.9115969e-06	-0.054065966	-5.5690155	R0:S0:1	0.78585207	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:19
2x2_2C_8b_C2v_L	-1.0581994	0	4.7450858	0.32925579	0.25939096	0.7652372	0.18315285	0.18319007	0.76533002	0.79621805	0.066028544	0.73900013	-0.0003697624	-0.19947186	0.039206062	0.16154932	-0.16155566	-0.039267452	-7.881581e-06	-0.13572802	0.86277982	-0.23320772	0.00040574037	0.3771663	-0.092051303	-0.092087555	0.37717019	0.48141647	2.1407815e-05	-0.21156717	-0.031413057	0.82520776	-1.2431296	-0.067816468	0.048973812	0.33898783	0.057943831	0.21862656	0.62540188	0.62545317	0.21856945	0.057413828	0.097613588	0.81113943	0.00079908292	0.5343175	0.21363004	-2.0620937	2.0621063	-0.2132872	4.8914468e-05	1.0524964	-0.66447238	2.3533948	-0.0046344227	-1.5074703	1.390203	1.390428	-1.5072867	-0.35309367	-6.8063295e-05	-0.043351575	-5.9930297	R0:S0:1	0.81113943	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:25
2x2_2C_8b_C2v_L	-1.0581844	0	4.7450858	0.32816096	0.26049055	0.76550931	0.18359326	0.18369411	0.76572663	0.79495802	0.068300214	0.74900013	8.2053207e-06	-0.19972464	0.039514878	0.16169448	-0.16171171	-0.039526494	9.0929808e-06	-0.13666408	0.86277982	-0.23284616	-3.1080027e-05	0.37668228	-0.092801259	-0.092869729	0.37668721	0.4811194	-2.3821299e-05	-0.21156717	-0.031355101	0.82682205	-1.2425447	-0.06550182	0.049291692	0.33767474	0.057889916	0.21793201	0.62353635	0.62349068	0.2178503	0.057471193	0.098005307	0.81298347	2.5783169e-05	0.53305323	0.21240991	-2.0547492	2.0546432	-0.2123756	-5.0603311e-05	1.0557071	-0.66445252	2.3480235	0.00039175132	-1.5071141	1.3952501	1.3956637	-1.5068674	-0.3543106	7.5561027e-05	-0.042654969	-6.0262746	R0:S0:1	0.81298347	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:31
2x2_2C_8b_C2v_L	-1.0581757	0	4.7450858	0.32704449	0.26166934	0.76584946	0.18399217	0.18407061	0.76608672	0.79373894	0.070702472	0.75900013	-0.00028867442	-0.19999658	0.039772609	0.1618364	-0.16184421	-0.039753385	1.9912016e-05	-0.13765677	0.86277982	-0.23249185	0.00025984049	0.37622222	-0.0935097	-0.093569237	0.37623785	0.48082502	-3.1482837e-05	-0.21156717	-0.031286147	0.82843708	-1.241969	-0.063195669	0.049609881	0.33640436	0.05784392	0.21723931	0.62174385	0.62168726	0.2171977	0.057523618	0.098417437	0.81481057	0.00076982713	0.53184709	0.2113825	-2.0477279	2.0475308	-0.2115226	-0.0001069327	1.0591326	-0.66441667	2.3427413	-0.0028098893	-1.5067148	1.399927	1.4003917	-1.5066455	-0.35552865	0.00010347952	-0.041961856	-6.059655	R0:S0:1	0.81481057	817c5bc	v2.2.6	Y	4	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:36
2x2_2C_8b_C2v_L	-1.0581621	0	4.7450858	0.34558853	0.24282605	0.75851868	0.17799734	0.17800286	0.75870861	0.82087653	0.042638787	0.59900013	0.00011373567	-0.19586767	0.034584175	0.16007811	-0.16006934	-0.034579047	1.1358856e-05	-0.12674763	0.86277982	-0.23807811	-0.0001587335	0.38402203	-0.079454322	-0.079528292	0.38401695	0.48708377	-5.5553219e-05	-0.21156717	-0.031369553	0.80190695	-1.2515096	-0.10216701	0.044540311	0.35631189	0.058525621	0.22729213	0.65289347	0.65293232	0.22727234	0.056313554	0.09390989	0.78378237	-0.00011433696	0.55109709	0.2299582	-2.1842863	2.1840368	-0.22996971	-7.3520421e-05	1.0246264	-0.66475319	2.4245051	0.0020648441	-1.5032748	1.2886194	1.2894078	-1.5033175	-0.33639644	0.00021671261	-0.055040042	-5.5370167	R0:S0:1	0.78378237	817c5bc	v2.2.6	Y	15	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:38
2x2_2C_8b_C2v_L	-1.0581659	0	4.7450858	0.32589216	0.26272189	0.7663416	0.1845272	0.18451163	0.76624728	0.79260906	0.073180247	0.76900013	-0.00025428118	-0.20023593	0.0400183	0.1620208	-0.1620052	-0.040059901	5.6702318e-06	-0.13868982	0.86277982	-0.23211357	0.0002993247	0.37576211	-0.094270684	-0.094263815	0.37575007	0.48055202	5.6600888e-05	-0.21156717	-0.031209277	0.83003905	-1.241393	-0.060892851	0.049928831	0.33510826	0.05779978	0.21648259	0.61988007	0.61991815	0.21649801	0.057572344	0.098847801	0.81662291	0.00049646744	0.53061795	0.21047643	-2.0407562	2.0407185	-0.21027913	-1.0477969e-05	1.0627273	-0.66439041	2.3373506	-0.0034215408	-1.5061064	1.4047964	1.404822	-1.5061415	-0.35674674	-0.00016544712	-0.041296928	-6.0931268	R0:S0:1	0.81662291	817c5bc	v2.2.6	Y	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:43
2x2_2C_8b_C2v_L	-1.0581761	0	4.7450858	0.3248183	0.26381449	0.76661594	0.18503318	0.18502404	0.76663772	0.79168723	0.075699085	0.77900013	-0.00066981828	-0.20049525	0.040319914	0.16218151	-0.16218529	-0.040303947	-7.429189e-06	-0.13972941	0.86277982	-0.23174669	0.00069251835	0.3752808	-0.09500008	-0.09498338	0.3752917	0.48030218	-2.2326248e-05	-0.21156717	-0.031135128	0.83167354	-1.2408509	-0.058634262	0.050248373	0.33378184	0.057749432	0.21575955	0.618022	0.61800745	0.21575689	0.057594004	0.099241289	0.81842864	0.0015834758	0.52934972	0.2093135	-2.0337529	2.0338367	-0.20937747	2.9710253e-05	1.0662318	-0.66437304	2.3319083	-0.0076487367	-1.5055372	1.4094188	1.4092444	-1.5055145	-0.35788887	6.9045641e-05	-0.040640196	-6.1266579	R0:S0:1	0.81842864	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:49
2x2_2C_8b_C2v_L	-1.058164	0	4.7450858	0.34682938	0.24163214	0.7578688	0.17768345	0.17777746	0.75802416	0.82295173	0.041405247	0.58900013	-0.00013850652	-0.19561699	0.034175113	0.16001672	-0.16003438	-0.034179072	6.9799703e-06	-0.12634594	0.86277982	-0.23840893	9.9906545e-05	0.38452912	-0.078354759	-0.078445079	0.38451762	0.48757055	-6.3724812e-05	-0.21156717	-0.031276369	0.80021104	-1.2521356	-0.1047109	0.044221634	0.35742631	0.058552404	0.22781576	0.65505135	0.65499734	0.22775841	0.056244898	0.093812303	0.78169328	0.00042691404	0.55220441	0.23116173	-2.1948051	2.1945592	-0.2312075	-4.8437017e-05	1.0238669	-0.66478539	2.4291631	-0.0011063293	-1.502241	1.2784514	1.2791816	-1.5021096	-0.33528074	0.0002519911	-0.056040302	-5.5050935	R0:S0:1	0.78169328	817c5bc	v2.2.6	Y	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:54
2x2_2C_8b_C2v_L	-1.0581403	0	4.7450858	0.3236919	0.26478876	0.76701906	0.18549687	0.18551762	0.76706461	0.79081842	0.078346995	0.78900013	0.00069066786	-0.20071948	0.040592008	0.16233582	-0.16233959	-0.040567593	1.0296535e-05	-0.14082869	0.86277982	-0.23136225	-0.00074905437	0.37483493	-0.09569853	-0.095725582	0.37482128	0.48006999	-1.9651123e-05	-0.21156717	-0.031060436	0.83325314	-1.2402636	-0.056408022	0.050568373	0.33246606	0.057700898	0.21501682	0.61619255	0.61616152	0.21499725	0.057613732	0.099658217	0.82022704	-0.0015416257	0.52808972	0.20821066	-2.0269761	2.026901	-0.20832733	-5.8709811e-05	1.0699536	-0.66434747	2.3264363	0.0083268792	-1.5048606	1.4136971	1.4138713	-1.5048033	-0.35905058	5.5522608e-05	-0.039994743	-6.1602509	R0:S0:1	0.82022704	817c5bc	v2.2.6	Y	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@09:57
2x2_2C_8b_C2v_L	-1.0581294	0	4.7450858	0.32263069	0.26586752	0.76735314	0.18601453	0.18597601	0.76730133	0.79008024	0.081009258	0.79900013	-0.0008050638	-0.20097844	0.040788751	0.16252123	-0.16251033	-0.040863124	-1.5022385e-05	-0.14192248	0.86277982	-0.23099314	0.00086444298	0.37437728	-0.096371166	-0.09638593	0.37436962	0.47984372	3.5448107e-05	-0.21156717	-0.030966092	0.83484825	-1.2397027	-0.054172134	0.050888906	0.33113288	0.057646505	0.21429216	0.61428834	0.61442248	0.21429508	0.057612428	0.1000472	0.82200681	0.0018522255	0.52681245	0.20755647	-2.0203962	2.0203805	-0.20711469	9.3813523e-05	1.0735906	-0.66433359	2.3209588	-0.0095166176	-1.5041922	1.4176353	1.4178601	-1.5042288	-0.36013575	-0.00010539213	-0.039362255	-6.1939478	R0:S0:1	0.82200681	817c5bc	v2.2.6	Y	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@10:04
2x2_2C_8b_C2v_L	-1.0581297	0	4.7450858	0.32149635	0.26679809	0.76775899	0.18653359	0.18650998	0.76769547	0.7894441	0.083823906	0.80900013	-2.7302997e-05	-0.20120251	0.041091532	0.16268961	-0.1626878	-0.041077024	-6.0841252e-07	-0.14308156	0.86277982	-0.23060739	2.6047138e-05	0.3739101	-0.097085736	-0.097072358	0.37390669	0.47964587	-6.101955e-06	-0.21156717	-0.030886738	0.83646882	-1.2391624	-0.051967479	0.051209407	0.32982393	0.05759564	0.2135006	0.61248828	0.61248846	0.21352816	0.057604565	0.10045462	0.82377968	7.4339175e-05	0.52556902	0.20630423	-2.0137934	2.0137888	-0.20637683	-8.414672e-07	1.0774477	-0.66431151	2.31548	-0.0002746783	-1.5032919	1.4218831	1.4218146	-1.503387	-0.36123112	1.8121761e-05	-0.038741749	-6.2276974	R0:S0:1	0.82377968	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@10:10
2x2_2C_8b_C2v_L	-1.0581156	0	4.7450858	0.3204269	0.26782118	0.76801282	0.18698184	0.18705993	0.76815627	0.78890036	0.086617222	0.81900013	-0.00045752668	-0.20145416	0.041329564	0.16286154	-0.1628795	-0.041300114	6.4248471e-06	-0.14422598	0.86277982	-0.23022826	0.00044602237	0.37346287	-0.097712631	-0.097748707	0.3734648	0.47944638	-4.5138332e-05	-0.21156717	-0.030788484	0.83805803	-1.2386076	-0.049771535	0.051530864	0.32848856	0.05754405	0.21279707	0.61070957	0.6106275	0.21274309	0.057580226	0.10083641	0.82553846	0.0011402359	0.52429837	0.20539168	-2.007483	2.0074471	-0.20556152	-4.7232865e-05	1.0811939	-0.6643001	2.3099519	-0.0047886301	-1.5026414	1.4254943	1.425613	-1.5024529	-0.36225994	0.00013105898	-0.038129984	-6.2615393	R0:S0:1	0.82553846	817c5bc	v2.2.6	Y	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-11-30@10:17
