GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10	3.4161	0.05416554	-3.5173403	-4.1703832	0.16104886	-4.1679651	0.16101344	0.20356931	-3.9256314	a248bdd	2x2_2C_8b_C2v_L	11.0	validity_data_2022.py	0.0975206	1.0960179	-1.6458031	0.17944676	1.6453323	-0.17939534	0.25289542	-2.1758592	2024-08-14@08:23	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.050967907	-3.5209543	-4.1700399	0.15891507	-4.1705527	0.15899824	0.19959973	-3.9277016	a248bdd	2x2_2C_8b_C2v_L	11.01	validity_data_2022.py	0.096736214	1.09562	-1.6445426	0.17896657	1.6446427	-0.17899941	0.25211012	-2.1742477	2024-08-14@08:23	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.046881046	-3.5255212	-4.1690839	0.15536999	-4.1713501	0.15572652	0.19406243	-3.9300044	a248bdd	2x2_2C_8b_C2v_L	11.02	validity_data_2022.py	0.095762724	1.0950923	-1.6429166	0.17794404	1.6434082	-0.17807197	0.25071638	-2.1724634	2024-08-14@08:24	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.044143552	-3.5319534	-4.1695711	0.15323683	-4.1718328	0.15350579	0.18974508	-3.9301706	a248bdd	2x2_2C_8b_C2v_L	11.03	validity_data_2022.py	0.094844496	1.0949282	-1.6416787	0.17714166	1.6420983	-0.17726105	0.2492518	-2.1701853	2024-08-14@08:24	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.041049844	-3.5347352	-4.1730201	0.15157761	-4.1719033	0.15112255	0.18566578	-3.9328444	a248bdd	2x2_2C_8b_C2v_L	11.04	validity_data_2022.py	0.094254274	1.0942776	-1.6411374	0.17697356	1.6408683	-0.17689165	0.24861953	-2.1686807	2024-08-14@08:25	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.037958576	-3.5391618	-4.1709446	0.14840325	-4.1697781	0.14828323	0.1803137	-3.9313265	a248bdd	2x2_2C_8b_C2v_L	11.05	validity_data_2022.py	0.093401333	1.0938926	-1.6394023	0.17599392	1.6392052	-0.17588753	0.24686925	-2.1659617	2024-08-14@08:25	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.035788072	-3.543132	-4.1711803	0.1468537	-4.1720939	0.14703142	0.17746992	-3.9352375	a248bdd	2x2_2C_8b_C2v_L	11.06	validity_data_2022.py	0.092894557	1.0934634	-1.638183	0.17560598	1.6383766	-0.17568138	0.246359	-2.1648502	2024-08-14@08:26	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.032447694	-3.5462306	-4.1700524	0.14370435	-4.1713657	0.14377223	0.17135588	-3.9337447	a248bdd	2x2_2C_8b_C2v_L	11.07	validity_data_2022.py	0.092018095	1.0928479	-1.6367093	0.1747183	1.6369579	-0.17474839	0.24455171	-2.1621498	2024-08-14@08:26	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.03043331	-3.550407	-4.1727529	0.14227264	-4.1711486	0.14205923	0.16797005	-3.9348459	a248bdd	2x2_2C_8b_C2v_L	11.08	validity_data_2022.py	0.091492975	1.0924543	-1.6359694	0.17432931	1.6356564	-0.17422306	0.24352177	-2.1602452	2024-08-14@08:26	2.0342	1	0.236	v2.7.1	
YY	10	3.4161	0.02740646	-3.5566902	-4.1698288	0.13923804	-4.1717361	0.139062	0.16197408	-3.9333614	a248bdd	2x2_2C_8b_C2v_L	11.09	validity_data_2022.py	0.09078101	1.0923163	-1.6341863	0.17351916	1.6345261	-0.17350092	0.24179422	-2.1575703	2024-08-14@08:27	2.0342	1	0.236	v2.7.1	
