GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	11	3.4161	-0.0037745461	-2.4322267	-3.2685533	0.20871821	-3.2682435	0.20878179	0.25748243	-2.956075	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.13808506	0.99871348	-1.6345198	0.23022828	1.6344599	-0.23025063	-0.31056972	-2.195601	2024-08-14@08:20	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.0046183616	-2.4368151	-3.2702432	0.20981633	-3.2701747	0.20973079	0.25919727	-2.9611545	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.13821556	0.99867789	-1.6339603	0.22932006	1.6339261	-0.22929152	-0.30940951	-2.195223	2024-08-14@08:20	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.0061811723	-2.4430256	-3.2723666	0.20968914	-3.2712646	0.20990134	0.25953443	-2.9659253	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.13826291	0.99911626	-1.6339228	0.22764148	1.6336622	-0.22767247	-0.30730803	-2.195246	2024-08-14@08:21	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.0070905046	-2.4512732	-3.2746854	0.20812849	-3.2741414	0.20838574	0.25764058	-2.9717728	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.13825514	0.9999538	-1.6334002	0.22667433	1.633307	-0.22665846	-0.30604165	-2.195021	2024-08-14@08:22	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.0081262689	-2.4559866	-3.2791192	0.20703448	-3.2810712	0.20687218	0.25528483	-2.9779863	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.13799514	1.0003643	-1.6334431	0.22586327	1.6338743	-0.22596172	-0.30489203	-2.1948091	2024-08-14@08:23	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.0094468702	-2.4648642	-3.2816855	0.20661559	-3.2794056	0.20699395	0.25541512	-2.982805	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-0.13822169	1.0011764	-1.6331818	0.22455369	1.6327707	-0.22447835	-0.30308844	-2.1945752	2024-08-14@08:24	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.010658515	-2.4708867	-3.2817417	0.20628629	-3.2840963	0.20595377	0.25451319	-2.9880514	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-0.13826123	1.0015773	-1.6324039	0.22332815	1.6328342	-0.22341936	-0.30159212	-2.1942794	2024-08-14@08:24	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.011932975	-2.4792259	-3.284477	0.20535345	-3.2870827	0.20516346	0.25351305	-2.9938396	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-0.13833798	1.0024294	-1.6321296	0.2221708	1.6326298	-0.22230221	-0.30018777	-2.1941564	2024-08-14@08:25	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.013262055	-2.4867937	-3.2895965	0.20469197	-3.2910475	0.20414208	0.25216509	-2.9998348	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-0.13843811	1.0030963	-1.6324267	0.22121907	1.6326047	-0.22121213	-0.29869042	-2.1941154	2024-08-14@08:26	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.014656702	-2.4960556	-3.2934118	0.20355496	-3.2909616	0.20400643	0.25132183	-3.0053777	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-0.13847327	1.0042009	-1.6322844	0.22009112	1.6318657	-0.22003985	-0.29739071	-2.193902	2024-08-14@08:27	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.016039607	-2.5024874	-3.2934535	0.2028257	-3.2959326	0.20251795	0.2499535	-3.0106581	a248bdd	2x2_2C_8b_C2v_L	9.78	validity_data_2022.py	-0.1387035	1.0045206	-1.631481	0.21876353	1.6319062	-0.21891039	-0.29576451	-2.1935731	2024-08-14@08:28	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.017531493	-2.5110583	-3.2964842	0.20205896	-3.2990815	0.20161542	0.24867174	-3.0160678	a248bdd	2x2_2C_8b_C2v_L	9.79	validity_data_2022.py	-0.13888977	1.0053135	-1.6312801	0.21766808	1.631691	-0.21776825	-0.29426997	-2.1932994	2024-08-14@08:28	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.019220156	-2.5218685	-3.2997914	0.20122404	-3.3000731	0.20115252	0.24765164	-3.0218698	a248bdd	2x2_2C_8b_C2v_L	9.8	validity_data_2022.py	-0.13918184	1.0064788	-1.6311534	0.21654189	1.6310622	-0.2165846	-0.29281509	-2.193179	2024-08-14@08:29	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.020778778	-2.5294605	-3.3009564	0.19998704	-3.3037151	0.19959389	0.2459537	-3.0268531	a248bdd	2x2_2C_8b_C2v_L	9.81	validity_data_2022.py	-0.13947833	1.0071028	-1.63041	0.21521055	1.6310332	-0.21535106	-0.2911967	-2.1927807	2024-08-14@08:30	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.022441141	-2.5381772	-3.3055244	0.19907179	-3.3080823	0.19858362	0.24413655	-3.0323524	a248bdd	2x2_2C_8b_C2v_L	9.82	validity_data_2022.py	-0.13973544	1.0078702	-1.6305892	0.21425581	1.6310122	-0.21434835	-0.28973969	-2.1924349	2024-08-14@08:31	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.024235398	-2.5478893	-3.3085436	0.19756664	-3.3091029	0.19733093	0.2423476	-3.0379925	a248bdd	2x2_2C_8b_C2v_L	9.83	validity_data_2022.py	-0.14012668	1.0087745	-1.6302602	0.21308261	1.6303403	-0.21308259	-0.28826986	-2.1922008	2024-08-14@08:32	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.026223329	-2.5585383	-3.3133939	0.19624605	-3.3129495	0.19671179	0.24071409	-3.0439204	a248bdd	2x2_2C_8b_C2v_L	9.84	validity_data_2022.py	-0.14053701	1.0098238	-1.630352	0.21205225	1.6303522	-0.21207911	-0.28685878	-2.1920419	2024-08-14@08:33	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.028477085	-2.5714443	-3.316663	0.19630634	-3.317735	0.1950878	0.23881786	-3.049332	a248bdd	2x2_2C_8b_C2v_L	9.85	validity_data_2022.py	-0.14114281	1.0112154	-1.630446	0.21099819	1.6304095	-0.21097877	-0.28527812	-2.1917865	2024-08-14@08:34	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.030430661	-2.5807971	-3.3206051	0.19350485	-3.3182584	0.19377712	0.23648553	-3.0550932	a248bdd	2x2_2C_8b_C2v_L	9.86	validity_data_2022.py	-0.14163936	1.0119389	-1.6300391	0.20990073	1.6296431	-0.20976317	-0.283933	-2.191453	2024-08-14@08:34	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.032830597	-2.5924894	-3.3216735	0.19231283	-3.3245092	0.19183729	0.23422026	-3.0610473	a248bdd	2x2_2C_8b_C2v_L	9.87	validity_data_2022.py	-0.14228684	1.0130462	-1.6294477	0.20870661	1.629922	-0.20882907	-0.28256943	-2.1912626	2024-08-14@08:35	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.035457778	-2.6068189	-3.3267596	0.19070148	-3.3293161	0.19019827	0.23145345	-3.0671151	a248bdd	2x2_2C_8b_C2v_L	9.88	validity_data_2022.py	-0.14308369	1.0145038	-1.6296057	0.207779	1.6300221	-0.20789432	-0.2811645	-2.1910571	2024-08-14@08:36	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.038372733	-2.6220668	-3.3323616	0.18814125	-3.3310217	0.18811875	0.22835251	-3.0732271	a248bdd	2x2_2C_8b_C2v_L	9.89	validity_data_2022.py	-0.1440415	1.0160295	-1.6297017	0.20683094	1.6294445	-0.20675625	-0.27984549	-2.1908351	2024-08-14@08:37	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.041496443	-2.6367595	-3.3383188	0.18547309	-3.3360045	0.1862771	0.22483901	-3.0793864	a248bdd	2x2_2C_8b_C2v_L	9.9	validity_data_2022.py	-0.14503239	1.0173937	-1.6298714	0.20598776	1.6295463	-0.2059219	-0.27857374	-2.1905469	2024-08-14@08:38	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.045300941	-2.6553693	-3.3432459	0.18247534	-3.3404643	0.18335564	0.22067113	-3.0858025	a248bdd	2x2_2C_8b_C2v_L	9.91	validity_data_2022.py	-0.14636388	1.0192422	-1.6298357	0.20513717	1.629409	-0.20507871	-0.277359	-2.1902867	2024-08-14@08:39	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.049165225	-2.6751982	-3.3461623	0.17868219	-3.3449567	0.17818065	0.21518927	-3.0928001	a248bdd	2x2_2C_8b_C2v_L	9.92	validity_data_2022.py	-0.14769124	1.0211802	-1.6293168	0.20413098	1.6290072	-0.20404044	-0.27619817	-2.190096	2024-08-14@08:40	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.054378731	-2.6976828	-3.3552872	0.17383255	-3.3527375	0.17461216	0.20887766	-3.0989988	a248bdd	2x2_2C_8b_C2v_L	9.93	validity_data_2022.py	-0.14961896	1.0233463	-1.6299478	0.20367157	1.6295527	-0.2035855	-0.27505606	-2.189542	2024-08-14@08:41	2.0342	1	0.236	v2.7.1	
NY	11	3.4161	-0.060594222	-2.7249238	-3.3609176	0.16677643	-3.3593383	0.16817293	0.20040816	-3.1060322	a248bdd	2x2_2C_8b_C2v_L	9.94	validity_data_2022.py	-0.1520163	1.0258662	-1.6296355	0.20282294	1.6295368	-0.2029101	-0.27392756	-2.1890337	2024-08-14@08:42	2.0342	1	0.236	v2.7.1	
