D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.0272460203	-7.349924893	-1.227570213	Y	5.724157012	0.04757000294	0.3025062142	0.3465250961	0.3089763057	0.08042874731	0.2207865155	0.6449705564	0.721515225	0.2235736722	0.7215950655	0.223478576	0.220908807	0.6449367628	0.07364461465	0.1139225816	0.8579369435	0.05946957984	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.812289728	0.8309947709	0.9999999997936926	-0.00309880743	0.00738882878	-0.2559658204	0.601466842	0.2050794746	-2.194460907	0.03725780391	0.2572762877	-0.03731903224	-0.2569842775	-0.2051156472	2.194535496	-0.1659689194	1.134287011	-1.902160685e-05	8.488601981e-05	sol_cdmft.py	R0:S0:1	1	-0.6630006858	-1.246030171	0.2552281544	-2.263388852	-0.003117396519	0.02737693949	-0.08192848652	1.18757037	0.3994257399	-1.491247927	0.399429333	-1.490906203	-0.08198026906	1.187706373	-2.062302807e-05	5.573767905e-05	0.5142338666	-0.3636425554	2024-11-20@11:33	-0.1896554272	-0.05394551263	-0.09733419028	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.02981408277	-7.357658687	-1.225118762	Y	5.724157012	0.04779515746	0.3110900283	0.3400018335	0.3314393121	0.07622026846	0.2436002453	0.6180412684	0.7578219132	0.2036215615	0.757925935	0.2035303499	0.2437117711	0.6180445458	0.09405746131	0.1069410585	0.8189722889	0.058056821	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.8138585854	0.8296728386	0.9999999998167299	-0.003243774991	0.007621251378	-0.2591906528	0.5868513226	0.2074992803	-2.129587919	0.05054741504	0.2048786381	-0.05061049898	-0.2045584233	-0.2075311317	2.129680847	-0.1640760635	1.100172109	-1.935347269e-05	9.059873161e-05	sol_cdmft.py	R0:S0:1	1	-0.6648487074	-1.244405266	0.257568819	-2.265292005	-0.003323153599	0.02844409939	-0.1049939215	1.318726921	0.3963650382	-1.432994296	0.3963672501	-1.432655273	-0.1050474449	1.31883616	-1.96000989e-05	4.494560762e-05	0.5094886137	-0.3567040018	2024-11-20@11:36	-0.1896554272	-0.05270051205	-0.1016923423	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.0301227706	-7.351365803	-1.224795929	Y	5.724157012	0.04777695329	0.3085914814	0.3394713496	0.3322135559	0.07599624888	0.2416089276	0.619334869	0.7493778808	0.2031898554	0.7494838102	0.2030993053	0.2417146344	0.619346959	0.1103879725	0.1069292886	0.8010494556	0.05786717387	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.8139582601	0.8293668424	0.9999999997857658	-0.003076410233	0.007270974971	-0.258239351	0.5852151353	0.2057746963	-2.121940688	0.05145365321	0.197626532	-0.05151678755	-0.1972987301	-0.2058057892	2.122032824	-0.1680386027	1.106059286	-3.346053916e-05	0.00014955703	sol_cdmft.py	R0:S0:1	1	-0.6648954538	-1.244294143	0.256457105	-2.263447511	-0.003167117258	0.02709447659	-0.1072822809	1.3346212	0.3925945085	-1.430050004	0.3925961111	-1.429717925	-0.1073370423	1.334745836	-4.090698477e-05	8.492638316e-05	0.5062708782	-0.3568972575	2024-11-20@11:37	-0.1896554272	-0.05299785926	-0.102808625	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.03055787714	-7.370711373	-1.224638423	Y	5.724157012	0.04793770027	0.3163064631	0.3382580621	0.3419244608	0.07421498921	0.2467080967	0.6186841978	0.7677278687	0.1981034381	0.7678371795	0.1980149576	0.2468131823	0.6186932382	0.1342190407	0.1072482242	0.8181158681	0.05649752705	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.81401269	0.8286392584	0.9999999998049369	-0.00321695966	0.007500240899	-0.2605224371	0.5807448519	0.2071518122	-2.124168753	0.05379290308	0.1874994616	-0.05385460971	-0.1871803717	-0.2071822649	2.124265344	-0.1763763636	1.127099144	-2.81365417e-05	0.0001256581986	sol_cdmft.py	R0:S0:1	1	-0.6640009046	-1.244444695	0.2590378952	-2.26933364	-0.003321977443	0.02815181729	-0.1108216177	1.350668824	0.395079856	-1.414299283	0.3950821336	-1.413965969	-0.1108734896	1.350763577	-3.24575211e-05	6.036466044e-05	0.5115339602	-0.3572144856	2024-11-20@11:38	-0.1896554272	-0.05334699465	-0.1044329334	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.03085402737	-7.375073848	-1.224448917	Y	5.724157012	0.04798411658	0.3174751543	0.3378753095	0.3464635034	0.07347953238	0.2463029521	0.6217332219	0.7711453826	0.1958052812	0.7712960299	0.1957187837	0.246414511	0.6216856695	0.1510889378	0.1069007472	0.8222414068	0.05546437792	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.8140331414	0.8281686074	0.9999999998548732	-0.003135867956	0.007320509698	-0.2609153784	0.5785116728	0.2064706523	-2.123566038	0.05533664583	0.176773942	-0.05536663682	-0.1766220312	-0.2065077352	2.12376492	-0.1814503995	1.137151358	-2.440297444e-05	0.0001132457239	sol_cdmft.py	R0:S0:1	1	-0.6636372971	-1.244505275	0.2594285908	-2.271206074	-0.003251553519	0.02741785685	-0.1133909524	1.366110937	0.3940871199	-1.406291079	0.3941144672	-1.405938321	-0.1134035189	1.36588133	-2.388502337e-05	3.953691541e-05	0.5126609538	-0.3562935591	2024-11-20@13:26	-0.1896554272	-0.05353311791	-0.1057515638	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.03084337313	-7.383787014	-1.22453942	Y	5.724157012	0.04804377881	0.3215697804	0.3375257004	0.3488453174	0.07303901431	0.2498454941	0.6190242788	0.7815152541	0.1945619206	0.7816265815	0.194475585	0.2499500334	0.619031454	0.1484070231	0.1071540842	0.8323357198	0.05549783505	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.8140439598	0.8281597948	0.9999999998040171	-0.003178313352	0.007343429389	-0.2621426169	0.5778216048	0.2080351506	-2.126475082	0.05548556747	0.1795037824	-0.05554598972	-0.1791930176	-0.2080656361	2.126572379	-0.1812270407	1.138688946	-2.830596014e-05	0.0001246266177	sol_cdmft.py	R0:S0:1	1	-0.663454316	-1.244551103	0.2608475381	-2.273439174	-0.003290366438	0.02769437849	-0.1132617488	1.361767772	0.3969652436	-1.403317569	0.3969679187	-1.402987358	-0.1133122789	1.361848118	-3.328000037e-05	5.882430851e-05	0.5153693021	-0.3568314019	2024-11-20@13:26	-0.1896554272	-0.05348138638	-0.1055160055	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.03097673518	-7.375528807	-1.224376514	Y	5.724157012	0.04799051533	0.3172381352	0.3377758784	0.3487008439	0.07321242516	0.2458857552	0.6223613386	0.7715277212	0.1952256131	0.7716425955	0.1951376458	0.2459835079	0.62238075	0.1567571196	0.1066995949	0.8228699163	0.0550900527	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.8140456742	0.8280331806	0.9999999998762494	-0.003022661264	0.007060602552	-0.261009232	0.5776601666	0.2061187888	-2.122786776	0.05551267142	0.1750842507	-0.0555768675	-0.1747453738	-0.2061471629	2.122876991	-0.1830544122	1.139904979	-4.614274673e-05	0.0001978688495	sol_cdmft.py	R0:S0:1	1	-0.6635312044	-1.244511811	0.2594183645	-2.271827815	-0.003146029741	0.02646873134	-0.1141169549	1.370909808	0.3935480186	-1.4041794	0.3935487019	-1.403849387	-0.1141713945	1.371029885	-5.859886725e-05	9.922991012e-05	0.5127424305	-0.3557951587	2024-11-20@13:26	-0.1896554272	-0.05356616876	-0.1061677841	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.03102243626	-7.384259011	-1.224439537	Y	5.724157012	0.04805548416	0.3212849843	0.33738654	0.3516165371	0.07268661567	0.2489105535	0.6211165466	0.7812019078	0.1935978263	0.7813163424	0.1935085295	0.249007828	0.6211400123	0.1571424449	0.106850051	0.8326823836	0.05494748736	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.8140435491	0.8279168936	0.9999999997941358	-0.00308463692	0.007136352713	-0.2622089845	0.5766315748	0.2073695193	-2.125580645	0.05619774107	0.1737794651	-0.05626565569	-0.1734218329	-0.2073962856	2.125660205	-0.1836758619	1.142851335	-7.327736071e-05	0.0003058520623	sol_cdmft.py	R0:S0:1	1	-0.663325237	-1.244594951	0.2607863035	-2.274170816	-0.003208467084	0.02693075606	-0.1146816094	1.370979689	0.395813335	-1.399650496	0.3958106316	-1.399314168	-0.1147404056	1.371129827	-9.91645979e-05	0.0001686558204	0.5153475948	-0.3560748246	2024-11-20@13:27	-0.1896554272	-0.05355910369	-0.1062738548	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	-0.03107968593	-7.382927593	-1.224409632	Y	5.724157012	0.0480471524	0.3203990503	0.3373975478	0.3526076423	0.07260702643	0.247944643	0.6219800162	0.7795817404	0.1936066393	0.7797012624	0.1935193238	0.2480432324	0.6219944925	0.1599914395	0.1067109833	0.8311708404	0.05477055524	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.8140365317	0.8278600749	0.9999999998148731	-0.003000532134	0.006965593776	-0.2620634778	0.5762658198	0.2069269748	-2.125108264	0.05612762566	0.1730995631	-0.05618897083	-0.1727761645	-0.2069562536	2.125207048	-0.1843873665	1.143717757	-5.57509887e-05	0.0002359181882	sol_cdmft.py	R0:S0:1	1	-0.6633112582	-1.244607934	0.2605379592	-2.274162378	-0.003127442634	0.02621313027	-0.114944653	1.37356803	0.395092765	-1.399412092	0.3950953847	-1.399080742	-0.1149961848	1.373660309	-7.307928479e-05	0.0001225521841	0.5148486141	-0.3557107686	2024-11-20@13:31	-0.1896554272	-0.05357676526	-0.1064999958	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0	-8.778964023	-1.280653332	N	5.724157012	0.04480001428	-0.3304797039	1.921042421	0.3139819638	0.2987846987	-0.2324075021	1.07371256	0.5939141991	0.2252366886	0.5939133822	0.2252374657	-0.2324066373	1.073710242	-0.04474826833	0.008439867275	0.7333831534	0.01902918834	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.7887017171	0.8760845561	0.7998295246255498	sol_cdmft.py	R0:N8:S0:1	1	-0.6983248896	-1.277647528	0.2654127358	-0.577457375	-0.2522515452	2.15114065	-0.2123268388	2.753864965	0.396263391	-1.471979369	0.3962632112	-1.471982652	-0.2123266366	2.75386504	-0.1521186918	0.09480223158	0.4974820349	-0.1960914724	2024-11-20@16:27	-0.1896554272	-0.06304070108	0.01584875992	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0	-9.272851274	-1.292033054	N	5.724157012	0.04346557878	-0.385697929	1.230964618	0.3939711277	0.1844223054	-0.2604443327	1.095914506	0.6895751874	0.1996168148	0.6895797206	0.1996139107	-0.2604422471	1.095921051	-0.1251783141	1.810905908	0.8225211415	0.08236644314	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.7750686108	0.8818359594	0.9023559896276447	sol_cdmft.py	R0:N9:S-1:0.5/R0:N9:S1:0.5	1	-0.6191580814	-1.284534421	0.2782179309	-1.620825813	-0.2685299713	1.735938047	-0.2257388951	2.825162478	0.4134728611	-1.402888532	0.4134703133	-1.402875056	-0.2257367084	2.825161193	-0.1975492294	1.451898988	0.5223821598	-0.4366589357	2024-11-20@16:37	-0.1896554272	-0.04559745368	0.03953819128	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0	-9.418216695	-1.280749374	Y	5.724157012	0.04552261483	-0.3796937869	1.93923243	0.4067572969	0.2831084846	-0.2713998433	1.173476246	0.7004515731	0.1868827176	0.7004541272	0.1868770056	-0.2713995262	1.173474436	-0.114214848	1.834468068	0.8257302689	0.07595965776	a248bdd	2x2_2C_8b_C2v_L	1.000492659	0.7866302385	0.8690023377	0.7866302379836365	sol_cdmft.py	R0:N10:S0:1	1	-0.6704551853	-1.279724749	0.2767102417	-0.5249550974	-0.2710400821	2.154055165	-0.2243990565	2.793046964	0.4145101876	-1.323806903	0.4145068391	-1.32379209	-0.2244089377	2.793067981	-0.1890716957	1.354556935	0.5216026521	-0.4194010486	2024-11-20@16:43	-0.1896554272	-0.08890389091	0.005402561103	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0.03899091387	-13.38200413	-0.9466823812	Y	7.730793758	0.04616156513	0.9709914375	0.02475879751	-0.2067151432	1.947168541	1.045118498	0.04926311341	0.4288896914	0.1494253352	1.045671926	0.04924191422	0.4287327371	0.1494746603	0.5802080528	0.02803849695	0.8119194829	0.00601046128	a248bdd	2x2_2C_8b_C2v_L	2.752740317	0.9721124078	0.9702719334	0.9999999998598603	-0.5201749916	0.2998340268	-0.1546425358	0.8601525549	-0.3711325994	0.7446877983	0.1536822133	-0.6744298188	-0.3711770777	0.7445865964	0.1536786198	-0.6744787403	-0.196293091	0.6655621783	-0.0005608318398	0.001742462796	sol_cdmft.py	R0:S0:1	1	-0.601261967	-0.9118756605	-6.080660457e-05	0.0002527189303	-5.407416587e-05	4.395927335e-05	-0.0511240051	-0.08996354109	-0.167834808	1.032551062	0.05113534266	0.0898793979	0.1678232379	-1.032724904	-0.0005094772749	0.0004204404943	0.2117410661	-0.1618678797	2024-11-20@17:11	0.2892873093	-0.0198601763	-0.1203188647	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0.04094437104	-13.82389237	-0.9526364472	Y	7.730793758	0.04645604136	0.965149117	0.02067422353	-0.4160335544	1.953063251	1.133799088	0.04167285799	0.4665486146	0.1625253157	1.133530464	0.04174145203	0.4652732569	0.1625081322	0.6084806434	0.02806136667	0.9352023656	0.005866081673	a248bdd	2x2_2C_8b_C2v_L	2.752740317	0.9707686561	0.9686315136	0.9999999998578419	-0.5252272598	0.2897853686	-0.1777107346	0.8618276712	-0.361678701	0.6976502112	0.1856329476	-0.7724050144	-0.3617937248	0.6982370474	0.1852482175	-0.7719102934	-0.2012915111	0.6768488353	-0.0002698386363	0.0007939862952	sol_cdmft.py	R0:S0:1	1	-0.6026449012	-0.9171344051	4.983229535e-05	-0.0001793929597	9.634604507e-05	-6.905232131e-05	-0.06769047135	-0.04813321705	-0.1671111866	1.047490467	0.06739003745	0.04909430798	0.1669309351	-1.047431537	-0.0002335400984	0.0002052893627	0.2209385502	-0.1618868901	2024-11-20@17:14	0.2892873093	-0.02137872023	-0.122722432	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0.04007765581	-13.48650344	-0.9461984826	Y	7.730793758	0.04599610078	0.9156704062	0.02213800854	-0.2694343885	1.954118436	1.069753654	0.04405231614	0.4298037621	0.1546550879	1.068710078	0.0442216391	0.4298603136	0.1544605791	0.5774814802	0.027031503	0.8563003066	0.005742663943	a248bdd	2x2_2C_8b_C2v_L	2.752740317	0.9727021505	0.9702933511	0.9999999998364775	-0.5099213048	0.287208035	-0.1526709488	0.8136064949	-0.3590194598	0.7076548359	0.1700753403	-0.7248516677	-0.359358542	0.7088614114	0.1695350308	-0.7234981449	-0.1949273976	0.6565346479	-0.0003660805994	0.001108920227	sol_cdmft.py	R0:S0:1	1	-0.6022464574	-0.9113542831	-0.0001869568702	0.0006815888446	-0.0003647963149	0.0003190569438	-0.05672164857	-0.07390578996	-0.1604438665	1.024030046	0.05633402857	0.07553364131	0.1605942054	-1.024070483	-0.0003280452139	0.0002785875951	0.2110228968	-0.158677351	2024-11-20@17:15	0.2892873093	-0.02060765944	-0.1204484205	v2.7.1	
