2x2_2C_8b_C2v_L	8.2468871	12.166667	2.4825333	0.09513444	-5.3589733	-5.9653973	0.28065024	-5.9654071	0.28066792	0.40164269	-5.2160987	9.68	0.0017901156	0.82500327	-1.2479902	-0.022346392	1.2479907	0.022339387	0.028238876	-1.5419639	1.284	0.66666667	0.1654	1.3077252	1.6665068	-0.36016151	-0.059048782	0.026023096	0.078541738	7.6002759e-07	1.9721993	1.9301155	6.7503281e-05	1.9301156	6.7460442e-05	5.0853114e-05	1.8565167	1.0777166	-0.0033462001	-0.59325215	1.0191868	0.02916338	-1.0191863	-0.029154143	-0.025047739	1.5429588	0.018145016	7.600273e-07	0.02772012	0.068721289	6.7502307e-05	0.06872122	6.7459469e-05	5.0853027e-05	0.13624502	0.018018794	4.8342667	3.2293581	3.7493688	4.2790049	3.7493689	4.2790047	3.8512896	3.9298018	-86.60184	R0:N12:S0:1	-57.579733	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:34
2x2_2C_8b_C2v_L	8.7058331	8.5	2.4825333	0.012450169	-4.7405872	-4.7046483	-0.018164566	-4.7045881	-0.018165361	-0.012583629	-4.3536824	9.68	0.042376726	0.78649951	-1.1202601	-0.07082639	1.1202533	0.070825751	-0.088265033	-1.4212661	1.284	0.66666667	0.1654	1.3076498	1.8563374	-0.23327046	-0.075420254	0.033008572	0.22483116	0.00077065587	1.9555439	1.8027324	0.0012736329	1.8027269	0.0012735663	0.00056612714	1.5510316	1.2210203	-0.1222411	-0.58475817	1.5867879	0.13146534	-1.5868169	-0.13146167	0.086518287	2.7087214	0.043198648	0.00077030294	0.044980614	0.19027974	0.0012732751	0.19028449	0.0012732086	0.0005660632	0.35818311	0.043275812	6.0673681	2.1593264	3.5065062	4.7792022	3.5065183	4.7791745	3.9037524	2.8025786	-80.515542	R0:N12:S0:1	-57.579733	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:34
2x2_2C_8b_C2v_L	7.9529963	10.833333	2.4825333	0.13018761	-5.2843153	-5.8360989	0.5470402	-5.8360784	0.54706435	0.76809808	-5.1272382	9.68	-0.0010954799	0.81434404	-1.229411	-0.050969758	1.2294081	0.050970131	0.069193547	-1.5235996	1.284	0.66666667	0.1654	1.2994316	1.6665039	-0.41084957	-0.079638001	0.034700487	0.10531198	3.072752e-07	1.9662377	1.9079495	0.0003280326	1.9079497	0.00032803476	0.00025939447	1.8014167	1.1038826	0.0022113155	-0.62551858	1.1551866	0.065877678	-1.1551845	-0.065878018	-0.057569189	1.8195721	0.023599873	3.0727515e-07	0.033712174	0.090103187	0.00032800865	0.090103027	0.00032801081	0.00025938909	0.18370188	0.023454767	5.1000777	3.00053	3.6869617	4.3663421	3.6869575	4.366348	3.8295387	3.789023	-86.207478	R0:N12:S0:1	-57.579733	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:34
2x2_2C_8b_C2v_L	8.1874914	11.944444	2.6462889	0.08906135	-5.2593667	-5.3407467	0.4292703	-5.3414729	0.43284032	0.93283663	-4.6007059	9.68	0.010242265	0.9812089	-1.4171725	0.028643575	1.4172725	0.028815068	0.042471749	-1.7668828	1.498	0.77777778	0.19296667	1.2963912	1.6663893	-0.427812	-0.087321556	0.037919712	0.11474695	5.1003994e-05	1.9658398	1.8997682	0.00018289153	1.8997678	0.00018463332	0.00010643984	1.7815443	1.1131387	-0.027685447	-0.61865711	1.1998307	-0.045986118	-1.1998514	-0.046214549	-0.035816906	1.9121615	0.025433799	5.1002474e-05	0.034133749	0.097962452	0.00018288545	0.097962647	0.00018462712	0.00010644029	0.2000207	0.025253396	5.197435	2.9127562	3.6659025	4.399592	3.66597	4.3994923	3.8138576	3.7322995	-83.838221	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	8.2891959	12.333333	2.6462889	0.09382523	-5.3124895	-5.3132131	0.35838057	-5.3158185	0.35899994	0.61011636	-4.5964715	9.68	-0.0012499388	0.98732674	-1.4156792	0.011328787	1.415968	-0.0098551189	-0.013412169	-1.7682895	1.498	0.77777778	0.19296667	1.299084	1.6663738	-0.41310217	-0.080521525	0.035076676	0.10622363	7.4914424e-07	1.9672673	1.9066891	2.9908047e-05	1.9066864	2.2621176e-05	1.22433e-05	1.7998279	1.104866	0.0033101228	-0.61495009	1.162286	-0.018382809	-1.1623661	0.015986721	0.011950785	1.8289303	0.023785933	7.4914391e-07	0.032685377	0.091317357	2.9907887e-05	0.091319287	2.2621084e-05	1.2243314e-05	0.18500661	0.023603752	5.1113048	2.9872214	3.6827543	4.3726864	3.6830556	4.3722659	3.8216467	3.7873263	-83.663269	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	7.8315251	10.777778	2.6462889	0.31573385	-5.0986008	-5.2512287	0.80532586	-5.2514168	0.80582159	0.95290191	-4.5933007	9.68	0.033848167	0.9628683	-1.3989136	0.075011658	1.3989435	-0.07504767	0.10344125	-1.7574472	1.498	0.77777778	0.19296667	1.286357	1.666374	-0.47735394	-0.11295953	0.048556176	0.14739931	0.00049069871	1.9615239	1.8725567	0.0010234884	1.8725562	0.0010241672	0.00059031858	1.7113822	1.1447131	-0.090551486	-0.61838639	1.33152	-0.11361446	-1.3315301	0.11365429	-0.085365976	2.2010717	0.031367569	0.0004905574	0.038570734	0.12398919	0.001023284	0.12398953	0.0010239625	0.00059031712	0.25428144	0.03125188	5.5082671	2.6433928	3.6086569	4.5046467	3.6086787	4.5046099	3.7963989	3.4859888	-83.713148	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	8.3832455	12.722222	2.6462889	0.096752654	-5.3383547	-5.336846	0.30199901	-5.3374293	0.30231351	0.46571256	-4.6217565	9.68	-0.0088200914	0.99066356	-1.4208949	0.011473381	1.4209479	-0.011068167	-0.011501595	-1.7754915	1.498	0.77777778	0.19296667	1.3014967	1.6663874	-0.39924812	-0.074477295	0.032540696	0.098458557	3.6485078e-05	1.9686789	1.9130826	3.1514964e-05	1.9130841	2.9322044e-05	9.7488941e-06	1.8160094	1.0972595	0.022834348	-0.60947246	1.1258606	-0.018701303	-1.1258584	0.018039106	0.010553518	1.7522092	0.022247031	3.6484313e-05	0.031260008	0.085166818	3.1514787e-05	0.085165326	2.9321891e-05	9.7489055e-06	0.17141886	0.022077832	5.0346325	3.0533713	3.6999275	4.3470354	3.699971	4.3469769	3.8274802	3.8335235	-83.71392	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	7.9600417	11.166667	2.6462889	0.32400249	-5.1559998	-5.2549992	0.58092023	-5.2549879	0.5807243	-0.16387108	-4.5250461	9.68	-0.029428996	0.96985937	-1.401029	0.048427908	1.4010242	-0.048425433	0.0024776633	-1.7439183	1.498	0.77777778	0.19296667	1.2900968	1.6663132	-0.45984416	-0.10334287	0.044581943	0.13538159	0.00036780152	1.9628834	1.8826842	0.00048789814	1.882686	0.00048792164	5.4339184e-07	1.7374424	1.1332399	0.077044921	-0.62212565	1.2852427	-0.076758228	-1.2852285	0.07675942	-0.0024551298	2.0975417	0.029258915	0.00036772266	0.037156261	0.11431845	0.00048785358	0.11431687	0.00048787707	5.4339191e-07	0.23477957	0.029087482	5.3907397	2.7455535	3.6275109	4.4664126	3.6274948	4.4664378	3.8072741	3.5811302	-83.473272	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	8.4705077	13.111111	2.6462889	0.095133714	-5.3255552	-5.2980088	0.33715733	-5.2981043	0.33726215	0.44708881	-4.6198491	9.68	0.00078800728	0.99053888	-1.417662	-0.0033148421	1.4176696	0.0026936818	-0.008779458	-1.7773541	1.498	0.77777778	0.19296667	1.3036788	1.6663375	-0.386217	-0.069033042	0.030249526	0.091591097	2.8875106e-07	1.9700121	1.9187195	2.5531985e-06	1.9187191	1.6858257e-06	5.8793924e-06	1.8303559	1.0905458	-0.0020066455	-0.60337339	1.0922189	0.0053050094	-1.0922237	-0.0043107423	0.0081529485	1.6811136	0.020858965	2.8875101e-07	0.029917655	0.079734523	2.5531973e-06	0.079734826	1.6858252e-06	5.8793967e-06	0.15915055	0.020700039	4.964688	3.114199	3.7155032	4.324647	3.7155198	4.3246252	3.8347824	3.8707248	-83.383337	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	8.0776196	11.555556	2.6462889	0.14887065	-5.1933719	-5.2641761	0.64098199	-5.2641728	0.64099167	0.84890756	-4.5858067	9.68	-0.015072436	0.97397018	-1.4048959	-0.037496393	1.404895	0.037497166	0.052380354	-1.7610967	1.498	0.77777778	0.19296667	1.2934021	1.6663473	-0.44345017	-0.094904464	0.041080489	0.12460373	0.00010761416	1.9643689	1.8914607	0.00027759874	1.8914609	0.00027760959	0.00016413326	1.7609383	1.1227361	0.040854497	-0.62101604	1.2425663	0.05774019	-1.242564	-0.057741385	-0.044462605	2.0016563	0.027291725	0.00010760738	0.035633781	0.10592397	0.00027758418	0.10592373	0.00027759503	0.0001641344	0.21651656	0.027111232	5.2917961	2.8313821	3.6464307	4.4322198	3.6464278	4.4322241	3.8075349	3.6649215	-83.531932	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	7.6937225	10.388889	2.6462889	0.46258203	-5.096632	-5.240626	0.79808625	-5.240605	0.79807557	0.94745777	-4.5976903	9.68	0.052916357	0.96271989	-1.3958249	-0.095657638	1.3958223	0.095655557	-0.13219606	-1.7563075	1.498	0.77777778	0.19296667	1.2822079	1.6664337	-0.49568439	-0.12369126	0.052968946	0.1609134	0.0010971011	1.960244	1.8611544	0.0016863362	1.8611539	0.0016862658	0.00094149497	1.681425	1.1576529	-0.1383437	-0.61244081	1.3804094	0.14703975	-1.3804119	-0.14703661	0.10844177	2.3120291	0.033641856	0.0010963963	0.039916572	0.13485756	0.0016857802	0.13485798	0.0016857098	0.00094147004	0.27578453	0.033604459	5.6292658	2.5357535	3.5896118	4.5473507	3.5896127	4.5473492	3.7937679	3.3677501	-83.915532	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:35
2x2_2C_8b_C2v_L	8.1610074	8.8333333	2.4825333	0.18365234	-4.9992974	-4.8044164	0.0091427707	-4.8043639	0.0091479145	0.0043820756	-4.4208703	9.68	0.06092842	0.80719136	-1.1221772	0.067054965	1.1221715	-0.06705339	-0.084499322	-1.4197542	1.284	0.66666667	0.1654	1.2967053	1.7943722	-0.33979263	-0.10479466	0.044610397	0.19859982	0.0013444284	1.9564732	1.8258107	0.0010510334	1.8258072	0.0010509533	0.00050757283	1.6065394	1.1953539	-0.15873469	-0.60920506	1.5129335	-0.11831567	-1.5129529	0.11831109	0.081420543	2.5425973	0.03960465	0.0013433811	0.0438652	0.16835531	0.0010507894	0.16835839	0.0010507093	0.00050753137	0.32571684	0.039608803	5.8567562	2.3435287	3.5283329	4.6890645	3.528342	4.6890461	3.8824233	3.0480058	-81.223329	R0:N12:S0:1	-57.579733	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:36
2x2_2C_8b_C2v_L	7.7215516	9.1666667	2.4825333	0.010933391	-5.1256151	-5.1146307	0.034382203	-5.1145802	0.03438084	0.035562459	-4.6370865	9.68	0.04430344	0.8018602	-1.1461452	-0.070701892	1.1461395	0.070701646	0.089329247	-1.4416682	1.284	0.66666667	0.1654	1.2887389	1.7219397	-0.43293979	-0.11649035	0.048780433	0.17155222	0.00070120608	1.9584064	1.8506681	0.0010203975	1.8506664	0.0010203756	0.00054211345	1.6620456	1.1687323	-0.11209241	-0.62242419	1.4224719	0.11610333	-1.4224817	-0.1161021	-0.083465426	2.3660827	0.035443791	0.00070092553	0.041789146	0.14478545	0.0010201697	0.14478705	0.0010201478	0.00054207901	0.28951852	0.035378748	5.6635341	2.5138712	3.5656812	4.5909936	3.5656852	4.5909867	3.8502969	3.281842	-82.838688	R0:N12:S0:1	-57.579733	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:36
2x2_2C_8b_C2v_L	7.5442486	10	2.6462889	0.6499117	-5.0798745	-5.2409468	0.83105411	-5.240777	0.8307491	0.92308863	-4.6235179	9.68	-0.078638967	0.96269882	-1.3954365	0.12544858	1.3954334	-0.12542906	0.16846317	-1.7599658	1.498	0.77777778	0.19296667	1.277539	1.6665156	-0.51502804	-0.13584293	0.057936976	0.1759551	0.0021665329	1.9589636	1.8481169	0.002860771	1.8480971	0.002859875	0.0015022934	1.6478173	1.1719039	0.19894855	-0.60378443	1.4325376	-0.1937145	-1.4326696	0.19367736	-0.13770422	2.4295274	0.036045309	0.002163796	0.041281539	0.14726225	0.0028591536	0.14727964	0.0028582595	0.0015021733	0.2986839	0.036151327	5.7581107	2.41838	3.5713419	4.5944599	3.5714427	4.5942783	3.7919656	3.2283503	-84.214511	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:36
2x2_2C_8b_C2v_L	8.43691	13.166667	2.8100444	0.1234945	-4.1162588	-4.4937695	0.37408043	-4.4938135	0.37857048	0.61486691	-3.9379119	9.68	0.00014393339	1.0432406	-1.5503511	-0.00052683128	1.5503583	-0.00081699348	6.9692046e-07	-1.9810587	1.712	0.88888889	0.22053333	1.2944115	1.6654203	-0.43913757	-0.092332434	0.040022108	0.12183386	2.6229674e-08	1.9647577	1.8935165	1.6109979e-07	1.8935161	3.8523851e-07	0	1.7678731	1.120084	-0.00059644835	-0.62032044	1.2321796	0.001215943	-1.2321837	0.0018813909	-6.7800304e-07	1.9741557	0.026774417	2.6229673e-08	0.035243015	0.10396389	1.6109979e-07	0.10396421	3.8523849e-07	0	0.21096081	0.026565617	5.2698684	2.8507527	3.6510329	4.4248669	3.6510398	4.4248566	3.8017532	3.6901709	-77.399085	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:36
2x2_2C_8b_C2v_L	8.3082106	12.722222	2.8100444	0.11919158	-4.0830948	-4.4765942	0.46448102	-4.4765923	0.46820179	0.95622802	-3.9347065	9.68	-0.0015783066	1.0384152	-1.5445354	7.0502176e-05	1.5445347	6.6761105e-05	1.8268743e-07	-1.9763839	1.712	0.88888889	0.22053333	1.2912377	1.6654589	-0.4552176	-0.10042635	0.043388929	0.13245614	3.1613617e-06	1.9632222	1.8847081	2.5874144e-09	1.8847083	2.3100577e-09	0	1.7455817	1.1304441	0.0066525229	-0.62176677	1.2755511	-0.0001573205	-1.2755493	-0.00014871488	-1.6515483e-07	2.0681547	0.028729522	3.161355e-06	0.03681645	0.11239718	2.5874144e-09	0.11239698	2.3100577e-09	0	0.22844459	0.028513072	5.3714816	2.7636227	3.6314463	4.4598447	3.6314442	4.4598479	3.7959207	3.613072	-77.462162	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:37
2x2_2C_8b_C2v_L	7.8626743	11.388889	2.8100444	0.40803736	-3.9950762	-4.4090972	0.86947989	-4.4090877	0.86998544	1.0404822	-3.8939853	9.68	-0.001611182	1.0240352	-1.520991	1.3255862e-06	1.5209899	-5.5146099e-06	-0.010790168	-1.9505865	1.712	0.88888889	0.22053333	1.2794896	1.6656901	-0.50854754	-0.130751	0.05588815	0.17245149	2.3074308e-06	1.9589758	1.851466	0	1.8514657	0	7.8321741e-06	1.6604624	1.169405	0.0060868822	-0.60966536	1.4193197	-2.5938587e-06	-1.4193212	1.0788842e-05	0.0093776328	2.3896248	0.03550865	2.3074273e-06	0.041263174	0.14412885	0	0.1441291	0	7.8321863e-06	0.29014462	0.035315485	5.7336568	2.4518479	3.5715664	4.5916918	3.5715671	4.5916905	3.7934347	3.2762982	-77.645016	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:37
2x2_2C_8b_C2v_L	8.5565874	13.611111	2.8100444	0.11324909	-4.155474	-4.498883	0.31846179	-4.4988581	0.31887588	0.48629625	-3.9424244	9.68	-3.335722e-06	1.0486858	-1.553753	0.00051466565	1.5537482	0.00035338142	7.9457397e-06	-1.9855213	1.712	0.88888889	0.22053333	1.2972737	1.6653862	-0.42391143	-0.08507562	0.036992884	0.11231901	0	1.9662962	1.9014011	1.6507049e-07	1.9014016	7.7780651e-08	0	1.7877214	1.1107948	1.3708638e-05	-0.61685327	1.1911028	-0.0012107789	-1.1910979	-0.00083117277	-8.0282893e-06	1.8863883	0.024968666	0	0.03367677	0.09640183	1.6507049e-07	0.096401368	7.778065e-08	0	0.19494046	0.024770793	5.1771766	2.9303087	3.6699404	4.3935148	3.6699332	4.3935252	3.8085013	3.7540612	-77.315693	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:37
2x2_2C_8b_C2v_L	8.1699172	12.277778	2.8100444	0.21031833	-4.0547635	-4.4505894	0.67674673	-4.4505974	0.67676057	0.90164407	-3.9278571	9.68	-0.00029926277	1.0340103	-1.5367736	1.121761e-05	1.5367757	-7.9147227e-06	6.1681384e-06	-1.9701949	1.712	0.88888889	0.22053333	1.2877175	1.6655063	-0.47216	-0.1094549	0.047129461	0.14433536	1.0075236e-07	1.9617177	1.8748286	0	1.8748281	0	0	1.7205342	1.1420228	0.0012143441	-0.62081769	1.3213484	-2.308254e-05	-1.3213528	1.6285995e-05	-5.57417e-06	2.1685351	0.030839745	1.0075235e-07	0.038371527	0.12184058	0	0.12184106	0	0	0.24744015	0.030621137	5.4823178	2.668576	3.6113267	4.4990636	3.6113316	4.4990556	3.7919278	3.520303	-77.50677	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:37
2x2_2C_8b_C2v_L	8.029791	11.833333	2.8100444	0.39922462	-4.0283327	-4.4434949	0.62138853	-4.443482	0.62128276	-0.64785566	-4.1015102	9.68	1.24292e-05	1.0292952	-1.5314695	-0.00076624975	1.5314659	0.0015159756	0.14768498	-1.9870384	1.712	0.88888889	0.22053333	1.2839459	1.6663068	-0.48869578	-0.11923129	0.051159817	0.15573901	1.2871259e-10	1.9571951	1.8633933	2.4488531e-07	1.8633956	9.5866145e-07	0.0048515553	1.7002465	1.1527292	-4.4612677e-05	-0.63701566	1.3700172	0.0016010286	-1.3699998	-0.0031677287	-0.19045033	2.2461209	0.032796129	1.2871259e-10	0.042973729	0.13267436	2.448853e-07	0.13267233	9.5866131e-07	0.0048834488	0.26235069	0.032713706	5.5683674	2.607853	3.5867919	4.5436628	3.5867731	4.5436939	3.8001657	3.4395348	-78.026111	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:37
2x2_2C_8b_C2v_L	7.4811441	8.8333333	2.6462889	0.0077558678	-4.2108356	-4.3527172	0.031461112	-4.3527369	0.031480532	0.02911291	-3.9846282	9.68	0.054093563	0.88079455	-1.2653791	-0.094087485	1.2653885	0.094090577	-0.12125433	-1.6215433	1.498	0.77777778	0.19296667	1.2701394	1.728449	-0.49919856	-0.17125306	0.070245724	0.25596203	0.0020315576	1.9548331	1.7750362	0.0035835912	1.7750267	0.0035835634	0.0011726864	1.4816448	1.2507719	-0.19794976	-0.54765906	1.6651987	0.21135172	-1.665255	-0.21134908	0.12225302	2.902412	0.046870045	0.0020289652	0.045947385	0.21663026	0.0035813685	0.2166378	0.0035813413	0.0011725614	0.39350577	0.047233178	6.3170616	1.9245899	3.4965579	4.8801494	3.4965851	4.8800731	3.917753	2.4829071	-78.441728	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:37
2x2_2C_8b_C2v_L	7.6907472	10.944444	2.8100444	0.61060122	-3.9165276	-4.351319	0.88972105	-4.3513157	0.88969773	1.0047588	-3.8914501	9.68	-6.3025537e-05	1.0128274	-1.5058076	-0.0063287651	1.5058066	0.0063246227	-0.066784522	-1.9445137	1.712	0.88888889	0.22053333	1.2746508	1.6658003	-0.52818492	-0.14338401	0.061043643	0.18941428	2.8792798e-09	1.9577977	1.837053	1.3612712e-05	1.8370534	1.3595211e-05	0.0002951332	1.6243252	1.1858621	0.00022126423	-0.59779882	1.4734401	0.012457352	-1.4734377	-0.012449325	0.058000264	2.5120174	0.038103115	2.8792798e-09	0.042551246	0.15786567	1.3612682e-05	0.15786539	1.3595181e-05	0.00029514802	0.31384096	0.037955212	5.8794469	2.3248256	3.5524633	4.6486848	3.5524613	4.6486887	3.7970757	3.11877	-77.531655	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:38
2x2_2C_8b_C2v_L	8.6679134	14.055556	2.8100444	0.10469599	-4.1779004	-4.5047013	0.34748677	-4.5044474	0.35264341	0.45438788	-3.9411416	9.68	-1.0133734e-06	1.0519262	-1.5570157	0.0018129706	1.5569652	7.5417351e-06	-0.00022842574	-1.9882364	1.712	0.88888889	0.22053333	1.2998578	1.6653569	-0.40950618	-0.078565428	0.034265543	0.1037781	0	1.9678284	1.9085051	1.967445e-06	1.9085091	0	5.8983895e-09	1.8053644	1.1024477	4.1272572e-06	-0.6116165	1.1520785	-0.0041612657	-1.1520377	-1.7265011e-05	0.0002351716	1.8047438	0.023304147	0	0.032125204	0.08957598	1.9674444e-06	0.089572343	0	5.8983895e-09	0.18034775	0.023118993	5.0928204	3.0028507	3.6880997	4.3652134	3.6880393	4.3652987	3.8158342	3.8066678	-77.20188	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:38
2x2_2C_8b_C2v_L	7.3840859	9.6111111	2.6462889	0.45800096	-5.0312493	-5.2162155	0.56784886	-5.2157601	0.56782244	0.64546276	-4.6245299	9.68	0.088342978	0.95754829	-1.389347	-0.13926975	1.3892758	0.13926227	0.18644827	-1.7564217	1.498	0.77777778	0.19296667	1.2723678	1.6665325	-0.53521799	-0.14936739	0.063432315	0.19274322	0.0031064144	1.9579422	1.8334396	0.0041468029	1.8334386	0.0041464151	0.0019663185	1.61016	1.1879134	-0.24117406	-0.5906376	1.4870935	0.23244754	-1.4870757	-0.23244051	-0.15743848	2.5531023	0.038572634	0.0031006867	0.042406344	0.16120808	0.004143533	0.16120961	0.0041431454	0.0019661193	0.32280133	0.038826176	5.8967678	2.2907121	3.5540063	4.6475383	3.553961	4.6476304	3.7959462	3.0637739	-84.299559	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:38
2x2_2C_8b_C2v_L	7.2382797	9.2222222	2.6462889	0.094041945	-4.7650781	-4.9652589	0.17614837	-4.9652585	0.17616336	0.20569269	-4.44219	9.68	0.075969165	0.92928393	-1.3486868	0.1266991	1.3486885	-0.12670031	-0.16803542	-1.711715	1.498	0.77777778	0.19296667	1.2672491	1.6713961	-0.55182576	-0.16391374	0.069318291	0.21583377	0.003115619	1.9566065	1.8127284	0.0047266246	1.8127265	0.0047265958	0.0018918054	1.5610474	1.2106076	-0.24255889	-0.57475464	1.5569056	-0.24444831	-1.5569176	0.24444728	0.15383207	2.6983399	0.041826091	0.0031096703	0.043893435	0.18086021	0.0047226426	0.1808618	0.0047226141	0.0018916768	0.3519465	0.04215698	6.0655235	2.1414194	3.5304312	4.7276043	3.530439	4.7275874	3.8282243	2.8409993	-82.628379	R0:N12:S0:1	-56.269689	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:38
2x2_2C_8b_C2v_L	7.5034594	10.5	2.8100444	0.84767331	-3.8638688	-4.3461427	0.97147955	-4.3461687	0.97119511	1.0060737	-3.9004009	9.68	-0.0076444302	1.0037991	-1.5008075	0.06938046	1.5007972	-0.069375173	0.11840429	-1.9414526	1.712	0.88888889	0.22053333	1.2691596	1.66592	-0.54890063	-0.1578084	0.066884734	0.20815834	3.4105728e-05	1.9568998	1.8204623	0.0015118214	1.8204767	0.0015121148	0.00089218762	1.5830699	1.2037852	0.024825072	-0.58052096	1.5310897	-0.13403499	-1.5309977	0.13404745	-0.1020949	2.6419285	0.040770295	3.4105e-05	0.04358333	0.17362652	0.0015114482	0.17361426	0.0015117413	0.00089227965	0.33905605	0.040776412	6.0369912	2.1853219	3.5362277	4.7092562	3.5361662	4.7093855	3.8051498	2.9330652	-77.762321	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:38
2x2_2C_8b_C2v_L	7.2986828	10.055556	2.8100444	0.76827859	-3.8902033	-4.3830049	0.81626214	-4.3828792	0.81614225	0.90086006	-3.9270862	9.68	0.059869961	1.0065349	-1.5031971	-0.1145557	1.5031493	0.1144937	0.16757171	-1.9423278	1.712	0.88888889	0.22053333	1.2628938	1.6659364	-0.57074777	-0.17436195	0.073526965	0.22831117	0.0021698545	1.9561862	1.8017072	0.0045596454	1.8017258	0.004555792	0.0017735924	1.5364574	1.2227161	-0.20150492	-0.55971609	1.5910429	0.23358436	-1.5909182	-0.23349011	-0.14553274	2.7770204	0.043405585	0.0021668939	0.044437075	0.19138657	0.0045563852	0.1913714	0.0045525353	0.0017738231	0.36515821	0.043728336	6.1852648	2.0390449	3.5235219	4.7725927	3.523447	4.7727818	3.8190338	2.7194305	-78.417321	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:40
2x2_2C_8b_C2v_L	6.8404777	9.1666667	2.8100444	0.25323388	-3.9570177	-4.4094595	0.34937878	-4.4094006	0.34937145	0.40819711	-3.948165	9.68	0.10491041	1.0125844	-1.496834	-0.17476045	1.4968233	0.17475108	-0.23777485	-1.9318554	1.712	0.88888889	0.22053333	1.2480387	1.6653929	-0.6171014	-0.21380986	0.089083861	0.27457022	0.0095269911	1.9559216	1.7551577	0.014952854	1.7551523	0.0149509	0.0039173549	1.4266867	1.2659334	-0.42996963	-0.50393593	1.7208894	0.42040819	-1.7209138	-0.4203794	0.22026662	3.0554543	0.048595791	0.0094684984	0.044970889	0.23518847	0.014922578	0.23519302	0.014920636	0.003917637	0.41669275	0.049904081	6.4665222	1.7206008	3.5052948	4.9177762	3.5053045	4.9177571	3.8762169	2.2112538	-79.594963	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:40
2x2_2C_8b_C2v_L	7.078007	9.6111111	2.8100444	0.53757811	-3.9320107	-4.4181363	0.64202533	-4.4177667	0.64225918	0.75431303	-3.9605568	9.68	0.086793177	1.0110319	-1.5048925	0.15128891	1.5048046	-0.15129399	-0.2158046	-1.9449409	1.712	0.88888889	0.22053333	1.2558719	1.6658176	-0.59347403	-0.19298032	0.080919979	0.2502123	0.0053014988	1.9558724	1.7803453	0.0088921051	1.780375	0.0088925029	0.0029533745	1.4848087	1.2431398	-0.31854056	-0.53383301	1.6536817	-0.32706451	-1.6534775	0.32709481	0.18997005	2.9150464	0.046004007	0.0052836185	0.044892672	0.21155261	0.008880313	0.21152986	0.0088806959	0.0029536152	0.39112869	0.046765701	6.3301492	1.8834018	3.5139234	4.8407115	3.5138027	4.8410359	3.8391966	2.4793559	-79.154573	R0:N12:S0:1	-54.959644	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:40
