model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	9.6663829	0	13.8	3.3038	-0.93000925	-5.782864	-5.6754574	-0.88111374	-5.700665	-0.90765753	-0.81203745	-4.7230699	11	-5.3376008e-05	3.4004617e-05	2.3655712e-05	-4.3692367e-05	-3.6367134e-05	7.7938728e-05	-2.0748575e-05	9.3640667e-06	-0.2131905	-1.2541664	1.8104696	0.20658389	-1.8122477	-0.2124032	-0.20690824	-2.2741994	1.9469	1	0.292	1.9665035e-07	1.2864423	1.6662196	-0.47744451	-0.11254585	0.048158346	0.14647414	1.9965867	1.965213	1.8797564	1.9938448	1.8800404	1.9935568	1.9926134	1.7221014	1.1440718	0.00014556687	-3.8580926e-05	-1.8547212e-05	7.4715855e-05	2.8202366e-05	-0.0001355787	1.6681891e-05	-4.4368865e-06	0.18440872	0.58877246	-1.2942087	-0.29158095	1.2930607	0.29842955	0.35263517	2.1631406	2	2	0	0	-100.75931	R0:S0:1	1.1440718	-123.1392	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@12:45
2x2_2C_8b_C2v_L	9.6662472	0	13.8	3.3038	-0.93779786	-5.77848	-5.6781847	-0.88584465	-5.7007468	-0.90664262	-0.80659982	-4.7262685	11.01	0.00021683322	-0.00012070783	-3.456177e-05	5.8392548e-05	-5.7124685e-05	0.00012586016	4.5035348e-05	-3.380863e-06	-0.21258285	-1.2530306	1.8097775	0.20546484	-1.811546	-0.21016892	-0.20341907	-2.273512	1.9469	1	0.292	-2.4739164e-07	1.28644	1.6662125	-0.47746143	-0.11255137	0.048160553	0.14651692	1.9966031	1.9651803	1.8796694	1.9938978	1.8798844	1.9936623	1.9928146	1.7218277	1.1441151	-0.00058536759	0.0001375954	3.7101582e-05	-0.00010633589	6.0694973e-05	-0.00021494326	-3.085101e-05	1.7408688e-06	0.18395941	0.58903038	-1.2946328	-0.29031091	1.2938761	0.29596317	0.34779	2.1641539	2	2	0	0	-100.81308	R0:S0:1	1.1441151	-123.2992	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@12:50
2x2_2C_8b_C2v_L	9.6662188	0	13.8	3.3038	-0.94670134	-5.7835527	-5.6905158	-0.89648509	-5.7025435	-0.91216739	-0.81339494	-4.7335603	11.02	8.9840072e-05	-4.2118036e-05	-4.3710881e-06	-1.6863227e-05	3.987058e-05	-9.746912e-05	-6.4438818e-05	2.2330424e-05	-0.21213375	-1.2527732	1.8101079	0.20552354	-1.8108283	-0.20876485	-0.20222018	-2.2732317	1.9469	1	0.292	-6.6840186e-07	1.2864396	1.6662109	-0.47746508	-0.11255235	0.048160924	0.14653084	1.996616	1.9651614	1.8796485	1.9938935	1.8798111	1.9937374	1.9928896	1.7217248	1.1441294	-0.00024220637	5.0639607e-05	5.2227309e-06	3.3757546e-05	-2.7081044e-05	0.00017206186	5.485472e-05	-1.3827784e-05	0.1836094	0.58918616	-1.2948619	-0.29043851	1.2941348	0.29417123	0.3459657	2.1645272	2	2	0	0	-100.96932	R0:S0:1	1.1441294	-123.4592	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@12:58
2x2_2C_8b_C2v_L	9.6662618	0	13.8	3.3038	-0.95740352	-5.7978025	-5.7005465	-0.9068525	-5.7146812	-0.92491361	-0.8153658	-4.7400603	11.03	-1.5150241e-05	1.2898568e-05	-1.8032455e-05	3.1984538e-05	-3.5698915e-05	9.1482471e-05	-2.8281087e-05	8.0235196e-06	-0.21232695	-1.2531137	1.8100853	0.20562477	-1.8109767	-0.20935355	-0.20030643	-2.2729168	1.9469	1	0.292	1.4254993e-07	1.2864404	1.6662118	-0.47746037	-0.11254967	0.048159695	0.14653324	1.9966102	1.9651674	1.8796613	1.9938892	1.8798384	1.9937089	1.993001	1.7215918	1.144133	3.9721935e-05	-1.5213138e-05	1.7417598e-05	-5.7834461e-05	3.4372264e-05	-0.00015697493	2.3597597e-05	-2.8894936e-06	0.18376962	0.58914898	-1.2947698	-0.29053783	1.2940194	0.29484966	0.34323878	2.1649941	2	2	0	0	-101.16659	R0:S0:1	1.144133	-123.6192	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:05
2x2_2C_8b_C2v_L	9.6662058	0	13.8	3.3038	-0.96052232	-5.8001899	-5.7137646	-0.91743678	-5.7065861	-0.91822364	-0.82174464	-4.7487959	11.04	-8.104533e-05	6.0839163e-05	3.7473125e-05	-8.6812544e-05	-3.0199168e-05	7.4193366e-05	-0.00011364416	2.8918469e-05	-0.21116724	-1.2529051	1.8104635	0.20594421	-1.809517	-0.20564514	-0.19964682	-2.2728	1.9469	1	0.292	4.4478812e-07	1.2864395	1.6662094	-0.47746736	-0.11255183	0.048160654	0.14655656	1.9966391	1.9651294	1.8796275	1.9938672	1.8796443	1.9938915	1.9930366	1.721539	1.1441563	0.00021212035	-7.0953784e-05	-3.1442729e-05	0.00014736551	2.2958132e-05	-0.00012615422	9.3235299e-05	-1.0962864e-05	0.18298199	0.58946184	-1.2951506	-0.29110561	1.294809	0.29047154	0.3423625	2.1651902	2	2	0	0	-101.26522	R0:S0:1	1.1441563	-123.7792	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:10
2x2_2C_8b_C2v_L	9.6662841	0	13.8	3.3038	-0.97841816	-5.8185825	-5.7135629	-0.92357857	-5.7387813	-0.94487917	-0.81909336	-4.7528756	11.05	1.008228e-05	-7.9736238e-07	-1.9548176e-05	6.0456675e-05	3.9004873e-05	-8.2958677e-05	-7.5416205e-05	2.2315241e-05	-0.21253064	-1.2531409	1.8094201	0.20467209	-1.811497	-0.20959101	-0.19637839	-2.2722496	1.9469	1	0.292	-7.4500298e-07	1.286441	1.6662112	-0.47745842	-0.11254754	0.048158613	0.14654997	1.9966042	1.9651663	1.8796151	1.99394	1.8798365	1.9936923	1.9932279	1.7213117	1.1441515	-2.7098135e-05	4.6712046e-06	1.1086287e-05	-0.00010172503	-3.7506307e-05	0.00013604941	6.0655853e-05	-1.5529639e-05	0.18393717	0.58917114	-1.2948807	-0.28929341	1.2941585	0.29526868	0.3376133	2.165994	2	2	0	0	-101.51021	R0:S0:1	1.1441515	-123.9392	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:19
2x2_2C_8b_C2v_L	9.6661438	0	13.8	3.3038	-0.98269589	-5.8164113	-5.7336943	-0.94334844	-5.7125264	-0.9192817	-0.8430759	-4.7677124	11.06	-7.5579232e-05	4.3892869e-05	2.1086606e-06	-1.1026972e-05	-9.8458982e-06	2.4203291e-05	-2.714524e-05	3.451588e-06	-0.21125281	-1.2525346	1.8102171	0.20678494	-1.8087636	-0.2016505	-0.19949644	-2.2726467	1.9469	1	0.292	3.0718734e-07	1.2864384	1.6662073	-0.47747491	-0.11255457	0.048161846	0.14657961	1.996639	1.9651261	1.8796507	1.9938313	1.8794016	1.9940804	1.9930506	1.7215032	1.1441792	0.00019671399	-5.0844861e-05	-1.7721882e-07	1.8934377e-05	9.5360238e-06	-4.0976931e-05	2.0867929e-05	5.1406601e-08	0.18298179	0.58947786	-1.2950265	-0.29195956	1.2960576	0.28592182	0.34201742	2.1653289	2	2	0	0	-101.60759	R0:S0:1	1.1441792	-124.0992	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:27
2x2_2C_8b_C2v_L	9.6662657	0	13.8	3.3038	-1.0044195	-5.8533305	-5.7378647	-0.94622274	-5.7282504	-0.93624269	-0.83120107	-4.7701074	11.07	7.0432322e-05	-3.2431064e-05	1.4161438e-05	-1.236372e-05	-2.1974505e-05	5.0215236e-05	-0.00010684951	3.4441121e-05	-0.21402691	-1.2539187	1.8098331	0.20536132	-1.8091898	-0.20304299	-0.19464982	-2.2720645	1.9469	1	0.292	-6.0994345e-07	1.2864408	1.6662098	-0.47746173	-0.11254665	0.048158327	0.14657989	1.9965631	1.965218	1.8795852	1.9939001	1.8794657	1.9940145	1.9933256	1.7211969	1.1441827	-0.00018307986	3.9415284e-05	-1.2969178e-05	1.875925e-05	1.3751879e-05	-8.624261e-05	8.8517388e-05	-2.2213002e-05	0.18504906	0.58874453	-1.2952909	-0.29030468	1.2958076	0.28753505	0.33516518	2.1664095	2	2	0	0	-101.82514	R0:S0:1	1.1441827	-124.2592	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:33
2x2_2C_8b_C2v_L	9.6660761	0	13.8	3.3038	-0.98369264	-5.8066337	-5.7425296	-0.95264249	-5.7436736	-0.9527999	-0.85548281	-4.7849426	11.08	2.0509803e-05	-2.1272822e-06	4.4417172e-05	-8.7629557e-05	-2.2866004e-05	3.085438e-05	6.8948727e-06	1.1168221e-07	-0.20729868	-1.2514062	1.8093944	0.20433381	-1.8095175	-0.20447601	-0.19782557	-2.2724242	1.9469	1	0.292	3.8312672e-07	1.2864371	1.6662052	-0.47748252	-0.11255852	0.048163449	0.14659894	1.9967422	1.9649938	1.8795292	1.9939529	1.8795317	1.9939443	1.9931447	1.7213696	1.1441979	-5.3818913e-05	3.3744027e-07	-3.3773686e-05	0.00014684518	1.5045222e-05	-5.0068971e-05	-3.6536187e-06	4.025279e-06	0.18014332	0.5905694	-1.2955059	-0.28902216	1.2955271	0.28923659	0.33969255	2.1658315	2	2	0	0	-101.89438	R0:S0:1	1.1441979	-124.4192	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:39
2x2_2C_8b_C2v_L	9.6664639	0	13.8	3.3038	-1.046994	-5.9270324	-5.7293213	-0.9380374	-5.7652343	-0.97064017	-0.84274627	-4.7852838	11.09	-9.6591405e-05	4.1577726e-05	2.2021736e-06	-2.7229647e-05	1.7635052e-06	-8.4136369e-06	-3.9851995e-05	1.2290809e-05	-0.21923898	-1.2568074	1.8076966	0.19903728	-1.8105912	-0.20639424	-0.19247554	-2.2715273	1.9469	1	0.292	-4.0657929e-07	1.2864448	1.6662144	-0.47744033	-0.11253358	0.048152727	0.14657501	1.9964205	1.9653977	1.8792679	1.9942095	1.8795988	1.9938455	1.9934529	1.7210777	1.1441823	0.00024650389	-4.2338575e-05	1.6067906e-06	4.7682502e-05	3.5303083e-06	1.623292e-05	2.8857495e-05	-1.3718018e-05	0.18887418	0.58729847	-1.296592	-0.28274377	1.2954652	0.29166342	0.33193422	2.1667544	2	2	0	0	-102.30037	R0:S0:1	1.1441823	-124.5792	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:45
