2x2_2C_8b_C2v_L	7.968361	10.833333	2.5285333	0.26678288	-5.3358834	-6.0245362	0.5279643	-6.0244335	0.52915906	0.82287875	-5.3651931	9.94	0.017088402	0.8388333	-1.2807204	0.061995296	1.2807203	-0.062052435	0.093370248	-1.5960359	1.3392667	0.66666667	0.15066667	1.2966826	1.6664983	-0.42617314	-0.086262386	0.037719174	0.11397189	6.7580194e-05	1.9642286	1.9005518	0.00047796528	1.9005478	0.0004785582	0.00044211119	1.7842318	1.1122434	-0.03335465	-0.63366041	1.1956052	-0.079774059	-1.195636	0.079826881	-0.074998146	1.8994697	0.025274106	6.7577815e-05	0.035744505	0.097206842	0.0004779145	0.097210575	0.0004785073	0.00044209597	0.1978374	0.025131984	5.189555	2.9249295	3.6684394	4.3952232	3.6684664	4.3951837	3.8159451	3.7405967	-88.87958	R0:N12:S0:1	-59.291733	uncorrelated	b7fd39a	v1.0.3	2022-07-04@16:59
2x2_2C_8b_C2v_L	7.8407166	11.388889	2.8713778	0.51844271	-4.007379	-4.4734303	0.8749981	-4.4734387	0.87508721	1.0690266	-4.0103988	9.94	1.9676905e-05	1.053162	-1.5695131	-0.0007108669	1.5695119	0.00072918415	0.035669537	-2.0212613	1.7856889	0.88888889	0.20088889	1.2756813	1.6656435	-0.52466105	-0.14017242	0.060174512	0.18613213	3.0621592e-10	1.9578333	1.8393753	1.7575524e-07	1.8393772	1.8491861e-07	8.0486466e-05	1.6326407	1.1826732	-7.1368e-05	-0.60166624	1.4650584	0.0014007099	-1.4650454	-0.0014367754	-0.030116019	2.4858498	0.037615602	3.0621592e-10	0.042495827	0.15564463	1.7575524e-07	0.15564293	1.849186e-07	8.0487729e-05	0.30849137	0.037449709	5.8517001	2.349844	3.5546747	4.639559	3.554665	4.6395776	3.791969	3.1554899	-79.651739	R0:N12:S0:1	-56.548978	uncorrelated	b7fd39a	v1.0.3	2022-07-04@16:59
2x2_2C_8b_C2v_L	7.7178598	9.5	2.5285333	0.024616261	-5.4120856	-5.3582949	0.062496862	-5.3582078	0.06248704	0.067706238	-4.8906327	9.94	-0.049770886	0.84361558	-1.2026219	0.079520981	1.2026056	-0.079521899	-0.10212126	-1.5148605	1.3392667	0.66666667	0.15066667	1.2868517	1.7015938	-0.45603019	-0.11713525	0.050500302	0.16700103	0.00081376378	1.9590068	1.8539863	0.0011863276	1.8539894	0.0011863964	0.00065372479	1.6726529	1.1641311	0.12060285	-0.62187034	1.4094389	-0.1252363	-1.4094127	0.12524085	0.091441383	2.3327991	0.034705135	0.00081338838	0.041165034	0.14162812	0.0011860221	0.1416255	0.0011860908	0.00065368257	0.28215481	0.034647268	5.6325808	2.5389178	3.5715545	4.5771896	3.5715248	4.5772427	3.8347509	3.3268665	-86.074243	R0:N12:S0:1	-59.291733	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:00
2x2_2C_8b_C2v_L	8.4460613	13.166667	2.8713778	0.11028974	-4.1287388	-4.5878852	0.38813058	-4.5878861	0.3869276	0.85611675	-4.0670407	9.94	-0.00024835298	1.0736565	-1.6061417	0.0014789003	1.6061346	-0.0014250888	-8.6007524e-05	-2.0571612	1.7856889	0.88888889	0.20088889	1.2913458	1.6653152	-0.45506835	-0.099786631	0.043416871	0.13218389	7.9873828e-08	1.963159	1.8846216	1.2771492e-06	1.8846247	1.1877568e-06	5.9571677e-10	1.7469674	1.1301562	0.0010531067	-0.6224322	1.275973	-0.0034359006	-1.2759483	0.0033130021	7.7865294e-05	2.0635403	0.028679183	7.9873824e-08	0.036879896	0.11247844	1.277149e-06	0.11247564	1.1877565e-06	5.9571677e-10	0.22735344	0.028460066	5.3703789	2.7648784	3.6311475	4.4601627	3.6311211	4.4602036	3.7917564	3.6193263	-79.488615	R0:N12:S0:1	-56.548978	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:00
2x2_2C_8b_C2v_L	8.0824769	11.555556	2.6999556	0.28802676	-5.2803342	-5.411858	0.67213024	-5.4120212	0.67309967	0.94800494	-4.7652955	9.94	0.024027265	1.0074834	-1.4600204	0.049303564	1.4600448	-0.049353896	0.07652536	-1.8360054	1.5624778	0.77777778	0.17577778	1.2902755	1.6663324	-0.45928156	-0.10252376	0.044546908	0.13480831	0.00024224929	1.9628324	1.8826939	0.00046585684	1.8826942	0.00046653174	0.00032027647	1.7399431	1.1325854	-0.06245917	-0.62221762	1.2851543	-0.075204985	-1.2851564	0.075263279	-0.06223603	2.0901432	0.029152067	0.00024221499	0.037208641	0.11430892	0.00046581602	0.11430856	0.00046649079	0.00032028009	0.23282436	0.02898243	5.3918762	2.7452193	3.6275341	4.4664194	3.6275454	4.4664008	3.7962992	3.5934589	-86.064073	R0:N12:S0:1	-57.920356	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:00
2x2_2C_8b_C2v_L	7.5196364	10	2.6999556	0.5605788	-5.2083412	-5.3690215	0.66759535	-5.3688639	0.66748513	0.76981252	-4.7874944	9.94	-0.089985869	1.0004477	-1.4473784	0.13738908	1.4473315	-0.13739649	-0.18687552	-1.8310718	1.5624778	0.77777778	0.17577778	1.2735916	1.6665174	-0.53106991	-0.14563972	0.062380686	0.18912539	0.0029368534	1.9580462	1.8360952	0.0037165279	1.836117	0.0037178558	0.001824586	1.6197727	1.1844433	0.23405355	-0.59422533	1.4775769	-0.22000385	-1.4774202	0.22004946	0.15135889	2.5243665	0.03804311	0.0029317596	0.042280048	0.15868018	0.0037138999	0.1586616	0.0037152244	0.0018244492	0.31675932	0.038252987	5.8683755	2.3172352	3.5561789	4.6385393	3.5560448	4.6387967	3.7882674	3.1060793	-86.792681	R0:N12:S0:1	-57.920356	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:01
2x2_2C_8b_C2v_L	7.0211069	9.6111111	2.8713778	0.40403135	-4.0210749	-4.5437633	0.54252131	-4.5437701	0.54251051	0.6262132	-4.0998978	9.94	0.10052081	1.0493258	-1.5638592	-0.1730255	1.5638647	0.17301211	-0.23975908	-2.0201702	1.7856889	0.88888889	0.20088889	1.2511033	1.6655945	-0.60883006	-0.20495451	0.086324127	0.26578484	0.0076338779	1.9556272	1.7639239	0.012364945	1.7639116	0.012362278	0.0035708929	1.4500523	1.2576383	-0.38402728	-0.51562663	1.6981415	0.38456401	-1.6982115	-0.38451722	0.20908712	3.0041474	0.047692046	0.00759654	0.045238221	0.22698889	0.012343478	0.22699865	0.012340828	0.0035713305	0.40679636	0.048787218	6.4254126	1.776596	3.5074256	4.8925897	3.5074598	4.8925018	3.8515962	2.314088	-81.748638	R0:N12:S0:1	-56.548978	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:01
2x2_2C_8b_C2v_L	8.1638655	12.277778	2.8713778	0.34445455	-4.0757542	-4.5479952	0.70853522	-4.5480019	0.70947603	1.0064509	-4.0503883	9.94	4.4204569e-05	1.0648933	-1.5921334	-1.077784e-06	1.5921313	-1.2057804e-06	2.4062341e-06	-2.0435002	1.7856889	0.88888889	0.20088889	1.2842943	1.6654493	-0.48825977	-0.11785644	0.050952427	0.15615652	1.8749376e-09	1.9602833	1.8646347	0	1.8646365	0	0	1.6964191	1.1535066	-0.00016901943	-0.61843231	1.3657777	2.2115649e-06	-1.3657648	2.4733217e-06	-2.0815122e-06	2.2618192	0.032857129	1.8749376e-09	0.03986698	0.13156844	0	0.13156686	0	0	0.26504059	0.032640592	5.5916471	2.5751154	3.5924323	4.5394818	3.5924206	4.5395017	3.7854751	3.4264623	-79.645481	R0:N12:S0:1	-56.548978	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:02
2x2_2C_8b_C2v_L	7.8475445	15	3.0428	-0.029281538	-3.1949997	-3.7188752	0.028781423	-3.7188584	0.028781069	0.050907237	-3.3540447	9.94	-0.12270084	1.0745113	-1.6624267	0.14793478	1.662423	-0.14793526	0.19752754	-2.1988909	2.0089	1	0.226	1.2671378	1.6318339	-0.53962045	-0.17163921	0.070283096	0.11728959	0.10364341	1.9513965	1.8178222	0.15996321	1.8178231	0.1599694	0.0082068684	1.6044624	1.0941782	1.0506077	-0.66676518	1.4911638	-0.87859518	-1.4911556	0.87861883	-0.22622825	2.3538784	0.02590226	0.095229294	0.047864703	0.16930608	0.15316996	0.16930523	0.15317503	0.0082987657	0.3177013	0.032200433	4.9761883	2.8380734	3.6156051	4.6180298	3.6155902	4.6180433	3.7304262	3.4301894	-72.880991	R0:N12:S0:1	-55.1776	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:02
2x2_2C_8b_C2v_L	7.2606768	12	3.0428	-0.21101659	-3.5348414	-3.6017404	0.021805302	-3.6017522	0.021804742	0.032499703	-3.2878971	9.94	0.18872509	1.0890701	-1.6237663	0.1520513	1.6237682	-0.1520518	0.19202506	-2.1538931	2.0089	1	0.226	1.2523665	1.6527203	-0.59729057	-0.21016488	0.08666733	0.1994984	0.19667897	1.9326259	1.7498189	0.10835729	1.7498206	0.10835964	0.0039522234	1.4413142	1.1772681	-1.6126565	-0.71196374	1.7401855	-0.83620408	-1.7401789	0.83621516	-0.19074734	2.9211427	0.039670384	0.16747204	0.065412589	0.23210253	0.10695537	0.23210115	0.10695752	0.0039669273	0.4026124	0.046150062	4.9200786	2.2860663	3.4666191	4.7783812	3.4666136	4.7783862	3.7753994	2.5209461	-74.757917	R0:N12:S0:1	-55.1776	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:03
2x2_2C_8b_C2v_L	7.4637187	10.5	2.8713778	0.85285951	-3.9077082	-4.4627894	0.87117429	-4.4628169	0.871353	0.94965257	-4.0281799	9.94	-0.033322752	1.036346	-1.5585222	0.09455419	1.5585258	-0.094561208	-0.14361477	-2.0146024	1.7856889	0.88888889	0.20088889	1.2648615	1.6658865	-0.56481356	-0.16854959	0.071751322	0.22315663	0.00063297831	1.9561573	1.8063573	0.0030256672	1.8063587	0.0030256982	0.0012650466	1.5510254	1.218038	0.10825573	-0.56658771	1.5765124	-0.189045	-1.5765046	0.18904884	0.12167778	2.7381927	0.04275732	0.00063272677	0.044442326	0.18699788	0.0030242473	0.18699661	0.0030242781	0.001265237	0.35723417	0.042922907	6.1548794	2.077249	3.524819	4.7599533	3.524816	4.7599601	3.8103711	2.7843085	-80.138777	R0:N12:S0:1	-56.548978	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:03
2x2_2C_8b_C2v_L	6.9202636	11	3.0428	0.86593537	-2.15454	-3.2271488	0.90414269	-3.2271762	0.90434344	0.97980155	-3.1166473	9.94	0.00035833769	0.95628802	-1.5668248	-3.5609574e-06	1.5668323	5.7799975e-08	-2.1243442e-06	-2.1195617	2.0089	1	0.226	1.2466435	1.6416325	-0.64315333	-0.21415495	0.086961736	0.2590028	1.8682552e-07	1.957598	1.7734301	0	1.7734266	0	0	1.4811735	1.2535929	-0.0017676049	-0.51752354	1.6672769	1.0998307e-05	-1.6672987	-1.7849404e-07	2.0201108e-06	2.9357843	0.04706706	1.868255e-07	0.043264645	0.21872835	0	0.21873105	0	0	0.39237923	0.047221765	6.416612	1.8335061	3.511889	4.8996677	3.5119003	4.8996353	3.84157	2.4427828	-70.669218	R0:N12:S0:1	-55.1776	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:06
2x2_2C_8b_C2v_L	6.7161392	10	3.0428	-0.29975207	-3.3861712	-3.4183646	0.014161863	-3.4183682	0.014161846	0.02325433	-3.1636626	9.94	0.1983754	1.0682266	-1.5687086	-0.14310927	1.5687099	0.14311	-0.18083303	-2.0899492	2.0089	1	0.226	1.2358396	1.6686431	-0.64325654	-0.25277432	0.10315338	0.29782115	0.17103096	1.9307328	1.6758555	0.070503878	1.6758557	0.070504611	0.0028204366	1.2841959	1.279625	-1.6302027	-0.61363327	1.9069828	0.74325144	-1.906983	-0.74325522	0.1835804	3.3272056	0.05118707	0.15012024	0.067445078	0.30271277	0.070276186	0.30271257	0.070276912	0.0028218806	0.45785712	0.056673638	5.3649274	1.7051904	3.4383162	5.0711654	3.4383146	5.0711646	3.9471648	1.6572528	-75.233698	R0:N12:S0:1	-55.1776	uncorrelated	b7fd39a	v1.0.3	2022-07-04@17:07
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118384	-2.1957602	-2.7381035	0.24894061	-2.7380656	0.24893761	0.29628042	-2.7779187	9.94	-0.0041921399	0.024074744	-0.025964759	0.0093092605	0.025964507	-0.0093093436	0.013099565	-0.040230488	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99652433	1.1218372e-05	0.0029713824	1.9763809	5.088021e-05	0.034340232	5.04743e-05	9.8314489e-05	1.9999998	1.9965242	0.018926964	-0.30797328	0.0070723309	-0.040330493	-0.57680047	0.040070101	-0.056052417	1.1912672e-05	0.00086371954	1.1218298e-05	0.0029659517	0.046551065	5.0878683e-05	0.05695628	5.04728e-05	9.8308791e-05	3.4357415e-07	0.00086381157	7.9879235	7.9482476	0.098911253	7.998597	7.7254365	7.9568235	7.9983236	0.00041133877	-64.564174	R0:N12:S0:1	-67.52	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:42
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118384	-2.1957602	-2.7381035	0.24894061	-2.7380656	0.24893761	0.29628042	-2.7779187	9.94	-0.0041921399	0.024074744	-0.025964759	0.0093092605	0.025964507	-0.0093093436	0.013099565	-0.040230488	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99652433	1.1218372e-05	0.0029713824	1.9763809	5.088021e-05	0.034340232	5.04743e-05	9.8314489e-05	1.9999998	1.9965242	0.018926964	-0.30797328	0.0070723309	-0.040330493	-0.57680047	0.040070101	-0.056052417	1.1912672e-05	0.00086371949	1.1218298e-05	0.0029659517	0.046551065	5.0878683e-05	0.05695628	5.04728e-05	9.8308791e-05	3.4334386e-07	0.00086381134	7.9879235	7.9482476	0.098911253	7.998597	7.7254365	7.9568235	7.9983236	0.00041133877	-64.564174	R0:N12:S0:1	-67.52	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:42
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118384	-2.1957602	-2.7381035	0.24894061	-2.7380656	0.24893761	0.29628042	-2.7779187	9.94	-0.0041921399	0.024074744	-0.025964759	0.0093092605	0.025964507	-0.0093093436	0.013099565	-0.040230488	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99652433	1.1218372e-05	0.0029713824	1.9763809	5.088021e-05	0.034340231	5.04743e-05	9.8314489e-05	1.9999998	1.9965242	0.018926964	-0.30797328	0.0070723309	-0.040330493	-0.57680047	0.040070101	-0.056052417	1.1912672e-05	0.00086371957	1.1218298e-05	0.0029659517	0.046551065	5.0878683e-05	0.05695628	5.04728e-05	9.8308791e-05	3.4369171e-07	0.00086381169	7.9879235	7.9482476	0.098911252	7.998597	7.7254365	7.9568235	7.9983236	0.00041133877	-64.564174	R0:N12:S0:1	-67.52	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:42
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118384	-2.1957602	-2.7381035	0.24894061	-2.7380656	0.24893761	0.29628042	-2.7779187	9.94	-0.0041921399	0.024074744	-0.025964759	0.0093092605	0.025964507	-0.0093093436	0.013099565	-0.040230488	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99652433	1.1218372e-05	0.0029713824	1.9763809	5.088021e-05	0.034340232	5.04743e-05	9.8314489e-05	1.9999998	1.9965242	0.018926964	-0.30797328	0.0070723309	-0.040330493	-0.57680047	0.040070101	-0.056052417	1.1912672e-05	0.00086371949	1.1218298e-05	0.0029659517	0.046551065	5.0878683e-05	0.05695628	5.04728e-05	9.8308791e-05	3.4334386e-07	0.00086381134	7.9879235	7.9482476	0.098911253	7.998597	7.7254365	7.9568235	7.9983236	0.00041133877	-64.564174	R0:N12:S0:1	-67.52	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:42
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118384	-2.1957602	-2.7381035	0.24894061	-2.7380656	0.24893761	0.29628042	-2.7779187	9.94	-0.0041921399	0.024074744	-0.025964759	0.0093092605	0.025964507	-0.0093093436	0.013099565	-0.040230488	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99652433	1.1218372e-05	0.0029713824	1.9763809	5.088021e-05	0.034340232	5.04743e-05	9.8314489e-05	1.9999998	1.9965242	0.018926964	-0.30797328	0.0070723309	-0.040330493	-0.57680047	0.040070101	-0.056052417	1.1912672e-05	0.00086371949	1.1218298e-05	0.0029659517	0.046551065	5.0878683e-05	0.05695628	5.04728e-05	9.8308791e-05	3.4334386e-07	0.00086381134	7.9879235	7.9482476	0.098911253	7.998597	7.7254365	7.9568235	7.9983236	0.00041133877	-64.564174	R0:N12:S0:1	-67.52	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:42
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118384	-2.1957602	-2.7381035	0.24894061	-2.7380656	0.24893761	0.29628042	-2.7779187	9.94	-0.0041921399	0.024074744	-0.025964759	0.0093092605	0.025964507	-0.0093093436	0.013099565	-0.040230488	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99652433	1.1218372e-05	0.0029713824	1.9763809	5.088021e-05	0.034340232	5.04743e-05	9.8314489e-05	1.9999998	1.9965242	0.018926964	-0.30797328	0.007072331	-0.040330493	-0.57680047	0.040070101	-0.056052417	1.1912672e-05	0.00086371948	1.1218298e-05	0.0029659517	0.046551065	5.0878683e-05	0.05695628	5.04728e-05	9.8308791e-05	3.4332111e-07	0.00086381132	7.9879235	7.9482476	0.098911253	7.998597	7.7254365	7.9568235	7.9983236	0.00041133877	-64.564174	R0:N12:S0:1	-67.52	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:42
2x2_2C_8b_C2v_L	6.6856889	6.8333333	1.6714222	0.092109001	-2.1954296	-2.7376135	0.24937468	-2.7375757	0.2493717	0.29871218	-2.7788645	9.94	0.00062323259	0.084767092	-0.13344273	0.002479825	0.1334415	-0.0024798777	0.0011194743	-0.16409291	0.22321111	0.11111111	0.025111112	1.3333333	2	-9.4159303e-09	-2.505853e-10	1.1489277e-10	0.85675091	2.6685877e-07	0.055636776	1.9157957	3.9991754e-06	1.9155022	3.999067e-06	5.5627371e-07	0.68628374	1.8566932	-0.0028378378	-1.2762272	0.21809412	-0.011002242	-0.21876044	0.011001834	-0.003655595	3.0451488	0.026838956	2.6685873e-07	0.053729335	0.13997595	3.9991658e-06	0.14044732	3.9990574e-06	5.5627354e-07	0.55652617	0.026871189	7.7796217	7.0897468	0.84867615	7.84986	0.85112156	7.8494881	6.2280161	2.9640628	-63.588263	R0:N12:S0:1	-66.148622	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:43
2x2_2C_8b_C2v_L	6.6856889	6.9444444	1.6714222	0.092108986	-2.1954296	-2.7376134	0.24937469	-2.7375756	0.2493717	0.29871229	-2.7788644	9.94	0.00062340307	0.084768988	-0.13344455	0.0024800631	0.13344333	-0.0024801277	0.0011196666	-0.16409444	0.22321111	0.11111111	0.025111112	1.3333333	1.9999999	-1.3280412e-08	-3.614279e-10	1.2893766e-10	0.82139949	2.7809571e-07	0.068776166	1.9190859	4.1457712e-06	1.9188929	4.1457213e-06	5.3043818e-07	0.80789696	1.8213347	-0.0028738339	-1.3982172	0.25618374	-0.011104021	-0.25670793	0.011103703	-0.0034330689	3.2028144	0.030876874	2.7809566e-07	0.065867941	0.12836326	4.1457609e-06	0.12866162	4.145711e-06	5.3043803e-07	0.57497143	0.030910262	7.7312876	6.8988424	0.96876158	7.7855557	0.97061108	7.7852079	5.8391985	2.546684	-63.215066	R0:N12:S0:1	-66.148622	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:43
2x2_2C_8b_C2v_L	6.6856889	7.0555556	1.6714222	0.092108996	-2.1954295	-2.7376134	0.24937469	-2.7375755	0.24937171	0.29871237	-2.7788642	9.94	0.00062354853	0.084770524	-0.13344599	0.0024802719	0.13344477	-0.0024803243	0.0011198247	-0.16409567	0.22321111	0.11111111	0.025111112	1.3333333	1.9999999	-1.8228109e-08	-5.0587361e-10	2.3002119e-10	0.77841151	2.882544e-07	0.087461804	1.9204263	4.2620345e-06	1.9202909	4.2619403e-06	4.9257466e-07	0.95844243	1.7783423	-0.0028951958	-1.5452442	0.30683021	-0.011120792	-0.3072709	0.011120409	-0.003152806	3.2796279	0.034560234	2.8825435e-07	0.082784893	0.11890795	4.2620236e-06	0.11910651	4.2619294e-06	4.9257454e-07	0.58135521	0.034592646	7.6672175	6.6444934	1.1300311	7.6899168	1.1315254	7.689568	5.4066701	2.3345983	-62.859282	R0:N12:S0:1	-66.148622	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:43
2x2_2C_8b_C2v_L	6.6856889	7.3888889	1.6714222	0.092108989	-2.1954296	-2.7376135	0.24937465	-2.7375756	0.24937167	0.29871211	-2.7788644	9.94	0.00062323781	0.084766337	-0.13344123	0.0024798037	0.13344	-0.0024798635	0.0011193506	-0.16409204	0.22321111	0.11111111	0.025111112	1.3333333	1.9999998	-4.3562234e-08	-1.2616711e-09	5.6890973e-10	0.61471337	3.0171688e-07	0.23499796	1.9318251	4.3837255e-06	1.9317791	4.3836432e-06	3.366225e-07	1.4427968	1.6146479	-0.0027942731	-2.2698045	0.45803133	-0.010611995	-0.45828309	0.010611629	-0.0021742784	2.916744	0.040294748	3.0171682e-07	0.20343545	0.082350715	4.383714e-06	0.082406649	4.3836317e-06	3.3662246e-07	0.44083803	0.040316958	7.2416166	5.0383424	1.5636331	7.2122257	1.5643954	7.2118959	4.1685403	3.0158262	-61.925791	R0:N12:S0:1	-66.148622	uncorrelated	b7fd39a	v1.0.3	2022-07-05@10:43
