GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	10.5	2.9573	-0.25440767	-3.3793082	-3.4168937	0.020403809	-3.416596	0.02038324	0.030835827	-3.1343822	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.19628019	1.0554561	-1.5611205	0.14931782	1.5610515	0.14931414	0.18812982	-2.0794281	2024-08-13@13:53	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.2584224	-3.3913835	-3.4253809	0.019922861	-3.4250827	0.019917669	0.030276853	-3.1430559	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.19660714	1.0565228	-1.5618392	0.14859451	1.5617681	0.14860038	0.18727029	-2.0800008	2024-08-13@13:53	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.25958865	-3.4018267	-3.4345583	0.018360803	-3.4340019	0.018341286	0.028824308	-3.1513344	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.19592874	1.0579673	-1.5628209	0.14838319	1.5626961	0.14837834	0.18706184	-2.0806671	2024-08-13@13:54	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.26316116	-3.4108525	-3.4444123	0.017597275	-3.4431662	0.017582927	0.027907645	-3.1605159	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.1959727	1.0587738	-1.5638424	0.14763683	1.5635678	0.14762537	0.1861545	-2.0813936	2024-08-13@13:55	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.26481172	-3.4193112	-3.4530846	0.016462903	-3.4523906	0.016463967	0.026712798	-3.1693347	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.19539001	1.0597858	-1.5645973	0.14730478	1.5644528	0.14729353	0.1857689	-2.0820542	2024-08-13@13:56	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.26933494	-3.4346405	-3.4616762	0.015787442	-3.4625305	0.015792011	0.025941223	-3.1785457	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-0.1959049	1.0613032	-1.5654162	0.146345	1.5655943	0.14635	0.18460413	-2.0829009	2024-08-13@13:56	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.26774531	-3.4325976	-3.471634	0.014368567	-3.471372	0.014361118	0.024392457	-3.1869248	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-0.19403387	1.0614618	-1.5663618	0.14635184	1.5663136	0.14635111	0.18461126	-2.0833496	2024-08-13@13:56	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.27207695	-3.457172	-3.4827439	0.012894179	-3.482653	0.012899592	0.022801098	-3.196035	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-0.19494969	1.0640608	-1.5676877	0.14573764	1.5676801	0.14574601	0.18380774	-2.0841713	2024-08-13@13:57	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.27611295	-3.4563591	-3.4899597	0.013291909	-3.4910587	0.013279037	0.023055786	-3.2050261	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-0.1943819	1.0637489	-1.5682007	0.14457445	1.5684343	0.14459192	0.18243774	-2.0848465	2024-08-13@13:57	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.27616497	-3.4754737	-3.4997667	0.011148742	-3.49965	0.011152659	0.020748102	-3.2136963	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-0.19405132	1.0661599	-1.5691025	0.14426668	1.569072	0.14427432	0.18194093	-2.0854196	2024-08-13@13:58	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.27834403	-3.4813264	-3.5103406	0.010107375	-3.5095569	0.0101122	0.019520708	-3.2231272	a248bdd	2x2_2C_8b_C2v_L	9.78	validity_data_2022.py	-0.19355556	1.0667585	-1.5702103	0.14353981	1.5700397	0.14352961	0.18097428	-2.086208	2024-08-13@13:58	1.9665	1	0.2546	v2.7.1	
NY	10.5	2.9573	-0.28309674	-3.4962774	-3.5190792	0.0099599326	-3.5192986	0.0099596701	0.019287932	-3.2321661	a248bdd	2x2_2C_8b_C2v_L	9.79	validity_data_2022.py	-0.19376698	1.068187	-1.5709973	0.14278899	1.5710438	0.1427863	0.1801073	-2.0869153	2024-08-13@13:59	1.9665	1	0.2546	v2.7.1	
