GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	9.5	2.9573	-0.33878808	-3.4410239	-3.5257958	0.022771723	-3.5255954	0.022844527	0.035665168	-3.2821226	a248bdd	2x2_2C_8b_C2v_L	10.0	validity_data_2022.py	-0.1667709	1.0576983	-1.5372742	0.11962749	1.5372488	-0.11963269	0.15587045	-2.0425472	2024-08-13@14:05	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.25995641	-2.9981066	-3.8065769	0.45036854	-3.8094077	0.45015947	0.55242445	-3.5587927	a248bdd	2x2_2C_8b_C2v_L	10.01	validity_data_2022.py	-0.083061887	1.0384693	-1.6004534	0.17418126	1.6008358	-0.17463942	0.2536658	-2.1300743	2024-08-13@14:06	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.26407407	-3.0205075	-3.8255364	0.45060357	-3.8277656	0.44974481	0.55072806	-3.5741829	a248bdd	2x2_2C_8b_C2v_L	10.02	validity_data_2022.py	-0.085135944	1.0407959	-1.6027347	0.17634459	1.6029896	0.17669536	0.2559619	-2.1320639	2024-08-13@14:07	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.26679807	-3.0432102	-3.8477477	0.44853813	-3.8454371	0.4500471	0.5466337	-3.5883909	a248bdd	2x2_2C_8b_C2v_L	10.03	validity_data_2022.py	-0.087302502	1.0431586	-1.6054149	0.1789603	1.6052093	0.17862498	0.25796745	-2.1335946	2024-08-13@14:07	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.26719589	-3.0634826	-3.8634871	0.44697934	-3.8657937	0.44599757	0.54182015	-3.602334	a248bdd	2x2_2C_8b_C2v_L	10.04	validity_data_2022.py	-0.089121435	1.0450468	-1.6071903	0.18050759	1.6074522	-0.18083027	0.25983115	-2.1350672	2024-08-13@14:07	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.2706053	-3.0853966	-3.8827052	0.44439977	-3.885957	0.4437162	0.53698056	-3.6172979	a248bdd	2x2_2C_8b_C2v_L	10.05	validity_data_2022.py	0.091311958	1.0472628	-1.6094822	0.1824609	1.6099098	-0.18292155	0.26174181	-2.1368183	2024-08-13@14:08	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.26977581	-3.1090123	-3.9038465	0.43863572	-3.9042043	0.436977	0.52810509	-3.6321438	a248bdd	2x2_2C_8b_C2v_L	10.06	validity_data_2022.py	0.093608463	1.049687	-1.612004	0.18476065	1.611901	0.18472822	0.26365248	-2.1384404	2024-08-13@14:08	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.27146462	-3.1280661	-3.9211936	0.43551537	-3.920235	0.43756035	0.52556117	-3.645253	a248bdd	2x2_2C_8b_C2v_L	10.07	validity_data_2022.py	-0.095123496	1.0514727	-1.6136814	0.18628399	1.6137365	0.18621457	0.26518038	-2.1397128	2024-08-13@14:09	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.26840108	-3.1518911	-3.942068	0.42815738	-3.9417474	0.42806237	0.51321927	-3.6591947	a248bdd	2x2_2C_8b_C2v_L	10.08	validity_data_2022.py	-0.097398836	1.0538683	-1.6162821	0.1883265	1.6162039	-0.18830038	0.26664336	-2.140942	2024-08-13@14:09	1.9665	1	0.2546	v2.7.1	
YY	9.5	2.9573	0.27022137	-3.1698735	-3.9558103	0.42886184	-3.9573682	0.42645314	0.51164777	-3.6720747	a248bdd	2x2_2C_8b_C2v_L	10.09	validity_data_2022.py	-0.098661809	1.0554888	-1.6176041	0.18951021	1.6176429	-0.18962403	0.26798902	-2.1421768	2024-08-13@14:10	1.9665	1	0.2546	v2.7.1	
