model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	8.0146487	12.277778	2.7953778	0.14470467	-3.8946268	-4.401852	0.68034525	-4.401756	0.56447502	1.0056631	-3.9118572	9.68	-9.5415521e-06	1.0378728	-1.5595965	-9.5769504e-06	1.5595811	-3.808493e-06	-7.9948889e-07	-2.0035592	1.748	0.88888889	0.22631111	1.2865089	1.6653147	-0.47815529	-0.11234533	0.048381177	0.14856275	1.2461203e-10	1.9611122	1.8711018	0	1.8711029	0	0	1.7122563	1.1461067	4.2487441e-05	-0.62046908	1.3378993	2.050592e-05	-1.3378881	8.5828722e-06	7.1484099e-07	2.2019855	0.031567795	1.2461203e-10	0.039001021	0.12540019	0	0.12539928	0	0	0.25353116	0.031346739	5.524213	2.6330001	3.6043334	4.5138181	3.6043163	4.5138464	3.7858302	3.4893912	-77.118429	R0:N12:S0:1	-55.076978	uncorrelated	b7fd39a	v1.0.3	2022-07-05@11:08
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6.3690839	9.5	2.9573	-0.28755278	-3.2603346	-3.3004542	0.017236408	-3.2999963	0.017255247	0.026755364	-3.0499278	9.68	-0.19436704	1.0425676	-1.5267701	0.14388071	1.5266661	-0.14388987	0.18178618	-2.0384409	1.9665	1	0.2546	1.2318008	1.6703884	-0.65211855	-0.26452148	0.10658361	0.31425036	0.1664316	1.9309944	1.6583933	0.07323175	1.6583983	0.07323598	0.0029487178	1.2527168	1.2959123	1.6228074	-0.59209414	1.9413264	-0.76348976	-1.9412293	0.76353489	-0.19094871	3.3892181	0.052592393	0.14682362	0.067237156	0.31828379	0.07302852	0.31828509	0.073032382	0.0029493511	0.46538213	0.05821681	5.4554843	1.6119105	3.4323554	5.1216721	3.4323307	5.1218273	3.986379	1.5140859	-73.367442	R0:N12:S0:1	-53.7816	uncorrelated	b7fd39a	v1.0.3	2022-07-05@11:08
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	7.4733873	14.5	2.9573	-0.022936797	-3.1141465	-3.6253732	0.033487898	-3.6234212	0.033482921	0.05734521	-3.2587613	9.68	-0.12132697	1.0529556	-1.6261153	-0.15061726	1.6256851	0.15057977	-0.202203	-2.1535887	1.9665	1	0.2546	1.2639512	1.6292959	-0.55186739	-0.18009918	0.073026846	0.12028885	0.10781439	1.9498349	1.8080514	0.17503888	1.8080205	0.17501199	0.0088057987	1.5855798	1.0954606	1.074841	-0.67202827	1.5294408	0.91523248	-1.5293389	-0.9152357	0.23476816	2.4089254	0.026467198	0.09871939	0.049378818	0.17740306	0.16716223	0.17743026	0.16713073	0.0089092967	0.32801524	0.033278474	4.9917519	2.8092854	3.5985096	4.6399666	3.598365	4.6401159	3.7276121	3.3635692	-71.09717	R0:N12:S0:1	-53.7816	uncorrelated	b7fd39a	v1.0.3	2022-07-05@11:08
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6.7608044	10	2.9573	3.0071517	-2.2750374	-3.1500941	1.3325608	-3.1500574	2.7097896	-0.21737761	-3.4970439	9.68	2.4915404e-06	0.96864613	-1.5301415	2.8884892e-06	1.5301363	-5.8808302e-06	-0.25780517	-2.153045	1.9665	1	0.2546	1.2456766	1.6644889	-0.62751539	-0.21952473	0.091499891	0.29104441	0	1.9363674	1.7334205	0	1.7334167	0	0.02258808	1.4389318	1.2838189	-5.7275456e-06	-0.56494003	1.7588505	-6.9889712e-06	-1.7588669	9.4480993e-06	0.35241401	3.0391225	0.050404782	0	0.066083695	0.25548548	0	0.25548858	0	0.023981378	0.41173593	0.051127728	6.5687064	1.7935374	3.459947	5.0565218	3.4599506	5.0565088	3.9032111	2.2360637	-70.994761	R0:N12:S0:1	-53.7816	uncorrelated	b7fd39a	v1.0.3	2022-07-05@11:09
2x2_2C_8b_C2v_L	6.377311	9.5	2.9573	-0.28841841	-3.2567015	-3.3044539	0.017245969	-3.3053179	0.017223871	0.026765761	-3.055997	9.69	-0.19353496	1.0416795	-1.5263956	0.14352827	1.5265684	-0.14351512	0.18138349	-2.038074	1.9665	1	0.2546	1.2320387	1.6707067	-0.65140137	-0.26383201	0.10634313	0.3146879	0.16415489	1.931373	1.6591157	0.071730541	1.6591746	0.071749655	0.0029350267	1.2536139	1.2965382	1.6125265	-0.58959515	1.9390239	-0.75706638	-1.9388959	0.75718408	-0.19045453	3.3880711	0.052624007	0.1450863	0.066900699	0.31786643	0.07153445	0.31781591	0.071552333	0.0029356821	0.46527877	0.058171902	5.4733992	1.6081152	3.4347791	5.1230325	3.4347571	5.1229826	3.9865821	1.5163374	-73.430827	R0:N12:S0:1	-53.8616	uncorrelated	b7fd39a	v1.0.3	2022-07-05@11:09
2x2_2C_8b_C2v_L	8.0148906	12.277778	2.7953778	0.2024922	-3.9110927	-4.4155378	0.69448187	-4.4155459	0.62661387	1.0896639	-3.9234153	9.69	1.5300242e-06	1.0387921	-1.5603135	4.5729587e-07	1.5603149	-5.5252937e-07	-2.272228e-07	-2.004011	1.748	0.88888889	0.22631111	1.2865133	1.6653335	-0.47812075	-0.11233528	0.048376927	0.1485516	0	1.9611061	1.8711159	0	1.8711157	0	0	1.712279	1.1460958	-6.539656e-06	-0.62053245	1.3378359	-9.6902674e-07	-1.3378373	1.2053114e-06	1.9996323e-07	2.2018874	0.031565792	0	0.03900701	0.12538664	0	0.12538678	0	0	0.25351522	0.031344732	5.5240992	2.6331197	3.6043393	4.5137819	3.6043412	4.5137787	3.7858734	3.4894759	-77.271271	R0:N12:S0:1	-55.156978	uncorrelated	b7fd39a	v1.0.3	2022-07-05@11:10
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
