w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-30	9.57706e-05	0.000107417	0.000107417	4.4555e-05	3.37431e-05	3.37431e-05	0	0	0	0	0	0
-29.9625	9.61567e-05	0.00010781	0.00010781	4.46612e-05	3.38119e-05	3.38119e-05	3.60587e-06	4.04289e-06	4.04289e-06	1.6748e-06	1.26795e-06	1.26795e-06
-29.925	9.65455e-05	0.000108205	0.000108205	4.47678e-05	3.3881e-05	3.3881e-05	7.22633e-06	8.10058e-06	8.10058e-06	3.35359e-06	2.53849e-06	2.53849e-06
-29.8875	9.6937e-05	0.000108602	0.000108602	4.48749e-05	3.39503e-05	3.39503e-05	1.08615e-05	1.21732e-05	1.21732e-05	5.0364e-06	3.81162e-06	3.81162e-06
-29.85	9.73315e-05	0.000109002	0.000109002	4.49823e-05	3.40199e-05	3.40199e-05	1.45114e-05	1.62607e-05	1.62607e-05	6.72323e-06	5.08737e-06	5.08737e-06
-29.8125	9.77287e-05	0.000109404	0.000109404	4.50901e-05	3.40896e-05	3.40896e-05	1.81762e-05	2.03634e-05	2.03634e-05	8.41411e-06	6.36573e-06	6.36573e-06
-29.775	9.81288e-05	0.000109807	0.000109807	4.51983e-05	3.41595e-05	3.41595e-05	2.18561e-05	2.44812e-05	2.44812e-05	1.0109e-05	7.64671e-06	7.64671e-06
-29.7375	9.85315e-05	0.000110214	0.000110214	4.53069e-05	3.42297e-05	3.42297e-05	2.5551e-05	2.86142e-05	2.86142e-05	1.18081e-05	8.93033e-06	8.93033e-06
-29.7	9.89368e-05	0.000110622	0.000110622	4.54159e-05	3.43001e-05	3.43001e-05	2.92611e-05	3.27625e-05	3.27625e-05	1.35112e-05	1.02166e-05	1.02166e-05
-29.6625	9.93447e-05	0.000111033	0.000111033	4.55253e-05	3.43707e-05	3.43707e-05	3.29865e-05	3.69262e-05	3.69262e-05	1.52184e-05	1.15055e-05	1.15055e-05
-29.625	9.97554e-05	0.000111446	0.000111446	4.56351e-05	3.44416e-05	3.44416e-05	3.67274e-05	4.11055e-05	4.11055e-05	1.69297e-05	1.2797e-05	1.2797e-05
-29.5875	0.000100169	0.000111862	0.000111862	4.57454e-05	3.45126e-05	3.45126e-05	4.04837e-05	4.53003e-05	4.53003e-05	1.86451e-05	1.40913e-05	1.40913e-05
-29.55	0.000100586	0.000112279	0.000112279	4.5856e-05	3.45839e-05	3.45839e-05	4.42557e-05	4.95108e-05	4.95107e-05	2.03647e-05	1.53882e-05	1.53882e-05
-29.5125	0.000101006	0.0001127	0.0001127	4.5967e-05	3.46554e-05	3.46554e-05	4.80434e-05	5.3737e-05	5.3737e-05	2.20885e-05	1.66877e-05	1.66877e-05
-29.475	0.000101429	0.000113122	0.000113122	4.60785e-05	3.47272e-05	3.47272e-05	5.1847e-05	5.79791e-05	5.79791e-05	2.38164e-05	1.799e-05	1.799e-05
-29.4375	0.000101853	0.000113547	0.000113547	4.61903e-05	3.47991e-05	3.47991e-05	5.56665e-05	6.22371e-05	6.22371e-05	2.55486e-05	1.9295e-05	1.9295e-05
-29.4	0.00010228	0.000113975	0.000113975	4.63026e-05	3.48713e-05	3.48713e-05	5.9502e-05	6.65112e-05	6.65112e-05	2.72849e-05	2.06027e-05	2.06027e-05
-29.3625	0.00010271	0.000114405	0.000114405	4.64153e-05	3.49438e-05	3.49438e-05	6.33536e-05	7.08013e-05	7.08013e-05	2.90255e-05	2.1913e-05	2.1913e-05
-29.325	0.000103143	0.000114837	0.000114837	4.65284e-05	3.50164e-05	3.50164e-05	6.72215e-05	7.51077e-05	7.51077e-05	3.07703e-05	2.32262e-05	2.32262e-05
-29.2875	0.000103579	0.000115272	0.000115272	4.6642e-05	3.50893e-05	3.50893e-05	7.11057e-05	7.94304e-05	7.94304e-05	3.25194e-05	2.4542e-05	2.4542e-05
-29.25	0.000104019	0.000115709	0.000115709	4.6756e-05	3.51624e-05	3.51624e-05	7.50064e-05	8.37695e-05	8.37695e-05	3.42727e-05	2.58606e-05	2.58606e-05
-29.2125	0.000104463	0.000116149	0.000116149	4.68704e-05	3.52358e-05	3.52358e-05	7.89238e-05	8.81251e-05	8.81251e-05	3.60304e-05	2.71819e-05	2.71819e-05
-29.175	0.00010491	0.000116592	0.000116592	4.69852e-05	3.53093e-05	3.53093e-05	8.28579e-05	9.24973e-05	9.24973e-05	3.77923e-05	2.8506e-05	2.8506e-05
-29.1375	0.000105361	0.000117037	0.000117037	4.71004e-05	3.53832e-05	3.53832e-05	8.68089e-05	9.68862e-05	9.68862e-05	3.95586e-05	2.98329e-05	2.98329e-05
-29.1	0.000105815	0.000117485	0.000117485	4.72161e-05	3.54572e-05	3.54572e-05	9.07769e-05	0.000101292	0.000101292	4.13292e-05	3.11626e-05	3.11626e-05
-29.0625	0.000106273	0.000117935	0.000117935	4.73323e-05	3.55315e-05	3.55315e-05	9.47622e-05	0.000105714	0.000105714	4.31041e-05	3.2495e-05	3.2495e-05
-29.025	0.000106735	0.000118388	0.000118388	4.74488e-05	3.5606e-05	3.5606e-05	9.87647e-05	0.000110154	0.000110154	4.48835e-05	3.38302e-05	3.38302e-05
-28.9875	0.0001072	0.000118844	0.000118844	4.75658e-05	3.56808e-05	3.56808e-05	0.000102785	0.000114611	0.000114611	4.66672e-05	3.51682e-05	3.51682e-05
-28.95	0.000107667	0.000119302	0.000119302	4.76833e-05	3.57558e-05	3.57558e-05	0.000106822	0.000119084	0.000119084	4.84553e-05	3.65091e-05	3.65091e-05
-28.9125	0.000108138	0.000119763	0.000119763	4.78012e-05	3.58311e-05	3.58311e-05	0.000110877	0.000123576	0.000123576	5.02479e-05	3.78527e-05	3.78527e-05
-28.875	0.000108613	0.000120227	0.000120227	4.79195e-05	3.59066e-05	3.59066e-05	0.00011495	0.000128084	0.000128084	5.20448e-05	3.91992e-05	3.91992e-05
-28.8375	0.000109092	0.000120693	0.000120693	4.80383e-05	3.59823e-05	3.59823e-05	0.000119041	0.00013261	0.00013261	5.38463e-05	4.05486e-05	4.05486e-05
-28.8	0.000109576	0.000121162	0.000121162	4.81576e-05	3.60583e-05	3.60583e-05	0.00012315	0.000137154	0.000137154	5.56522e-05	4.19008e-05	4.19008e-05
-28.7625	0.000110063	0.000121634	0.000121634	4.82773e-05	3.61345e-05	3.61345e-05	0.000127278	0.000141715	0.000141715	5.74626e-05	4.32558e-05	4.32558e-05
-28.725	0.000110554	0.000122109	0.000122109	4.83974e-05	3.6211e-05	3.6211e-05	0.000131424	0.000146294	0.000146294	5.92775e-05	4.46137e-05	4.46137e-05
-28.6875	0.000111047	0.000122587	0.000122587	4.8518e-05	3.62877e-05	3.62877e-05	0.000135588	0.000150891	0.000150891	6.10969e-05	4.59745e-05	4.59745e-05
-28.65	0.000111542	0.000123067	0.000123067	4.86391e-05	3.63647e-05	3.63647e-05	0.000139771	0.000155506	0.000155506	6.29209e-05	4.73382e-05	4.73382e-05
-28.6125	0.00011204	0.000123551	0.000123551	4.87606e-05	3.64419e-05	3.64419e-05	0.000143972	0.000160139	0.000160139	6.47494e-05	4.87048e-05	4.87048e-05
-28.575	0.000112542	0.000124037	0.000124037	4.88827e-05	3.65194e-05	3.65194e-05	0.000148193	0.000164791	0.000164791	6.65825e-05	5.00742e-05	5.00742e-05
-28.5375	0.00011305	0.000124526	0.000124526	4.90051e-05	3.65971e-05	3.65971e-05	0.000152432	0.00016946	0.00016946	6.84202e-05	5.14466e-05	5.14466e-05
-28.5	0.000113563	0.000125019	0.000125019	4.91281e-05	3.66751e-05	3.66751e-05	0.000156691	0.000174149	0.000174149	7.02625e-05	5.28219e-05	5.28219e-05
-28.4625	0.000114081	0.000125514	0.000125514	4.92515e-05	3.67533e-05	3.67533e-05	0.000160969	0.000178855	0.000178855	7.21094e-05	5.42002e-05	5.42002e-05
-28.425	0.000114604	0.000126012	0.000126012	4.93754e-05	3.68318e-05	3.68318e-05	0.000165266	0.000183581	0.000183581	7.3961e-05	5.55814e-05	5.55814e-05
-28.3875	0.000115129	0.000126513	0.000126513	4.94998e-05	3.69106e-05	3.69106e-05	0.000169584	0.000188325	0.000188325	7.58172e-05	5.69655e-05	5.69655e-05
-28.35	0.000115657	0.000127018	0.000127017	4.96246e-05	3.69896e-05	3.69896e-05	0.000173921	0.000193088	0.000193088	7.76782e-05	5.83526e-05	5.83526e-05
-28.3125	0.000116187	0.000127525	0.000127525	4.975e-05	3.70688e-05	3.70688e-05	0.000178278	0.00019787	0.00019787	7.95438e-05	5.97427e-05	5.97427e-05
-28.275	0.000116722	0.000128035	0.000128035	4.98758e-05	3.71484e-05	3.71484e-05	0.000182655	0.000202672	0.000202672	8.14141e-05	6.11358e-05	6.11358e-05
-28.2375	0.000117261	0.000128549	0.000128549	5.00021e-05	3.72282e-05	3.72282e-05	0.000187052	0.000207492	0.000207492	8.32892e-05	6.25318e-05	6.25318e-05
-28.2	0.000117804	0.000129065	0.000129065	5.01289e-05	3.73082e-05	3.73082e-05	0.00019147	0.000212332	0.000212332	8.5169e-05	6.39309e-05	6.39309e-05
-28.1625	0.000118351	0.000129585	0.000129585	5.02562e-05	3.73885e-05	3.73885e-05	0.000195908	0.000217192	0.000217192	8.70537e-05	6.5333e-05	6.5333e-05
-28.125	0.000118902	0.000130108	0.000130108	5.0384e-05	3.74691e-05	3.74691e-05	0.000200367	0.000222071	0.000222071	8.89431e-05	6.67381e-05	6.67381e-05
-28.0875	0.000119459	0.000130635	0.000130635	5.05123e-05	3.75499e-05	3.75499e-05	0.000204846	0.000226969	0.000226969	9.08373e-05	6.81462e-05	6.81462e-05
-28.05	0.000120021	0.000131164	0.000131164	5.06411e-05	3.76311e-05	3.76311e-05	0.000209347	0.000231888	0.000231888	9.27363e-05	6.95574e-05	6.95574e-05
-28.0125	0.00012059	0.000131697	0.000131697	5.07704e-05	3.77124e-05	3.77124e-05	0.000213869	0.000236827	0.000236827	9.46402e-05	7.09716e-05	7.09716e-05
-27.975	0.000121165	0.000132233	0.000132234	5.09002e-05	3.77941e-05	3.77941e-05	0.000218413	0.000241786	0.000241786	9.6549e-05	7.23888e-05	7.23888e-05
-27.9375	0.000121743	0.000132773	0.000132773	5.10305e-05	3.7876e-05	3.7876e-05	0.000222978	0.000246765	0.000246765	9.84626e-05	7.38092e-05	7.38092e-05
-27.9	0.000122325	0.000133316	0.000133316	5.11614e-05	3.79582e-05	3.79582e-05	0.000227566	0.000251764	0.000251764	0.000100381	7.52326e-05	7.52326e-05
-27.8625	0.00012291	0.000133862	0.000133862	5.12927e-05	3.80407e-05	3.80407e-05	0.000232175	0.000256784	0.000256784	0.000102305	7.66592e-05	7.66592e-05
-27.825	0.000123499	0.000134412	0.000134412	5.14246e-05	3.81234e-05	3.81234e-05	0.000236806	0.000261824	0.000261824	0.000104233	7.80888e-05	7.80888e-05
-27.7875	0.000124096	0.000134965	0.000134965	5.1557e-05	3.82064e-05	3.82064e-05	0.000241459	0.000266885	0.000266885	0.000106166	7.95215e-05	7.95215e-05
-27.75	0.0001247	0.000135522	0.000135522	5.16899e-05	3.82897e-05	3.82897e-05	0.000246136	0.000271967	0.000271967	0.000108105	8.09574e-05	8.09574e-05
-27.7125	0.000125313	0.000136082	0.000136082	5.18233e-05	3.83733e-05	3.83733e-05	0.000250835	0.00027707	0.000277071	0.000110048	8.23964e-05	8.23964e-05
-27.675	0.000125936	0.000136646	0.000136646	5.19573e-05	3.84572e-05	3.84572e-05	0.000255558	0.000282195	0.000282195	0.000111997	8.38385e-05	8.38385e-05
-27.6375	0.000126567	0.000137214	0.000137214	5.20918e-05	3.85413e-05	3.85413e-05	0.000260304	0.00028734	0.00028734	0.00011395	8.52838e-05	8.52838e-05
-27.6	0.000127206	0.000137785	0.000137785	5.22268e-05	3.86257e-05	3.86257e-05	0.000265074	0.000292507	0.000292507	0.000115909	8.67323e-05	8.67323e-05
-27.5625	0.00012785	0.00013836	0.00013836	5.23624e-05	3.87104e-05	3.87104e-05	0.000269868	0.000297696	0.000297696	0.000117872	8.81839e-05	8.81839e-05
-27.525	0.000128493	0.000138939	0.000138939	5.24985e-05	3.87954e-05	3.87954e-05	0.000274687	0.000302906	0.000302906	0.000119841	8.96388e-05	8.96388e-05
-27.4875	0.00012913	0.000139521	0.000139521	5.26352e-05	3.88807e-05	3.88807e-05	0.000279529	0.000308138	0.000308138	0.000121815	9.10968e-05	9.10968e-05
