model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.56e+02	 1.00e+06	2022-08-01@11:58
2x2_2C_8b_C2v_L	4.7671262	0	14	2.3616444	-0.001087061	-3.2852013	-4.0004928	-0.10798619	-4.0005114	-0.10798843	0.14846381	-3.6397913	9.56	-8.5276373e-05	4.0120838e-07	0.010535073	-0.16999338	0.010535136	-0.16999394	-4.0247747e-06	-9.0222565e-06	-0.1134572	-1.0930695	1.7221851	0.047603165	-1.7221881	-0.047603326	0.23650333	-2.2755676	2.0691778	1	0.21146667	0.014071604	1.2588657	1.6182896	-0.58627474	-0.18725793	0.07761676	0.12975029	0.2609572	1.9410203	1.8072876	1.5530122	1.8072885	1.5530057	0.019066592	1.5648116	1.1011225	0.00090250167	-5.1292179e-06	0.10469212	1.1759042	0.10468878	1.1759118	2.8262626e-05	1.5061227e-05	1.1718864	0.73145403	-1.5492476	-0.59298374	1.5492454	0.59298349	-0.29913868	2.5119361	0.028195914	0.2336668	0.057397282	0.17637873	0.36690033	0.17637792	0.36690381	0.019207362	0.34054606	0.036132225	4.1233504	5.3678579	5.1189555	5.0547194	5.11895	5.0547236	4.3518047	6.1113481	5.2675478	2.7507262	3.367416	5.1912182	3.3674142	5.1912382	3.7053861	3.2143191	-74.215664	R0:S0:1	-57.586844	uncorrelated	b7fd39a	v1.0.3	4	sharp_wc_2.0_b_50	 1.56e+02	 4.11e-03	2022-08-01@13:18
2x2_2C_8b_C2v_L	4.9684987	0	14	2.4232889	0.0041204933	-3.1973459	-3.8864271	-0.1161673	-3.8864156	-0.11617287	0.15628861	-3.521811	9.44	0.00011339293	2.7950526e-05	0.0081143525	-0.17754659	0.0081152168	-0.17754477	-3.9352024e-06	7.9314215e-06	-0.11397619	-1.0767469	1.6967441	0.033478716	-1.6967363	-0.033494768	0.24474355	-2.2438403	2.0383556	1	0.22293333	0.011947506	1.2562705	1.6134287	-0.59470503	-0.19373288	0.079903571	0.12674296	0.29192807	1.9389237	1.8020203	1.5424629	1.802018	1.5424941	0.021645488	1.5521045	1.0960141	-0.0011022472	-5.5497463e-05	0.10780379	1.2140424	0.1078135	1.2139664	1.0451552e-05	-4.9340843e-06	1.2014893	0.74241991	-1.5639075	-0.53746362	1.5639192	0.53755033	-0.31300333	2.531811	0.027639207	0.26042126	0.059325286	0.18055499	0.37699568	0.18055713	0.37697264	0.021891647	0.34601323	0.036175924	4.274551	5.329135	5.1129031	5.0169067	5.1129135	5.0169525	4.3619046	6.1580548	5.2610533	2.776453	3.3722081	5.2653983	3.3722352	5.2652875	3.7030167	3.2031556	-72.780487	R0:S0:1	-56.133689	uncorrelated	b7fd39a	v1.0.3	3	sharp_wc_2.0_b_50	 1.54e+02	 1.32e-02	2022-08-01@15:16
