model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-07-28@16:31
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-07-28@16:44
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-07-28@16:50
2x2_2C_8b_C2v_L	4.9724964	0	14	2.3616444	-0.010579201	-3.3743966	-4.0931499	-0.090840235	-4.093137	-0.09083945	0.12522447	-3.7145758	9.6822222	-2.5567089e-06	-1.3965286e-08	0.010809448	-0.15403714	0.010808903	-0.15403664	-9.2328503e-08	-2.0787064e-07	-0.11014077	-1.0997972	1.7280057	0.057436385	-1.7280048	-0.057437083	0.21560437	-2.2754738	2.0691778	1	0.21146667	0.014267602	1.2642742	1.6265962	-0.5653611	-0.17374171	0.072385141	0.1313951	0.22072128	1.9450703	1.8211633	1.5937848	1.8211622	1.5937844	0.015689823	1.5941357	1.1074075	3.6178308e-05	7.4862569e-07	0.091877741	1.0738868	0.091877978	1.0738783	-5.5465428e-07	-4.178171e-07	1.0907637	0.71323803	-1.5013351	-0.59561306	1.5013403	0.59561862	-0.27560936	2.4418341	0.028501648	0.20186868	0.053661524	0.16522568	0.33998155	0.16522664	0.33998255	0.015755069	0.32596807	0.035078896	3.9055786	5.3994997	5.1219939	5.0840937	5.1219959	5.0840964	4.3240149	5.9986386	5.2824431	2.7461682	3.3887132	5.0402493	3.3887167	5.0402442	3.7233892	3.2803664	-75.320217	R0:S0:1	-58.564622	uncorrelated	b7fd39a	v1.0.3	2022-07-28@18:09
2x2_2C_8b_C2v_L	4.9911153	0	14	2.3616444	-0.011613031	-3.3865488	-4.1032815	-0.089119095	-4.1032558	-0.089125963	0.12234182	-3.7211404	9.6933333	-5.6524884e-05	1.7437972e-06	0.010775545	-0.15255506	0.010778228	-0.15255559	-4.3111928e-06	-1.5547907e-06	-0.10985936	-1.1009894	1.7288766	0.058062676	-1.7288701	-0.058074991	0.21339515	-2.2753445	2.0691778	1	0.21146667	0.014214365	1.2647589	1.6273359	-0.56346367	-0.17250648	0.071913188	0.13152994	0.21796984	1.945398	1.82243	1.5967883	1.8224315	1.5967667	0.015407728	1.596732	1.1079533	0.00084686249	1.7365938e-05	0.090524753	1.0646189	0.090514531	1.0646639	-1.5186724e-05	-1.7750638e-05	1.0836157	0.71196946	-1.496946	-0.59445966	1.4969238	0.59452069	-0.27326589	2.435481	0.028526589	0.19970463	0.053357722	0.16419289	0.33794362	0.1641913	0.33795003	0.015468824	0.32460828	0.034982467	3.8898193	5.401493	5.1221303	5.0870681	5.1221356	5.0871334	4.3211671	5.9887751	5.2842747	2.7462106	3.3902202	5.0285301	3.3901682	5.0285654	3.7252533	3.2858747	-75.435058	R0:S0:1	-58.653511	uncorrelated	b7fd39a	v1.0.3	2022-07-28@18:53
2x2_2C_8b_C2v_L	5.3841092	0	14	2.4232889	-0.015987683	-3.4086654	-4.075895	-0.081703822	-4.0759277	-0.081732979	0.1114507	-3.6801317	9.6844444	-8.2110648e-05	1.2297045e-05	0.009925868	-0.14482832	0.0099335112	-0.14483039	8.0384137e-06	-7.3173689e-06	-0.1075522	-1.094911	1.7095276	0.056873356	-1.7095302	-0.056911292	0.20278855	-2.2466581	2.0383556	1	0.22293333	0.013353446	1.2672879	1.6305165	-0.55213172	-0.16631087	0.069303037	0.1299861	0.2097366	1.9471545	1.8299192	1.6202083	1.8299244	1.6201675	0.014403535	1.6113333	1.1084475	0.0017286271	3.8979095e-05	0.083544532	1.011521	0.083521173	1.0116318	-0.00018984517	-6.5306491e-05	1.0479002	0.70629006	-1.4679071	-0.56531005	1.4678414	0.56550548	-0.26420495	2.39126	0.02824687	0.19440934	0.051714474	0.15802409	0.32295993	0.15801882	0.32296522	0.014453492	0.31650973	0.03410146	3.8505476	5.3891099	5.1137983	5.0836378	5.1138161	5.0838405	4.3058461	5.9308546	5.2829708	2.7671312	3.4096522	4.9624396	3.4095022	4.9624939	3.737482	3.3325996	-75.096819	R0:S0:1	-58.089244	uncorrelated	b7fd39a	v1.0.3	2022-07-28@19:02
2x2_2C_8b_C2v_L	5.0160437	0	14	2.3616444	-0.015970011	-3.4012073	-4.1119758	-0.089930699	-4.1123148	-0.089940713	0.1224343	-3.730156	9.7044444	5.2203178e-05	-3.7045292e-06	0.01119531	-0.1496881	0.011194414	-0.14969393	-1.5147212e-06	1.1020154e-08	-0.10965137	-1.1026232	1.7301756	0.060980366	-1.7302422	-0.060971189	0.21017392	-2.2769807	2.0691778	1	0.21146667	0.014165122	1.265393	1.6284727	-0.5608422	-0.17099319	0.071319596	0.13175884	0.21440598	1.9458096	1.8238748	1.6137043	1.8238742	1.6137634	0.014777158	1.5998129	1.1086894	-0.0010472713	-3.6169383e-05	0.090387499	1.0409376	0.090400271	1.0408014	8.7187731e-05	4.2313092e-05	1.0782449	0.70964765	-1.4918675	-0.59745719	1.491927	0.59739681	-0.26823242	2.4288607	0.028568689	0.19800861	0.052981267	0.16308496	0.32579526	0.16308608	0.3257651	0.014840271	0.32298519	0.03487322	3.8635792	5.4076194	5.1279949	5.0819885	5.127948	5.081856	4.3194833	5.9777028	5.2795405	2.7450509	3.3973085	4.9840744	3.3974535	4.9840054	3.7259589	3.2929662	-75.56856	R0:S0:1	-58.7424	uncorrelated	b7fd39a	v1.0.3	2022-07-28@19:16
