model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0719188	0	7.5	0.34313333	0.16405202	0.84970191	0.17007126	0.17004872	0.84959572	0.80656753	0.18930987	1.3	-1.7872778e-05	0.14320178	-0.04306689	-0.15529426	-0.1552858	-0.043078702	-1.8867615e-05	0.19930754	1	0.22441077	-7.2352471e-06	-0.41318259	0.12589657	-0.1258732	0.41318076	0.54468503	3.4443112e-06	-0.4	-0.020657642	0.86267828	-1.0258833	0.11508861	0.032143918	0.27985349	0.029345507	0.17361265	0.47269512	0.47268216	0.17363771	0.058537316	0.094217658	0.85323118	9.1654199e-05	-0.35517003	-0.13901073	1.4198907	1.4198728	-0.13900543	6.0730863e-05	-0.97343925	-0.57009221	-2.0164567	0.00014715143	1.3541214	-1.273457	1.2733727	-1.3541982	-0.45897937	-6.3844152e-06	-0.008146084	-7.9341521	R0:S0:1	0.85323118	817c5bc	v2.2.6	Y	23	sharp_wc_2.0_b_50	self-energy/D	sol_cdmft.py	2023-12-04@11:46
2x2_2C_8b_C2v_L	-1.0719188	0	7.5	0.34313333	0.16405202	0.84970191	0.17007126	0.17004872	0.84959572	0.80656753	0.18930987	1.3	-1.7872778e-05	0.14320178	-0.04306689	-0.15529426	-0.1552858	-0.043078702	-1.8867615e-05	0.19930754	1	0.22441077	-7.2352471e-06	-0.41318259	0.12589657	-0.1258732	0.41318076	0.54468503	3.4443112e-06	-0.4	-0.020657642	0.86267828	-1.0258833	0.11508861	0.032143918	0.27985349	0.029345507	0.17361265	0.47269512	0.47268216	0.17363771	0.058537316	0.094217658	0.85323118	9.1654199e-05	-0.35517003	-0.13901073	1.4198907	1.4198728	-0.13900543	6.0730863e-05	-0.97343925	-0.57009221	-2.0164567	0.00014715143	1.3541214	-1.273457	1.2733727	-1.3541982	-0.45897937	-6.3844152e-06	-0.008146084	-7.9341521	R0:S0:1	0.85323118	817c5bc	v2.2.6	Y	23	sharp_wc_2.0_b_50	self-energy/D	sol_cdmft.py	2023-12-04@11:46
