CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_ave	version	
15	Broyden	0	-4.331322808e-06	-103.7718474	-161.6	1.624619594	YY	11.5	0.3016301142	self-energy/D	sharp_wc_2_b_50	2	2	1.246892787	0.3819540014	0.008829158469	-4.346028023	1.955082766	-5.440915668	1.721444969	-0.6363045627	1.983359694	-5.442882391	1.721463108	-0.6375856385	1.983330301	0.7484213334	0.002926793365	-5.36764993	1.393137575	a248bdd	2x2_2C_8b_C2v_L	12.1	1.290951809	2	1.664473276	0.9999999999217626	0.9999999999999998	0.001919670863	-0.001585881157	0.0004110292504	-0.0003660924845	-5.287468103e-05	6.072997385e-06	-0.1840642708	0.4260097637	-1.496772973e-05	8.615642699e-06	-0.184338645	0.4264173293	-0.0003173412548	0.001151319449	0.0004025582297	-0.0007965470442	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.1036946954	0.4065314805	-1.418755387	0.4673112241	2.190861161	-1.798300487	-6.431247262e-05	0.0001985650486	-2.191304576	1.798366661	0.0001551429338	-0.0004554125788	-0.2561602397	0.1783990725	-2.876403161	3.17918382	2024-10-21@17:30	2.75	-0.632782283	1	-1.125605249e-17	-0.212094431	0	0.09496637488	v2.7.1	
15	Broyden	0	-4.331322808e-06	-103.7718474	-161.6	1.624619594	YY	11.5	0.3016301142	self-energy/D	sharp_wc_2_b_50	2	2	1.246892787	0.3819540014	0.008829158469	-4.346028023	1.955082766	-5.440915668	1.721444969	-0.6363045627	1.983359694	-5.442882391	1.721463108	-0.6375856385	1.983330301	0.7484213334	0.002926793365	-5.36764993	1.393137575	a248bdd	2x2_2C_8b_C2v_L	12.1	1.290951809	2	1.664473276	0.9999999999217626	0.9999999999999998	0.001919670863	-0.001585881157	0.0004110292504	-0.0003660924845	-5.287468103e-05	6.072997385e-06	-0.1840642708	0.4260097637	-1.496772973e-05	8.615642699e-06	-0.184338645	0.4264173293	-0.0003173412548	0.001151319449	0.0004025582297	-0.0007965470442	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.1036946954	0.4065314805	-1.418755387	0.4673112241	2.190861161	-1.798300487	-6.431247262e-05	0.0001985650486	-2.191304576	1.798366661	0.0001551429338	-0.0004554125788	-0.2561602397	0.1783990725	-2.876403161	3.17918382	2024-10-21@17:30	2.75	-0.632782283	1	-1.125605249e-17	-0.212094431	0	0.09496637488	v2.7.1	
