GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	10.5	3.5474	-0.24872994	-3.2113112	-3.2832994	0.028986773	-3.283706	0.029012072	0.036624321	-3.0251985	a248bdd	2x2_2C_8b_C2v_L	10.28	validity_data_2022.py	-0.2042587	1.06526	-1.5805717	0.15654601	1.5807031	0.15657011	0.19742064	-2.1125065	2024-08-13@13:42	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.25167323	-3.2246906	-3.2899469	0.029416709	-3.289264	0.029424827	0.036531164	-3.0328851	a248bdd	2x2_2C_8b_C2v_L	10.29	validity_data_2022.py	-0.20496776	1.0666543	-1.5810689	0.15597202	1.5809048	0.1559626	0.19663834	-2.1127632	2024-08-13@13:42	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.25812084	-3.2331509	-3.2977063	0.028482292	-3.2968371	0.028457294	0.036190328	-3.039479	a248bdd	2x2_2C_8b_C2v_L	10.3	validity_data_2022.py	-0.20534302	1.067309	-1.5819462	0.15517994	1.5817927	0.15516525	0.19586752	-2.1132859	2024-08-13@13:43	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.2607562	-3.2448788	-3.3042348	0.026695755	-3.3042645	0.026659914	0.035350573	-3.0468448	a248bdd	2x2_2C_8b_C2v_L	10.31	validity_data_2022.py	-0.20491845	1.068522	-1.5822682	0.15461316	1.5822733	0.15460108	0.19549893	-2.1137482	2024-08-13@13:44	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.26496772	-3.2562759	-3.3115742	0.026277294	-3.3123584	0.026267961	0.03503361	-3.055032	a248bdd	2x2_2C_8b_C2v_L	10.32	validity_data_2022.py	-0.20524153	1.0696567	-1.5829332	0.15383825	1.5831229	0.15383675	0.19468449	-2.1144378	2024-08-13@13:45	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.26769974	-3.2620498	-3.3182733	0.024728475	-3.3180716	0.0247318	0.034008008	-3.060897	a248bdd	2x2_2C_8b_C2v_L	10.33	validity_data_2022.py	-0.20453889	1.070236	-1.5833374	0.15342555	1.5833041	0.15342782	0.19430756	-2.1144195	2024-08-13@13:45	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.27192404	-3.2768377	-3.3255889	0.024715482	-3.3266677	0.024733479	0.033826031	-3.0696348	a248bdd	2x2_2C_8b_C2v_L	10.34	validity_data_2022.py	-0.20523655	1.0716339	-1.5838951	0.15253306	1.5841497	0.15253793	0.19325314	-2.1150674	2024-08-13@13:46	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.2738403	-3.2807449	-3.3324184	0.022658271	-3.331127	0.022678871	0.03224566	-3.0751362	a248bdd	2x2_2C_8b_C2v_L	10.35	validity_data_2022.py	-0.20412958	1.0721046	-1.5843325	0.15225325	1.584078	0.15223847	0.19301234	-2.1149833	2024-08-13@13:46	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.27903273	-3.298035	-3.3406597	0.023305843	-3.340905	0.023320608	0.032562439	-3.084961	a248bdd	2x2_2C_8b_C2v_L	10.36	validity_data_2022.py	-0.20522938	1.0737763	-1.5851228	0.15112506	1.5851724	0.15113525	0.19165139	-2.1159083	2024-08-13@13:47	2.0385	1	0.2119	v2.7.1	
NY	10.5	3.5474	-0.27742516	-3.2871871	-3.3477981	0.02191512	-3.3471632	0.021904165	0.031313933	-3.0917663	a248bdd	2x2_2C_8b_C2v_L	10.37	validity_data_2022.py	-0.20283732	1.0727834	-1.5855579	0.15069021	1.5853971	0.1506721	0.19111804	-2.1160276	2024-08-13@13:47	2.0385	1	0.2119	v2.7.1	
