GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10	3.5474	-0.33262993	-3.384001	-3.4873714	0.028733942	-3.4860966	0.028700245	0.043841165	-3.2543282	a248bdd	2x2_2C_8b_C2v_L	10.67	validity_data_2022.py	0.17255366	1.0806137	-1.5761128	0.12793353	1.5758187	-0.12791065	-0.16957335	-2.0963406	2024-08-13@13:59	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.33149606	-3.3902897	-3.4930495	0.028104453	-3.4922209	0.028158979	0.043011495	-3.2606229	a248bdd	2x2_2C_8b_C2v_L	10.68	validity_data_2022.py	0.17129787	1.0811848	-1.5759508	0.12761044	1.5757903	-0.12761549	-0.16907412	-2.0960155	2024-08-13@14:00	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.32889476	-3.378941	-3.5017958	0.030732146	-3.5018913	0.030699214	0.046731483	-3.2704681	a248bdd	2x2_2C_8b_C2v_L	10.69	validity_data_2022.py	0.16832914	1.0799113	-1.5765526	0.12744826	1.5765731	-0.12740367	-0.16981525	-2.0968496	2024-08-13@14:00	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.33102731	-3.3904961	-3.5080907	0.030973418	-3.5094238	0.030930444	0.047129389	-3.2781596	a248bdd	2x2_2C_8b_C2v_L	10.7	validity_data_2022.py	0.16792214	1.0808458	-1.5766117	0.12711245	1.5768909	-0.12709734	-0.16962635	-2.096999	2024-08-13@14:00	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.33201829	-3.3924662	-3.5182051	0.033549683	-3.5183631	0.03358294	0.051296512	-3.2892593	a248bdd	2x2_2C_8b_C2v_L	10.71	validity_data_2022.py	0.16623416	1.0808743	-1.5775833	0.12699238	1.5776205	-0.12698767	-0.17074074	-2.0983575	2024-08-13@14:01	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.33115462	-3.3982067	-3.5265848	0.033922262	-3.5268853	0.03385288	0.051723258	-3.296898	a248bdd	2x2_2C_8b_C2v_L	10.72	validity_data_2022.py	0.16481437	1.0813589	-1.5780569	0.12679367	1.5780931	-0.12678358	-0.17068293	-2.0984712	2024-08-13@14:01	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.3305208	-3.401073	-3.5343087	0.03506716	-3.5346319	0.035020211	0.053579789	-3.305956	a248bdd	2x2_2C_8b_C2v_L	10.73	validity_data_2022.py	0.16316045	1.0814906	-1.5783265	0.12672263	1.578353	-0.12675737	-0.1712021	-2.0989621	2024-08-13@14:02	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.33161865	-3.4004903	-3.5442845	0.037678691	-3.5447122	0.037559223	0.057708785	-3.3168107	a248bdd	2x2_2C_8b_C2v_L	10.74	validity_data_2022.py	0.16156214	1.0810643	-1.5791946	0.12688778	1.5792371	-0.12687965	-0.17256645	-2.1001057	2024-08-13@14:02	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.33070353	-3.4003398	-3.5553717	0.038459174	-3.5545203	0.0387579	0.059557804	-3.3265908	a248bdd	2x2_2C_8b_C2v_L	10.75	validity_data_2022.py	0.15966734	1.0808988	-1.580241	0.1267534	1.5800237	-0.1269118	-0.1732554	-2.100951	2024-08-13@14:03	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.3306728	-3.4016448	-3.5636246	0.041300816	-3.5631767	0.041118333	0.063899775	-3.3376052	a248bdd	2x2_2C_8b_C2v_L	10.76	validity_data_2022.py	0.15789606	1.080731	-1.5806239	0.12721355	1.5804428	-0.12716026	-0.17483453	-2.1020155	2024-08-13@14:03	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	-0.32678026	-3.4047569	-3.5721548	0.042580086	-3.5722054	0.042650427	0.066314976	-3.3480823	a248bdd	2x2_2C_8b_C2v_L	10.77	validity_data_2022.py	0.15557381	1.0810797	-1.5810068	0.12736205	1.581061	-0.1273472	-0.17586073	-2.1029545	2024-08-13@14:03	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.19481221	-3.2112885	-3.972449	0.2966993	-3.9735629	0.29522683	0.36494032	-3.6826618	a248bdd	2x2_2C_8b_C2v_L	10.78	validity_data_2022.py	0.1170109	1.0914664	-1.6644937	0.20333335	1.6645701	-0.20329584	-0.28411719	-2.2018998	2024-08-13@14:04	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.18152053	-3.2234507	-3.9779407	0.27735321	-3.9769498	0.27815241	0.34486623	-3.6858437	a248bdd	2x2_2C_8b_C2v_L	10.79	validity_data_2022.py	0.1170559	1.0920779	-1.6634604	0.20195514	1.6633389	-0.20193905	-0.28190332	-2.1997037	2024-08-13@14:04	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.17501227	-3.2366279	-3.9836812	0.26734789	-3.9833892	0.27026584	0.33588752	-3.6938237	a248bdd	2x2_2C_8b_C2v_L	10.8	validity_data_2022.py	0.11724361	1.0929189	-1.6627184	0.20131941	1.6629233	-0.20151046	-0.28141524	-2.1992808	2024-08-13@14:05	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.16692262	-3.2496657	-3.9880377	0.25747199	-3.9897502	0.25940821	0.32511782	-3.7005328	a248bdd	2x2_2C_8b_C2v_L	10.81	validity_data_2022.py	0.11715315	1.0937081	-1.6618319	0.20043345	1.6623612	-0.20070718	-0.28043795	-2.1984355	2024-08-13@14:05	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.15602513	-3.2570622	-3.9903658	0.24666719	-3.9915094	0.24446101	0.31123109	-3.7042624	a248bdd	2x2_2C_8b_C2v_L	10.82	validity_data_2022.py	0.1164599	1.0935873	-1.6606399	0.19906272	1.6606825	-0.19892825	-0.27850546	-2.1966389	2024-08-13@14:06	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.14881205	-3.2653002	-3.9933176	0.23778812	-3.9931284	0.23628783	0.30196605	-3.7083765	a248bdd	2x2_2C_8b_C2v_L	10.83	validity_data_2022.py	0.11597165	1.0937104	-1.6594651	0.19794628	1.65933	-0.19771658	-0.27712598	-2.1951102	2024-08-13@14:06	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.14235768	-3.2754464	-3.9970337	0.23120149	-3.996252	0.22877614	0.29445202	-3.7141008	a248bdd	2x2_2C_8b_C2v_L	10.84	validity_data_2022.py	0.11554876	1.0940854	-1.6585901	0.19715449	1.6582445	-0.19677761	-0.27626527	-2.1941266	2024-08-13@14:07	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.13436023	-3.2829349	-3.9980128	0.22206814	-3.9982517	0.22031313	0.28462471	-3.7180659	a248bdd	2x2_2C_8b_C2v_L	10.85	validity_data_2022.py	0.11479299	1.0940671	-1.6570687	0.19574748	1.656996	-0.19545039	-0.27468776	-2.192541	2024-08-13@14:07	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.12532199	-3.2873823	-3.9987971	0.21343357	-3.9982969	0.21276019	0.27522595	-3.7213379	a248bdd	2x2_2C_8b_C2v_L	10.86	validity_data_2022.py	0.11349409	1.0935277	-1.6556359	0.1941411	1.655386	-0.19400623	-0.27284574	-2.1908548	2024-08-13@14:08	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.12272503	-3.2967122	-4.0009229	0.21029292	-4.0013302	0.20977107	0.27220003	-3.7274305	a248bdd	2x2_2C_8b_C2v_L	10.87	validity_data_2022.py	0.1132251	1.093929	-1.6545	0.19346133	1.6544779	-0.19344072	-0.2724088	-2.1901311	2024-08-13@14:08	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.11683487	-3.3052937	-4.0055734	0.20546837	-4.0041877	0.20464339	0.2663369	-3.7333194	a248bdd	2x2_2C_8b_C2v_L	10.88	validity_data_2022.py	0.1126153	1.0940561	-1.6538359	0.19299159	1.6535293	-0.19276995	-0.27193146	-2.1892298	2024-08-13@14:09	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.10792899	-3.3053145	-4.0038408	0.19689145	-4.0040562	0.1978766	0.2567338	-3.7344089	a248bdd	2x2_2C_8b_C2v_L	10.89	validity_data_2022.py	0.11088169	1.0928654	-1.6518823	0.19097458	1.6520046	-0.1911562	-0.26963408	-2.1869109	2024-08-13@14:09	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.10672685	-3.3151136	-4.0083492	0.19673375	-4.0096675	0.19665565	0.25600229	-3.740999	a248bdd	2x2_2C_8b_C2v_L	10.9	validity_data_2022.py	0.11068051	1.0933541	-1.6514195	0.19080897	1.6516306	-0.19089449	-0.26943931	-2.1864605	2024-08-13@14:10	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.097988269	-3.3175819	-4.0099651	0.19004331	-4.008619	0.18995321	0.24784689	-3.7452718	a248bdd	2x2_2C_8b_C2v_L	10.91	validity_data_2022.py	0.10911851	1.092448	-1.6501663	0.1896295	1.6498743	-0.18965405	-0.26828303	-2.1850805	2024-08-13@14:10	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.094793792	-3.3240107	-4.0125265	0.18792609	-4.012953	0.1879508	0.24478946	-3.7495821	a248bdd	2x2_2C_8b_C2v_L	10.92	validity_data_2022.py	0.10837485	1.0923796	-1.6492365	0.18902762	1.6493425	-0.18903736	-0.26738319	-2.1839111	2024-08-13@14:11	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.088422836	-3.3286199	-4.0150189	0.1835043	-4.0141917	0.18333137	0.23909544	-3.7544344	a248bdd	2x2_2C_8b_C2v_L	10.93	validity_data_2022.py	0.10716223	1.0918612	-1.6482705	0.18820054	1.6480938	-0.18816012	-0.26662501	-2.1827873	2024-08-13@14:11	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.083627028	-3.3324257	-4.0146269	0.18006268	-4.0138817	0.17940146	0.23435908	-3.7576544	a248bdd	2x2_2C_8b_C2v_L	10.94	validity_data_2022.py	0.10595314	1.0912912	-1.6467928	0.18712391	1.6465505	-0.18698061	-0.26528575	-2.1812758	2024-08-13@14:12	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.080490513	-3.3372281	-4.020011	0.17845048	-4.0198855	0.17847874	0.23207046	-3.7633674	a248bdd	2x2_2C_8b_C2v_L	10.95	validity_data_2022.py	0.10533625	1.0909641	-1.6464355	0.18701072	1.6464285	-0.18698804	-0.26517067	-2.1805379	2024-08-13@14:13	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.073889407	-3.3427164	-4.0193332	0.17330635	-4.0191635	0.17367685	0.22516172	-3.7665821	a248bdd	2x2_2C_8b_C2v_L	10.96	validity_data_2022.py	0.10383678	1.0905369	-1.6448195	0.185717	1.6448141	-0.18577229	-0.26368656	-2.1789284	2024-08-13@14:13	2.0385	1	0.2119	v2.7.1	
YY	10	3.5474	0.071932367	-3.3481614	-4.0216507	0.17236958	-4.024071	0.17244325	0.22351931	-3.7709427	a248bdd	2x2_2C_8b_C2v_L	10.97	validity_data_2022.py	0.10323667	1.0903742	-1.6439429	0.18518092	1.6444241	-0.18533738	-0.26303596	-2.1778777	2024-08-13@14:14	2.0385	1	0.2119	v2.7.1	
