GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11	3.5474	-2.0956885e-05	-2.386963	-3.2246593	0.21731535	-3.2265177	0.21674377	0.2692944	-2.8958506	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-0.13938263	0.99550662	-1.6347647	-0.23612634	1.6350628	0.2361334	0.32120744	-2.196035	2024-08-13@14:41	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.00087572197	-2.3819131	-3.2244558	0.21744434	-3.2221729	0.21811846	0.26992189	-2.8898847	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-0.13954215	0.99520661	-1.6355143	-0.23717507	1.6351561	0.23719676	0.32249242	-2.196064	2024-08-13@14:41	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.001761021	-2.3757842	-3.21809	0.21858912	-3.2207096	0.21804779	0.27077833	-2.8844442	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-0.13969073	0.99464936	-1.6350977	-0.23807453	1.6355869	0.2381231	0.32389475	-2.1963201	2024-08-13@14:42	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0025919352	-2.3714289	-3.2158838	0.21950559	-3.2181929	0.21855998	0.27139866	-2.8788757	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-0.13987515	0.99441652	-1.6355744	-0.23916468	1.6359003	0.23909656	0.32521386	-2.1964991	2024-08-13@14:42	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.003387192	-2.3659635	-3.2134943	0.21958536	-3.2127244	0.21940165	0.27209601	-2.8731818	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-0.14003504	0.99403534	-1.6358578	-0.24002441	1.6356829	0.23999067	0.32655562	-2.1966863	2024-08-13@14:43	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0041935555	-2.3578939	-3.2095756	0.22094969	-3.2093656	0.21911895	0.27267382	-2.8673685	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-0.14021379	0.99303628	-1.6359659	-0.24120875	1.6356323	0.24074496	0.32786714	-2.1967445	2024-08-13@14:43	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0049734866	-2.3550593	-3.2058543	0.22134671	-3.2080585	0.22060304	0.27351095	-2.8612302	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	-0.14041207	0.99317652	-1.636064	-0.24197353	1.63643	0.24192428	0.32910399	-2.1967755	2024-08-13@14:44	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0056956149	-2.3502762	-3.2034534	0.22202089	-3.2015013	0.2211679	0.27534882	-2.8575562	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-0.14063677	0.9928642	-1.6364388	-0.24282133	1.6358864	0.24268354	0.33075927	-2.1977816	2024-08-13@14:44	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0064627497	-2.345643	-3.2001603	0.22204173	-3.2002705	0.22260364	0.2744318	-2.8485873	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	-0.14081832	0.99257768	-1.6364972	-0.24370091	1.6366888	0.24379981	0.33137649	-2.1966286	2024-08-13@14:45	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0072176132	-2.3404416	-3.1953952	0.22314691	-3.1971451	0.22253799	0.2757718	-2.8440407	a248bdd	2x2_2C_8b_C2v_L	9.67	validity_data_2022.py	-0.14103311	0.99225338	-1.6364784	-0.24461992	1.6367559	0.24458007	0.33296311	-2.197256	2024-08-13@14:45	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.007930606	-2.3358695	-3.1926679	0.22388646	-3.1941962	0.22317325	0.27632232	-2.8379031	a248bdd	2x2_2C_8b_C2v_L	9.66	validity_data_2022.py	-0.14125346	0.99197572	-1.6368071	-0.24555521	1.6370259	0.24548376	0.33417172	-2.1972393	2024-08-13@14:46	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0084967983	-2.3316447	-3.19125	0.22451811	-3.1909808	0.22390408	0.27659587	-2.8313377	a248bdd	2x2_2C_8b_C2v_L	9.65	validity_data_2022.py	-0.14144613	0.99168711	-1.6374574	-0.24647074	1.6372649	0.24629901	0.33512316	-2.1970404	2024-08-13@14:46	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0092764897	-2.3259218	-3.1869777	0.22530793	-3.187415	0.22513321	0.27805568	-2.8266537	a248bdd	2x2_2C_8b_C2v_L	9.64	validity_data_2022.py	-0.14168266	0.99138238	-1.6374554	-0.24740181	1.6375466	0.2473642	0.33677705	-2.1977114	2024-08-13@14:47	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.0099494968	-2.3216758	-3.1813129	0.22565761	-3.1798224	0.22586168	0.2788385	-2.8197447	a248bdd	2x2_2C_8b_C2v_L	9.63	validity_data_2022.py	-0.14193327	0.99110606	-1.6370259	-0.24801884	1.6366969	0.24807835	0.33779459	-2.1973896	2024-08-13@14:47	2.0385	1	0.2119	v2.7.1	
YY	11	3.5474	0.010689865	-2.3140799	-3.1785762	0.2262869	-3.177482	0.22545939	0.27951445	-2.8149497	a248bdd	2x2_2C_8b_C2v_L	9.62	validity_data_2022.py	-0.14212821	0.99017016	-1.6372701	-0.24888288	1.6368955	0.24861052	0.33930705	-2.1978502	2024-08-13@14:48	2.0385	1	0.2119	v2.7.1	
