model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	8.424724	0	14	2.9573	-1.10888	-6.1457205	-6.0177573	-1.0605644	-6.0168133	-1.0635097	0.9494347	-5.0053461	11	0.00015631893	-0.00010199049	-1.1100917e-05	-2.4205726e-06	3.3652957e-05	-9.9577581e-05	0.1989306	1.3046246e-05	-0.21208535	-1.2726341	1.8380324	0.20765599	-1.8378139	-0.20798491	-4.011439e-05	-2.3014749	1.9665	1	0.2546	-1.1459943e-06	1.289458	1.6662398	-0.46363857	-0.10485538	0.045278399	0.13687367	1.9968785	1.9663672	1.8871528	1.9945432	1.8871722	1.9945329	0.0061007294	1.7409386	1.1346288	-0.00037353191	0.00011255014	1.2501591e-05	7.0808163e-06	-1.8792804e-05	0.00015968056	-0.32085956	-1.8015039e-05	0.17906467	0.58782207	-1.2599849	-0.27605945	1.2598258	0.27630941	3.2078804e-05	2.0910155	2	2	0	0	-102.62205	R0:S0:1	1.1346288	-128.6832	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:41
2x2_2C_8b_C2v_L	8.4245967	0	14	2.9573	-1.0995343	-6.1306188	-6.0145891	-1.0603214	-6.0126381	-1.0553202	0.94241963	-5.0089907	11.01	7.2555514e-05	-4.2212761e-05	9.258193e-06	4.2024181e-06	-5.3905185e-05	0.00014446961	0.1953068	5.2082891e-05	-0.20856831	-1.2718091	1.8368952	0.20529308	-1.8369033	-0.20442343	-0.00019228215	-2.3009393	1.9665	1	0.2546	-8.8909975e-07	1.2894559	1.666233	-0.46365483	-0.10486011	0.045280419	0.13692187	1.9969617	1.9662582	1.8870087	1.9946456	1.8869573	1.9946802	0.0059194004	1.740698	1.1346774	-0.00017488575	4.8839826e-05	-8.7897787e-06	-1.0648399e-05	3.8146931e-05	-0.0002283742	-0.316048	-3.6054063e-05	0.17665839	0.58875608	-1.2607071	-0.27343411	1.26102	0.27255293	0.00015254168	2.0919397	2	2	0	0	-102.58719	R0:S0:1	1.1346774	-128.8432	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:45
2x2_2C_8b_C2v_L	8.424528	0	14	2.9573	-1.1053582	-6.1395746	-6.0135631	-1.0606096	-6.0082442	-1.0544082	0.93717067	-5.0136085	11.02	-5.5083716e-05	4.575775e-05	2.662782e-05	-7.1461174e-05	1.810252e-05	-5.1555634e-05	0.19193692	4.0185783e-05	-0.20797322	-1.2719543	1.8360552	0.20301205	-1.8357373	-0.2016623	-0.00014735331	-2.3005404	1.9665	1	0.2546	-2.6001574e-07	1.2894549	1.6662282	-0.46366429	-0.10486157	0.045281071	0.13695658	1.9969745	1.9662421	1.8868554	1.9947433	1.8867892	1.9948012	0.0057504788	1.7404919	1.1347132	0.00012986613	-4.6317796e-05	-2.1608049e-05	0.00011355878	-1.5970806e-05	8.0991769e-05	-0.31149916	-2.0195095e-05	0.17628545	0.58889807	-1.261559	-0.27092659	1.2618796	0.26941526	0.00011597352	2.0927264	2	2	0	0	-102.65261	R0:S0:1	1.1347132	-129.0032	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:50
2x2_2C_8b_C2v_L	8.4243271	0	14	2.9573	-1.1027587	-6.1103964	-6.015328	-1.0533877	-6.0056613	-1.0476435	0.94733825	-5.023765	11.03	0.00025385501	-0.00014452709	7.6912144e-05	-0.00020365469	-0.00013418423	0.00031670818	0.19215784	-2.0555506e-06	-0.20473492	-1.269654	1.8357876	0.20003443	-1.8348517	-0.19859951	3.3392701e-06	-2.3005328	1.9665	1	0.2546	4.1147131e-07	1.2894512	1.6662217	-0.463688	-0.10487232	0.045285707	0.13699687	1.9970562	1.9661315	1.8866807	1.9948604	1.8866386	1.9949259	0.0057645396	1.7404667	1.1347511	-0.0006046409	0.0001488745	-4.997144e-05	0.00031163155	0.00011217725	-0.00048616257	-0.31188767	-7.859812e-07	0.17387012	0.58980526	-1.262581	-0.26789283	1.2625987	0.26613193	3.5361127e-06	2.0928813	2	2	0	0	-102.61866	R0:S0:1	1.1347511	-129.1632	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:54
2x2_2C_8b_C2v_L	8.4244218	0	14	2.9573	-1.1323678	-6.1537938	-6.0210857	-1.0589161	-6.0108837	-1.051502	0.93977271	-5.0274324	11.04	0.00018084736	-0.00010545638	8.1922771e-06	-9.9557702e-06	1.1570491e-05	-2.4172529e-05	0.18824317	2.8743328e-05	-0.2086978	-1.2711415	1.8355186	0.19897901	-1.8346426	-0.19717305	-0.00013467035	-2.3000481	1.9665	1	0.2546	-8.6836854e-07	1.2894531	1.6662236	-0.46367773	-0.10486586	0.045282868	0.13700174	1.9969602	1.9662498	1.8866266	1.9949062	1.8865553	1.9949865	0.0055689261	1.7402493	1.1347587	-0.0004270314	0.00011288263	-1.0350526e-05	1.441524e-05	-1.2390634e-05	3.7105128e-05	-0.30653769	-2.3543904e-05	0.1766956	0.58881403	-1.2628539	-0.26669114	1.2630701	0.26453793	0.00010756751	2.093673	2	2	0	0	-102.85246	R0:S0:1	1.1347587	-129.3232	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:01
2x2_2C_8b_C2v_L	8.4243422	0	14	2.9573	-1.1142304	-6.1210278	-6.0301912	-1.0745384	-6.0359244	-1.0840895	0.95579582	-5.0394549	11.05	-4.3630075e-05	2.5132438e-05	8.3764631e-06	-4.0304786e-05	-4.507412e-05	0.00013937775	0.18951197	2.4636647e-05	-0.20305948	-1.2695136	1.8352407	0.19961905	-1.8355097	-0.20143191	-9.0753925e-05	-2.3002133	1.9665	1	0.2546	7.1053099e-09	1.2894515	1.666222	-0.46368626	-0.10487144	0.045285248	0.13700396	1.9970958	1.9660799	1.8866698	1.9948862	1.8867516	1.9948113	0.0056318924	1.7403019	1.1347588	0.00010254458	-2.570486e-05	-6.8948343e-06	5.8966445e-05	3.8485955e-05	-0.0002125148	-0.30827158	-1.3558936e-05	0.17269817	0.5902548	-1.2625155	-0.26719445	1.2621079	0.26915712	7.1189555e-05	2.0935001	2	2	0	0	-102.97948	R0:S0:1	1.1347588	-129.4832	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:08
2x2_2C_8b_C2v_L	8.4245998	0	14	2.9573	-1.1884471	-6.2407292	-6.0361479	-1.0842025	-6.0300447	-1.0691716	0.94533697	-5.0420796	11.06	-8.2412184e-05	4.9028097e-05	1.6677613e-05	-5.0231111e-05	3.1299592e-05	-7.8275938e-05	0.18513764	3.8118611e-05	-0.21628305	-1.2741487	1.8347966	0.19924756	-1.8346602	-0.19672793	-0.00015380472	-2.2995858	1.9665	1	0.2546	-4.6890861e-07	1.2894566	1.6662272	-0.4636582	-0.10485401	0.045277776	0.13698939	1.9967727	1.9664858	1.8866296	1.9949043	1.8865139	1.9950036	0.0054154302	1.7401028	1.1347507	0.00018855538	-4.7917097e-05	-1.5645844e-05	7.8876478e-05	-2.6632281e-05	0.00012009621	-0.30226848	-2.309983e-05	0.1820881	0.58682673	-1.2627482	-0.26672428	1.2633777	0.26410489	0.0001187489	2.0941585	2	2	0	0	-103.40217	R0:S0:1	1.1347507	-129.6432	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:15
2x2_2C_8b_C2v_L	8.4242391	0	14	2.9573	-1.1319352	-6.1324684	-6.0372655	-1.0761037	-6.0342802	-1.0769062	0.94888815	-5.049819	11.07	4.0220524e-05	-2.4597533e-05	-1.7790984e-05	3.0058274e-05	5.6063594e-05	-0.00012675109	0.18382444	1.9934332e-05	-0.20252085	-1.2689578	1.8344782	0.19608716	-1.8341142	-0.19595412	-8.409653e-05	-2.299393	1.9665	1	0.2546	-7.4107595e-07	1.2894499	1.666216	-0.4636999	-0.10487461	0.045286516	0.13705936	1.9971085	1.9660542	1.8864585	1.9950288	1.886458	1.9950382	0.0053546791	1.739946	1.1348156	-9.4172362e-05	2.9010392e-05	8.1572961e-06	-4.4900469e-05	-4.3783441e-05	0.00019342345	-0.30057782	-1.5948062e-05	0.17231862	0.59047198	-1.2637023	-0.26343774	1.2636255	0.26317021	6.498757e-05	2.0948576	2	2	0	0	-103.13623	R0:S0:1	1.1348156	-129.8032	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:20
2x2_2C_8b_C2v_L	8.4244257	0	14	2.9573	-1.1940813	-6.2282685	-6.0235113	-1.0556698	-6.0454791	-1.0850537	0.94447163	-5.0549586	11.08	3.9410291e-05	-2.8107196e-05	5.0036268e-05	-0.00013216093	2.4075175e-05	-6.3811555e-05	0.18079373	2.4984276e-06	-0.21303648	-1.2725616	1.832892	0.19008105	-1.834341	-0.19573289	-2.487665e-05	-2.2990075	1.9665	1	0.2546	-4.191359e-08	1.2894536	1.6662201	-0.46367968	-0.1048618	0.045281073	0.13705368	1.996854	1.9663753	1.8861738	1.9952756	1.8864111	1.9950433	0.0052070306	1.7398154	1.1348147	-9.0440175e-05	2.8637181e-05	-4.3623048e-05	0.00020306682	-2.3831416e-05	9.8738564e-05	-0.29639105	-3.5629074e-06	0.17976907	0.5877571	-1.2650749	-0.25676083	1.2640397	0.26306945	1.9873803e-05	2.0952863	2	2	0	0	-103.47265	R0:S0:1	1.1348147	-129.9632	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:27
2x2_2C_8b_C2v_L	8.4241589	0	14	2.9573	-1.1467315	-6.1450741	-6.060262	-1.103512	-6.0201469	-1.0498361	0.94760921	-5.0620118	11.09	0.00019199784	-0.00012001194	4.8849785e-05	-0.00012107175	3.202024e-05	-8.3879479e-05	0.17932617	3.3986573e-05	-0.20150679	-1.2687171	1.8345831	0.19728373	-1.8319026	-0.18699787	-0.0001218017	-2.2987067	1.9665	1	0.2546	-1.5165594e-06	1.2894487	1.6662113	-0.46371067	-0.10487675	0.045287393	0.13710852	1.997132	1.966019	1.8864515	1.9949786	1.8860267	1.9954004	0.0051382756	1.7396656	1.1348661	-0.00044191834	0.00013239739	-4.4841564e-05	0.0001820338	-3.0952866e-05	0.00013029587	-0.29443175	-3.3839143e-05	0.17161514	0.59077386	-1.2639196	-0.26480681	1.2657443	0.25330787	9.5406867e-05	2.0959189	2	2	0	0	-103.31221	R0:S0:1	1.1348661	-130.1232	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:34
2x2_2C_8b_C2v_L	8.424464	0	14	2.9573	-1.176373	-6.2030152	-6.0611684	-1.0984881	-6.0801005	-1.1234722	0.9587149	-5.0723146	11.1	6.3609887e-05	-3.8496517e-05	5.2626445e-05	-0.00013697693	2.6663421e-05	-8.450319e-05	0.17940443	2.0657776e-05	-0.20603839	-1.2713325	1.8341172	0.19454442	-1.8353487	-0.19942611	-7.7887732e-05	-2.2987663	1.9665	1	0.2546	-5.7525697e-07	1.2894541	1.6662236	-0.46367365	-0.10486215	0.045281015	0.13704397	1.9970205	1.9661665	1.886416	1.9950953	1.8866204	1.994892	0.005139268	1.7397119	1.1348042	-0.00014491444	4.2650742e-05	-4.3138934e-05	0.00020791596	-2.4884853e-05	0.00012835086	-0.29445158	-1.6642138e-05	0.17494125	0.58955758	-1.2637936	-0.26163697	1.2629048	0.26706816	6.0761483e-05	2.0956708	2	2	0	0	-103.80903	R0:S0:1	1.1348042	-130.2832	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:40
