model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5892799	0	14	2.8842667	0.010413941	-3.0280724	-3.660649	-0.13031717	-3.6602608	-0.13021197	0.16776355	-3.2546811	9.5	0.00011768197	1.9929587e-05	0.0050689271	-0.19067493	0.0050406938	-0.19062036	8.7467407e-06	-3.0902231e-06	-0.11639604	-1.0508207	1.6530632	0.018177428	-1.6529696	-0.01813271	0.26017637	-2.1844277	1.9813333	1	0.24853333	0.007676547	1.2496119	1.6061616	-0.61524447	-0.21005037	0.085571323	0.12854322	0.33017244	1.9341784	1.7872641	1.5291085	1.7872494	1.5289497	0.024342022	1.5179213	1.096103	-0.001073893	-2.5759471e-05	0.11489231	1.2596923	0.11490031	1.2597619	-4.0467139e-05	8.9082277e-06	1.2451491	0.76324331	-1.6097968	-0.47727952	1.609814	0.47709269	-0.32887458	2.5972088	0.027972468	0.29366997	0.063739806	0.19247463	0.38923799	0.19248546	0.3893593	0.024796468	0.36157704	0.037076887	4.4196744	5.3173526	5.1538689	4.9749844	5.1538956	4.9750343	4.3464304	6.3017776	5.2545523	2.777011	3.3552871	5.3394298	3.3552223	5.3396783	3.7268819	3.1212452	-71.250361	R0:S0:1	-52.925866	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.49e+02	 1.01e-02	2022-06-01@10:02
2x2_2C_8b_C2v_L	6.613712	0	14	2.8842667	0.0095776329	-3.0291346	-3.6623786	-0.12912126	-3.661698	-0.12897175	0.16633767	-3.2605565	9.51	2.7170848e-05	-3.4385497e-06	0.0046716373	-0.18993162	0.0046613226	-0.1898755	2.6679281e-05	-3.7178461e-06	-0.1160574	-1.0502373	1.6521859	0.01658802	-1.6520194	-0.016535749	0.25911352	-2.1838222	1.9813333	1	0.24853333	0.0075800176	1.2502861	1.6070894	-0.61286927	-0.20839967	0.084939097	0.12867572	0.32194428	1.9349264	1.7887507	1.5426321	1.7887497	1.5423404	0.023996012	1.5223843	1.0968249	-0.00027280995	4.1256926e-05	0.11226047	1.2443617	0.11220961	1.2447825	-0.0001221539	8.3945165e-06	1.2315154	0.75895718	-1.6048884	-0.46202472	1.6047872	0.46168169	-0.32741561	2.5870275	0.027998082	0.28942492	0.063072742	0.19139268	0.38291069	0.19139102	0.38309838	0.024446698	0.35974026	0.036932857	4.3696384	5.3265223	5.1593257	4.9635291	5.159325	4.9635483	4.3449134	6.2840506	5.252697	2.776399	3.3648129	5.3049239	3.364546	5.3055716	3.7288061	3.1332504	-71.298443	R0:S0:1	-53.005866	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.47e+02	 1.35e-03	2022-06-01@10:13
2x2_2C_8b_C2v_L	6.6208873	0	14	2.8842667	0.0081682275	-3.0323155	-3.6667551	-0.12694733	-3.6686201	-0.12725203	0.16496943	-3.2685172	9.52	-5.3804394e-05	1.0854215e-06	0.0050719367	-0.18820901	0.0051755781	-0.18838295	-0.00011233539	4.6994379e-06	-0.11587173	-1.0503615	1.6524179	0.018490624	-1.6528374	-0.018821243	0.25733592	-2.1848604	1.9813333	1	0.24853333	0.0082017313	1.2504777	1.607434	-0.61211506	-0.20801903	0.084794173	0.12878406	0.3326862	1.934415	1.7896847	1.5275644	1.7896982	1.5281902	0.024327014	1.5222156	1.0970198	0.00053954564	-4.461123e-05	0.11322245	1.2548281	0.11314444	1.253841	0.0005876021	3.0281244e-05	1.2383261	0.76323225	-1.6008291	-0.47561073	1.6010497	0.47719322	-0.32760414	2.5875323	0.028016779	0.29591408	0.063515293	0.19051916	0.3894825	0.19051284	0.38902259	0.024759988	0.3598282	0.0369295	4.4232623	5.3150982	5.1484632	4.9846619	5.1483868	4.9849801	4.3426115	6.2863233	5.2626768	2.7786614	3.3518155	5.336154	3.3524156	5.334691	3.7293849	3.132244	-71.376823	R0:S0:1	-53.085866	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.47e+02	 3.88e-03	2022-06-01@10:26
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	6.6252776	0	14	2.8842667	0.0090589153	-3.0364767	-3.6710104	-0.12792832	-3.669753	-0.12762019	0.16565598	-3.2693692	9.52	0.00046805573	4.4883891e-05	0.005379629	-0.18877162	0.0053452564	-0.18861572	-1.3669467e-05	5.4352408e-06	-0.11597994	-1.0508596	1.652961	0.01961575	-1.6526438	-0.019563315	0.2578936	-2.1847854	1.9813333	1	0.24853333	0.0084806967	1.2505999	1.6076201	-0.61169699	-0.20770244	0.084657326	0.128813	0.32336588	1.9349328	1.7899048	1.5356509	1.7898571	1.5352012	0.023831781	1.5235043	1.0971619	-0.0043123946	-1.8350789e-05	0.1131437	1.2472817	0.11308836	1.2473532	7.7207108e-05	1.5447067e-05	1.2345164	0.75988306	-1.60079	-0.47929127	1.6008593	0.47911395	-0.32649331	2.5848365	0.028023185	0.2886623	0.06304818	0.19040927	0.38537612	0.19044514	0.38570702	0.024247884	0.35931187	0.036902181	4.3862415	5.3221915	5.1521474	4.9781183	5.15225	4.9784493	4.3430379	6.2805827	5.2566829	2.7762972	3.3585321	5.3136747	3.3583752	5.3142418	3.7290005	3.1354726	-71.400467	R0:S0:1	-53.085866	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.47e+02	 2.80e-03	2022-06-01@18:12
2x2_2C_8b_C2v_L	6.636513	0	14	2.8842667	0.0090827362	-3.0410491	-3.6732835	-0.12726262	-3.6735281	-0.12721026	0.16495613	-3.2723185	9.525	-0.00017116492	4.428914e-06	0.0053250398	-0.18847682	0.0052611098	-0.18843549	8.3070836e-05	-1.6004297e-05	-0.11585991	-1.0511614	1.6526697	0.0194997	-1.6527416	-0.019296158	0.25751762	-2.1844429	1.9813333	1	0.24853333	0.0085719254	1.2509108	1.6080406	-0.61061369	-0.20692683	0.084361564	0.12887808	0.31874086	1.9353338	1.7906566	1.5403423	1.7906664	1.5402412	0.023616999	1.5255633	1.0974948	0.0015673271	-4.986588e-05	0.11215892	1.2411942	0.11227073	1.2414263	-0.00041549747	2.8392238e-06	1.2287458	0.75778064	-1.5983396	-0.47603497	1.5983132	0.47516931	-0.32578788	2.5801121	0.028035797	0.2854695	0.062685689	0.18984618	0.38322452	0.18983777	0.38336088	0.024025317	0.35846114	0.036837783	4.3633944	5.3261448	5.1537102	4.9746594	5.1536479	4.9743088	4.3421292	6.2724628	5.2563059	2.7757623	3.3621989	5.2993345	3.3621582	5.2997276	3.7298525	3.1409497	-71.442947	R0:S0:1	-53.125866	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.46e+02	 2.34e-03	2022-06-01@18:21
2x2_2C_8b_C2v_L	6.6393299	0	14	2.8842667	0.0082857516	-3.0446263	-3.6757581	-0.12592571	-3.6769562	-0.12601189	0.16389983	-3.2758511	9.53	3.3740335e-05	-2.6462913e-05	0.0055247682	-0.18736199	0.0055688844	-0.18741019	-0.00010372396	2.0861894e-05	-0.11567572	-1.0516441	1.653056	0.020494787	-1.6533013	-0.020610186	0.25629278	-2.1850357	1.9813333	1	0.24853333	0.0088658347	1.2509814	1.6082102	-0.61029046	-0.20682109	0.084317944	0.12893651	0.3246612	1.9350473	1.7909962	1.5314181	1.7910094	1.5315719	0.023789212	1.5251064	1.0975646	-0.0002900811	4.6821161e-05	0.112699	1.2473884	0.11263085	1.2469618	0.00057857902	2.2615165e-05	1.2326262	0.76021452	-1.5967437	-0.48359461	1.5968566	0.48417124	-0.32564827	2.5811732	0.028045836	0.28900369	0.062933239	0.18949778	0.38715865	0.18948855	0.38704671	0.024188519	0.35866011	0.036846065	4.3937473	5.3197008	5.1476968	4.9871109	5.1475779	4.987283	4.3407762	6.2751336	5.2621756	2.7768722	3.3545269	5.318727	3.3548259	5.3183762	3.7301044	3.1394368	-71.485336	R0:S0:1	-53.165866	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.46e+02	 1.00e+06	2022-06-01@18:26
2x2_2C_8b_C2v_L	6.6521211	0	14	2.8842667	0.0086336449	-3.048547	-3.6812112	-0.12571077	-3.6820893	-0.1262406	0.16402178	-3.2807387	9.535	0.0012726412	2.5146062e-05	0.0057220894	-0.18703671	0.0058744717	-0.18719889	-0.00031342075	4.5098515e-05	-0.11560579	-1.0519654	1.653497	0.021468669	-1.6536847	-0.022197518	0.25598513	-2.1854921	1.9813333	1	0.24853333	0.0092786389	1.2513307	1.6087644	-0.60902753	-0.20598212	0.083976006	0.12905057	0.31465279	1.9356707	1.7917642	1.5396988	1.7916636	1.5408631	0.023179382	1.5274821	1.0979582	-0.011602529	2.9510926e-05	0.11240013	1.2386799	0.11232551	1.2360318	0.0014075096	-0.00010688153	1.2263746	0.75635186	-1.5945421	-0.48527042	1.5952299	0.48911119	-0.32366609	2.5762363	0.028068024	0.28136439	0.062368696	0.18894702	0.38294647	0.18903764	0.38205792	0.023554723	0.35768637	0.036786599	4.3509261	5.3278211	5.1509053	4.9813874	5.1512501	4.9827469	4.3404725	6.2654015	5.2569599	2.774133	3.3606364	5.2939963	3.3617964	5.2903956	3.7300458	3.1451179	-71.544289	R0:S0:1	-53.205866	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.46e+02	 4.88e-03	2022-06-01@18:35
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
